,Entré par,Source,,,Page,Année,Export/Export,Nom Marchandise,Direction,Pays/Région,Quantité,Unité de poids/quantité,Prix unitaire en  Lt (décimale),Valeur transcrite,Différence,Remarques
1041,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Basannes tannées,Marseille,Levant,"890,00",livres,"0,5000","445,000","0,00",
1042,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Basin,Marseille,Levant,"650,00",livres,"6,0000","3 900,000","0,00",
1043,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Benjoin,Marseille,Levant,"150,00",livres,"2,0000","300,000","0,00",
1044,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Beurre,Marseille,Levant,"16 780,00",livres,"0,4000","6 712,000","0,00",
1045,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Bierre,Marseille,Levant,"12 500,00",livres,"0,0500","625,000","0,00",
1046,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Bijouteries,Marseille,Levant,"108,00",livres,"100,0000","10 800,000","0,00",
1047,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Bled froment,Marseille,Levant,"18 121,00",charges,"30,0000","543 630,000","0,00",
1048,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Bois de Bresil,Marseille,Levant,"55 580,00",livres,"0,5000","27 790,000","0,00",
1049,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Bois de campeche,Marseille,Levant,"220 557,00",livres,"0,2500","55 139,000","-0,25",
1050,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Bois de sainte Marthe,Marseille,Levant,"6 525,00",livres,"0,2500","1 631,000","-0,25",
1051,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Bonnets de laine,Marseille,Levant,"42 302,00",douzaines,"20,0000","846 040,000","0,00",
1052,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,bouteilles de verre,Marseille,Levant,"986,00",livres,"0,2000","197,000","-0,20",
1053,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Bray sec,Marseille,Levant,"331 000,00",livres,"0,1500","49 650,000","0,00",
1054,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Brun rouge,Marseille,Levant,"3 811,00",livres,"0,0250","95,000","-0,28",
1055,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Cacao,Marseille,Levant,"23 353,00",livres,"1,4000","32 694,000","-0,20",
1056,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Caffé,Marseille,Levant,"1 618 446,00",livres,"0,7500","1 213 834,000","-0,50",
1057,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Canelle,Marseille,Levant,"2 825,00",livres,"10,0000","28 250,000","0,00",
1058,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Capres,Marseille,Levant,"1 730,00",livres,"0,5000","865,000","0,00",
1059,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Cardes a carder,Marseille,Levant,"24 809,00",livres,"0,2500","6 202,000","-0,25",
1060,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Carré,Marseille,Levant,"79,00",livres,"0,0500","3,000","-0,95",
1061,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Carreaux de fayance,Marseille,Levant,"25 000,00",en nombre,"0,1500","3 750,000","0,00",
1062,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Carreaux de terre,Marseille,Levant,"14 400,00",en nombre,"0,0250","360,000","0,00",
1063,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Cartes à jouer,Marseille,Levant,"7 335,00",livres,"2,5000","18 337,000","-0,50",pas de mesure
1064,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Cendre commune,Marseille,Levant,"8 250,00",livres,"0,0500","412,000","-0,50",
1065,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Ceruse,Marseille,Levant,"3 100,00",livres,"0,2000","620,000","0,00",
1066,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Chaises de paille,Marseille,Levant,"36,00",douzaines,"12,0000","432,000","0,00",
1067,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Champignons,Marseille,Levant,"100,00",livres,"1,5000","150,000","0,00",
1068,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Chandelles,Marseille,Levant,"4 459,00",livres,"0,4000","1 758,000","-25,60",
1069,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,32,1764,Exports,Chanvre peignés,Marseille,Levant,"620,00",livres,"0,7500","465,000","0,00",
1070,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Chapeaux poil et laine,Marseille,Levant,"71,00",douzaines,"60,0000","4 260,000","0,00",
1071,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Charbon de terre,Marseille,Levant,"836,00",chapeaux,"5,0000","4 180,000","0,00",
1072,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Chataignes,Marseille,Levant,"33 450,00",livres,"0,0500","1 672,000","-0,50",
1073,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Cheveux,Marseille,Levant,"100,00",livres,"20,0000","2 000,000","0,00",
1074,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Chocolat,Marseille,Levant,"158,00",livres,"2,0000","316,000","0,00",
1075,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Cinabre,Marseille,Levant,"424,00",livres,"2,0000","848,000","0,00",
1076,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Cire blanche,Marseille,Levant,"1 361,00",livres,"2,0000","2 722,000","0,00",
1077,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Cire a cacheter,Marseille,Levant,"110,00",livres,"6,0000","660,000","0,00",
1078,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Cloux de fer,Marseille,Levant,"83 475,00",livres,"0,2500","20 868,000","-0,75",
1079,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Cochenille,Marseille,Levant,"100 394,00",livres,"15,0000","1 505 910,000","0,00",
1080,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Cochon salé,Marseille,Levant,"3 325,00",livres,"0,4000","1 330,000","0,00",
1081,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Colle forte,Marseille,Levant,"4 607,00",livres,"0,4000","1 842,000","-0,80",
1082,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Coloquinte,Marseille,Levant,"380,00",livres,"1,0000","380,000","0,00",
1083,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Couperose,Marseille,Levant,"7 125,00",livres,"0,1000","712,000","-0,50",
1084,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Corail brut,Marseille,Levant,"82,00",livres,"100,0000","8 200,000","0,00",
1085,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Corail ouvré,Marseille,Levant,"1 122,00",livres,"160,0000","179 520,000","0,00",
1086,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Cordages de chanvre,Marseille,Levant,"17 160,00",livres,"0,3000","5 148,000","0,00",
1087,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Cordes d'emballage,Marseille,Levant,"750,00",livres,"0,7500","562,000","-0,50",
1088,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Cordages d'espars,Marseille,Levant,"36,00",douzaines,"7,0000","252,000","0,00",
1089,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Coton en laine,Marseille,Levant,"1 340,00",livres,"1,0000","1 340,000","0,00",
1090,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Cotonne,Marseille,Levant,"12,00",pièces,"40,0000","480,000","0,00",
1091,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Cotonne,Marseille,Levant,"419,00",livres,"3,0000","1 257,000","0,00",
1092,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Couteaux,Marseille,Levant,"850,00",livres,"2,0000","1 700,000","0,00",
1093,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Couvertures de laine,Marseille,Levant,"2 376,00",livres,"2,0000","4 752,000","0,00",
1094,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Crin,Marseille,Levant,"250,00",livres,"0,3000","75,000","0,00",
1095,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Cuirs de beuf tannés,Marseille,Levant,"2 415,00",livres,"0,6000","1 449,000","0,00",
1096,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Cuisses d'oye,Marseille,Levant,"225,00",livres,"1,5000","337,000","-0,50",
1097,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Cuivre ouvré,Marseille,Levant,"2 970,00",livres,"1,5000","4 455,000","0,00",
1098,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Cuivre vieux,Marseille,Levant,"300,00",livres,"0,9000","270,000","0,00",
1099,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Dentelle du Puy,Marseille,Levant,"155,00",livres,"6,0000","930,000","0,00",
1100,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Dentelle de soye,Marseille,Levant,"3,00",livres,"40,0000","120,000","0,00",
1101,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Dorure fine,Marseille,Levant,"5 700,00",livres,"100,0000","570 000,000","0,00",
1102,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Drap londrin,Marseille,Levant,"3 860 090,00",livres,"6,0000","23 160 540,000","0,00",
1103,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Draperie ordinaire,Marseille,Levant,"44 316,00",livres,"5,0000","221 580,000","0,00",
1104,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,33,1764,Exports,Draperie petite,Marseille,Levant,"19 623,00",livres,"2,5000","49 052,000","-5,50",
1105,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Drogueries,Marseille,Levant,"2 820,00",livres,"1,0000","2 820,000","0,00",
1106,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Eau de balaruthe,Marseille,Levant,"500,00",livres,"1,0000","500,000","0,00",
1107,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Eau de lavande,Marseille,Levant,"1 040,00",livres,"1,0000","1 040,000","0,00",
1108,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Eau de la Reine d'hongrie,Marseille,Levant,"1 745,00",livres,"0,7500","1 312,000","3,25",
1109,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Eau de vie,Marseille,Levant,"5 460,00",livres,"0,2500","1 365,000","0,00",
1110,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Ecaille de tortue,Marseille,Levant,"250,00",livres,"6,0000","1 500,000","0,00",
1111,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Encens,Marseille,Levant,"451,00",livres,"10,0000","4 510,000","0,00",
1112,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Epicerie,Marseille,Levant,"1 069,00",livres,"6,0000","6 414,000","0,00",
1113,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Escayolles,Marseille,Levant,"1 504,00",livres,"0,1000","150,000","-0,40",
1114,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Essence,Marseille,Levant,"850,00",livres,"3,0000","2 550,000","0,00",
1115,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Etain ouvré,Marseille,Levant,"177 161,00",livres,"1,5000","265 741,000","-0,50",
1116,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Etoffe de soye,Marseille,Levant,"7 634,00",livres,"40,0000","305 360,000","0,00",
1117,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Etoffe a peu de soye,Marseille,Levant,"10,00",livres,"10,0000","100,000","0,00",
1118,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Etoupe de chanvre,Marseille,Levant,"1 752,00",livres,"0,1000","175,000","-0,20",
1119,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Farine,Marseille,Levant,"2 500,00",livres,"0,1500","375,000","0,00",
1120,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Fayance,Marseille,Levant,"43 520,00",livres,"0,5000","21 760,000","0,00",
1121,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Fer en barres,Marseille,Levant,"1 394 975,00",livres,"0,1500","219 246,000","9 999,75",
1122,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Fer blanc,Marseille,Levant,"13 705,00",livres,"0,6000","8 223,000","0,00",
1123,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Fer noir,Marseille,Levant,"15 560,00",livres,"0,2500","3 890,000","0,00",
1124,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Fer ouvré,Marseille,Levant,"200,00",livres,"0,2500","50,000","0,00",
1125,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Fer en plaques,Marseille,Levant,"895,00",livres,"0,2000","179,000","0,00",
1126,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Fer vieux,Marseille,Levant,"15 000,00",livres,"0,0500","750,000","0,00",
1127,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Ficelle,Marseille,Levant,"919,00",livres,"0,6000","551,000","-0,40",
1128,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Figues,Marseille,Levant,"4 690,00",livres,"0,1500","703,000","-0,50",
1129,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Fil blanc,Marseille,Levant,"117,00",livres,"1,0000","117,000","0,00",
1130,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Fil de chevre,Marseille,Levant,"320,00",livres,"3,0000","960,000","0,00",
1131,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Fil de corailleur,Marseille,Levant,"17 286,00",livres,"1,0000","17 286,000","0,00",
1132,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Fil a coudre,Marseille,Levant,"130,00",livres,"2,0000","260,000","0,00",
1133,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Fil de fer,Marseille,Levant,"1 200,00",livres,"0,5000","600,000","0,00",
1134,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Fil de letton,Marseille,Levant,"1 075,00",livres,"1,5000","1 612,000","-0,50",
1135,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Filoselle,Marseille,Levant,"1 160,00",livres,"3,0000","3 480,000","0,00",
1136,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Flanelle,Marseille,Levant,"10,00",pièces,"60,0000","600,000","0,00",
1137,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Fleurs d'aspic,Marseille,Levant,"20 839,00",livres,"0,1000","2 083,000","-0,90",
1138,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Fromage,Marseille,Levant,"22 570,00",livres,"0,3000","6 771,000","0,00",
1139,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,34,1764,Exports,Fruits crud pommes,Marseille,Levant,"3 925,00",livres,"1,0000","3 925,000","0,00",
1140,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Galles,Marseille,Levant,"1 860,00",livres,"1,0000","1 860,000","0,00",
1141,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Garance,Marseille,Levant,"3 570,00",livres,"0,4000","1 428,000","0,00",
1142,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Gaudron,Marseille,Levant,"257 500,00",livres,"0,1500","38 625,000","0,00",
1143,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Gerles de terre,Marseille,Levant,"60,00",en nombre,"8,0000","480,000","0,00",
1144,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Gerofle,Marseille,Levant,"5 503,00",livres,"10,0000","55 030,000","0,00",
1145,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,35,1764,Exports,Gingembre,Marseille,Levant,"39 884,00",livres,"0,2000","7 976,000","-0,80",
