numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,total,quantity_unit,remarks,doubleaccounts
3190,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,60,Fruits ; secs ; raisins,,81226,472486,81226,Livres,,0
3191,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,60,Fruits ; secs ; raisins ; de Corinthe,,89442,349771,89442,Livres,,0
3192,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,60,Fruits ; secs ; dattes,,6633,16582,6633,Livres,,0
3193,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,60,Fruits ; secs ; pistaches,,41870,20935,41870,Livres,,0
3194,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,60,Gants ; de peaux,,600,50,600,Douzaines,,0
3195,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,60,Gazes ; de soye,,554196,7520,554196,Livres,,0
3196,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,60,Gazes ; mi soye,,8080,202,8080,Livres,,0
3197,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,60,Grains ; comestibles ; avoine,,26185,451310,26185,Livres,,0
3198,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,60,Grains ; comestibles ; bled ; froment,,5725070,53613800,5725070,Livres,,0
3199,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,60,Grains ; comestibles ; bled ; seigle,,43888,465600,43888,Livres,,0
3200,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,60,Grains ; comestibles ; bled ; d'Inde,,535,7800,535,Livres,,0
3201,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,60,Grains ; comestibles ; bled ; millet,,28449,237077,28449,Livres,,0
3202,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,60,Grains ; comestibles ; bled ; orge,,193258,3708012,193258,Livres,,0
3203,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,60,Grains ; comestibles ; riz,,798742,3396924,798742,Livres,,0
3204,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,60,Graines ; diverses,,3306,,3306,,,0
3205,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,60,Graines ; d'anis,,4451,17804,4451,Livres,,0
3206,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,60,Graines ; de lin,,102063,50584,102063,Livres,,0
3207,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,60,Graines ; longues,,28917,192782,28917,Livres,,0
3208,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,60,Graines ; de moutarde,,4586,22932,4586,Livres,,0
3209,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,60,Graines ; de treffle et luzerne,,5057,8428,5057,Livres,,0
3210,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,60,Graisse,,18679,58573,18679,Livres,,0
3211,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Fruits ; secs ; figues,,8966,68970,8966,Livres,,0
3212,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Fruits ; secs ; noix et noisettes,,2507,20893,2507,Livres,,0
3213,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Fruits ; secs ; raisins,,38549,196119,38549,Livres,,0
3214,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Fruits ; secs ; raisins ; de Corinthe,,152137,587568,152137,Livres,,0
3215,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Fruits ; secs ; prunes et pruneaux,,21415,66330,21415,Livres,,0
3216,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Gants ; de peaux,,21504,,21504,,,0
3217,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Gazes ; diverses,,67520,844,67520,Livres,,0
3218,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Gazes ; de fil,,14350,410,14350,Livres,,0
3219,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Gazes ; de soye,,113400,2520,113400,Livres,,0
3220,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Glaces,,20108,,20108,,,0
3221,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Grains ; comestibles ; avoine,,316827,5413510,316827,Livres,,0
3222,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Grains ; comestibles ; bled ; froment,,4974602,46226296,4974602,Livres,,0
3223,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Grains ; comestibles ; bled ; seigle,,1453037,18955936,1453037,Livres,,0
3224,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Grains ; comestibles ; bled ; d'Inde,,166301,3200340,166301,Livres,,0
3225,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Grains ; comestibles ; bled ; millet,,139243,871105,139243,Livres,,0
3226,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Grains ; comestibles ; bled ; orge,,117664,2206200,117664,Livres,,0
3227,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Grains ; comestibles ; riz,,246383,994407,246383,Livres,,0
3228,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Graines ; diverses,,9880,,9880,,Le total des graines est faux sur le document. Il est noté 117632 alors que cela fait 99632.,0
3229,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Graines ; d'anis,,13750,50000,13750,Livres,Le total des graines est faux sur le document. Il est noté 117632 alors que cela fait 99632.,0
3230,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Graines ; de genièvre,,9405,62700,9405,Livres,Le total des graines est faux sur le document. Il est noté 117632 alors que cela fait 99632.,0
3231,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Graines ; de lin,,2000,180000,2000,Livres,Le total des graines est faux sur le document. Il est noté 117632 alors que cela fait 99632.,0
3232,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Graines ; longues,,1374,8589,1374,Livres,Le total des graines est faux sur le document. Il est noté 117632 alors que cela fait 99632.,0
3233,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Graines ; de jardin,,57091,51762,57091,Livres,Le total des graines est faux sur le document. Il est noté 117632 alors que cela fait 99632.,0
3234,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Graines ; de treffle et luzerne,,6132,13656,6132,Livres,Le total des graines est faux sur le document. Il est noté 117632 alors que cela fait 99632.,0
3235,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,61,Graisse,,2000,10000,2000,Livres,,0
3236,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Habillement,,149854,,149854,,Modification effectuée après vérification dans la source,0
3237,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Horlogerie,,12104,,12104,,,0
3238,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Houblon,,8983,23962,8983,Livres,,0
3239,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Huile ; diverses,,3188,,3188,,,0
3240,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Huile ; de graines de navette et de chanvre,,25827,60100,25827,Livres,,0
3241,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Huile ; de lin,,108582,261567,108582,Livres,,0
3242,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Huile ; d'olive,,20536168,40697711,20536168,Livres,,0
3243,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Huile ; de poisson,,314771,884222,314771,Livres,,0
3244,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Huile ; de baleine,,79482,196580,79482,Livres,,0
3245,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Huile ; de morue,,28896,,28896,,,0
3246,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Huile ; de dégras,,2165,19050,2165,Livres,,0
3247,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Instruments ; divers,,2710,,2710,,,0
3248,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Instruments ; de mathématique,,11359,,11359,,,0
3249,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Instruments ; de mécanique,,2610,,2610,,,0
3250,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Instruments ; de musique,,16465,,16465,,,0
3251,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Jonc ; pour chaises,,10776,9268,10776,Livres,,2
3252,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Jonc ; pour chaises,,10776,2555,10776,Bottes,,1
3253,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Ivoire,,10592,2448,10592,Livres,,0
3254,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Jus ; de citron et de limons,,58907,184084,58907,Pintes,"639 muids et 52 pintes, soit 184084 pintes (1 muid = 288 pintes)",0
3255,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Laine ; diverses,,5697552,606715,5697552,Livres,,0
3256,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Laine ; fine,,3449370,1078139,3449370,Livres,,0
3257,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Laiton ; filé,,2300,1500,2300,Livres,,0
3258,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Légumes ; divers,,2631,,2631,,,0
3259,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Légumes ; champignons,,1593,3124,1593,Livres,,0
3260,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Légumes ; fèves,,252620,4862700,252620,Livres,,0
3261,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Légumes ; ailx,,10018,66790,10018,Retz,,0
3262,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Légumes ; haricots,,47782,530925,47782,Livres,,0
3263,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,62,Légumes ; pois,,34772,305982,34772,Livres,,0
3264,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,63,Habillement,,12427,,12427,,,0
3265,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,63,Horlogerie,,8524,,8524,,,0
3266,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,63,Houblon,,10101,28860,10101,Livres,,0
3267,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,63,Huile ; diverses,,2114,,2114,,,0
3268,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,63,Huile ; de graines de navette et de chanvre,,30260,151300,30260,Livres,,0
3269,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,63,Huile ; de lin,,3027,7564,3027,Livres,,0
3270,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,63,Huile ; d'olive,,759689,925160,759689,Livres,,0
3271,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,63,Huile ; de poisson,,49524,140152,49524,Livres,,0
3272,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,63,Huile ; de baleine,,25000,50000,25000,Livres,,0
3273,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,63,Huile ; de morue,,490,1400,490,Livres,,0
3274,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,63,Ivoire,,30088,7523,30088,Livres,,0
3275,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,63,Jus ; de citron et de limons,,5741,15948,5741,Pintes,"55 muids et 108 pintes, soit 15948 pintes (1 muid = 288 pintes)",0
3276,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,63,Laine ; diverses,,723705,579293,723705,Livres,,0
3277,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,63,Laine ; fine,,616426,183991,616426,Livres,,0
3278,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,63,Laiton ; filé,,9716,4050,9716,Livres,,0
3279,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,63,Légumes ; divers,,5015,,5015,,,0
3280,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,63,Légumes ; fèves,,90890,1745950,90890,Livres,,0
3281,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,63,Légumes ; ailx,,1690,5700,1690,Livres,,0
3282,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,63,Légumes ; haricots,,101678,985000,101678,Livres,,0
3283,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Exports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,63,Légumes ; pois,,36162,314464,36162,Livres,,0
3284,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,64,Librairie,,24512,11793,24512,Livres,,0
3285,David Cassagnes,AN F12 1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Divers,1788,Imports,"Entre l'étranger et les ports francs de Bayonne, Saint Jean de Luz, Lorient, Dunkerque et Marseille",,64,Liège ; en planches,,8341,83408,8341,Livres,,0
