numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,remarks
564,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,16,Dorure ; fine,Flandre autrichienne,51500,515,livres,100,
565,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Lyon,16,Dorure ; fine,Flandre autrichienne,110610,921.75,livres,120,
566,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Châlons,16,Doüelles ; à barils,Flandre autrichienne,1392,232,leths,6,
567,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Châlons,16,Doüelles ; à barils,Flandre autrichienne,1258,,,,
568,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Amiens,16,Drap ; d'abbeville,Flandre autrichienne,2475,165,livres,15,
569,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Amiens,16,Drap ; d'amiens,Flandre autrichienne,770,110,livres,7,
570,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Rouen,16,Drap ; d'arnétal,Flandre autrichienne,650,50,aunes,13,
571,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Lyon,16,Drap ; écarlatte,Flandre autrichienne,360,30,livres,12,
572,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,16,Drap ; d'elbeuf,Flandre autrichienne,7600,475,livres,16,
573,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Rouen,16,Drap ; d'elbeuf,Flandre autrichienne,8104,506.5,livres,16,
574,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,16,Drap ; d'elbeuf,Flandre autrichienne,7896,564,aunes,14,
575,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Châlons,16,Drap ; de Louviers,Flandre autrichienne,652,43.5,livres,15,
576,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Châlons,16,Drap ; de silesie,Flandre autrichienne,135,27,livres,5,
577,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Lyon,17,Draperie ; ordinaire,Flandre autrichienne,38025,4225,livres,9,
578,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Amiens,17,Draperie ; petite,Flandre autrichienne,15264,5088,livres,3,
579,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,17,Droguerie,Flandre autrichienne,1016,,,,
580,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Rouen,17,Droguerie,Flandre autrichienne,1996,998,livres,2,
581,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Châlons,17,Droguet ; de soye,Flandre autrichienne,33,,,,
582,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,17,Eau ; forte,Flandre autrichienne,51,,,,
583,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,17,Eau ; forte,Flandre autrichienne,2,1,bouteilles,2,
584,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,17,Eau ; médicinale ; de chipre,Flandre autrichienne,6,2,bouteilles,3,
585,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,17,Eau ; médicinale ; composée,Flandre autrichienne,18,12,bouteilles,1.5,
586,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,17,Eau ; médicinale ; composée,Flandre autrichienne,27,,,,
587,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,17,Eau ; médicinale ; de marquettes,Flandre autrichienne,12,,,,
588,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,17,Eau ; médicinale ; de melice,Flandre autrichienne,120,2,caisses,60,
589,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,17,Eau ; médicinale ; de melice,Flandre autrichienne,3,36,fiolles,.1,
590,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,17,Eau ; médicinale ; de melice,Flandre autrichienne,9,30,livres,.3,
591,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,17,Eau ; médicinale ; de melice,Flandre autrichienne,57,,,,
592,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,17,Eau ; de senteur ; diverses,Flandre autrichienne,6,6.5,livres,1,
593,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,17,Eau ; de senteur ; de lavande,Flandre autrichienne,8,,,,
594,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,17,Eau ; de senteur ; de lavande,Flandre autrichienne,15,10,bouteilles,1.5,
595,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,17,Eau ; de senteur ; de lavande,Flandre autrichienne,10,,,,
596,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Bayonne,18,Eau de vie,Flandre autrichienne,2450,7,pipes,350,
597,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Bayonne,18,Eau de vie,Flandre autrichienne,1400,8,bariques,175,
598,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Charleville,18,Eau de vie,Flandre autrichienne,216,1.5,poinçons,144,
599,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,La Rochelle,18,Eau de vie,Flandre autrichienne,58545,433.67,bariques,135,
600,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Nantes,18,Eau de vie,Flandre autrichienne,50488,12622,veltes,4,
601,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Rennes,18,Ecorce ; d'arbre,Flandre autrichienne,180,12,piece,15,
602,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,18,Ecorce ; de cacao,Flandre autrichienne,64,,,,
603,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,18,Ecorce ; de chesne,Flandre autrichienne,18,375,livres,.05,
604,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,18,Effilé ; de fil,Flandre autrichienne,431,8.630000000000001,livres,50,8 livres et 10 onces
605,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,18,Effilé ; de soye,Flandre autrichienne,187,2.5,livres,75,
606,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,18,El'xir ; de garus,Flandre autrichienne,16,8,bouteilles,2,
607,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,18,Eléxir ; de garus,Flandre autrichienne,79,,,,
608,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,18,Empeignes ; de souliers,Flandre autrichienne,39,6,paires,6.5,
609,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,18,Encens,Flandre autrichienne,286,440,livres,.65,
610,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Rouen,18,Epingles,Flandre autrichienne,1155,385,livres,3,
611,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,18,Epingles,Flandre autrichienne,800,400,livres,2,
612,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,19,Ergots ; de beuf,Flandre autrichienne,40,,,,
613,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,19,Essence ; de Bergamotte,Flandre autrichienne,12,,,,
614,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,19,Etain ; ouvré,Flandre autrichienne,115,92.5,livres,1.25,arrondi
615,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,19,Etain ; ouvré,Flandre autrichienne,244,233,livres,1.05,
616,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Châlons,19,Etamine ; buraille,Flandre autrichienne,420,70,livres,6,
617,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Rouen,19,Etamine ; du mans,Flandre autrichienne,1200,240,livres,5,
618,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Rouen,19,Etamine ; du mans,Flandre autrichienne,3125,625,livres,5,
619,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,19,Etamine ; de Reims,Flandre autrichienne,24212,3026.5,livres,8,
620,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Rennes,19,Etatchas,Flandre autrichienne,2130,71,pieces,30,
621,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,19,Etendelles,Flandre autrichienne,32,,,,
622,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,20,Etoffe ; coton et soye,Flandre autrichienne,10630,1063,livres,10,
623,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Amiens,20,Etoffe ; façonnée,Flandre autrichienne,69035,13807,livres,5,
624,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,20,Etoffe ; fil et soye,Flandre autrichienne,4480,140,aunes,32,
625,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Rouen,20,Etoffe ; fleuret et soye,Flandre autrichienne,1680,42,livres,40,
626,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Lyon,20,Etoffe ; or et argent,Flandre autrichienne,18560,232,livres,80,
627,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,20,Etoffe ; or et argent,Flandre autrichienne,420,5.25,livres,80,5 livres et 4 onces
628,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Châlons,20,Etoffe ; de soye,Flandre autrichienne,199,4.44,livres,45,4 livres et 7 onces et arrondi.
629,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,20,Etoffe ; de soye,Flandre autrichienne,26200,655,livres,40,
630,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Lyon,20,Etoffe ; de soye,Flandre autrichienne,162337,3246.75,livres,50,3246 livres et 12 onces.
631,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,20,Etoffe ; de soye,Flandre autrichienne,8425,210.63,livres,40,210 livres et 10 sous.
632,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Bourgogne,20,Etoffe ; mi soye,Flandre autrichienne,21,3.5,livres,6,
633,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Lyon,20,Etoffe ; mi soye,Flandre autrichienne,11880,594,livres,20,
634,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,20,Etoffe ; mi soye,Flandre autrichienne,6510,651,livres,10,
635,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Amiens,20,Etoffe ; à peu de soye,Flandre autrichienne,92350,9235,livres,10,
636,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Châlons,20,Etoffe ; à peu de soye,Flandre autrichienne,1760,176,livres,10,
637,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,20,Etoffe ; à peu de soye,Flandre autrichienne,3980,398,livres,10,
638,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Rouen,20,Etoffe ; à peu de soye,Flandre autrichienne,2940,294,livres,10,
639,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,20,Etoffe ; à peu de soye,Flandre autrichienne,2125,170,livres,12.5,
640,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Châlons,20,Etoffe ; au quart de soye,Flandre autrichienne,1092,91,livres,12,
641,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Rouen,20,Etoffe ; au quart de soye,Flandre autrichienne,20124,1677,livres,12,
642,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,20,Etoffe ; au quart de soye,Flandre autrichienne,396,33,livres,12,
643,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,20,Etoupes ; de lin,Flandre autrichienne,19,130,livres,.15,
644,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,20,Eventails ; fins,Flandre autrichienne,12900,215,douzaines,60,
645,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,20,Eventails ; de taffetas,Flandre autrichienne,9102,505.67,douzaines,18,
646,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,21,Fagots,Flandre autrichienne,712,4750,livres,.15,
647,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,21,Faisans,Flandre autrichienne,242,97,livres,2.5,
648,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,21,Faulx ; à faucher,Flandre autrichienne,24,1,douzaines,24,
649,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Charleville,21,Fayance,Flandre autrichienne,786,2030,livres,.388,arrondi
650,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,21,Fayance,Flandre autrichienne,12084,24168,livres,.5,
651,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,21,Fer ; en barres,Flandre autrichienne,3577,28619,livres,.125,arrondi
652,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,21,Fer ; de fonte,Flandre autrichienne,3,25,livres,.12,
653,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,21,Fer ; en platines,Flandre autrichienne,187,1700,livres,.11,
654,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,21,Fers ; à coéffer,Flandre autrichienne,105,7,grosses,15,
655,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,21,Figues,Flandre autrichienne,369,1845,livres,.2,
656,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,22,Fil ; d'argent,Flandre autrichienne,118,1.19,livres,100,1 livre et 3 onces
657,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,22,Fil ; de chevre,Flandre autrichienne,10602,2120.5,livres,5,
658,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,22,Fil ; à coudre,Flandre autrichienne,7707,3853.5,livres,2,
659,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,22,Fil ; à dentelle,Flandre autrichienne,506,3.38,livres,150,3 livres et 6 onces.
660,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,22,Fil ; épinal,Flandre autrichienne,10168,5084,livres,2,
661,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,22,Fil ; d'or ; faux,Flandre autrichienne,12,1.5,livres,8,
662,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,22,Fil ; d'or ; fin,Flandre autrichienne,140,1.25,livres,112,1 livre et 4 onces.
663,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Nantes,22,Fil ; de Rennes,Flandre autrichienne,150,120,livres,1.25,
664,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,22,Fil ; de fer,Flandre autrichienne,40,50,livres,.8,
665,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,22,Fil ; de léton,Flandre autrichienne,25,20,livres,1.25,
666,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,22,Filozelle,Flandre autrichienne,154,20.63,livres,7.5,arrondi
667,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,22,Flambeaux,Flandre autrichienne,675,300,livres,2.25,
668,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,22,Fleurs ; artifficielles,Flandre autrichienne,375,15,livres,25,
669,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,22,Fleurs ; artifficielles,Flandre autrichienne,248,,,,
670,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,22,Fluttes ; traversiere,Flandre autrichienne,120,4,livres,30,
671,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,23,Frange ; d'argent ; faux,Flandre autrichienne,18,3,livres,6,
672,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,23,Frange ; d'argent ; fin,Flandre autrichienne,250,3.13,livres,80,3 livres et 2 onces.
673,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,23,Frange ; de soye,Flandre autrichienne,15,5,onces,3,
674,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,23,Friperie,Flandre autrichienne,256,428,livres,.6,
675,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,23,Fromage ; de brie,Flandre autrichienne,92,123.5,livres,.75,arrondi
676,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Châlons,23,Fromage ; commun,Flandre autrichienne,856,2856,livres,.3,
677,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Charleville,23,Fromage ; commun,Flandre autrichienne,12,40,livres,.3,
678,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,23,Fromage ; commun,Flandre autrichienne,25654,85514,livres,.3,
679,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Bourgogne,23,Fromage ; de Gruïere,Flandre autrichienne,998,3329,livres,.3,
680,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,23,Fromage ; de Gruïere,Flandre autrichienne,300,500,livres,.6,
681,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,23,Fromage ; de Gruïere,Flandre autrichienne,1116,1717,livres,.65,
682,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,23,Fromage ; de Marolles,Flandre autrichienne,30030,75075,livres,.4,
683,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,23,Fromage ; de Roquefort,Flandre autrichienne,80,100,livres,.8,
684,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Nantes,23,Fruit ; cuit,Flandre autrichienne,69,698,livres,.1,
685,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Bourgogne,23,Fruit ; sec,Flandre autrichienne,48,160,livres,.3,
