numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
310,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,11,,Harang blanc ; demi feuillettes,Hollande,"1,00",en nombre,,,,
311,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,11,,Harang sors,Hollande,"258,00",barils,,,,
312,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,11,,Huille d´olive,Espagne,"68 294,00",livres,,,,
313,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,11,,Huille de poison,Angleterre,"137,00",barriques,,,,
314,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,11,,Huille de poison,Hollande,"109,00",barriques,,,,
315,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,11,,Huille et Rabete,Hollande,"44,00",barriques,,,,
316,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,11,,Huille de lin,Hollande,"58,00",barriques,,,,
317,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,11,,Huille de lin pour l´entrepot pour la Compagnie des Indes,Hollande,"6,00",barriques,,,,
318,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,11,,Huille blanche,Hollande,"2,00",livres,,,,
319,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,11,,Huille de muscade,Hollande,"6,00",livres,,,,
320,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,11,,Jambons,Hollande,"12 917,00",livres,,,,
321,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,11,,Jambons,Hambourg,"1 724,00",livres,,,,
322,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,11,,Jambons,Espagne,"424,00",livres,,,,
323,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,11,,Jambons,Norvège,"50,00",livres,,,,
324,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,11,,Jambons,Lisbonne,"295,00",livres,,,,
325,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,11,,Jambons ; pour l´entrepot de la Compagnie,Hollande,"250,00",livres,,,,
326,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,11,,Jonc,Espagne,"4 000,00",cent,,,,
327,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Indigo de retour,Espagne,"450,00",livres,,,,
328,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Jalap,Hollande,"745,00",livres,,,,
329,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Jeux d´écrevice,Hollande,"56,00",livres,,,,
330,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Laine,Espagne,"106 052,00",livres,,,,
331,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Laine ; pour navires de Hollande avec certificats de consul,Espagne,"25 476,00",livres,,,,
332,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Laine peignée et filée,Angleterre,"71 081,00",livres,,,,
333,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Lard ; pour l´entrepot,Angleterre,"2 610,00",livres,,,,
334,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Liens de fil,Hollande,"94,00",livres,,,,
335,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Ligne a pecher ; pour l´entrepot,Hollande,"1 030,00",livres,,,,
336,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Limes de fer,Hollande,"175,00",livres,,,,
337,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Limes de fer ; pour l´entrepot de la Compagnie des Indes,Hollande,"100,00",en nombre,,,,
338,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Limaneas ; pour l´entrepot pour Guinée,Hambourg,"60,00",pieces,,,,
339,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Limaneas,Hollande,"122,00",pieces,,,,
340,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Lin ; apresté,Hambourg,"110,00",livres,,,,
341,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Lin ; apresté,Hollande,"230,00",livres,,,,
342,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Lin ; apresté,Bruges,"150,00",livres,,,,
343,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Lin ; non apresté,Hambourg,"13 480,00",livres,,,,
344,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Lin ; non apresté,Hambourg,"7 090,00",livres,,,,
345,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Lin ; non apresté,Hollande,"9 500,00",livres,,,,
346,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Lin ; non apresté,Prusse,"95 000,00",livres,,,,
347,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Liqueurs,Hollande,"45,00",livres,,,,
348,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Litarge ,Hollande,"3 441,00",livres,,,,
349,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Litarge ; pour l´entrepot ,Hollande,"200,00",livres,,,,
350,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,12,,Manches de bois pour brosse,Hollande,"1 734,00",en nombre,,,,
351,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Manches de gaffe de 14 à 16 pieds,Norvège,"300,00",en nombre,,,,
352,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Manœuvre en grellin,Hollande,"1 750,00",livres,,,,
353,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Marete,Nord,"10,00",livres,,,,
354,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 45 pieds de longe et de 4 pieds de diametre,Norvège,"4,00",en nombre,,,,
355,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 30 pieds de longe et de 3 pieds de diametre,Norvège,"2,00",en nombre,,,,
356,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 38 a 40 pieds de longe et de 7 a 8 pieds de diametre,Norvège,"24,00",en nombre,,,,
357,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 36 a 40 pieds de longue et de 9 pieds de diametre,Norvège,"2,00",en nombre,,,,
358,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 36 pieds de longe et de 6 pieds de diametre,Norvège,"8,00",en nombre,,,,
359,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 48 pieds de longe et de 6 a 7 pieds de diametre,Norvège,"8,00",en nombre,,,,
360,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 40 pieds de longe et de 6 pieds de diametre,Norvège,"18,00",en nombre,,,,
361,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 38 pieds de longe et de 6 pieds de diametre,Norvège,"9,00",en nombre,,,,
362,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 36 pieds de longe et de 5 pieds de diametre,Norvège,"10,00",en nombre,,,,
363,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 30 pieds de longe et de 3 pieds de diametre,Norvège,"9,00",en nombre,,,,
364,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 28 pieds de longe et de 4 pieds de diametre,Norvège,"10,00",en nombre,,,,
365,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 48 pieds de longe et de 8 pieds de diametre,Norvège,"26,00",en nombre,,,,
366,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de37 pieds de longe et de 6 pieds de diametre,Norvège,"27,00",en nombre,,,,
367,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 38 pieds de longe et de 7 pieds de diametre,Norvège,"25,00",en nombre,,,,
368,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 40 pieds de longe et de 10 pieds de diametre,Norvège,"6,00",en nombre,,,,
369,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 36 pieds de longe et de 7 pieds de diametre,Norvège,"19,00",en nombre,,,,
370,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 35 pieds de pieds de longe et de 9 pieds de diametre,Suede,"2,00",en nombre,,,,
371,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 30 pieds de longe et de 6 a 8 pieds de diametre,Suede,"190,00",en nombre,,,,
372,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 48 pieds de longe et de 9 pieds de diametre,Suede,"10,00",en nombre,,,,
373,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 46 pieds de longe et de 12 pieds de diametre,Suede,"14,00",en nombre,,,,
374,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 42 pieds de longe et de 11 pieds de diametre,Suede,"15,00",en nombre,,,,
375,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 54 pieds de longe et de 15 pieds de diametre,Suede,"12,00",en nombre,,,,
376,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 45 a 50 pieds de longe et de 15 pieds de diametre,Suede,"38,00",en nombre,,,,
377,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 40 pieds de longe et de 11 pieds de diametre,Suede,"22,00",en nombre,,,,
378,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 26 pieds de longe et de 4 pieds de diametre,Suede,"70,00",en nombre,,,,
379,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 50 pieds de longe et de 10 a 12 pieds de diametre,Hollande,"62,00",en nombre,,,,
380,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 45 pieds de longe et de 7 a 8 pieds de diametre,Hollande,"13,00",en nombre,,,,
381,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,13,,Mats de sapin de 14 pieds de longe et de 3 pieds de diametre,Hollande,"13,00",en nombre,,,,
382,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Mats de sapin de 60 pieds de longe et de 12 pieds de diametre,Hollande,"44,00",en nombre,,,,
383,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Mats de sapin de 30 pieds de longe et de 6 pieds de diametre,Hollande,"25,00",en nombre,,,,
384,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Mats de sapin de 24 a 25 pieds de longe et de 4 a 5pieds de diametre,Hollande,"4,00",en nombre,,,,
385,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Mats de sapin de 20 pieds de longe et de 3 pieds de diametre,Hollande,"2,00",en nombre,,,,
386,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Mats de sapin de 32 pieds de longe sans mentions de diametre,Hollande,"100,00",en nombre,,,,
387,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Mats de sapin de 45 pieds de longe sans mentions de diametre,Hollande,"25,00",en nombre,,,,
388,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Mats de sapin de 60 pieds de longe et de 10 pieds de diametre,Hollande,"1,00",en nombre,,,,
389,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Mats de sapin de 54 pieds de longe et de 16 pieds de diametre,Hollande,"1,00",en nombre,,,,
390,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Mats de sapin de 40 pieds de longe et de 18 pieds de diametre,Rotterdam,"1,00",en nombre,,,,
391,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,"Mats de sapin de 44 pieds de longe et de 13,5 pieds de diametre",Rotterdam,"1,00",en nombre,,,,
392,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Mats de sapin de 40 pieds de longe et de 12 pieds de diametre,Suede,"2,00",en nombre,,,,
393,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Mats de sapin de 34 pieds de longe et de 10 pieds de diametre,Suede,"2,00",en nombre,,,,
394,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Mats de sapin de 50 pieds de longe et de 16 pieds de diametre,Rotterdam,"4,00",en nombre,,,,
395,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Mats de sapin de 40 pieds de longe et de 10 pieds de diametre,Rotterdam,"1,00",en nombre,,,,
396,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Mats de sapin de 28 pieds de longe et de 4 pieds de diametre,Rotterdam,"3,00",en nombre,,,,
397,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Mats de sapin de 20 pieds de longe et de 3 pieds de diametre,Rotterdam,"1,00",en nombre,,,,
398,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Merrain barrillage,Hambourg,"7 000,00",en nombre,,,,
399,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Merrain pipage,Hambourg,"6 000,00",en nombre,,,,
400,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Merrain pipage,Hollande,"2 500,00",en nombre,,,,
401,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Merrain pipage,Norvège,"7 200,00",en nombre,,,,
402,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Merrain pipage,Bruges,"1 000,00",en nombre,,,,
403,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Merrain cartage,Norvège,"3 000,00",en nombre,,,,
404,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Mercerie,Espagne,"2,00",livres,,,,
405,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Mercerie,Hambourg,"250,00",livres,,,,
406,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Mercerie,Hollande,"1 647,00",livres,,,,
407,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Meule batarde,Bilbao,"1 070,00",en nombre,,,,
408,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Mitraile vieille en batterie de cuisine,Hollande,"208,00",livres,,,,
409,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Maines avec leurs fers,Hollande,"24,00",en nombre,,,,
410,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Morue verts,Espagne,"75,00",livres,,,,
411,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Moulins de caffé,Hollande,"118,00",en nombre,,,,
412,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Macis,Hollande,"723,00",livres,,,,
413,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,14,,Manne,Hollande,"158,00",livres,,,,
414,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Mercure doux,Hollande,"10,00",livres,,,,
415,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Mercure corosif,Hollande,"24,00",livres,,,,
416,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Mine de plomb,Hambourg,"2 576,00",livres,,,,
417,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Mine de plomb,Hollande,"32 375,00",livres,,,,
418,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Minicum,Hollande,"50,00",livres,,,,
419,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Minicum,Hollande,"723,00",livres,,,,
420,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Muscade,Hollande,"333,00",livres,,,,
421,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Nattes,Hambourg,"20,00",en nombre,,,,
422,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Nattes fines,Cadix,"12,00",en nombre,,,,
423,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Nattes communes,Suede,"1 390,00",en nombre,,,,
424,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Nattes communes,Prusse,"170,00",en nombre,,,,
425,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Noir de fumée,Hollande,"640,00",barils,,,,
426,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Noir de fumée,Hambourg,"4 000,00",barils,,,,
427,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Noir de fumée,Hollande,"625,00",barils,,,,
428,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Noisette ,Espagne,"160,00",boisseaux,,,,
429,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Noix de Galle,Hollande,"7 490,00",livres,,,,
430,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Noix de muscade,Hollande,"151,00",milliers,,,,
431,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Ocre ou craye blanche,Hollande,"588,00",livres,,,,
432,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Oranges aigres,Espagne,"40,00",milliers,,,,
433,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Oranges aigres,Espagne,"97,00",milliers,,,,
434,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Orange douce,Espagne,"4,00",milliers,,,,
435,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Orange douce,Portugal,"500,00",en nombre,,,,
436,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Orange douce,Portugal,"300,00",en nombre,,,,
437,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Orange douce,Portugal,"198,00",caisses,,,,
438,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Orange douce,Portugal,"2,00",caisses,,,,
439,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Olives,Espagne,"156,00",potiches,,,,
440,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Olives,Espagne,"300,00",potiches,,,,
441,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Olives,Espagne,"254,00",potiches,,,,
442,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Orge mondée,Hollande,"532,00",livres,,,,
443,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,15,,Orpin,Hollande,"310,00",livres,,,,
444,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,Papier,Hollande,"276,50",rames,,,,
445,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,Peaux de marte,Norvège,"19,00",en nombre,,,,
446,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,Peaux d'ours,Norvège,"1,00",en nombre,,,,
447,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,Paux de maroquin jeune,Espagne,"6,00",en nombre,,,,
448,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,Paux de mouton,Espagne,"243,00",en nombre,,,,
449,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,Peaux de mouton en laine,Espagne,"570,00",en nombre,,,,
450,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,Perches,Norvège,"156,00",en nombre,,,,
451,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,Perches de 10 pieds de longe,Norvège,"20,00",en nombre,,,,
452,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,Perches de 15 a 20 pieds d elongue,Suede,"23,00",en nombre,,,,
453,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,Perches,Norvège,"272,00",en nombre,,,,
454,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,Perches,Espagne,"46,00",en nombre,,,,
455,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,Pierres,Hollande,"71,00",livres,,,,
