numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,remarks
315,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,11,1769,Exports,Etain ouvré,Nantes,Guinée,5748,Livres,1,,
316,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,11,1769,Exports,Etamine de laine,Nantes,Guinée,127,Livres,"3,5",,
317,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,11,1769,Exports,Etoffe de soye,Nantes,Guinée,921,Livres,40,,unit Livres 1/2 ? 
318,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,11,1769,Exports,Farine,Nantes,Guinée,64800,Livres,"0,1875",,
319,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,11,1769,Exports,Fayance,Nantes,Guinée,114,Douzaines,4,,
320,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,11,1769,Exports,Fer ; en barres,Nantes,Guinée,215025,Livres,"0,225",,
321,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,11,1769,Exports,Fer ; en cercles,Nantes,Guinée,9300,Livres,"0,25",,
322,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,11,1769,Exports,Fer ; en marmittes,Nantes,Guinée,4550,Livres,"0,15",,
323,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,11,1769,Exports,Fer ; en plaques,Nantes,Guinée,1615,Livres,"0,0875",,
324,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,11,1769,Exports,Féves,Nantes,Guinée,"469,5",Tonneaux,135,,"Tonneaux 1/2 , Doubts on name of Product ?"
325,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,11,1769,Exports,Galon d´or,Nantes,Guinée,"15,25",Livres,144,,Doubts on name of Product ? ; Livres 1/2 ?
326,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,11,1769,Exports,Gruau,Nantes,Guinée,1200,Livres,"0,1375",,Doubts on name of Product ?
327,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,11,1769,Exports,Guinée,Nantes,Guinée,13826,Pièces,22,,
328,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,11,1769,Exports,Guingamp,Nantes,Guinée,915,Pièces,8,,
329,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,11,1769,Exports,"Haches, houes et serpes",Nantes,Guinée,118,En nombre,1,,
330,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,11,1769,Exports,Jambon,Nantes,Guinée,1040,Livres,"0,55",,
331,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Indienne,Nantes,Guinée,4705,Pièces,28,,
332,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Langues,Nantes,Guinée,350,Livres,"0,5",,
333,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Limeneas,Nantes,Guinée,2272,Pièces,26,,
334,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Liqueurs,Nantes,Guinée,723,Bouteilles,2,,
335,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Marchandises meslées,Nantes,Guinée,,Valeur,,545,
336,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Modes,Nantes,Guinée,,Valeur,,1105,
337,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Mouchoirs des Indes,Nantes,Guinée,762,Pièces,36,,
338,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Neganepeau,Nantes,Guinée,1474,Pièces,22,,
339,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Nicaneas,Nantes,Guinée,5745,Pièces,22,,
340,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Photas,Nantes,Guinée,686,Pièces,"10,5",,
341,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Pierres ; dagathe,Nantes,Guinée,1120,Livres,"0,2",,Doubts on name ?
342,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Pierres ; a fusils,Nantes,Guinée,180,Milliers,"1,75",,unit Milliers ? 
343,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Pierrerie (fausses),Nantes,Guinée,2300,Livres,80,,Doubts on name (faunes) ? Doute sur le prix également
344,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Pipes a fumer,Nantes,Guinée,1936,Grosses,"3,5",,
345,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Planches de sapin,Nantes,Guinée,440,En nombre,"0,75",,
346,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Plomb en grenaille,Nantes,Guinée,26950,Livres,"0,275",,
347,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Plomb en rouleaux,Nantes,Guinée,62210,Livres,"0,25",,
348,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Potterie de grez barbançons,Nantes,Guinée,489,pièces,1,,unit  Barbançons ?
349,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Poudre à canon,Nantes,Guinée,41820,Livres,1,,
350,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Quincaille,Nantes,Guinée,4462,Livres,"1,5",,
351,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Rassade,Nantes,Guinée,19621,Livres,"1,2",,
352,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Ris,Nantes,Guinée,387320,Livres,"0,2",,
353,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Salemporis,Nantes,Guinée,135,Pièces,17,,
354,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Siamoise ,Nantes,Guinée,10994,Livres,4,,
355,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Soucy ,Nantes,Guinée,20,Pièces,50,,Doubts on name of Product ?
356,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Tabac de la ferme,Nantes,Guinée,2804,Livres,"3,2",,
357,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Taffia,Nantes,Guinée,129,Bariques,110,,
358,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Taffia,Nantes,Guinée,1600,Livres,"0,2",,
359,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Tapis d´auvergne,Nantes,Guinée,176,En nombre,10,,Doubts on name ?
360,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Tapis d´auvergne,Nantes,Guinée,532,Livres,5,,Doubts on name ?
361,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,12,1769,Exports,Tapsel,Nantes,Guinée,3524,Pièces,22,,
362,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Toile ; cholet,Nantes,Guinée,20195,Livres,4,,
363,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Toile ; cirée,Nantes,Guinée,115,Livres,1,,
364,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Toile ; de coton,Nantes,Guinée,1314,Pièces,34,,
365,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Toile ; coutil,Nantes,Guinée,2332,Livres,2,,
366,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Toile ; gingas,Nantes,Guinée,410,Livres,2,,
367,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Toile ; peinte,Nantes,Guinée,487,Livres,2,,
368,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Toile ; platille,Nantes,Guinée,39362,Pièces,"4,25",,
369,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Trompes de fer,Nantes,Guinée,134,En nombre,"0,075",,
370,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Verrerie,Nantes,Guinée,1720,Livres,"1,8",,
371,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Vin ; de ville,Nantes,Guinée,"248,25",Tonneaux,400,,
372,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Vin ; d'Espagne,Nantes,Guinée,140,Bouteilles,"1,75",,
373,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Vin ; de Catalogne ,Nantes,Guinée,"4,25",Tonneaux,160,,
374,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Vin ; de Gaillac,Nantes,Guinée,"18,25",Tonneaux,320,,
375,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Vin ; de Gessac,Nantes,Guinée,5,Tonneaux,400,,
376,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Vin ; de Liqueur,Nantes,Guinée,200,Bouteilles,2,,
377,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Vin ; de Provence,Nantes,Guinée,20,Tonneaux,240,,
378,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Vin ; de Quercy,Nantes,Guinée,13,Tonneaux,260,,
379,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Vin ; de Ste Foy,Nantes,Guinée,"8,5",Tonneaux,260,,
380,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Vin ; de Saintonge,Nantes,Guinée,9,Tonneaux,110,,
381,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Acier,Nantes,Isles françoises de l'Amerique,7325,Livres,"0,35",,
382,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Acons démontés,Nantes,Isles françoises de l'Amerique,15,En nombre,400,,
383,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Alembic d'étain,Nantes,Isles françoises de l'Amerique,1506,Livres,"1,5",,
384,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Ardoises,Nantes,Isles françoises de l'Amerique,2634,Milliers,"12,5",,
385,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Argenterie ; neuve,Nantes,Isles françoises de l'Amerique,146,Marcs,57,,
386,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Argenterie ; vielle,Nantes,Isles françoises de l'Amerique,"320,88",Marcs,48,,
387,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Argenterie ; croix d'argent neuve,Nantes,Isles françoises de l'Amerique,40,Marcs,57,,1 pesant 40 marcs
388,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Armes ; blanches,Nantes,Isles françoises de l'Amerique,250,Livres,"1,2",,
389,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Armes ; a feu,Nantes,Isles françoises de l'Amerique,2720,Livres,"5,5",,
390,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Armoires d'acajou,Nantes,Isles françoises de l'Amerique,5,En nombre,170,,
391,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Bas ; de fil,Nantes,Isles françoises de l'Amerique,3980,Livres,5,,
392,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Bas ; de laine,Nantes,Isles françoises de l'Amerique,500,Livres,6,,
393,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,13,1769,Exports,Bas ; de soye,Nantes,Isles françoises de l'Amerique,106,Livres,40,,Doubts on unit ? 
394,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Bazin,Nantes,Isles françoises de l'Amerique,85,Livres,4,,
395,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Beuf ; a la daube,Nantes,Isles françoises de l'Amerique,4200,Livres,"0,75",,
396,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Beuf ; salé,Nantes,Isles françoises de l'Amerique,6388,Barils,40,,
397,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Beurre,Nantes,Isles françoises de l'Amerique,111345,Livres,"0,4",,
398,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Bierre,Nantes,Isles françoises de l'Amerique,1122,Bariques,24,,
399,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Bois ; bordage de chesne,Nantes,Isles françoises de l'Amerique,90,En nombre,5,,
400,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Bois ; merrain ; a bariques douëlles,Nantes,Isles françoises de l'Amerique,21500,En nombre,"0,1",,Doubts on name of Product and unit ?
401,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Bois ; merrain ; a pipes douëlles,Nantes,Isles françoises de l'Amerique,31936,En nombre,"0,3",,Doubts on name of Product and unit ß
402,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Bottes ; fortes,Nantes,Isles françoises de l'Amerique,6,Paires,24,,
403,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Bottes ; molles,Nantes,Isles françoises de l'Amerique,12,Paires,16,,
404,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Bouchons de liege,Nantes,Isles françoises de l'Amerique,204,Milliers,3,,
405,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Bougie,Nantes,Isles françoises de l'Amerique,5828,Livres,"2,1",,Livres 1/4 ?
406,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Bouteilles de verre,Nantes,Isles françoises de l'Amerique,26160,En nombre,"0,2",,En nombre 1/4 ?
407,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Bray ; gras,Nantes,Isles françoises de l'Amerique,9,Barils,17,,
408,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Briquete,Nantes,Isles françoises de l'Amerique,258600,En nombre,14,,
409,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Broüettes,Nantes,Isles françoises de l'Amerique,116,En nombre,4,,
410,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Buffets d'acajou,Nantes,Isles françoises de l'Amerique,3,En nombre,90,,
411,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Bureaux d'acajou,Nantes,Isles françoises de l'Amerique,8,En nombre,80,,
412,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Cabriolet,Nantes,Isles françoises de l'Amerique,10,En nombre,950,,
413,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Cages à perroquets,Nantes,Isles françoises de l'Amerique,6,En nombre,10,,Doubts on name of Product ? ; Livres 1/2 ?
414,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Camelot,Nantes,Isles françoises de l'Amerique,240,Livres,"4,5",,
415,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Carreaux de terre,Nantes,Isles françoises de l'Amerique,1389,Milliers,21,,Doubts on value ?
416,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Cartes ; a jouer,Nantes,Isles françoises de l'Amerique,1610,Livres,"1,5",,
417,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Cendre de Tabac,Nantes,Isles françoises de l'Amerique,400,Livres,"0,05",,
418,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Cercles a pipes,Nantes,Isles françoises de l'Amerique,"4710,5",Fournitures,12,,
419,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Cercles a pipes,Nantes,Isles françoises de l'Amerique,6176,Paquets,2,,
420,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Ceruse,Nantes,Isles françoises de l'Amerique,1500,Livres,"0,25",,
421,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Chaises ; de paille chaises,Nantes,Isles françoises de l'Amerique,3426,En nombre,1,,
422,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Chaises ; de paille fauteuils,Nantes,Isles françoises de l'Amerique,166,En nombre,"1,5",,
423,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Chaises ; de rottin fauteuils,Nantes,Isles françoises de l'Amerique,36,En nombre,8,,
424,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Chandelle,Nantes,Isles françoises de l'Amerique,19334,Livres,"0,55",,
425,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Chapeaux ; castor,Nantes,Isles françoises de l'Amerique,476,En nombre,15,,
426,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Chapeaux ; mi-castor,Nantes,Isles françoises de l'Amerique,1510,En nombre,"7,5",,
427,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Chapeaux ; communs,Nantes,Isles françoises de l'Amerique,540,En nombre,"3,5",,
428,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,14,1769,Exports,Chapeaux ; a negres,Nantes,Isles françoises de l'Amerique,123,En nombre,"1,5",,
429,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Charbon de terre,Nantes,Isles françoises de l'Amerique,1168,Bariques,"7,5",,
430,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Chemises ; garnies,Nantes,Isles françoises de l'Amerique,1041,Livres,10,,
431,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Chemises ; garnies,Nantes,Isles françoises de l'Amerique,,Valeur,,300,
432,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Chemises ; unies,Nantes,Isles françoises de l'Amerique,1950,Livres,4,,
433,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Cire à cacheter,Nantes,Isles françoises de l'Amerique,61,Livres,5,,
434,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Cloches de fonte,Nantes,Isles françoises de l'Amerique,2590,Livres,1,,
435,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Clous de fer,Nantes,Isles françoises de l'Amerique,431480,Livres,"0,3",,
436,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Cochon salé,Nantes,Isles françoises de l'Amerique,56490,Livres,"0,275",,
437,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Comodes d'acajou,Nantes,Isles françoises de l'Amerique,8,En nombre,70,,
438,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Confitures,Nantes,Isles françoises de l'Amerique,2426,Livres,"0,6",,60 Lt le 0/0
439,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Cordages de chanvre,Nantes,Isles françoises de l'Amerique,144680,Livres,"0,3",,
440,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Cotonne,Nantes,Isles françoises de l'Amerique,222,Livres,14,,
441,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Couverture ; de leine,Nantes,Isles françoises de l'Amerique,58,En nombre,6,,
442,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Cricks,Nantes,Isles françoises de l'Amerique,7,En nombre,18,,Doubts on name of Product ?
443,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Crin,Nantes,Isles françoises de l'Amerique,469,Livres,1,,
444,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Cristaux,Nantes,Isles françoises de l'Amerique,500,Livres,2,,
445,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Cuivrerie,Nantes,Isles françoises de l'Amerique,9222,Livres,"1,75",,
446,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Dame jeanne,Nantes,Isles françoises de l'Amerique,1720,En nombre,"2,5",,
447,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Dentelle de soye,Nantes,Isles françoises de l'Amerique,25,Livres,350,,
448,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Dorure fine,Nantes,Isles françoises de l'Amerique,"30,25",Livres,150,,
449,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Drap de Carcassonne,Nantes,Isles françoises de l'Amerique,840,Livres,4,,
450,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Drap d'Elbeuf,Nantes,Isles françoises de l'Amerique,60,Livres,10,,
451,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Draperie ; de Beauvais,Nantes,Isles françoises de l'Amerique,210,Livres,4,,
452,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Drogueries,Nantes,Isles françoises de l'Amerique,6777,Livres,2,,
453,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Eau de senteur,Nantes,Isles françoises de l'Amerique,275,Livres,"1,2",,
454,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Eau de vie,Nantes,Isles françoises de l'Amerique,423,Veltes ,5,,
455,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Elexir de garure,Nantes,Isles françoises de l'Amerique,3412,Fioles,"1,5",,Doubts on name of Product and unit ?
456,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Epicerie,Nantes,Isles françoises de l'Amerique,3555,Livres,"2,1",,
457,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Etain ouvré,Nantes,Isles françoises de l'Amerique,815,Livres,1,,
458,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Etamine de laine,Nantes,Isles françoises de l'Amerique,1385,Livres,"3,5",,
459,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Etoffe de soye,Nantes,Isles françoises de l'Amerique,"592,63",Livres,40,,Doubts on unit ?
460,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Etoupes,Nantes,Isles françoises de l'Amerique,2018,Livres,"0,1",,Doubts on name of Product ?
461,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Farine,Nantes,Isles françoises de l'Amerique,613340,Livres,"0,1875",,
462,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,15,1769,Exports,Fayance,Nantes,Isles françoises de l'Amerique,4713,Douzaines,4,,
463,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fer ; en bandes,Nantes,Isles françoises de l'Amerique,2610,Livres,"0,25",,
464,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fer ; en barres,Nantes,Isles françoises de l'Amerique,95270,Livres,"0,225",,
465,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fer ; blanc,Nantes,Isles françoises de l'Amerique,50,Barils,125,,
466,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fer ; blanc,Nantes,Isles françoises de l'Amerique,8460,Livres,"0,55",,
