numrodeligne,dataentryby,source,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,remarks,quantit,quantit_marchandises,total_quantit,origine,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,unitdecompte,prixunitaire_unitdecomptelt,prixunitaire_unitdecomptesous,prixunitaire_unitdecomptedeniers,v19,probleme
569,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,2///Matières première///Articles réunis,Etats-Unis d'Amérique,19800,,,,,,13159500,,,2072400,,,,,,,,
569,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Betes de somme///Chevaux,Empire d'Autriche,1420700,,,,,,2983400,,,,,,,,,,,
570,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,2///Matières première///Articles réunis,Villes anséatiques,65800,,,,,,13159500,,,2072400,,,,,,,,
570,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Betes de somme///Chevaux,Angleterre,538300,,,,,,2983400,,,,,,,,,,,
571,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,2///Matières première///Articles réunis,Royaume de Danemarck,30300,,,,,,13159500,,,2072400,,,,,,,,
571,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Betes de somme///Mulets,Royaume de sardaigne,113700,,,,,,113700,,,,,,,,,,,
572,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,2///Matières première///Articles réunis,Royaume de Suede,11000,,,,,,13159500,,,2072400,,,,,,,,
572,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Argent vif,Hollande,11300,,,,,,173300,,,,,,,,,,,
573,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,2///Matières première///Articles réunis,Milanes et toscane,289500,,,,,,13159500,,,2072400,,,,,,,,
573,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Argent vif,Etats d'Allemagne,123800,,,,,,173300,,,,,,,,,,,
574,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,2///Matières première///Articles réunis,Royaume de Genes,71700,,,,,,13159500,,,2072400,,,,,,,,
574,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Argent vif,Milanes et toscane,38200,,,,,,173300,,,,,,,,,,,
575,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,2///Matières première///Articles réunis,Empire ottoman et barbarie,89900,,,,,,13159500,,,2072400,,,,,,,,
575,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,"///Métaux///Cuivre, bronze et laiton",Royaume d'Espagne,179200,,,,,,7402800,,,,,,,,,,,
576,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,2///Matières première///Articles réunis,Royaume de Naples,116200,,,,,,13159500,,,2072400,,,,,,,,
576,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,"///Métaux///Cuivre, bronze et laiton",Hollande,322100,,,,,,7402800,,,,,,,,,,,
577,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,2///Matières première///Articles réunis,Royaume de sardaigne,153100,,,,,,13159500,,,2072400,,,,,,,,
577,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,"///Métaux///Cuivre, bronze et laiton",Etats d'Allemagne,1244200,,,,,,7402800,,,,,,,,,,,
578,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,2///Matières première///Articles réunis,Empire d'Autriche,395800,,,,,,13159500,,,2072400,,,,,,,,
578,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,"///Métaux///Cuivre, bronze et laiton",République de suisse,24100,,,,,,7402800,,,,,,,,,,,
579,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,2///Matières première///Articles réunis,Empire de Suisse,9900,,,,,,13159500,,,2072400,,,,,,,,
579,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,"///Métaux///Cuivre, bronze et laiton",Villes anséatiques,1803000,,,,,,7402800,,,,,,,,,,,
580,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,2///Matières première///Articles réunis,Royaume de Portugal,13000,,,,,,13159500,,,2072400,,,,,,,,
580,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,"///Métaux///Cuivre, bronze et laiton",Royaume de Danemarck,2600,,,,,,7402800,,,,,,,,,,,
581,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,2///Matières première///Articles réunis,Angleterre,117000,,,,,,13159500,,,2072400,,,,,,,,
581,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,"///Métaux///Cuivre, bronze et laiton",Royaume de Suede,434300,,,,,,7402800,,,,,,,,,,,
582,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,2///Matières première///Articles réunis,"Colonies francaises en Amérique,Asie et afrique",245300,,,,,,13159500,,,2072400,,,,,,,,
582,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,"///Métaux///Cuivre, bronze et laiton",Milanes et toscane,2200,,,,,,7402800,,,,,,,,,,,
583,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Alun,Royaume d'Espagne,1100,,,,,,9507100,,,82400,,,,,,,,
583,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,"///Métaux///Cuivre, bronze et laiton",Republique de Genes,10700,,,,,,7402800,,,,,,,,,,,
584,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Alun,Etats d'Allemagne,2700,,,,,,9507100,,,82400,,,,,,,,
584,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,"///Métaux///Cuivre, bronze et laiton",Empire ottoman et Barbarie,1156400,,,,,,7402800,,,,,,,,,,,
585,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Alun,République de suisse,30900,,,,,,9507100,,,82400,,,,,,,,
585,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,"///Métaux///Cuivre, bronze et laiton",Royaume de Sardaigne,162500,,,,,,7402800,,,,,,,,,,,
586,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Alun,Villes anséatiques,4100,,,,,,9507100,,,82400,,,,,,,,
586,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,"///Métaux///Cuivre, bronze et laiton",Empire d'Autriche,343200,,,,,,7402800,,,,,,,,,,,
587,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Alun,Milanes et toscane,11700,,,,,,9507100,,,82400,,,,,,,,
587,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,"///Métaux///Cuivre, bronze et laiton",Empire de Russie,17300,,,,,,7402800,,,,,,,,,,,
588,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Alun,Royaume de Genes,1500,,,,,,9507100,,,82400,,,,,,,,
588,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,"///Métaux///Cuivre, bronze et laiton",Angleterre,1647400,,,,,,7402800,,,,,,,,,,,
589,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Alun,Empire ottoman et barbarie,2500,,,,,,9507100,,,82400,,,,,,,,
589,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,"///Métaux///Cuivre, bronze et laiton","Colonies francaises en Amérique,Asie et afrique",53600,,,,,,7402800,,,,,,,,,,,
590,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Alun,Royaume de Naples,11500,,,,,,9507100,,,82400,,,,,,,,
590,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Etain,Hollande,86700,,,,,,895600,,,,,,,,,,,
591,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Alun,Royaume de sardaigne,5900,,,,,,9507100,,,82400,,,,,,,,
591,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Etain,République de suisse,1000,,,,,,895600,,,,,,,,,,,
592,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Alun,Empire d'Autriche,3800,,,,,,9507100,,,82400,,,,,,,,
592,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Etain,Empire ottoman et Barbarie,105200,,,,,,895600,,,,,,,,,,,
593,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Alun,Angleterre,6700,,,,,,9507100,,,82400,,,,,,,,
593,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Métaux///Etain,Royaume de naples,4300,,,,,,895600,,,,,,,,,,,
594,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Cochenille,Royaume d'Espagne,22200,,,,,,9507100,,,1655000,,,,,,,,
594,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Métaux///Etain,Royaume de Sardaigne,5500,,,,,,895600,,,,,,,,,,,
595,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Cochenille,Hollande,161500,,,,,,9507100,,,1655000,,,,,,,,
595,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Métaux///Etain,Empire d'Autriche,21400,,,,,,895600,,,,,,,,,,,
596,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Cochenille,Etats d'Allemagne,7600,,,,,,9507100,,,1655000,,,,,,,,
596,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Métaux///Etain,Angleterre,671500,,,,,,895600,,,,,,,,,,,
597,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Cochenille,République de suisse,16900,,,,,,9507100,,,1655000,,,,,,,,
597,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Fers et aciers,Royaume d'Espagne,826300,,,,,,8667400,,,,,,,,,,,
598,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Cochenille,Milanes et toscane,163200,,,,,,9507100,,,1655000,,,,,,,,
598,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Fers et aciers,Hollande,1305300,,,,,,8667400,,,,,,,,,,,
599,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Cochenille,Empire ottoman et barbarie,1060000,,,,,,9507100,,,1655000,,,,,,,,
599,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Fers et aciers,Royaume de Prusse,39900,,,,,,8667400,,,,,,,,,,,
600,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Cochenille,Royaume de Naples,31900,,,,,,9507100,,,1655000,,,,,,,,
600,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Fers et aciers,Etats d'Allemagne,177300,,,,,,8667400,,,,,,,,,,,
601,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Cochenille,Royaume de sardaigne,98700,,,,,,9507100,,,1655000,,,,,,,,
601,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Fers et aciers,République de suisse,9800,,,,,,8667400,,,,,,,,,,,
602,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Cochenille,Empire d'Autriche,1000,,,,,,9507100,,,1655000,,,,,,,,
602,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Fers et aciers,Etats-Unis d'Amérique,2600,,,,,,8667400,,,,,,,,,,,
603,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Cochenille,Etats de Rome,2200,,,,,,9507100,,,1655000,,,,,,,,
603,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Fers et aciers,Villes anséatiques,123300,,,,,,8667400,,,,,,,,,,,
604,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Cochenille,Angleterre,85800,,,,,,9507100,,,1655000,,,,,,,,
604,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Fers et aciers,Royaume de Danemarck,149200,,,,,,8667400,,,,,,,,,,,
605,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Cochenille,"Colonies francaises en Amérique,Asie et afrique",4000,,,,,,9507100,,,1655000,,,,,,,,
605,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Fers et aciers,Royaume de Suede,4286600,,,,,,8667400,,,,,,,,,,,
606,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Garance,Hollande,15100,,,,,,9507100,,,40700,,,,,,,,
606,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Fers et aciers,Milanes et toscane,43600,,,,,,8667400,,,,,,,,,,,
607,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Garance,République de suisse,2700,,,,,,9507100,,,40700,,,,,,,,
607,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Fers et aciers,Republique de Genes,55400,,,,,,8667400,,,,,,,,,,,
608,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Garance,Villes anséatiques,7000,,,,,,9507100,,,40700,,,,,,,,
608,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Métaux///Fers et aciers,Royaume de sardaigne,24900,,,,,,8667400,,,,,,,,,,,
609,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Garance,Milanes et toscane,4400,,,,,,9507100,,,40700,,,,,,,,
609,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Métaux///Fers et aciers,Empire d'Autriche,1007300,,,,,,8667400,,,,,,,,,,,
610,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Garance,Royaume de sardaigne,6400,,,,,,9507100,,,40700,,,,,,,,
610,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Métaux///Fers et aciers,Empire de Russie,194200,,,,,,8667400,,,,,,,,,,,
611,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Garance,Angleterre,5100,,,,,,9507100,,,40700,,,,,,,,
611,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Métaux///Fers et aciers,Angleterre,421700,,,,,,8667400,,,,,,,,,,,
612,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Indigo,Royaume d'Espagne,13100,,,,,,9507100,,,5844300,,,,,,,,
612,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Fer-blanc,Royaume d'Espagne,10000,,,,,,923500,,,,,,,,,,,
613,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Indigo,Hollande,107100,,,,,,9507100,,,5844300,,,,,,,,
613,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Fer-blanc,Hollande,97200,,,,,,923500,,,,,,,,,,,
614,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Indigo,Royaume de Prusse,131200,,,,,,9507100,,,5844300,,,,,,,,
614,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Fer-blanc,Royaume de Prusse,5700,,,,,,923500,,,,,,,,,,,
615,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Indigo,Etats d'Allemagne,580800,,,,,,9507100,,,5844300,,,,,,,,
615,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Fer-blanc,Etats d'Allemagne,3200,,,,,,923500,,,,,,,,,,,
616,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Indigo,République de suisse,1059600,,,,,,9507100,,,5844300,,,,,,,,
616,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Fer-blanc,République de suisse,2200,,,,,,923500,,,,,,,,,,,
617,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Indigo,Villes anséatiques,1891500,,,,,,9507100,,,5844300,,,,,,,,
617,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Fer-blanc,Villes anséatiques,317600,,,,,,923500,,,,,,,,,,,
618,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Indigo,Royaume de Danemarck,121500,,,,,,9507100,,,5844300,,,,,,,,
618,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Métaux///Fer-blanc,Royaume de sardaigne,5400,,,,,,923500,,,,,,,,,,,
619,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Indigo,Royaume de Suede,244900,,,,,,9507100,,,5844300,,,,,,,,
619,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Métaux///Fer-blanc,Empoire d'Autriche,67800,,,,,,923500,,,,,,,,,,,
620,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Indigo,Milanes et toscane,314100,,,,,,9507100,,,5844300,,,,,,,,
620,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Métaux///Fer-blanc,Angleterre,414400,,,,,,923500,,,,,,,,,,,
621,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Indigo,Royaume de Genes,43200,,,,,,9507100,,,5844300,,,,,,,,
621,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Plomb,Hollande,89900,,,,,,2246400,,,,,,,,,,,
622,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Indigo,Empire ottoman et barbarie,956100,,,,,,9507100,,,5844300,,,,,,,,
622,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Plomb,Villes anséatiques,591800,,,,,,2246400,,,,,,,,,,,
623,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Indigo,Royaume de Naples,11400,,,,,,9507100,,,5844300,,,,,,,,
623,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Plomb,Milanes et toscane,55700,,,,,,2246400,,,,,,,,,,,
624,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Indigo,Royaume de sardaigne,88000,,,,,,9507100,,,5844300,,,,,,,,
624,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Plomb,Republique de Genes,21500,,,,,,2246400,,,,,,,,,,,
625,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Indigo,Empire d'Autriche,81800,,,,,,9507100,,,5844300,,,,,,,,
625,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Métaux///Plomb,Royaume de naples,4200,,,,,,2246400,,,,,,,,,,,
626,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Indigo,Empire de Suisse,45700,,,,,,9507100,,,5844300,,,,,,,,
626,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Métaux///Plomb,Empire de sardaigne,104000,,,,,,2246400,,,,,,,,,,,
627,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Indigo,Etats de Rome,16000,,,,,,9507100,,,5844300,,,,,,,,
627,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Métaux///Plomb,Angleterre,1379300,,,,,,2246400,,,,,,,,,,,
628,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Indigo,Angleterre,132800,,,,,,9507100,,,5844300,,,,,,,,
628,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Articles réunis,Royaume d'Espagne,6300,,,,,,16100,,,,,,,,,,,
629,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Indigo,République de VENISE,5500,,,,,,9507100,,,5844300,,,,,,,,
629,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Articles réunis,Hollande,2000,,,,,,16100,,,,,,,,,,,
630,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Rocou,Royaume d'Espagne,3100,,,,,,9507100,,,179400,,,,,,,,
630,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Métaux///Articles réunis,Villes anséatiques,1500,,,,,,16100,,,,,,,,,,,
631,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Rocou,Hollande,11500,,,,,,9507100,,,179400,,,,,,,,
631,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Métaux///Articles réunis,Angleterre,6300,,,,,,16100,,,,,,,,,,,
632,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Rocou,Royaume de Prusse,3700,,,,,,9507100,,,179400,,,,,,,,
632,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Objets manufacturés///Chapellerie,Hollande,1000,,,,,,73900,,,,,,,,,,,
633,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Rocou,République de suisse,28700,,,,,,9507100,,,179400,,,,,,,,
633,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Objets manufacturés///Chapellerie,République de suisse,25100,,,,,,73900,,,,,,,,,,,
634,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Rocou,Villes anséatiques,34500,,,,,,9507100,,,179400,,,,,,,,
634,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Objets manufacturés///Chapellerie,empire d'Autriche,2300,,,,,,73900,,,,,,,,,,,
635,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Rocou,Royaume de Suede,6600,,,,,,9507100,,,179400,,,,,,,,
635,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Objets manufacturés///Chapellerie,Angleterre,45500,,,,,,73900,,,,,,,,,,,
636,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Rocou,Milanes et toscane,33300,,,,,,9507100,,,179400,,,,,,,,
636,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Objets manufacturés///Etoffes en coton et en laine,Royaume d'Espagne,8800,,,,,,9306600,,,,,,,,,,,
637,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Rocou,Royaume de Genes,20400,,,,,,9507100,,,179400,,,,,,,,
637,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Objets manufacturés///Etoffes en coton et en laine,Etats d'Allemagne,15500,,,,,,9306600,,,,,,,,,,,
638,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Rocou,Royaume de Naples,1200,,,,,,9507100,,,179400,,,,,,,,
638,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,///Objets manufacturés///Etoffes en coton et en laine,Empire ottoman et Barbarie,13600,,,,,,9306600,,,,,,,,,,,
639,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Rocou,Royaume de sardaigne,4500,,,,,,9507100,,,179400,,,,,,,,
639,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Objets manufacturés///Etoffes en coton et en laine,Royaume de Naples,7400,,,,,,9306600,,,,,,,,,,,
640,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Rocou,Empire d'Autriche,16300,,,,,,9507100,,,179400,,,,,,,,
640,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Objets manufacturés///Etoffes en coton et en laine,Royaume de sardaigne,3400,,,,,,9306600,,,,,,,,,,,
641,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Rocou,Empire de Suisse,10700,,,,,,9507100,,,179400,,,,,,,,
641,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Objets manufacturés///Etoffes en coton et en laine,Empire d'Autriche,390200,,,,,,9306600,,,,,,,,,,,
642,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Rocou,Etats de Rome,2000,,,,,,9507100,,,179400,,,,,,,,
642,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Objets manufacturés///Etoffes en coton et en laine,Royaume de Portugal,2100,,,,,,9306600,,,,,,,,,,,
643,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Rocou,Angleterre,1000,,,,,,9507100,,,179400,,,,,,,,
643,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Objets manufacturés///Etoffes en coton et en laine,Angleterre,8864600,,,,,,9306600,,,,,,,,,,,
644,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,10,3///Matières première///Rocou,République de VENISE,1900,,,,,,9507100,,,179400,,,,,,,,
644,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,5,///Objets manufacturés///Etoffes en coton et en laine,République de VENISE,1000,,,,,,9306600,,,,,,,,,,,
645,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Verdet,Royaume d'Espagne,41000,,,,,,9507100,,,590300,,,,,,,,
645,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,"///Objets manufacturés///Soirie en étoffe ,mouchoirs, gazes et rubans",Royaume d'Espagne,559900,,,,,,4326800,,,,,,,,,,,
646,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Verdet,Hollande,42300,,,,,,9507100,,,590300,,,,,,,,
646,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,"///Objets manufacturés///Soirie en étoffe ,mouchoirs, gazes et rubans",Hollande,78500,,,,,,4326800,,,,,,,,,,,
647,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Verdet,Royaume de Prusse,15900,,,,,,9507100,,,590300,,,,,,,,
647,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,"///Objets manufacturés///Soirie en étoffe ,mouchoirs, gazes et rubans",Etats d'Allemagne,24500,,,,,,4326800,,,,,,,,,,,
648,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Verdet,Etats d'Allemagne,1700,,,,,,9507100,,,590300,,,,,,,,
648,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,"///Objets manufacturés///Soirie en étoffe ,mouchoirs, gazes et rubans",République de suisse,237100,,,,,,4326800,,,,,,,,,,,
649,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Verdet,République de suisse,50000,,,,,,9507100,,,590300,,,,,,,,
649,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,"///Objets manufacturés///Soirie en étoffe ,mouchoirs, gazes et rubans",Villes anséatiques,18200,,,,,,4326800,,,,,,,,,,,
650,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Verdet,Etats-Unis d'Amérique,8900,,,,,,9507100,,,590300,,,,,,,,
650,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,"///Objets manufacturés///Soirie en étoffe ,mouchoirs, gazes et rubans",Royaume de Suede,11000,,,,,,4326800,,,,,,,,,,,
651,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Verdet,Villes anséatiques,87200,,,,,,9507100,,,590300,,,,,,,,
651,Fatima Zahra,AN F12 251,Résumé,1787,Imports,,,4,"///Objets manufacturés///Soirie en étoffe ,mouchoirs, gazes et rubans",Milanes et toscane,7300,,,,,,4326800,,,,,,,,,,,
652,Fatima Zahra,AN F12 251,Résumé,1787,Exports,,,9,3///Matières première///Verdet,Royaume de Danemarck,4800,,,,,,9507100,,,590300,,,,,,,,
