numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,doubleaccounts
1144,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Papiers pour tenture,Royaume de Sardaigne,596,0
1145,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Articles d'industrie réunis,Royaume de Sardaigne,14750,0
1146,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bonneteries diverses,Empire d'Autriche,8470,0
1147,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Dentelles,Empire d'Autriche,4200,0
1148,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Draperies,Empire d'Autriche,460,0
1149,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes de soie,Empire d'Autriche,1194720,0
1150,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes mélangées de ces matières,Empire d'Autriche,250,0
1151,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Gazes, crêpes et mouchoirs de soie",Empire d'Autriche,16000,0
1152,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Toiles de lin et de chanvre,Empire d'Autriche,2810,0
1153,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Toiles de coton,Empire d'Autriche,288,0
1154,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Mousselines,Empire d'Autriche,9000,0
1155,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Merceries,Empire d'Autriche,4494,0
1156,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Habillemens et lingerie,Empire d'Autriche,6600,0
1157,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Faïence et poterie,Empire d'Autriche,8441,0
1158,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Horlogerie,Empire d'Autriche,3100,0
1159,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Meubles et glaces,Empire d'Autriche,2046,0
1160,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Tableaux et estampes,Empire d'Autriche,2800,0
1161,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Parfumerie,Empire d'Autriche,1430,0
1162,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Savons,Empire d'Autriche,2400,0
1163,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Verrerie,Empire d'Autriche,13712,0
1164,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Porcelaine,Empire d'Autriche,876,0
1165,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bijouterie,Empire d'Autriche,7553,0
1166,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Dorures fines,Empire d'Autriche,20100,0
1167,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Librairie,Empire d'Autriche,11420,0
1168,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de cuir en cordonnerie et sellerie,Empire d'Autriche,230,0
1169,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de cuivre doré et argenté,Empire d'Autriche,1564,0
1170,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de modes en fleurs artificielles,Empire d'Autriche,31528,0
1171,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Passementerie,Empire d'Autriche,25060,0
1172,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Papiers à écrire,Empire d'Autriche,2271,0
1173,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Papiers pour tenture,Empire d'Autriche,9250,0
1174,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Articles d'industrie réunis,Empire d'Autriche,16970,0
1175,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fers,Empire de Russie,549,0
1176,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bonneteries diverses,Empire de Russie,2160,0
1177,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Dentelles,Empire de Russie,36082,0
1178,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Draperies,Empire de Russie,8700,0
1179,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes de soie,Empire de Russie,154850,0
1180,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes mélangées de ces matières,Empire de Russie,18920,0
1181,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Gazes, crêpes et mouchoirs de soie",Empire de Russie,20920,0
1182,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Mouchoirs divers en fil et coton,Empire de Russie,4000,0
1183,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Toiles de lin et de chanvre,Empire de Russie,6200,0
1184,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Objets manufacturés réunis,Empire de Russie,15960,0
1185,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Merceries,Empire de Russie,2142,0
1186,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Gants de peau,Empire de Russie,262,0
1187,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Habillemens et lingerie,Empire de Russie,78078,0
1188,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Faïence et poterie,Empire de Russie,225,0
1189,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Horlogerie,Empire de Russie,57852,0
1190,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Meubles et glaces,Empire de Russie,98946,0
1191,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Tableaux et estampes,Empire de Russie,105270,0
1192,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Quincaillerie,Empire de Russie,1200,0
1193,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Parfumerie,Empire de Russie,59802,0
1194,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Verrerie,Empire de Russie,56879,0
1195,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Porcelaine,Empire de Russie,178265,0
1196,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bijouterie,Empire de Russie,37066,0
1197,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Librairie,Empire de Russie,131283,0
1198,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de cuir en cordonnerie et sellerie,Empire de Russie,2650,0
1199,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de cuivre doré et argenté,Empire de Russie,85686,0
1200,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de modes en fleurs artificielles,Empire de Russie,110976,0
1201,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Passementerie,Empire de Russie,600,0
1202,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Papiers à écrire,Empire de Russie,6964,0
1203,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Papiers pour tenture,Empire de Russie,4859,0
1204,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Articles d'industrie réunis,Empire de Russie,176936,0
1205,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fers,Royaume de Portugal,15464,0
1206,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bonneteries diverses,Royaume de Portugal,3960,0
1207,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bonneteries de soie,Royaume de Portugal,237000,0
1208,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Chapellerie,Royaume de Portugal,768,0
1209,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Dentelles,Royaume de Portugal,33540,0
1210,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Draperies,Royaume de Portugal,41900,0
1211,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes de laine,Royaume de Portugal,75192,0
1212,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes de soie,Royaume de Portugal,562400,0
1213,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Gazes, crêpes et mouchoirs de soie",Royaume de Portugal,1900,0
1214,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Rubannerie de soie,Royaume de Portugal,237328,0
1215,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Toiles de lin et de chanvre,Royaume de Portugal,463863,0
1216,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Merceries,Royaume de Portugal,131044,0
1217,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Gants de peau,Royaume de Portugal,24486,0
1218,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Habillemens et lingerie,Royaume de Portugal,19092,0
1219,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Faïence et poterie,Royaume de Portugal,200,0
1220,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Horlogerie,Royaume de Portugal,29306,0
1221,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Meubles et glaces,Royaume de Portugal,32259,0
1222,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Tableaux et estampes,Royaume de Portugal,8446,0
1223,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Quincaillerie,Royaume de Portugal,1740,0
1224,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Parfumerie,Royaume de Portugal,4254,0
1225,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Savons,Royaume de Portugal,102295,0
1226,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Verrerie,Royaume de Portugal,2236,0
1227,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Porcelaine,Royaume de Portugal,9005,0
1228,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bijouterie,Royaume de Portugal,33083,0
1229,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Librairie,Royaume de Portugal,85561,0
1230,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de cuir en cordonnerie et sellerie,Royaume de Portugal,2510,0
1231,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de cuivre doré et argenté,Royaume de Portugal,7320,0
1232,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de modes en fleurs artificielles,Royaume de Portugal,133351,0
1233,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Passementerie,Royaume de Portugal,4640,0
1234,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Peaux et pelleteries,Royaume de Portugal,107065,0
1235,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Papiers à écrire,Royaume de Portugal,51238,0
1236,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Papiers pour tenture,Royaume de Portugal,2288,0
1237,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Articles d'industrie réunis,Royaume de Portugal,105188,0
1238,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Autres métaux,Etats de Rome,240,0
1239,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bonneteries de soie,Etats de Rome,900,0
1240,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Draperies,Etats de Rome,2304,0
1241,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes de soie,Etats de Rome,13300,0
1242,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Gazes, crêpes et mouchoirs de soie",Etats de Rome,15120,0
1243,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Toiles de lin et de chanvre,Etats de Rome,320,0
1244,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Toiles de coton,Etats de Rome,220,0
1245,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Merceries,Etats de Rome,18984,0
1246,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Faïence et poterie,Etats de Rome,400,0
1247,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Horlogerie,Etats de Rome,2400,0
1248,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Meubles et glaces,Etats de Rome,6689,0
1249,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Tableaux et estampes,Etats de Rome,1266,0
1250,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Quincaillerie,Etats de Rome,900,0
1251,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Parfumerie,Etats de Rome,1460,0
1252,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Savons,Etats de Rome,650,0
1253,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Verrerie,Etats de Rome,1482,0
1254,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Porcelaine,Etats de Rome,650,0
1255,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bijouterie,Etats de Rome,3896,0
1256,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Dorures fines,Etats de Rome,1200,0
1257,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Librairie,Etats de Rome,1754,0
1258,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de cuir en cordonnerie et sellerie,Etats de Rome,580,0
1259,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de cuivre doré et argenté,Etats de Rome,10284,0
1260,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de modes en fleurs artificielles,Etats de Rome,232,0
1261,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Passementerie,Etats de Rome,560,0
1262,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Papiers pour tenture,Etats de Rome,896,0
1263,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Articles d'industrie réunis,Etats de Rome,6416,0
1264,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Dentelles,Angleterre,100424,0
1265,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Habillemens et lingerie,Angleterre,300,0
1266,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Meubles et glaces,Angleterre,1500,0
1267,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Tableaux et estampes,Angleterre,5000,0
1268,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Parfumerie,Angleterre,10650,0
1269,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Porcelaine,Angleterre,11112,0
1270,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Librairie,Angleterre,3360,0
1271,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de cuivre doré et argenté,Angleterre,900,0
1272,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de modes en fleurs artificielles,Angleterre,500,0
1273,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Mules et mulets,Génes,19560,0
1274,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Cuivre,Génes,16808,0
1275,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fers,Génes,96531,0
1276,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Autres métaux,Génes,10629,0
1277,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bonneteries diverses,Génes,55485,0
1278,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bonneteries de soie,Génes,999144,0
1279,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Chapellerie,Génes,25205,0
1280,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Dentelles,Génes,4170,0
1281,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Draperies,Génes,483610,0
1282,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes diverses,Génes,48855,0
1283,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes de coton,Génes,8937,0
1284,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes de laine,Génes,663790,0
1285,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes de soie,Génes,872680,0
1286,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Gazes, crêpes et mouchoirs de soie",Génes,44080,0
1287,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Rubannerie de soie,Génes,59394,0
1288,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Rubannerie ordinaire,Génes,1256,0
1289,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Toiles de lin et de chanvre,Génes,853402,0
1290,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Toiles de coton,Génes,75080,0
1291,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Toiles de lin et coton,Génes,840,0
1292,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Mousselines,Génes,18420,0
1293,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Objets manufacturés réunis,Génes,7836,0
1294,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Merceries,Génes,77224,0
1295,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Gants de peau,Génes,2688,0
1296,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Habillemens et lingerie,Génes,41596,0
1297,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Faïence et poterie,Génes,20872,0
1298,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Horlogerie,Génes,160851,0
1299,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Esprit de vin,Génes,400,0
1300,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Meubles et glaces,Génes,38519,0
1301,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Tableaux et estampes,Génes,9057,0
1302,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Quincaillerie,Génes,113328,0
1303,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Parfumerie,Génes,22375,0
1304,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Savons,Génes,6589,0
1305,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Verrerie,Génes,102276,0
1306,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Porcelaine,Génes,6070,0
1307,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bijouterie,Génes,43010,0
1308,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Dorures fines,Génes,60957,0
1309,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Librairie,Génes,18022,0
1310,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de cuir en cordonnerie et sellerie,Génes,12332,0
1311,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages divers en bois,Génes,2960,0
1312,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de cuivre doré et argenté,Génes,4870,0
1313,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de modes en fleurs artificielles,Génes,79880,0
1314,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Passementerie,Génes,9980,0
1315,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Peaux et pelleteries,Génes,34205,0
1316,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Papiers à écrire,Génes,5661,0
1317,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Papiers pour tenture,Génes,1615,0
1318,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Articles d'industrie réunis,Génes,411125,0
1319,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Safran,Royaume d'Espagne,26900,0
1320,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Drogues médicinales réunies,Royaume d'Espagne,111752,0
1321,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Gommes diverses,Royaume d'Espagne,59460,0
1322,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Huile et essence de térébenthine,Royaume d'Espagne,142727,0
1323,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Drogues diverses réunies,Royaume d'Espagne,327137,0
