numrodeligne,dataentryby,source,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,remarks,quantit,quantit_marchandises,total_quantit,origine,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,unitdecompte,prixunitaire_unitdecomptelt,prixunitaire_unitdecomptesous,prixunitaire_unitdecomptedeniers,v19,probleme
1192,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,86,Epicerie ; canelle,Toscane,20160,,1680,,,,736403,livres,217012,,,,,,,,,
1192,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; divers,Villes hanséatiques,1610,,,,,,8701526,,218237,,,,,,,,,
1193,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,86,Epicerie ; canelle,Naples,8460,,705,,,,736403,livres,217012,,,,,,,,,
1193,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; divers,Empreur,6030,,49500,,,,8701526,livres,218237,,,,,,,,,
1194,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,86,Epicerie ; canelle,Venise,1320,,110,,,,736403,livres,217012,,,,,,,,,
1194,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; divers,Suisse,,,,,,,8701526,,218237,,,,,,,,,
1195,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,86,Epicerie ; canelle,Levant,31872,,2656,,,,736403,livres,217012,,,,,,,,,
1195,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; divers,Suède,176871,,1100000,,,,8701526,livres,218237,,,,,,,,,
1196,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,86,Epicerie ; canelle,Hollande,4162,,325,,,,736403,livres,217012,,,,,,,,,
1196,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; divers,Amérique,354,,,,,,8701526,,218237,,,,,,,,,
1197,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,86,Epicerie ; canelle,Amérique,2124,,177,,,,736403,livres,217012,,,,,,,,,
1197,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; divers,Danemark,4026,,23318,,,,8701526,livres,218237,,,,,,,,,
1198,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,86,Epicerie ; girofle,Espagne,15509,,1193,,,,736403,livres,167778,,,,,,,,,
1198,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en balons,Gènes,23014,,85239,,,,8701526,livres,25264,,,,,,,,,
1199,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,86,Epicerie ; girofle,Sardaigne,5538,,426,,,,736403,livres,167778,,,,,,,,,
1199,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en balons,Hollande,2250,,8334,,,,8701526,livres,25264,,,,,,,,,
1200,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,86,Epicerie ; girofle,Naples,5486,,422,,,,736403,livres,167778,,,,,,,,,
1200,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en barres,Espagne,596522,,3500000,,,,8701526,livres,5722366,,,,,,,,,
1201,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,86,Epicerie ; girofle,Barbarie,17030,,1310,,,,736403,livres,167778,,,,,,,,,
1201,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en barres,Sardaigne,8193,,37765,,,,8701526,livres,5722366,,,,,,,,,
1202,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,86,Epicerie ; girofle,Levant,124215,,9555,,,,736403,livres,167778,,,,,,,,,
1202,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en barres,Gènes,18494,,162740,,,,8701526,livres,5722366,,,,,,,,,
1203,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,86,Epicerie ; muscade.,Toscane,1376,,172,,,,736403,livres,,,,,,,,,,
1203,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en barres,Toscane,10067,,59219,,,,8701526,livres,5722366,,,,,,,,,
1204,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,86,Epicerie ; poivre ordinaire,Espagne,57716,,32062,,,,736403,livres,319394,,,,,,,,,
1204,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en barres,Angleterre,22007,,113822,,,,8701526,livres,5722366,,,,,,,,,
1205,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,86,Epicerie ; poivre ordinaire,Sardaigne,46680,,32774,,,,736403,livres,319394,,,,,,,,,
1205,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en barres,Hollande,170847,,929289,,,,8701526,livres,5722366,,,,,,,,,
1206,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,86,Epicerie ; poivre ordinaire,Gènes,11085,,7490,,,,736403,livres,319394,,,,,,,,,
1206,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en barres,Villes hanséatiques,73840,,448989,,,,8701526,livres,5722366,,,,,,,,,
1207,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,86,Epicerie ; poivre ordinaire,Toscane,35872,,24239,,,,736403,livres,319394,,,,,,,,,
1207,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en barres,Empreur,858128,,5300000,,,,8701526,livres,5722366,,,,,,,,,
1208,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,86,Epicerie ; poivre ordinaire,Etats ecclésiastiques,6860,,4635,,,,736403,livres,319394,,,,,,,,,
1208,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en barres,Pologne,24912,,154999,,,,8701526,livres,5722366,,,,,,,,,
1209,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,86,Epicerie ; poivre ordinaire,Naples,75996,,51349,,,,736403,livres,319394,,,,,,,,,
1209,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en barres,Danemark,132113,,747771,,,,8701526,livres,5722366,,,,,,,,,
1210,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,86,Epicerie ; poivre ordinaire,Levant,63692,,43035,,,,736403,livres,319394,,,,,,,,,
1210,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en barres,Suède,3602307,,20000000,,,,8701526,livres,5722366,,,,,,,,,
1211,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,86,Epicerie ; poivre ordinaire,Suisse,18927,,9645,,,,736403,livres,319394,,,,,,,,,
1211,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en barres,Prusse,39933,,265598,,,,8701526,livres,5722366,,,,,,,,,
1212,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,86,Epicerie ; poivre ordinaire,Russie,2566,,1734,,,,736403,livres,319394,,,,,,,,,
1212,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en barres,Russie,162745,,885902,,,,8701526,livres,5722366,,,,,,,,,
1213,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Epicerie ; poivre piment,Toscane,1830,,2615,,,,736403,livres,7760,,,,,,,,,
1213,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en barres,Amérique,2258,,11294,,,,8701526,livres,5722366,,,,,,,,,
1214,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Epicerie ; poivre piment,Angleterre,5930,,8471,,,,736403,livres,7760,,,,,,,,,
1214,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; de fonte ou coulé,Espagne,10800,,72000,,,,8701526,livres,284542,,,,,,,,,
1215,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Eponges,Espagne,5962,,2385,,,,,livres,,,,,,,,,,
1215,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; de fonte ou coulé,Angleterre,125024,,1600000,,,,8701526,livres,284542,,,,,,,,,
1216,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Esprit de vin,Angleterre,28735,Liquides : 1 muids=288 pintes,136.8999938964844,,,,162209,muids,,,,,,,,,,
1216,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; de fonte ou coulé,Hollande,81736,,473475,,,,8701526,livres,284542,,,,,,,,,
1217,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Esprit de vin,Villes hanséatiques,55545,Liquides : 1 muids=288 pintes,264.7000122070313,,,,162209,muids,,,,,,,,,,
1217,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; de fonte ou coulé,Villes hanséatiques,1873,,5636,,,,8701526,livres,284542,,,,,,,,,
1218,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Esprit de vin,Empreur,48777,Liquides : 1 muids=288 pintes,208.6000061035156,,,,162209,muids,,,,,,,,,,
1218,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; de fonte ou coulé,Empreur,,,,,,,8701526,,284542,,,,,,,,,
1219,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Esprit de vin,Danemark,1292,Liquides : 1 muids=288 pintes,3693,,,,162209,livres,,,,,,,,,,
1219,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; de fonte ou coulé,Pologne,65109,,916800,,,,8701526,livres,284542,,,,,,,,,
1220,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Esprit de vin,Suède,3710,Liquides : 1 muids=288 pintes,17.67000007629395,,,,162209,muids,,,,,,,,,,
1220,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en tôle,Angleterre,61969,,171553,,,,8701526,livres,861163,,,,,,,,,
1221,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Esprit de vin,Prusse,18270,Liquides : 1 muids=288 pintes,87,,,,162209,muids,,,,,,,,,,
1221,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en tôle,Hollande,370816,,1200000,,,,8701526,livres,861163,,,,,,,,,
1222,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Esprit de vin,Russie,5880,Liquides : 1 muids=288 pintes,28,,,,162209,muids,,,,,,,,,,
1222,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en tôle,Villes hanséatiques,21523,,55484,,,,8701526,livres,861163,,,,,,,,,
1223,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Essences diverses,Espagne,141,,107,,,,27839,livres,,,,,,,,,,
1223,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en tôle,Empreur,40416,,131970,,,,8701526,livres,861163,,,,,,,,,
1224,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Essences diverses,Gènes,7636,,1068,,,,27839,livres,,,,,,,,,,
1224,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en tôle,Pologne,7025,,28085,,,,8701526,livres,861163,,,,,,,,,
1225,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Essences diverses,Toscane,4031,,432,,,,27839,livres,,,,,,,,,,
1225,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en tôle,Suisse,592,,1480,,,,8701526,livres,861163,,,,,,,,,
1226,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Essences diverses,Villes hanséatiques,2728,,241,,,,27839,livres,,,,,,,,,,
1226,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en tôle,Suède,328707,,974066,,,,8701526,livres,861163,,,,,,,,,
1227,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Essences diverses,Empreur,10073,,1311,,,,27839,livres,,,,,,,,,,
1227,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en tôle,Danemark,4311,,12328,,,,8701526,livres,861163,,,,,,,,,
1228,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Essences diverses,Russie,1430,,200,,,,27839,livres,,,,,,,,,,
1228,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,97,Fers ; en tôle,Russie,25504,,85013,,,,8701526,livres,861163,,,,,,,,,
1229,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Essences diverses,Amérique,1800,,120,,,,27839,livres,,,,,,,,,,
1229,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; en feuillard ou ...,Sardaigne,15514,,44326,,,,8701526,livres,238596,,,,,,,,,
1230,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Estampes et gravures,Espagne,3810,,,,,,69084,,,,,,,,,,,
1230,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; en feuillard ou ...,Gènes,6933,,26668,,,,8701526,livres,238596,,,,,,,,,
1231,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Estampes et gravures,Portugal,8383,,650,,,,69084,livres,,,,,,,,,,
1231,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; en feuillard ou ...,Toscane,2250,,12500,,,,8701526,livres,238596,,,,,,,,,
1232,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Estampes et gravures,Toscane,1990,,441,,,,69084,livres,,,,,,,,,,
1232,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; en feuillard ou ...,Angleterre,98910,,377112,,,,8701526,livres,238596,,,,,,,,,
1233,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Estampes et gravures,Angleterre,5116,,,,,,69084,,,,,,,,,,,
1233,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; en feuillard ou ...,Hollande,60545,,264029,,,,8701526,livres,238596,,,,,,,,,
1234,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Estampes et gravures,Hollande,4800,,,,,,69084,,,,,,,,,,,
1234,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; en feuillard ou ...,Villes hanséatiques,11192,,42433,,,,8701526,livres,238596,,,,,,,,,
1235,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Estampes et gravures,Villes hanséatiques,2615,,275,,,,69084,livres,,,,,,,,,,
1235,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; en feuillard ou ...,Empreur,20514,,91821,,,,8701526,livres,238596,,,,,,,,,
1236,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Estampes et gravures,Empreur,21358,,2585,,,,69084,livres,,,,,,,,,,
1236,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; en feuillard ou ...,Danemark,1575,,5250,,,,8701526,livres,238596,,,,,,,,,
1237,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Estampes et gravures,Pologne,4262,,582,,,,69084,livres,,,,,,,,,,
1237,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; en feuillard ou ...,Suède,18559,,78066,,,,8701526,livres,238596,,,,,,,,,
1238,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Estampes et gravures,Suisse,2500,,265,,,,69084,livres,,,,,,,,,,
1238,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; en feuillard ou ...,Russie,2604,,10415,,,,8701526,livres,238596,,,,,,,,,
1239,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Estampes et gravures,Danemark,2750,,275,,,,69084,livres,,,,,,,,,,
1239,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; vieux,Hollande,1486,,18287,,,,8701526,livres,3336,,,,,,,,,
1240,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,88,Estampes et gravures,Russie,11500,,1150,,,,69084,livres,,,,,,,,,,
1240,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; vieux,Empreur,800,,8000,,,,8701526,livres,3336,,,,,,,,,
1241,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etain ; divers,Portugal,360,,960,,,,82878,livres,68937,,,,,,,,,
1241,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; vieux,Pologne,1050,,7000,,,,8701526,livres,3336,,,,,,,,,
1242,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etain ; divers,Sardaigne,12904,,13583,,,,82878,livres,68937,,,,,,,,,
1242,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; en batterie,Angleterre,2902,,11646,,,,8701526,livres,,,,,,,,,,
1243,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etain ; divers,Gènes,8242,,8676,,,,82878,livres,68937,,,,,,,,,
1243,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; blanc,Espagne,10094,,16790,,,,8701526,livres,924458,,,,,,,,,
1244,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etain ; divers,Toscane,3705,,3901,,,,82878,livres,68937,,,,,,,,,
1244,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; blanc,Sardaigne,5474,,16367,,,,8701526,livres,924458,,,,,,,,,
1245,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etain ; divers,Barbarie,3121,,3286,,,,82878,livres,68937,,,,,,,,,
1245,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; blanc,Angleterre,414418,,801899,,,,8701526,livres,924458,,,,,,,,,
1246,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etain ; divers,Levant,39634,,39852,,,,82878,livres,68937,,,,,,,,,
1246,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; blanc,Hollande,97217,,96658,,,,8701526,livres,924458,,,,,,,,,
1247,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etain ; divers,Russie,971,,555,,,,82878,livres,68937,,,,,,,,,
1247,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; blanc,Villes hanséatiques,317650,,635846,,,,8701526,livres,924458,,,,,,,,,
1248,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etain ; brut,Espagne,10868,,11440,,,,82878,livres,11993,,,,,,,,,
1248,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; blanc,Empreur,67875,,121004,,,,8701526,livres,924458,,,,,,,,,
1249,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etain ; brut,Suisse,1125,,750,,,,82878,livres,11993,,,,,,,,,
1249,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; blanc,Pologne,3199,,5331,,,,8701526,livres,924458,,,,,,,,,
1250,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etain ; ouvré,Empreur,646,,,,,,82878,,1948,,,,,,,,,
1250,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; blanc,Suisse,2271,,3950,,,,8701526,livres,924458,,,,,,,,,
1251,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etain ; ouvré,Suisse,1302,,434,,,,82878,livres,1948,,,,,,,,,
1251,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; blanc,Suède,500,,1000,,,,8701526,livres,924458,,,,,,,,,
1252,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; diverses,Sardaigne,43701,,,,,,22619379,,281714,,,,,,,,,
1252,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; blanc,Prusse,5760,,9600,,,,8701526,livres,924458,,,,,,,,,
1253,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; diverses,Gènes,2506,,,,,,22619379,,281714,,,,,,,,,
1253,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; en platine,Espagne,11575,,46300,,,,8701526,livres,25125,,,,,,,,,
1254,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; diverses,Toscane,12659,,,,,,22619379,,281714,,,,,,,,,
1254,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; en platine,Pologne,13550,,57175,,,,8701526,livres,25125,,,,,,,,,
1255,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; diverses,Etats ecclésiastiques,5399,,,,,,22619379,,281714,,,,,,,,,
1255,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; ouvré divers,Espagne,218998,,825720,,,,8701526,livres,395537,,,,,,,,,
1256,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; diverses,Naples,8338,,,,,,22619379,,281714,,,,,,,,,
1256,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; ouvré divers,Sardaigne,1127,,5367,,,,8701526,livres,395537,,,,,,,,,
1257,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; diverses,Venise,5502,,,,,,22619379,,281714,,,,,,,,,
1257,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; ouvré divers,Gènes,1631,,7768,,,,8701526,livres,395537,,,,,,,,,
1258,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; diverses,Angleterre,112222,,,,,,22619379,,281714,,,,,,,,,
1258,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; ouvré divers,Toscane,5996,,49986,,,,8701526,livres,395537,,,,,,,,,
1259,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; diverses,Hollande,1774,,,,,,22619379,,281714,,,,,,,,,
1259,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; ouvré divers,Angleterre,54336,,,,,,8701526,,395537,,,,,,,,,
1260,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; diverses,Villes hanséatiques,2331,,,,,,22619379,,281714,,,,,,,,,
1260,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; ouvré divers,Hollande,57632,,,,,,8701526,,395537,,,,,,,,,
1261,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; diverses,Empreur,57439,,,,,,22619379,,281714,,,,,,,,,
1261,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; ouvré divers,Empreur,40860,,90800,,,,8701526,livres,395537,,,,,,,,,
1262,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; diverses,Pologne,3915,,,,,,22619379,,281714,,,,,,,,,
1262,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; ouvré divers,Danemark,7200,,,,,,8701526,,395537,,,,,,,,,
1263,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; diverses,Suisse,25143,,,,,,22619379,,281714,,,,,,,,,
1263,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; ouvré divers,Suisse,2676,,4460,,,,8701526,livres,395537,,,,,,,,,
1264,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; diverses,Danemark,620,,,,,,22619379,,281714,,,,,,,,,
1264,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; ouvré divers,Suède,1742,,5809,,,,8701526,livres,395537,,,,,,,,,
1265,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; diverses,Suède,165,,,,,,22619379,,281714,,,,,,,,,
1265,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,99,Fers ; ouvré divers,Russie,3339,,13358,,,,8701526,livres,395537,,,,,,,,,
1266,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; de coton,Espagne,62297,,5807,,,,22619379,livres,96278,,,,,,,,,
1266,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,101,Fils ; divers de lin et de chanvre,Sardaigne,2717,,1430,,,,3537669,livres,3146906,,,,,,,,,
1267,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; de coton,Sardaigne,1020,,85,,,,22619379,livres,96278,,,,,,,,,
1267,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,101,Fils ; divers de lin et de chanvre,Gènes,1002,,501,,,,3537669,livres,3146906,,,,,,,,,
1268,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; de coton,Etats ecclésiastiques,1500,,150,,,,22619379,livres,96278,,,,,,,,,
1268,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,101,Fils ; divers de lin et de chanvre,Hollande,47211,,,,,,3537669,,3146906,,,,,,,,,
1269,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; de coton,Angleterre,7940,,835,,,,22619379,livres,96278,,,,,,,,,
1269,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,101,Fils ; divers de lin et de chanvre,Villes hanséatiques,41030,,21855,,,,3537669,livres,3146906,,,,,,,,,
1270,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; de coton,Empreur,17900,,1035,,,,22619379,livres,96278,,,,,,,,,
1270,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,101,Fils ; divers de lin et de chanvre,Empreur,2568536,,905411,,,,3537669,livres,3146906,,,,,,,,,
1271,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; de coton,Pologne,1431,,213,,,,22619379,livres,96278,,,,,,,,,
1271,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,101,Fils ; divers de lin et de chanvre,Pologne,483956,,314882,,,,3537669,livres,3146906,,,,,,,,,
1272,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; de coton,Suisse,4102,,358,,,,22619379,livres,96278,,,,,,,,,
1272,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,101,Fils ; divers de lin et de chanvre,Suisse,1172,,318.25,,,,3537669,livres,3146906,,,,,,,,,
1273,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; de coton,Prusse,88,,,,,,22619379,,96278,,,,,,,,,
1273,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,101,Fils ; divers de lin et de chanvre,Prusse,1282,,565,,,,3537669,livres,3146906,,,,,,,,,
1274,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; de coton de fil,Toscane,10694,,1426,,,,22619379,livres,25574,,,,,,,,,
1274,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,101,Fils ; à coudre,Sardaigne,15273,,6555,,,,3537669,livres,315254,,,,,,,,,
1275,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; de coton de fil,Etats ecclésiastiques,1095,,146,,,,22619379,livres,25574,,,,,,,,,
1275,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,101,Fils ; à coudre,Gènes,5944,,2551,,,,3537669,livres,315254,,,,,,,,,
1276,Fatima Zahra,AN F12 250,Objet Général,1787,Exports,,,90,Etoffes ; de coton de fil,Naples,4750,,582,,,,22619379,livres,25574,,,,,,,,,
1276,Fatima Zahra,AN F12 250,Objet Général,1787,Imports,,,101,Fils ; à coudre,Toscane,4212,,1808,,,,3537669,livres,315254,,,,,,,,,
