record_id;source_portic_fr;commodity_standardized_fr;commodity_standardized_en;nb_occurences_source;category_portic_fr;nb_commodity_id
00000304;Brays gras;Brai gras, poix grasse;Moist pitch;1;Bois divers et sous-produits du bois;1
00000305;Godron;Goudron;Tar;1;Bois divers et sous-produits du bois;1
00000305;gödron [goudron];Goudron;Tar;1;Bois divers et sous-produits du bois;1
00000305;Marain;Goudron;Tar;1;Bois divers et sous-produits du bois;1
00000305;Goldron [Goudron];Goudron;Tar;2;Bois divers et sous-produits du bois;1
00000305;goudron;Goudron;Tar;43;Bois divers et sous-produits du bois;1
00000305;Goudron;Goudron;Tar;210;Bois divers et sous-produits du bois;1
00000419;cerceaux pour les tamis;Cercles de bois;Wood hoops;1;Bois divers et sous-produits du bois;1
00000419;cercle;Cercles de bois;Wood hoops;1;Bois divers et sous-produits du bois;1
00000419;cercles à tamis;Cercles de bois;Wood hoops;1;Bois divers et sous-produits du bois;1
00000419;Cercles de bois;Cercles de bois;Wood hoops;1;Bois divers et sous-produits du bois;1
00000419;cercles de bois pour tamis;Cercles de bois;Wood hoops;1;Bois divers et sous-produits du bois;1
00000419;cercles de retour;Cercles de bois;Wood hoops;1;Bois divers et sous-produits du bois;1
00000419;cercles pour les tamis;Cercles de bois;Wood hoops;1;Bois divers et sous-produits du bois;1
00000419;cerles;Cercles de bois;Wood hoops;1;Bois divers et sous-produits du bois;1
00000419;Cercle;Cercles de bois;Wood hoops;2;Bois divers et sous-produits du bois;1
00000419;cercles de bois;Cercles de bois;Wood hoops;12;Bois divers et sous-produits du bois;1
00000419;Cercles;Cercles de bois;Wood hoops;120;Bois divers et sous-produits du bois;1
00000419;cercles;Cercles de bois;Wood hoops;222;Bois divers et sous-produits du bois;1
00000522;raisine [résine];Résine;Resin;1;Bois divers et sous-produits du bois;1
00000522;résine;Résine;Resin;1;Bois divers et sous-produits du bois;1
00000522;Resine;Résine;Resin;2;Bois divers et sous-produits du bois;1
00000522;Résine;Résine;Resin;185;Bois divers et sous-produits du bois;1
00000523;Benjoin;Benjoin;Benzoin resin;3;Bois divers et sous-produits du bois;1
00000529;Bois d' Acajou;Acajou;Mahogany;1;Bois divers et sous-produits du bois;1
00000529;Bois d' acajou;Acajou;Mahogany;4;Bois divers et sous-produits du bois;1
00000529;Acajou;Acajou;Mahogany;5;Bois divers et sous-produits du bois;1
00000536;osiers;Osier;Wicker;1;Bois divers et sous-produits du bois;1
00000536;ozier;Osier;Wicker;1;Bois divers et sous-produits du bois;1
00000536;Ozier;Osier;Wicker;1;Bois divers et sous-produits du bois;1
00000536;oziers;Osier;Wicker;1;Bois divers et sous-produits du bois;1
00000536;Osier;Osier;Wicker;5;Bois divers et sous-produits du bois;1
00000537;Cercles et ozier;Cercles d' osier;Wicker hoops;79;Bois divers et sous-produits du bois;1
00000549;bois de fustels;Sumac;Sumac;1;Bois divers et sous-produits du bois;1
00000549;bois de fustel;Sumac;Sumac;2;Bois divers et sous-produits du bois;1
00000549;bois de fustet;Sumac;Sumac;3;Bois divers et sous-produits du bois;1
00000549;Bois de fustel;Sumac;Sumac;5;Bois divers et sous-produits du bois;1
00000549;Sumac;Sumac;Sumac;12;Bois divers et sous-produits du bois;1
00000549;sumac;Sumac;Sumac;17;Bois divers et sous-produits du bois;1
00000572;bourde;Batons;Rods;1;Bois divers et sous-produits du bois;1
00000572;Bourde;Batons;Rods;1;Bois divers et sous-produits du bois;1
00000572;bourdes;Batons;Rods;4;Bois divers et sous-produits du bois;1
00000572;Bourdes;Batons;Rods;60;Bois divers et sous-produits du bois;1
00000609;bois d' olivier;Bois d' olivier;Wood (Olive tree);1;Bois divers et sous-produits du bois;1
00000609;olivier;Bois d' olivier;Wood (Olive tree);1;Bois divers et sous-produits du bois;1
00000616;feouillard;Feuillard;Hoop wood;1;Bois divers et sous-produits du bois;1
00000616;Feuillards (restes de);Feuillard;Hoop wood;1;Bois divers et sous-produits du bois;1
00000616;feuillards;Feuillard;Hoop wood;3;Bois divers et sous-produits du bois;1
00000616;Feüillards;Feuillard;Hoop wood;3;Bois divers et sous-produits du bois;1
00000616;Feuillards;Feuillard;Hoop wood;18;Bois divers et sous-produits du bois;1
00000616;Feuillard;Feuillard;Hoop wood;41;Bois divers et sous-produits du bois;1
00000616;feuillard;Feuillard;Hoop wood;50;Bois divers et sous-produits du bois;1
00001299;copeaux;Copeaux ou pièces de bois;Wood piece or chip;1;Bois divers et sous-produits du bois;1
00001299;pièces de bois;Copeaux ou pièces de bois;Wood piece or chip;1;Bois divers et sous-produits du bois;1
00001300;bordage;Bordage;Ship planking;1;Bois divers et sous-produits du bois;1
00001305;goudron bray;Brai et goudron;Pitch and Tar;1;Bois divers et sous-produits du bois;1
00001305;Bray et godron;Brai et goudron;Pitch and Tar;10;Bois divers et sous-produits du bois;1
00001360;bois à charron;Bois à charron;Timber (for chariot making);1;Bois divers et sous-produits du bois;1
00001360;Bois de charron;Bois à charron;Timber (for chariot making);1;Bois divers et sous-produits du bois;1
00001360;bois de charronage;Bois à charron;Timber (for chariot making);1;Bois divers et sous-produits du bois;1
00001360;bois pour charronage;Bois à charron;Timber (for chariot making);1;Bois divers et sous-produits du bois;1
00001360;Bois pour les charrons;Bois à charron;Timber (for chariot making);1;Bois divers et sous-produits du bois;1
00001360;bois de charron;Bois à charron;Timber (for chariot making);4;Bois divers et sous-produits du bois;1
00001362;Bois de cedre;Bois de cedre;Cedar wood;1;Bois divers et sous-produits du bois;1
00001365;Bois de chêne;Bois de chêne;Oak wood;3;Bois divers et sous-produits du bois;1
00001367;bois de gaillac;Bois de Gayac;Gayac wood;1;Bois divers et sous-produits du bois;1
00001367;Bois de gaillard;Bois de Gayac;Gayac wood;1;Bois divers et sous-produits du bois;1
00001367;Bois de Gayac;Bois de Gayac;Gayac wood;2;Bois divers et sous-produits du bois;1
00001368;Bois d' ébéne;Ébène;Ebony;1;Bois divers et sous-produits du bois;1
00001368;Bois d' Ebène;Ébène;Ebony;1;Bois divers et sous-produits du bois;1
00001368;Bois d' ebêne;Ébène;Ebony;1;Bois divers et sous-produits du bois;1
00001368;Bois d' ebène;Ébène;Ebony;2;Bois divers et sous-produits du bois;1
00001368;Bois d' ébène;Ébène;Ebony;4;Bois divers et sous-produits du bois;1
00001369;Bois des îles;Bois des Îles;West Indian wood;1;Bois divers et sous-produits du bois;1
00001370;bois d' ormaux;Bois d' ormeau;Elm wood;1;Bois divers et sous-produits du bois;1
00001371;bois moulu;Bois moulu;Ground wood;1;Bois divers et sous-produits du bois;1
00001371;Bois moulu;Bois moulu;Ground wood;1;Bois divers et sous-produits du bois;1
00001372;bois noyer;Bois de noyer;Walnut wood;1;Bois divers et sous-produits du bois;1
00001373;bois pour des talons;Bois pour chaussure;Timber (for shoemaking);1;Bois divers et sous-produits du bois;1
00001374;Bois rouge;Bois rouge;Red wood;4;Bois divers et sous-produits du bois;1
00001378;bouchon de liège;Bouchon;Cork;1;Bois divers et sous-produits du bois;1
00001378;bouchons de liege;Bouchon;Cork;2;Bois divers et sous-produits du bois;1
00001378;Bouchon;Bouchon;Cork;3;Bois divers et sous-produits du bois;1
00001378;bouchons;Bouchon;Cork;3;Bois divers et sous-produits du bois;1
00001378;Bouchon de liège;Bouchon;Cork;6;Bois divers et sous-produits du bois;1
00001378;bouchons de liège;Bouchon;Cork;6;Bois divers et sous-produits du bois;1
00001378;Bouchons de liège;Bouchon;Cork;11;Bois divers et sous-produits du bois;1
00001378;Bouchons;Bouchon;Cork;85;Bois divers et sous-produits du bois;1
00001379;Bourdes de retour;Bourdes de retour;Rods (turned down);1;Bois divers et sous-produits du bois;1
00001383;Buis;Buis;Buxus;1;Bois divers et sous-produits du bois;1
00001387;roseaux;Roseau;Reed ;1;Bois divers et sous-produits du bois;1
00001387;Rozeaux;Roseau;Reed ;1;Bois divers et sous-produits du bois;1
00001387;Roseaux;Roseau;Reed ;3;Bois divers et sous-produits du bois;1
00001387;cannes;Roseau;Reed ;6;Bois divers et sous-produits du bois;1
00001401;cheville de bois;Cheville de bois;Plug (wooden);1;Bois divers et sous-produits du bois;1
00001462;gamelles de bois;Bol de bois;Bowl (wood);1;Bois divers et sous-produits du bois;1
00001534;roseau de canne;Roseau (canne);Reed (cane);1;Bois divers et sous-produits du bois;1
00001534;roseaux de Cannes;Roseau (canne);Reed (cane);1;Bois divers et sous-produits du bois;1
00001534;rosseau de canne;Roseau (canne);Reed (cane);1;Bois divers et sous-produits du bois;1
00001535;Rotins;Rotin;Rattan;1;Bois divers et sous-produits du bois;1
00001535;Rotin;Rotin;Rattan;2;Bois divers et sous-produits du bois;1
00001543;sarmans;Sarment;Branch (vine);1;Bois divers et sous-produits du bois;1
00001543;Sarmant;Sarment;Branch (vine);1;Bois divers et sous-produits du bois;1
00001543;sarmens;Sarment;Branch (vine);1;Bois divers et sous-produits du bois;1
00001543;sermants;Sarment;Branch (vine);1;Bois divers et sous-produits du bois;1
00001543;serments;Sarment;Branch (vine);4;Bois divers et sous-produits du bois;1
00001543;sarments;Sarment;Branch (vine);5;Bois divers et sous-produits du bois;1
00001543;sarmants;Sarment;Branch (vine);6;Bois divers et sous-produits du bois;1
00001612;Ballots de joncs;Jonc;Jonc;1;Bois divers et sous-produits du bois;1
00001613;Bois à canne;Bois (à canne);Wood (for cane);1;Bois divers et sous-produits du bois;1
00001613;Bois de roulage;Bois (à canne);Wood (for cane);1;Bois divers et sous-produits du bois;1
00001654;palme;Palme;Palm tree;1;Bois divers et sous-produits du bois;1
00001658;pignons;Pignon;Pine nuts;1;Bois divers et sous-produits du bois;1
00001677;sandal moulu;Bois sandal (moulu);Sandalwood (ground);1;Bois divers et sous-produits du bois;1
00001701;Planches de liège;Planches de liège;Planks (cork wood);1;Bois divers et sous-produits du bois;1
00000043;Lest de vin;Vin;Wine;1;Boissons alcoolisées;1
00000043;Vin hors;Vin;Wine;1;Boissons alcoolisées;1
00000043;vin pour son lest;Vin;Wine;1;Boissons alcoolisées;1
00000043;Vin restant;Vin;Wine;1;Boissons alcoolisées;1
00000043;vingt [vin];Vin;Wine;1;Boissons alcoolisées;1
00000043;Wine;Vin;Wine;1;Boissons alcoolisées;1
00000043;Le reste de son chargement de vin;Vin;Wine;2;Boissons alcoolisées;1
00000043;Restant de vin;Vin;Wine;4;Boissons alcoolisées;1
00000043;vins;Vin;Wine;4;Boissons alcoolisées;1
00000043;vin muscat;Vin;Wine;6;Boissons alcoolisées;2
00000043;Vins;Vin;Wine;14;Boissons alcoolisées;1
00000043;vin;Vin;Wine;1 063;Boissons alcoolisées;1
00000043;Vin;Vin;Wine;2 747;Boissons alcoolisées;1
00000048;Vin de Malaga;Vin de Malaga;Wine (Malaga);4;Boissons alcoolisées;1
00000048;vin de Malaga;Vin de Malaga;Wine (Malaga);5;Boissons alcoolisées;1
00000090;Vinaigre;Vinaigre;Vinegar;31;Boissons alcoolisées;1
00000090;vinaigre;Vinaigre;Vinegar;34;Boissons alcoolisées;1
00000150;Rhum;Rhum;Rum;1;Boissons alcoolisées;1
00000150;rhum;Rhum;Rum;2;Boissons alcoolisées;1
00000201;Eau de vie (reste de son chargement);Eau de vie;Brandy;1;Boissons alcoolisées;1
00000201;eaux de vie;Eau de vie;Brandy;1;Boissons alcoolisées;1
00000201;audevie [eau de vie];Eau de vie;Brandy;3;Boissons alcoolisées;1
00000201;eau-de-vie;Eau de vie;Brandy;3;Boissons alcoolisées;1
00000201;Eau-de-vie;Eau de vie;Brandy;159;Boissons alcoolisées;1
00000201;eau de vie;Eau de vie;Brandy;174;Boissons alcoolisées;1
00000201;Eau de vie;Eau de vie;Brandy;842;Boissons alcoolisées;1
00000262;Bouteilles;Vin (bouteille);Wine (bottles);48;Boissons alcoolisées;2
00000354;bières;Bière;Beer;1;Boissons alcoolisées;1
00000354;Bières en bouteilles;Bière;Beer;1;Boissons alcoolisées;1
00000354;bièrre;Bière;Beer;1;Boissons alcoolisées;1
00000354;bierres;Bière;Beer;1;Boissons alcoolisées;1
00000354;Bierre;Bière;Beer;3;Boissons alcoolisées;1
00000354;bière;Bière;Beer;4;Boissons alcoolisées;1
00000354;Bière;Bière;Beer;18;Boissons alcoolisées;1
00000357;Cidre;Cidre;Cider;25;Boissons alcoolisées;1
00000389;vin blanc;Vin blanc;Wine (white);2;Boissons alcoolisées;1
00000389;Vin blanc;Vin blanc;Wine (white);5;Boissons alcoolisées;1
00000390;Vin rouge restant de sa cargaison;Vin rouge;Red wine;1;Boissons alcoolisées;1
00000390;vin rouge;Vin rouge;Red wine;2;Boissons alcoolisées;1
00000390;Vin rouge;Vin rouge;Red wine;7;Boissons alcoolisées;1
00000426;Eau de vie de genièvre;Genièvre;Jenever;1;Boissons alcoolisées;1
00000426;genèvre;Genièvre;Jenever;1;Boissons alcoolisées;1
00000426;Genievre;Genièvre;Jenever;1;Boissons alcoolisées;1
00000426;Geniévre;Genièvre;Jenever;1;Boissons alcoolisées;1
00000426;Genèvre;Genièvre;Jenever;55;Boissons alcoolisées;1
00000426;genevre;Genièvre;Jenever;137;Boissons alcoolisées;1
00000426;Genevre;Genièvre;Jenever;802;Boissons alcoolisées;1
00000426;Genièvre;Genièvre;Jenever;1 265;Boissons alcoolisées;1
00000445;liqueurs;Liqueurs;Liquors;1;Boissons alcoolisées;1
00000445;liqueur;Liqueurs;Liquors;2;Boissons alcoolisées;1
00000445;Liqueurs;Liqueurs;Liquors;6;Boissons alcoolisées;1
00000446;vin à Blaye;Vin de Bordeaux;Bordeaux wine;1;Boissons alcoolisées;1
00000446;vin à Bourg;Vin de Bordeaux;Bordeaux wine;1;Boissons alcoolisées;1
00000446;Vin Bordeaux;Vin de Bordeaux;Bordeaux wine;1;Boissons alcoolisées;1
00000446;Vin de Libourne;Vin de Bordeaux;Bordeaux wine;1;Boissons alcoolisées;1
00000446;Vin de bordeaux;Vin de Bordeaux;Bordeaux wine;2;Boissons alcoolisées;1
00000446;Vin de Bordeaux;Vin de Bordeaux;Bordeaux wine;6;Boissons alcoolisées;1
00000447;Vin d' Espagne;Vin espagnol;Spanish wine;1;Boissons alcoolisées;1
00000448;Vin d' Alicante;Vin d' Alicante;Alicante wine;1;Boissons alcoolisées;1
00000449;vin de muscat;Vin muscat;Wine (Muscat);2;Boissons alcoolisées;1
00000449;Vin muscat;Vin muscat;Wine (Muscat);8;Boissons alcoolisées;1
00000452;Vin divers;Vins divers;Wine (various);2;Boissons alcoolisées;1
00000453;Vin ordinaire;Vin ordinaire;Wine (ordinary);1;Boissons alcoolisées;1
00000454;Vin etranger;Vin étranger;Wine (foreign);2;Boissons alcoolisées;1
00000455;Vin Mader [de Madère];Vin de Madère;Wine (Madeira);1;Boissons alcoolisées;1
00000456;Vin de Cères;Vin de Ceres;Wine (Ceres);1;Boissons alcoolisées;1
00000457;Vin de Constance;Vin de Coustanet;Wine (Coustanet);1;Boissons alcoolisées;1
00000458;Vin de Crevence;Vin de Creverece;Wine (Creverece);1;Boissons alcoolisées;1
00000459;Vin de Frontignan;Vin de Frontignan;Wine (Frontignan);1;Boissons alcoolisées;1
00000460;Vin de Provence;Vin de Provence;Wine (Provence);1;Boissons alcoolisées;1
00000461;Vin du Cap;Vin du Cap;Wine (Cape);1;Boissons alcoolisées;1
00000495;Taffias;Tafia;Tafia;2;Boissons alcoolisées;1
00000495;taffias;Tafia;Tafia;3;Boissons alcoolisées;1
00000495;taffia;Tafia;Tafia;8;Boissons alcoolisées;1
00000495;Taffia;Tafia;Tafia;14;Boissons alcoolisées;1
00000502;Eau de vie de Hendaye;Eau de vie d' Hendaye;Hendaya brandy;2;Boissons alcoolisées;1
00001280;vinaterie;Vinaterie;Mixed breverage (generic);1;Boissons alcoolisées;1
00001280;Vinateriex;Vinaterie;Mixed breverage (generic);1;Boissons alcoolisées;1
00001280;vinatrie;Vinaterie;Mixed breverage (generic);8;Boissons alcoolisées;1
00001280;Vinaterie;Vinaterie;Mixed breverage (generic);16;Boissons alcoolisées;1
00001570;vin de Bourgogne;Vin (Bourgogne);Wine (Burgundy);1;Boissons alcoolisées;1
00001572;vin de la foire de Beaucaire;Vin (de retour, foire de Beaucaire);Wine (turned down, Beaucaire fair);1;Boissons alcoolisées;1
00001573;vin de lamalgue;Vin (Lamalgue);Wine (Lamalgue);1;Boissons alcoolisées;1
00001574;vin de teinte;Vin (de teinte);Wine (dark);1;Boissons alcoolisées;1
00001586;Liqueurs, sirops ou vins étrangers;Liqueurs, sirops ou vins (étranger);Liquors, syrups or wines (foreign);91;Boissons alcoolisées;1
00001672;Ratafia;Ratafia;Ratafia;58;Boissons alcoolisées;1
00000025;pois ciches [pois chiches];Pois chiches;Chickpeas;1;Céréales et légumineuses;1
00000025;Pois pointus;Pois chiches;Chickpeas;2;Céréales et légumineuses;1
00000025;Pois pointues;Pois chiches;Chickpeas;3;Céréales et légumineuses;1
00000025;pois chiches;Pois chiches;Chickpeas;4;Céréales et légumineuses;1
00000025;Pois chiches;Pois chiches;Chickpeas;21;Céréales et légumineuses;1
00000027;bled avarié;Blé;Wheat;1;Céréales et légumineuses;1
00000027;Bled avarié;Blé;Wheat;1;Céréales et légumineuses;1
00000027;bled de Turquie;Blé;Wheat;1;Céréales et légumineuses;1
00000027;bled froment;Blé;Wheat;1;Céréales et légumineuses;1
00000027;Bled froment;Blé;Wheat;1;Céréales et légumineuses;1
00000027;Bled roux;Blé;Wheat;1;Céréales et légumineuses;1
00000027;blés;Blé;Wheat;1;Céréales et légumineuses;1
00000027;froment;Blé;Wheat;1;Céréales et légumineuses;1
00000027;granon;Blé;Wheat;1;Céréales et légumineuses;1
00000027;Nled;Blé;Wheat;1;Céréales et légumineuses;1
00000027;reste de blés;Blé;Wheat;1;Céréales et légumineuses;1
00000027;xx;Blé;Wheat;1;Céréales et légumineuses;1
00000027;Blé de retour;Blé;Wheat;2;Céréales et légumineuses;1
00000027;Blé froment;Blé;Wheat;2;Céréales et légumineuses;1
00000027;Bled de Hongrie;Blé;Wheat;2;Céréales et légumineuses;1
00000027;bled étranger;Blé;Wheat;2;Céréales et légumineuses;1
00000027;Bleds;Blé;Wheat;2;Céréales et légumineuses;1
00000027;blé de retour;Blé;Wheat;3;Céréales et légumineuses;1
00000027;bleds;Blé;Wheat;10;Céréales et légumineuses;1
00000027;bleds froment;Blé;Wheat;14;Céréales et légumineuses;1
00000027;bléd;Blé;Wheat;119;Céréales et légumineuses;1
00000027;bled [blé];Blé;Wheat;229;Céréales et légumineuses;1
00000027;Froment;Blé;Wheat;287;Céréales et légumineuses;1
00000027;bled;Blé;Wheat;312;Céréales et légumineuses;1
00000027;Bled;Blé;Wheat;560;Céréales et légumineuses;1
00000027;blé;Blé;Wheat;785;Céréales et légumineuses;1
00000027;Blé;Blé;Wheat;1 017;Céréales et légumineuses;1
00000042;Céréales;Céréales;Cereals;1;Céréales et légumineuses;1
00000042;Divers grains;Céréales;Cereals;1;Céréales et légumineuses;1
00000042;Gros et petit millet;Céréales;Cereals;1;Céréales et légumineuses;1
00000042;gros et petit millet;Céréales;Cereals;2;Céréales et légumineuses;1
00000042;Grain;Céréales;Cereals;28;Céréales et légumineuses;2
00000042;Grains;Céréales;Cereals;228;Céréales et légumineuses;3
00000082;graines;Graines;Seeds;2;Céréales et légumineuses;1
00000082;Graines;Graines;Seeds;2;Céréales et légumineuses;1
00000093;baillarge;Orge;Barley;1;Céréales et légumineuses;1
00000093;blé baillarge;Orge;Barley;1;Céréales et légumineuses;1
00000093;son restant de baillarge;Orge;Barley;1;Céréales et légumineuses;1
00000093;Baillarge;Orge;Barley;2;Céréales et légumineuses;1
00000093;Orges;Orge;Barley;5;Céréales et légumineuses;1
00000093;Orge;Orge;Barley;68;Céréales et légumineuses;1
00000093;orge;Orge;Barley;69;Céréales et légumineuses;1
00000095;Aveine;Avoine;Oat;1;Céréales et légumineuses;1
00000095;avoine de retour;Avoine;Oat;1;Céréales et légumineuses;1
00000095;avoines;Avoine;Oat;1;Céréales et légumineuses;1
00000095;avoine;Avoine;Oat;111;Céréales et légumineuses;1
00000095;Avoine;Avoine;Oat;131;Céréales et légumineuses;1
00000119;Petit miller;Millet;Millet;1;Céréales et légumineuses;1
00000119;petits millet;Millet;Millet;1;Céréales et légumineuses;1
00000119;petits millets;Millet;Millet;2;Céréales et légumineuses;1
00000119;Millet;Millet;Millet;3;Céréales et légumineuses;1
00000119;Petit Millet;Millet;Millet;7;Céréales et légumineuses;1
00000119;petit millet;Millet;Millet;28;Céréales et légumineuses;1
00000119;Petit millet;Millet;Millet;36;Céréales et légumineuses;1
00000120;gros millets;Sorgho;Sorghum;4;Céréales et légumineuses;1
00000120;Gros Millet;Sorgho;Sorghum;12;Céréales et légumineuses;1
00000120;Gros millet;Sorgho;Sorghum;46;Céréales et légumineuses;1
00000120;gros millet;Sorgho;Sorghum;60;Céréales et légumineuses;1
00000122;Bleds seigle;Seigle;Rye;1;Céréales et légumineuses;1
00000122;saigle [seigle];Seigle;Rye;1;Céréales et légumineuses;1
00000122;Segles [seigle];Seigle;Rye;1;Céréales et légumineuses;1
00000122;ségle [seigle];Seigle;Rye;2;Céréales et légumineuses;1
00000122;sègle [seigle];Seigle;Rye;2;Céréales et légumineuses;1
00000122;Sègle [seigle];Seigle;Rye;2;Céréales et légumineuses;1
00000122;bleds seigle;Seigle;Rye;3;Céréales et légumineuses;1
00000122;seigles;Seigle;Rye;4;Céréales et légumineuses;1
00000122;segle [seigle];Seigle;Rye;6;Céréales et légumineuses;1
00000122;seigle;Seigle;Rye;41;Céréales et légumineuses;1
00000122;Seigle;Seigle;Rye;45;Céréales et légumineuses;1
00000123;ris de retour de Beaucaire;Riz;Rice;1;Céréales et légumineuses;1
00000123;risettes;Riz;Rice;1;Céréales et légumineuses;1
00000123;ris [riz];Riz;Rice;105;Céréales et légumineuses;1
00000123;ris;Riz;Rice;159;Céréales et légumineuses;1
00000123;Riz;Riz;Rice;278;Céréales et légumineuses;1
00000123;Ris;Riz;Rice;285;Céréales et légumineuses;1
00000123;riz;Riz;Rice;315;Céréales et légumineuses;1
00000124;Farine de gruau;Farine de blé;Flour (wheat);1;Céréales et légumineuses;1
00000124;Minots;Farine de blé;Flour (wheat);1;Céréales et légumineuses;1
00000124;minots;Farine de blé;Flour (wheat);2;Céréales et légumineuses;1
00000124;farine de retour;Farine de blé;Flour (wheat);4;Céréales et légumineuses;1
00000124;minot;Farine de blé;Flour (wheat);4;Céréales et légumineuses;1
00000124;farines;Farine de blé;Flour (wheat);5;Céréales et légumineuses;1
00000124;Farines;Farine de blé;Flour (wheat);5;Céréales et légumineuses;1
00000124;Minot;Farine de blé;Flour (wheat);5;Céréales et légumineuses;1
00000124;farine;Farine de blé;Flour (wheat);144;Céréales et légumineuses;1
00000124;Farine;Farine de blé;Flour (wheat);563;Céréales et légumineuses;1
00000125;Haricot;Haricots;Beans;1;Céréales et légumineuses;1
00000125;aricots [haricots];Haricots;Beans;2;Céréales et légumineuses;1
00000125;mojette;Haricots;Beans;2;Céréales et légumineuses;1
00000125;aricots;Haricots;Beans;3;Céréales et légumineuses;1
00000125;haricots;Haricots;Beans;44;Céréales et légumineuses;1
00000125;Haricots;Haricots;Beans;87;Céréales et légumineuses;1
00000183;pois;Pois;Peas;2;Céréales et légumineuses;1
00000183;Pois;Pois;Peas;43;Céréales et légumineuses;1
00000213;grains de lin;Graine de lin;Linseed;1;Céréales et légumineuses;1
00000213;graines de lin;Graine de lin;Linseed;2;Céréales et légumineuses;1
00000213;graine de lin;Graine de lin;Linseed;4;Céréales et légumineuses;1
00000213;Graines de lin;Graine de lin;Linseed;36;Céréales et légumineuses;1
00000261;gros mahis;Maïs;Corn;1;Céréales et légumineuses;1
00000261;gros mays;Maïs;Corn;1;Céréales et légumineuses;1
00000261;Mahis [Maïs];Maïs;Corn;1;Céréales et légumineuses;1
00000261;mahy [maïs?];Maïs;Corn;2;Céréales et légumineuses;1
00000261;Maïs;Maïs;Corn;8;Céréales et légumineuses;1
00000298;fe[$];Fèves;Broad bean;1;Céréales et légumineuses;1
00000298;féves;Fèves;Broad bean;1;Céréales et légumineuses;1
00000298;fêves;Fèves;Broad bean;1;Céréales et légumineuses;1
00000298;Fève;Fèves;Broad bean;2;Céréales et légumineuses;1
00000298;petites fèves;Fèves;Broad bean;2;Céréales et légumineuses;1
00000298;feave [fèves];Fèves;Broad bean;3;Céréales et légumineuses;1
00000298;feaves [fèves];Fèves;Broad bean;4;Céréales et légumineuses;1
00000298;Feve;Fèves;Broad bean;6;Céréales et légumineuses;1
00000298;Feves;Fèves;Broad bean;21;Céréales et légumineuses;1
00000298;feves;Fèves;Broad bean;93;Céréales et légumineuses;1
00000298;fèves;Fèves;Broad bean;140;Céréales et légumineuses;1
00000311;Haricots blancs;Haricots blancs;Beans (White);1;Céréales et légumineuses;1
00000346;Navaux;Navet;Turnip;1;Céréales et légumineuses;1
00000346;raves;Navet;Turnip;1;Céréales et légumineuses;1
00000355;Houblon;Houblon;Hop;1;Céréales et légumineuses;1
00000474;Blé d' Inde;Blé d' Inde;Indian corn;55;Céréales et légumineuses;1
00000485;Bled d' Espagne;Blé de l' étranger;Wheat (foreign);1;Céréales et légumineuses;1
00000491;s[?];Son;Bran;1;Céréales et légumineuses;1
00000491;Son;Son;Bran;146;Céréales et légumineuses;1
00000504;Farine de pois;Farine de pois;Peas flour;1;Céréales et légumineuses;1
00000512;reste de grains;Grains;Grain;1;Céréales et légumineuses;1
00001276;bled meture;Méteil, méture;Maslin;1;Céréales et légumineuses;1
00001276;meteil;Méteil, méture;Maslin;1;Céréales et légumineuses;1
00001276;méture;Méteil, méture;Maslin;1;Céréales et légumineuses;1
00001278;Lentilles;Lentilles;Lentils;14;Céréales et légumineuses;1
00001286;farine de seigle;Farine de seigle;Flour (rye);1;Céréales et légumineuses;1
00001291;Jaisses;Gesse ou garobe;Grass pea;1;Céréales et légumineuses;1
00001291;pois quarré;Gesse ou garobe;Grass pea;1;Céréales et légumineuses;1
00001291;Pois quarres;Gesse ou garobe;Grass pea;1;Céréales et légumineuses;1
00001291;Pois quarrés;Gesse ou garobe;Grass pea;1;Céréales et légumineuses;1
00001291;Garobe;Gesse ou garobe;Grass pea;2;Céréales et légumineuses;1
00001357;Blé et Orge;Blé et orge;Wheat and barley;1;Céréales et légumineuses;1
00001456;Fine fleur de farine;Farine fine;Superfine flour;1;Céréales et légumineuses;1
00001456;Fleur de froment;Farine fine;Superfine flour;1;Céréales et légumineuses;1
00001502;Orge de retour;Orge (de retour);Barley (turned down);1;Céréales et légumineuses;1
00001523;pois vert;Pois vert;Green pea;1;Céréales et légumineuses;1
00001523;Pois verts;Pois vert;Green pea;1;Céréales et légumineuses;1
00001531;Riz, graines et légumes;Riz, grains et légumes;Rice, cereals and vegetables;1;Céréales et légumineuses;1
00001531;Riz, grains et légumes;Riz, grains et légumes;Rice, cereals and vegetables;88;Céréales et légumineuses;1
00001632;grabeau de blé;Wheat (grabeau);Wheat (fragment);1;Céréales et légumineuses;1
00001635;grabeau de ris;Riz (grabeau);Rice (fragment);1;Céréales et légumineuses;1
00001636;graines longues;Graine (longue);Seed (long);1;Céréales et légumineuses;1
00001648;mistule;Mixture de céréals et légumineuses;Cereal and leguminous plants mix;1;Céréales et légumineuses;1
00001648;misture;Mixture de céréals et légumineuses;Cereal and leguminous plants mix;15;Céréales et légumineuses;1
00001708;Graines de chanvre;Graine (chanvre);Seeds (hemp);1;Céréales et légumineuses;1
00000019;Graisse;Graisse;Fat;2;Combustibles, produits intermédiaires et autres matières ;1
00000019;graisses;Graisse;Fat;2;Combustibles, produits intermédiaires et autres matières ;1
00000019;graisse;Graisse;Fat;5;Combustibles, produits intermédiaires et autres matières ;1
00000070;charbon;Charbon;Coal;52;Combustibles, produits intermédiaires et autres matières ;1
