numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,quantit,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,remarks,doubleaccounts
3386,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,202,Provisions de bouches,Suisse-Geneve,2839,,26472,,,,,0
3387,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,202,Provisions de bouches,Dannemark,1882,,26472,,,,,0
3388,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,202,Provisions de bouches,Suede,1228,,26472,,,,,0
3389,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,202,Provisions de bouches,Prusse,1823,,26472,,,,,0
3390,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,202,Provisions de bouches,Russie,1795,,26472,,,,,0
3391,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,202,Provisions de bouches,Etats unis d'Amerique,1203,,26472,,,,,0
3392,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; Diverses en acier,Hollande,300,150,735780,livres,1490,,,0
3393,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; Diverses en acier,Etat de l'empreur,440,220,735780,livres,1490,,,0
3394,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; Diverses en acier,Suisse-Geneve,750,150,735780,livres,1490,,,0
3395,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De cuivre,Sardaigne,600,600,735780,livres,15881,,,0
3396,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De cuivre,etats eclésiastiques,30,15,735780,livres,15881,,,0
3397,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De cuivre,Hollande,9690,2170,735780,livres,15881,,,0
3398,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De cuivre,Etat de l'empreur,2450,1030,735780,livres,15881,,,0
3399,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De cuivre,Allemagne-Pologne,1117,560,735780,livres,15881,,,0
3400,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De cuivre,Suisse-Geneve,1954,1302,735780,livres,15881,,,0
3401,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De cuivre,Dannemark,40,9,735780,livres,15881,,,0
3402,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer et acier,Espagne,182441,128412,735780,livres,260665,,ne correspond pas au total marqué,0
3403,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer et acier,Portugal,620,1655,735780,livres,260665,,,0
3404,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer et acier,Sardaigne,68893,70693,735780,livres,260665,,,0
3405,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer et acier,Genese,304,609,735780,livres,260665,,,0
3406,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer et acier,etats eclésiastiques,175,175,735780,livres,260665,,,0
3407,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer et acier,Naples,30,30,735780,livres,260665,,,0
3408,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer et acier,Angleterre,495,450,735780,livres,260665,,,0
3409,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer et acier,Hollande,62,62,735780,livres,260665,,,0
3410,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer et acier,Etat de l'empreur,1512,1222,735780,livres,260665,,,0
3411,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer et acier,Allemagne-Pologne,45,90,735780,livres,260665,,,0
3412,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer et acier,Suisse-Geneve,140,140,735780,livres,260665,,,0
3413,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer et acier,Dannemark,295,491,735780,livres,260665,,,0
3414,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer et acier,Etats unis d'Amerique,5653,7560,735780,livres,260665,,,0
3415,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer ; Diverses,Espagne,114306,152382,735780,livres,277868,457744,,0
3416,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer ; Diverses,Portugal,1480,1480,735780,livres,277868,457744,,0
3417,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer ; Diverses,Sardaigne,27977,55039,735780,livres,277868,457744,,0
3418,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer ; Diverses,Genese,11677,15570,735780,livres,277868,457744,,0
3419,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer ; Diverses,Milanes-Toscana,2160,2880,735780,livres,277868,457744,,0
3420,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer ; Diverses,etats eclésiastiques,637,850,735780,livres,277868,457744,,0
3421,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer ; Diverses,Naples,11113,14817,735780,livres,277868,457744,,0
3422,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer ; Diverses,Venise,125,125,735780,livres,277868,457744,,0
3423,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer ; Diverses,Barbarie,11668,13849,735780,livres,277868,457744,,0
3424,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer ; Diverses,Levant,25567,33950,735780,livres,277868,457744,,0
3425,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer ; Diverses,Hollande,5706,5742,735780,livres,277868,457744,,0
3426,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer ; Diverses,Etat de l'empreur,26839,26200,735780,livres,277868,457744,,0
3427,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer ; Diverses,Allemagne-Pologne,436,436,735780,livres,277868,457744,,0
3428,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer ; Diverses,Suisse-Geneve,25260,51200,735780,livres,277868,457744,,0
3429,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer ; Diverses,Etats unis d'Amerique,12917,12813,735780,livres,277868,457744,,0
3430,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer ; Clous,Espagne,41194,121880,735780,livres,149125,457744,ne correspond pas au total marqué,0
3431,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer ; Clous,Sardaigne,1065,2837,735780,livres,149125,457744,,0
3432,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer ; Clous,Milanes-Toscana,4093,16371,735780,livres,149125,457744,,0
3433,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer ; Clous,Barbarie,951,3803,735780,livres,149125,457744,,0
3434,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer ; Clous,Levant,4883,35950,735780,livres,149125,457744,,0
3435,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer ; Clous,Hollande,7230,23800,735780,livres,149125,457744,,0
3436,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,204,Quinquailleries ; De fer ; Clous,Etat de l'empreur,3934,10860,735780,livres,149125,457744,,0
3437,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,Quinquailleries ; De fer ; Clous,Suisse-Geneve,26818,79894,735780,livres,149125,457744,,0
3438,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,Quinquailleries ; De fer ; Clous,Dannemark,2078,5939,735780,livres,149125,457744,,0
3439,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,Quinquailleries ; De fer ; Clous,Etats unis d'Amerique,56879,130177,735780,livres,149125,457744,,0
3440,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,Quincailleries ; De fer ; Faux et féraille,Espagne,1787,1787,735780,livres,8653,457744,,0
3441,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,Quincailleries ; De fer ; Faux et féraille,Etat de l'empreur,2160,2160,735780,livres,8653,457744,,0
3442,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,Quincailleries ; De fer ; Faux et féraille,Allemagne-Pologne,24,20,735780,livres,8653,457744,,0
3443,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,Quincailleries ; De fer ; Faux et féraille,Suisse-Geneve,324,360,735780,livres,8653,457744,,0
3444,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,Quincailleries ; De fer ; Faux et féraille,Etats unis d'Amerique,4358,7466,735780,livres,8653,457744,,0
3445,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,Quincailleries ; De fer ; Fil de fer,Espagne,5917,9535,735780,livres,14234,457744,,0
3446,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,Quincailleries ; De fer ; Fil de fer,Sardaigne,28,57,735780,livres,14234,457744,,0
3447,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,Quincailleries ; De fer ; Fil de fer,Levant,150,620,735780,livres,14234,457744,,0
3448,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,Quincailleries ; De fer ; Fil de fer,Hollande,1595,3190,735780,livres,14234,457744,,0
3449,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,Quincailleries ; De fer ; Fil de fer,Etat de l'empreur,169,339,735780,livres,14234,457744,,0
3450,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,Quincailleries ; De fer ; Fil de fer,Allemagne-Pologne,1215,2430,735780,livres,14234,457744,,0
3451,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,Quincailleries ; De fer ; Fil de fer,Suisse-Geneve,4665,9330,735780,livres,14234,457744,,0
3452,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,Quincailleries ; De fer ; Fil de fer,Etats unis d'Amerique,495,900,735780,livres,14234,457744,,0
3453,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,"Quincailleries ; De fer ; Haches, *** et serpes",Espagne,2200,1400,735780,en nombre,7864,457744,,0
3454,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,"Quincailleries ; De fer ; Haches, *** et serpes",Dannemark,4164,2776,735780,en nombre,7864,457744,,0
3455,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,"Quincailleries ; De fer ; Haches, *** et serpes",Etats unis d'Amerique,1500,1000,735780,livres,7864,457744,,0
3456,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,Rognures diverses,Sardaigne,42,,40400,,,,,0
3457,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,Rognures diverses,Genese,641,,40400,,,,,0
3458,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,Rognures diverses,Etat de l'empreur,32929,,40400,,,,,0
3459,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,Rognures diverses,Allemagne-Pologne,6451,,40400,,,,,0
3460,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,206,Rognures diverses,Suisse-Geneve,337,,40400,,,,,0
3461,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De fil,Espagne,1084,414,849940,livres,5765,,,0
3462,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De fil,Sardaigne,1884,252,849940,livres,5765,,,0
3463,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De fil,Etat de l'empreur,940,117,849940,livres,5765,,,0
3464,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De fil,Suisse-Geneve,300,150,849940,livres,5765,,,0
3465,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De fil,Dannemark,1457,265,849940,livres,5765,,,0
3466,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De fil,Etats unis d'Amerique,100,21,849940,livres,5765,,,0
3467,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De fleurs,Suisse-Geneve,1360,68,849940,livres,,,,0
3468,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De soye,Espagne,305130,6055.75,849940,livres,842815,,ne correspond pas au total marqué,0
3469,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De soye,Portugal,25434,354,849940,livres,842815,,,0
3470,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De soye,Sardaigne,40084,978,849940,livres,842815,,,0
3471,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De soye,Genese,84,2,849940,livres,842815,,,0
3472,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De soye,etats eclésiastiques,162,2.25,849940,livres,842815,,,0
3473,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De soye,Naples,2752,56,849940,livres,842815,,,0
3474,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De soye,Levant,1500,30,849940,livres,842815,,,0
3475,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De soye,Angleterre,19471,474.75,849940,livres,842815,,,0
3476,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De soye,Hollande,9630,240,849940,livres,842815,,,0
3477,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De soye,Villes Auséatiques,133,2,849940,livres,842815,,,0
3478,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De soye,Etat de l'empreur,149173,4091,849940,livres,842815,,,0
3479,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De soye,Allemagne-Pologne,218300,4015.75,849940,livres,842815,,,0
3480,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De soye,Suisse-Geneve,24275,597.25,849940,livres,842815,,,0
3481,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De soye,Dannemark,8070,163.75,849940,livres,842815,,,0
3482,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De soye,Suede,1170,22.5,849940,livres,842815,,,0
3483,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De soye,Prusse,1690,26,849940,livres,842815,,,0
3484,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De soye,Russie,1232,17.5,849940,livres,842815,,,0
3485,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Ruban ; De soye,Etats unis d'Amerique,34525,690,849940,livres,842815,,,0
3486,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Salpêtre,Espagne,90,180,,livres,,,,0
3487,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Savon,Espagne,23656,53961,1955661,livres,,,ne correspond pas au total marqué,0
3488,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Savon,Sardaigne,97339,332504,1955661,livres,,,,0
3489,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Savon,Genese,7816,30054,1955661,livres,,,,0
3490,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Savon,Milanes-Toscana,9769,37571,1955661,livres,,,,0
3491,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Savon,Naples,8630,33192,1955661,livres,,,,0
3492,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Savon,Barbarie,528,2031,1955661,livres,,,,0
3493,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Savon,Levant,106,425,1955661,livres,,,,0
3494,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Savon,Angleterre,129,215,1955661,livres,,,,0
3495,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Savon,Hollande,185785,710893,1955661,livres,,,,0
3496,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Savon,Villes Auséatiques,129846,493795,1955661,livres,,,,0
3497,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Savon,Etat de l'empreur,766120,2755669,1955661,livres,,,,0
3498,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Savon,Allemagne-Pologne,147273,245535,1955661,livres,,,,0
3499,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Savon,Suisse-Geneve,495444,1043315,1955661,livres,,,,0
3500,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Savon,Dannemark,40466,130983,1955661,livres,,,,0
3501,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Savon,Suede,23484,88911,1955661,livres,,,,0
3502,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Savon,Prusse,7952,30445,1955661,livres,,,,0
3503,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,208,Savon,Etats unis d'Amerique,11318,22636,1955661,livres,,,,0
3504,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,210,Sel,Hollande,297276,15854980,1008701,livres,,,ne correspond pas au total marqué,0
3505,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,210,Sel,Villes Auséatiques,10989,586080,1008701,livres,,,,0
3506,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,210,Sel,Etat de l'empreur,117560,6604788,1008701,livres,,,,0
3507,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,210,Sel,Allemagne-Pologne,16704,890880,1008701,livres,,,,0
3508,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,210,Sel,Dannemark,307257,19702600,1008701,livres,,,,0
3509,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,210,Sel,Suede,36490,3555670,1008701,livres,,,,0
3510,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,210,Sel,Prusse,60162,3425520,1008701,livres,,,,0
3511,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,210,Sel,Russie,148670,9582360,1008701,livres,,,,0
3512,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,210,Sel,Etats unis d'Amerique,13593,974803,1008701,livres,,,,0
3513,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,210,Soye ; Diverses,Espagne,22860,1122,461598,livres,459198,,,0
3514,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,210,Soye ; Diverses,Sardaigne,96656,4832,461598,livres,459198,,,0
3515,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,210,Soye ; Diverses,Genese,28100,1405,461598,livres,459198,,,0
3516,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,210,Soye ; Diverses,Barbarie,38000,1900,461598,livres,459198,,,0
3517,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,210,Soye ; Diverses,Hollande,36698,1829.5,461598,livres,459198,,,0
3518,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,210,Soye ; Diverses,Villes Auséatiques,240,5,461598,livres,459198,,,0
3519,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,210,Soye ; Diverses,Etat de l'empreur,200847,10035,461598,livres,459198,,,0
