numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,quantit,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,remarks,doubleaccounts
2171,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,74,Thé,Isles,1157,827,3666230,livres,,,,0
2172,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,74,Thon ; mariné,Levant,1968,984,1968,livres,,,,0
2173,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,74,Toile ; bazin,Angleterre,2409,803,37727699,aunes,97834,,,0
2174,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,74,Toile ; bazin,Espagne,39957,7265,37727699,livres,97834,,,0
2175,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,74,Toile ; bazin,Naples,1200,200,37727699,livres,97834,,,0
2176,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,74,Toile ; bazin,Isles,45358,4536,37727699,livres,97834,,,0
2177,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,74,Toile ; bazin,Guinée,8910,2970,37727699,livres,97834,,,0
2178,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,74,Toile ; de bearn,Espagne,2015,806,37727699,livres,,,,0
2179,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,74,Toile ; beurriere,Espagne,107800,2156,37727699,pièces,,,,0
2180,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,74,Toile ; blancard,Espagne,924055,246415,37727699,livres,947225,,,0
2181,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,74,Toile ; blancard,Isles,23170,6620,37727699,livres,947225,,,0
2182,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,74,Toile ; blanche et teinte,Espagne,1965129,437308,37727699,livres,3400075,,,0
2183,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,74,Toile ; blanche et teinte,Geneve,7735,2210,37727699,livres,3400075,,,0
2184,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,74,Toile ; blanche et teinte,Italie,1385506,395859,37727699,livres,3400075,,,0
2185,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,74,Toile ; blanche et teinte,Portugal,1120,320,37727699,livres,3400075,,,0
2186,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,74,Toile ; blanche et teinte,Savoye,14423,4121,37727699,livres,3400075,,,0
2187,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,74,Toile ; blanche et teinte,Suisse,26162,7475,37727699,livres,3400075,,,0
2188,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne,Angleterre,3000,,37727699,,1113958,8312154,,0
2189,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne,Espagne,671577,223859,37727699,livres,1113958,8312154,,0
2190,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne,Hollande,12450,4150,37727699,livres,1113958,8312154,,0
2191,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne,Portugal,4290,1430,37727699,livres,1113958,8312154,,0
2192,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne,Isles,363391,51913,37727699,livres,1113958,8312154,,0
2193,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne,Guinée,3750,1500,37727699,aunes,1113958,8312154,,0
2194,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne,Indes,55500,74,37727699,balles,1113958,8312154,,0
2195,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; blanche,Espagne,4532,1813,37727699,aunes,8312154,,,0
2196,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; de brin,Isles,13166,6583,37727699,livres,8312154,,,0
2197,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; à carreaux,Espagne,1000,10000,37727699,aunes,2388,8312154,,0
2198,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; à carreaux,Portugal,1388,1388,37727699,aunes,2388,8312154,,0
2199,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; de cambourg,Isles,3000,1500,37727699,livres,8312154,,,0
2200,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; de couleur,Espagne,1880,1880,37727699,aunes,8312154,,,0
2201,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; crée,Espagne,560700,373800,37727699,aunes,566100,8312154,,0
2202,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; crée,Hollande,5400,3600,37727699,aunes,566100,8312154,,0
2203,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; entre large,Espagne,67500,54000,37727699,aunes,69000,8312154,,0
2204,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; entre large,Hollande,1500,1200,37727699,aunes,69000,8312154,,0
2205,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; étroite,Espagne,2468473,1653600,37727699,aunes,2479519,8312154,,0
2206,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; étroite,Hollande,3000,2000,37727699,aunes,2479519,8312154,,0
2207,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; étroite,Portugal,8046,5364,37727699,aunes,2479519,8312154,,0
2208,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; de fougere,Isles,44280,22140,37727699,livres,8312154,,,0
2209,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; gracunne,Espagne,3171000,2265000,37727699,livres,8312154,,,0
2210,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; de halle,Angleterre,35151,37003,37727699,aunes,72878,8312154,,0
2211,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; de halle,Portugal,18651,19633,37727699,aunes,72878,8312154,,0
2212,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; de halle,Isles,19076,20080,37727699,aunes,72878,8312154,,0
2213,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; de haw brin,Isles,1035,345,37727699,aunes,8312154,,,0
2214,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; large,Espagne,473275,188469,37727699,aunes,480775,8312154,,0
2215,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; large,Hollande,4500,1800,37727699,aunes,480775,8312154,,0
2216,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; large,Isles,3000,1200,37727699,aunes,480775,8312154,,0
2217,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; de leon,Portugal,2250,1800,37727699,aunes,8312154,,,0
2218,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; de ménage,Espagne,1404,702,37727699,aunes,8312154,,,0
2219,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; de Morlaix,Isles,101850,14550,37727699,livres,8312154,,,0
2220,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; de montagne,Isles,50160,25080,37727699,livres,8312154,,,0
2221,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; d'oloune,Espagne,2550,2040,37727699,aunes,5712,8312154,,0
2222,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; d'oloune,Portugal,3162,2530,37727699,aunes,5712,8312154,,0
2223,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; de 4 fils,Isles,4527,4527,37727699,aunes,8312154,,,0
2224,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; rondelette,Isles,1089,1452,37727699,aunes,8312154,,,0
2225,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; iosconne,Espagne,15540,14800,37727699,aunes,8312154,,,0
2226,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; de vimoutiers,Isles,59809,29904.5,37727699,livres,8312154,,,0
2227,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; à voile,Espagne,9800,8167,37727699,aunes,46302,8312154,,0
2228,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; à voile,Isles,1000,1000,37727699,aunes,46302,8312154,,0
2229,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de bretagne ; à voile,Indes,35502,1183,37727699,pièces,46302,8312154,,0
2230,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; caneva,Levant,7452,207,37727699,pièces,,,,0
2231,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; à carreaux,Portugal,6622,3311,37727699,livres,,,,0
2232,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de chanvre,Allemagne,1014,238,37727699,livres,382690,,,0
2233,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de chanvre,Suisse,2784,928,37727699,livres,382690,,,0
2234,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,75,Toile ; de chanvre,Isles,378892,214494,37727699,livres,382690,,,0
2235,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; cirée,Angleterre,13882,,37727699,,45188,,,0
2236,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; cirée,Espagne,15215,3804,37727699,livres,45188,,,0
2237,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; cirée,Geneve,1561,,37727699,,45188,,,0
2238,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; cirée,Hollande,4930,,37727699,,45188,,,0
2239,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; cirée,Naples,8400,2100,37727699,livres,45188,,,0
2240,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; cirée,Levant,1200,300,37727699,livres,45188,,,0
2241,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; commune,Allemagne,27440,343,37727699,pièces,501238,,,0
2242,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; commune,Espagne,39958,499,37727699,pièces,501238,,,0
2243,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; commune,Flandre,113360,1417,37727699,pièces,501238,,,0
2244,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; commune,Geneve,4240,53,37727699,pièces,501238,,,0
2245,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; commune,Italie,36000,450,37727699,pièces,501238,,,0
2246,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; commune,Levant,244320,3054,37727699,pièces,501238,,,0
2247,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; commune,Portugal,21600,270,37727699,pièces,501238,,,0
2248,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; commune,Savoye,5920,74,37727699,pièces,501238,,,0
2249,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; commune,Suisse,8400,105,37727699,pièces,501238,,,0
2250,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; de coton,Allemagne,85100,17169,37727699,livres,252510,,,0
2251,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; de coton,Espagne,3810,127,37727699,pièces,252510,,,0
2252,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; de coton,Isles,53350,10670,37727699,livres,252510,,,0
2253,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; de coton,Guinée,110250,22050,37727699,livres,252510,,,0
2254,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; coutil,Espagne,3270,1635,37727699,livres,124958,,,0
2255,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; coutil,Flandre,1890,47.25,37727699,pièces,124958,,,0
2256,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; coutil,Italie,2184,1092,37727699,livres,124958,,,0
2257,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; coutil,Levant,3520,88,37727699,pièces,124958,,,0
2258,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; coutil,Portugal,1820,910,37727699,livres,124958,,,0
2259,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; coutil,Savoye,1372,686,37727699,livres,124958,,,0
2260,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; coutil,Isles,107062,53531,37727699,livres,124958,,,0
2261,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; coutil,Guinée,3840,1920,37727699,livres,124958,,,0
2262,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; de crin,Allemagne,2820,564,37727699,livres,,,,0
2263,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; diverses,Espagne,16699,33399,37727699,livres,121298,,,0
2264,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; diverses,Italie,17819,35639,37727699,livres,121298,,,0
2265,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; diverses,Naples,1701,3403,37727699,livres,121298,,,0
2266,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; diverses,Genes,1732,3465,37727699,livres,121298,,,0
2267,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; diverses,Levant,3667,7334,37727699,livres,121298,,,0
2268,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; diverses,Isles,52700,17567,37727699,aunes,121298,,,0
2269,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; diverses,Guinée,26980,6745,37727699,livres,121298,,,0
2270,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; d'embalage,Espagne,1640,164,37727699,pièces,6265,,,0
2271,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; d'embalage,Genes,2250,4500,37727699,livres,6265,,,0
2272,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; d'embalage,Levant,2375,4750,37727699,livres,6265,,,0
2273,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; d'étoupes,Angleterre,16196,10798,37727699,livres,21486,,,0
2274,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; d'étoupes,Hollande,5290,5290,37727699,livres,21486,,,0
2275,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; étrangeres,Espagne,103380,3446,37727699,pièces,,,,0
2276,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; fil et coton,Allemagne,17727,3956,37727699,livres,205137,,,0
2277,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; fil et coton,Espagne,21892,4865,37727699,livres,205137,,,0
2278,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; fil et coton,Flandre,57298,12733,37727699,livres,205137,,,0
2279,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; fil et coton,Geneve,8280,1840,37727699,livres,205137,,,0
2280,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,76,Toile ; fil et coton,Hollande,72864,16192,37727699,livres,205137,,,0
2281,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; fil et coton,Italie,9216,2048,37727699,livres,205137,,,0
2282,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; fil et coton,Russie,2857,635,37727699,livres,205137,,,0
2283,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; fil et coton,Savoye,13743,3054,37727699,livres,205137,,,0
2284,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; fil et coton,Suisse,1260,280,37727699,livres,205137,,,0
2285,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; gingas,Espagne,6568,3284,37727699,livres,143482,,,0
2286,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; gingas,Isles,135539,67769.5,37727699,livres,143482,,,0
2287,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; gingas,Guinée,1375,55,37727699,pièces,143482,,,0
2288,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; grenade,Hollande,7335,1630,37727699,livres,,,,0
2289,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; gros fort,Isles,3580,1790,37727699,livres,,,,0
2290,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; des Indes,Espagne,28260,1640,37727699,pièces,3411413,,,0
2291,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; des Indes,Hollande,3990,210,37727699,pièces,3411413,,,0
2292,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; des Indes,Nord,1368,57,37727699,pièces,3411413,,,0
2293,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; des Indes,Isles,30546,3394,37727699,livres,3411413,,,0
2294,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; des Indes,Guinée,3347249,212265,37727699,pièces,3411413,,,0
2295,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; de Levant,Espagne,27377,57754,37727699,livres,194659,,,0
2296,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; de Levant,Italie,93387,9339,37727699,pièces,194659,,,0
2297,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; de Levant,Naples,28353,28353,37727699,livres,194659,,,0
2298,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; de Levant,Genes,11626,23242,37727699,livres,194659,,,0
2299,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; de Levant,Levant,5940,660,37727699,pièces,194659,,,0
2300,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; de Levant,Savoye,27976,3264,37727699,pièces,194659,,,0
2301,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; de lin ; batiste,Angleterre,19656,245,37727699,livres,34626,16424622,,0
2302,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; de lin ; batiste,Espagne,7350,210,37727699,livres,34626,16424622,,0
2303,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; de lin ; batiste,Isles,7620,,37727699,,34626,16424622,,0
2304,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; de lin ; de beauvais,Espagne,35500,3550,37727699,livres,81500,16424622,,0
2305,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; de lin ; de beauvais,Portugal,12950,1290,37727699,livres,81500,16424622,,0
2306,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; de lin ; de beauvais,Isles,23900,2390,37727699,livres,81500,16424622,,0
2307,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; de lin ; de beauvais,Indes,9150,915,37727699,livres,81500,16424622,,0
2308,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; de lin ; de bernay,Isles,4000,500,37727699,livres,16424622,,,0
2309,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; de lin ; blanche,Espagne,129310,13081,37727699,livres,2198010,16424622,,0
2310,Fatima Zahra,IIHS-122G,National/Objet Général/IIHS - Amsterdam/1774.csv,Objet Général,1774,Exports,77,Toile ; de lin ; blanche,Geneve,21350,2135,37727699,livres,2198010,16424622,,0
