numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,total,remarks,doubleaccounts
2164,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Tabac ; en feüilles,Flandre,35997,35997,,0
2165,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Tabatières,Flandre,22015,22015,,0
2166,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Tableaux,Hollande,1642,4342,,0
2167,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Tableaux,Italie,2700,4342,,0
2168,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Taffia,Angleterre,1633,33124,,0
2169,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Taffia,Guinée,22300,33124,,0
2170,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Taffia,Hollande,2499,33124,,0
2171,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Taffia,Isles,2842,33124,,0
2172,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Taffia,Russie,3850,33124,,0
2173,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Tamarin,Italie,3610,4760,,0
2174,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Tamarin,Levant,1150,4760,,0
2175,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Tambours,Indes,6000,6000,,0
2176,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Tapis,Guinée,2800,2800,,0
2177,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Tapisserie ; d'Aubusson,Allemagne,2868,11710,,0
2178,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Tapisserie ; d'Aubusson,Genève,1392,11710,,0
2179,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Tapisserie ; d'Aubusson,Portugal,1020,11710,,0
2180,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Tapisserie ; d'Aubusson,Savoye,4150,11710,,0
2181,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Tapisserie ; d'Aubusson,Suisse,2280,11710,,0
2182,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Tapisserie ; d'Auvergne,Allemagne,3690,3690,,0
2183,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Tapisserie ; de Roüen,Allemagne,1230,64836,,0
2184,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Tapisserie ; de Roüen,Italie,1100,64836,,0
2185,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Tapisserie ; de Roüen,Portugal,22826,64836,,0
2186,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Tapisserie ; de Roüen,Suisse,2180,64836,,0
2187,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Tapisserie ; de Roüen,Suède,37500,64836,,0
2188,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Tapisserie ; de moquette,Allemagne,4865,12705,,0
2189,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Tapisserie ; de moquette,Portugal,6080,12705,,0
2190,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Tapisserie ; de moquette,Savoye,1760,12705,,0
2191,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,74,Tapisserie ; tantisse,Allemagne,2612,2612,,0
2192,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Tartre,Angleterre,2496,22646,,0
2193,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Tartre,Hollande,2240,22646,,0
2194,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Tartre,Italie,6000,22646,,0
2195,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Tartre,Levant,8592,22646,,0
2196,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Tartre,Nord,1541,22646,,0
2197,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Tartre,Savoye,1777,22646,,0
2198,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Terre ; de porcelaine,Levant,1075,1075,,0
2199,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Terre ; glaise,Allemagne,1074,1074,,0
2200,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Terre ; verte,Savoye,1560,1560,,0
2201,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Thé,Angleterre,2989350,3029776,,0
2202,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Thé,Espagne,2907,3029776,,0
2203,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Thé,Flandre,12570,3029776,,0
2204,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Thé,Hollande,4852,3029776,,0
2205,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Thé,Italie,10200,3029776,,0
2206,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Thé,Nord,9897,3029776,,0
2207,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Toile ; bazin,Angleterre,3123,92280,,0
2208,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Toile ; bazin,Espagne,62300,92280,,0
2209,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Toile ; bazin,Guinée,4322,92280,,0
2210,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Toile ; bazin,Isles,14027,92280,,0
2211,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Toile ; bazin,Italie,8508,92280,,0
2212,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Toile ; beurrière,Espagne,6057,6057,,0
2213,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Toile ; blancard,Espagne,653555,775030,,0
2214,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Toile ; blancard,Hollande,12320,775030,,0
2215,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Toile ; blancard,Isles,109155,775030,,0
2216,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Toile ; blanche et teinte,Espagne,243433,1691309,,0
2217,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Toile ; blanche et teinte,Flandre,2895,1691309,,0
2218,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Toile ; blanche et teinte,Italie,1335249,1691309,,0
2219,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Térébenthine,Allemagne,1171,8921,,0
2220,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Térébenthine,Hollande,2250,8921,,0
2221,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Térébenthine,Italie,3000,8921,,0
2222,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,75,Térébenthine,Nord,2500,8921,,0
2223,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; blanche et teinte,Portugal,1630,1691309,,0
2224,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; blanche et teinte,Savoye,94737,1691309,,0
2225,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; blanche et teinte,Suisse,13365,1691309,,0
2226,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; cirée,Angleterre,2645,10969,,0
2227,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; cirée,Espagne,4000,10969,,0
2228,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; cirée,Genève,1922,10969,,0
2229,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; cirée,Hollande,2402,10969,,0
2230,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; commune,Allemagne,18136,803046,,0
2231,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; commune,Espagne,71837,803046,,0
2232,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne,Espagne,113583,207676,,0
2233,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne,Hollande,7500,207676,,0
2234,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne,Indes,3080,207676,,0
2235,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne,Isles,83513,207676,,0
2236,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; cirée,Espagne,557696,607796,,0
2237,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; cirée,Isles,50100,607796,,0
2238,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; d'Olonne,Espagne,7557,7557,,0
2239,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; de 4 fils,Isles,1652,1652,,0
2240,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; de Combourg,Isles,7562,7562,,0
2241,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; de Fougère,Isles,33400,33400,,0
2242,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; de Languenan,Espagne,2348,2348,,0
2243,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; de Morlaix,Isles,10200,10200,,0
2244,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; de Mortagne,Isles,61000,61000,,0
2245,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; de Vimoutiers,Isles,35510,35510,,0
2246,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; de couleur,Espagne,15292,15292,,0
2247,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; de halle,Angleterre,43747,85095,,0
2248,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; de halle,Espagne,12390,85095,,0
2249,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; de halle,Isles,22122,85095,,0
2250,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; de halle,Portugal,6836,85095,,0
2251,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; gracienne,Espagne,2894172,2897392,,0
2252,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; gracienne,Portugal,3220,2897392,,0
2253,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; large,Espagne,709650,721650,,0
2254,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; large,Portugal,12000,721650,,0
2255,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; rosconne,Espagne,16573,16573,,0
2256,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; rousse,Espagne,7271,7271,,0
2257,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; à carreaux,Espagne,24510,24510,,0
2258,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; à voile,Espagne,14512,22395,,0
2259,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; à voile,Isles,7883,22395,,0
2260,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; étroitte,Espagne,2069902,2094352,,0
2261,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; étroitte,Isles,15000,2094352,,0
2262,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de Bretagne ; étroitte,Portugal,9450,2094352,,0
2263,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de chanvre,Hollande,2000,343542,,0
2264,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; de chanvre,Isles,341542,343542,,0
2265,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; à carreaux,Espagne,145010,146868,,0
2266,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,76,Toile ; à carreaux,Portugal,1858,146868,,0
2267,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; commune,Flandre,104390,803046,,0
2268,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; commune,Genève,3520,803046,,0
2269,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; commune,Isles,50798,803046,,0
2270,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; commune,Italie,25600,803046,,0
2271,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; commune,Levant,483472,803046,,0
2272,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; commune,Portugal,7827,803046,,0
2273,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; commune,Savoye,16106,803046,,0
2274,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; commune,Suisse,21360,803046,,0
2275,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; coutil,Allemagne,4464,69477,,0
2276,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; coutil,Espagne,4576,69477,,0
2277,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; coutil,Guinée,3552,69477,,0
2278,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; coutil,Isles,54425,69477,,0
2279,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; coutil,Levant,2460,69477,,0
2280,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; crée,Espagne,10920,10920,,0
2281,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; d'emballage,Espagne,5411,25068,,0
2282,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; d'emballage,Gènes,1400,25068,,0
2283,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; d'emballage,Levant,18257,25068,,0
2284,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; d'étoupes,Angleterre,17526,17526,,0
2285,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; de coton,Guinée,2200,2200,,0
2286,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; de crin,Allemagne,2925,15099,,0
2287,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; de crin,Portugal,12174,15099,,0
2288,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; diverses,Guinée,6250,55550,,0
2289,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; diverses,Isles,49300,55550,,0
2290,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; fil et coton,Allemagne,55605,300104,,0
2291,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; fil et coton,Espagne,3405,300104,,0
2292,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; fil et coton,Flandre,31700,300104,,0
2293,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; fil et coton,Genève,1880,300104,,0
2294,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; fil et coton,Guinée,10800,300104,,0
2295,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; fil et coton,Hollande,108448,300104,,0
2296,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; fil et coton,Isles,75412,300104,,0
2297,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; fil et coton,Nord,1572,300104,,0
2298,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; fil et coton,Savoye,5910,300104,,0
2299,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; fil et coton,Suisse,5372,300104,,0
2300,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; gingas,Espagne,21004,165334,,0
2301,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; gingas,Isles,144330,165334,,0
2302,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; grenade,Hollande,1262,1262,,0
2303,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,77,Toile ; grise,Isles,104500,104500,,0
2304,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,78,Toile ; de Levant,Angleterre,3275,324193,,0
2305,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,78,Toile ; de Levant,Espagne,54697,324193,,0
2306,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,78,Toile ; de Levant,Gènes,30220,324193,,0
2307,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,78,Toile ; de Levant,Italie,144253,324193,,0
2308,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,78,Toile ; de Levant,Levant,9313,324193,,0
2309,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,78,Toile ; de Levant,Naples,57240,324193,,0
2310,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,78,Toile ; de Levant,Savoye,21145,324193,,0
2311,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,78,Toile ; de Levant,Venise,4050,324193,,0
2312,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,78,Toile ; de lin,Espagne,19050,193750,,0
2313,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,78,Toile ; de lin,Isles,174700,193750,,0
2314,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,78,Toile ; de lin ; Cholet,Espagne,1061775,2690086,,0
2315,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,78,Toile ; de lin ; Cholet,Guinée,152670,2690086,,0
2316,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,78,Toile ; de lin ; Cholet,Hollande,3716,2690086,,0
2317,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,78,Toile ; de lin ; Cholet,Isles,1448675,2690086,,0
2318,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,78,Toile ; de lin ; Cholet,Portugal,23250,2690086,,0
2319,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,78,Toile ; de lin ; batiste,Allemagne,1488,28396,,0
2320,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,78,Toile ; de lin ; batiste,Levant,26908,28396,,0
2321,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,78,Toile ; de lin ; blanche,Angleterre,15344,3212042,,0
2322,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,78,Toile ; de lin ; blanche,Danemark,3151,3212042,,0
2323,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,78,Toile ; de lin ; blanche,Espagne,2099716,3212042,,0
2324,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,78,Toile ; de lin ; blanche,Genève,12700,3212042,,0
2325,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,78,Toile ; de lin ; blanche,Gènes,168675,3212042,,0
2326,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,78,Toile ; de lin ; blanche,Hollande,10700,3212042,,0
