numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,total,quantity_unit,remarks,doubleaccounts
308,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Soye ; Nankin,Portugal,51400,1715,4256900,Livres,,0
309,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Mouchoirs ; de soye,Portugal,35100,798,437400,Livres,Total incorrect fait 937400,0
310,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Toile ; de chanvre,Portugal,22800,7600,437400,Livres,Total incorrect fait 937401,0
311,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Toile ; de coton,Portugal,92200,13475,437400,Livres,Total incorrect fait 937402,0
312,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Toille ; des Indes,Portugal,787300,3300,437400,Livres,Total incorrect fait 937403,2
313,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Toille ; des Indes,Portugal,787300,31758,437400,Pièces,Total incorrect fait 937404,1
314,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Nacre ; en coquille,Portugal,17700,11805,27700,Livres,,0
315,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Orfèvrerie,Portugal,10000,200,27700,Marcs,,0
316,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Cacao,Portugal,71500,142295,885900,Livres,,0
317,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Fruits ; divers,Portugal,10500,,885900,,,0
318,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Citrons,Portugal,87900,1563720,885900,Nombres,,0
319,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Oranges,Portugal,287000,212,885900,Caisses,,2
320,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Oranges,Portugal,287000,3048613,885900,Livres,,1
321,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Fruits ; secs ; raisins,Portugal,92500,438109,885900,Livres,,0
322,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Huile ; d'olive,Portugal,166500,221316,885900,Livres,,0
323,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Sel,Portugal,170000,,885900,Muids + Septiers + Minots,,0
324,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Eau ; de vie,Portugal,514200,,575000,Muids + Pintes,,0
325,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Vins ; divers,Portugal,23800,557,575000,livres,. S'agit-il d'une équivalence ou non ?,2
326,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Vins ; divers,Portugal,23800,166,575000,Muids,. S'agit-il d'une équivalence ou non ?,2
327,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Vins ; divers,Portugal,23800,38,575000,Pintes,. S'agit-il d'une équivalence ou non ?,1
328,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Vins ; de liqueurs,Portugal,37000,577,575000,Bouteilles,,1
329,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Vins ; de liqueurs,Portugal,37000,100,575000,Muids,,2
330,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Drogueries ; gomme ; élastique,Portugal,20600,1032,549200,Livres,,0
331,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Drogueries ; médécinales ; cassia lignea,Portugal,36800,12275,549200,Livres,,0
332,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Drogueries ; médécinales ; ipécacuana,Portugal,19600,2590,549200,Livres,,0
333,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Drogueries ; médécinales ; salsepareille,Portugal,49200,19433,549200,Livres,,0
334,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Drogueries ; pour peinture et teinture ; curcuma,Portugal,27100,49499,549200,livres,,0
335,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Drogueries ; pour peinture et teinture ; indigo,Portugal,339500,38922,549200,Livres,,0
336,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Drogueries ; pour peinture et teinture ; sumac,Portugal,56400,282150,549200,Livres,,0
337,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Canelle,Portugal,69800,8420,606400,Livres,,0
338,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Poivre,Portugal,536600,340047,606400,Livres,,0
339,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Tabac ; du Brésil,Portugal,731100,1608350,731100,Livres,,0
340,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,5,Objets de moindre valeur,Portugal,134900,,134900,,,0
379,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Bois ; divers,Etats du roy de Sardaigne,25800,,217000,,Total incorrect fait 216800,0
380,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Bois ; de construction,Etats du roy de Sardaigne,20300,,217000,,Total incorrect fait 216801,0
381,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Bois ; de teinture,Etats du roy de Sardaigne,10600,87500,217000,Livres,Total incorrect fait 216802,0
382,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Cendre ; de barille,Etats du roy de Sardaigne,13500,130300,217000,Livres,Total incorrect fait 216803,0
383,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Cendre ; fonde,Etats du roy de Sardaigne,10700,83500,217000,Livres,Total incorrect fait 216804,0
384,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Cuivre ; divers,Etats du roy de Sardaigne,28200,26400,217000,Livres,Total incorrect fait 216805,0
385,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Fleur ; d'orange,Etats du roy de Sardaigne,35600,35600,217000,Livres,Total incorrect fait 216806,0
386,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Graines ; de chanvre et de trèfle,Etats du roy de Sardaigne,25000,42400,217000,Livres,Total incorrect fait 216807,0
387,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Plomb,Etats du roy de Sardaigne,19400,74400,217000,Livres,Total incorrect fait 216808,0
388,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Suif ; en pain,Etats du roy de Sardaigne,27700,61900,217000,Livres,Total incorrect fait 216809,0
389,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Bourre ; de soye,Etats du roy de Sardaigne,135300,19900,15831400,Livres,,0
390,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Chanvre ; brut,Etats du roy de Sardaigne,329800,800700,15831400,Livres,,0
391,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Chanvre ; peigné,Etats du roy de Sardaigne,14900,23400,15831400,Livres,,0
392,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Coton,Etats du roy de Sardaigne,87700,18400,15831400,Livres,,0
393,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Cuirs ; de bœuf ; en poil,Etats du roy de Sardaigne,57700,88600,15831400,Livres,,0
394,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Fil,Etats du roy de Sardaigne,33300,14600,15831400,Livres,,0
395,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Laine ; commune,Etats du roy de Sardaigne,106900,110600,15831400,Livres,,0
396,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Laine ; fine,Etats du roy de Sardaigne,22200,6400,15831400,Livres,,0
397,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Peaux ; diverses,Etats du roy de Sardaigne,16900,,15831400,,,0
398,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Peaux ; de chèvre ; verte,Etats du roy de Sardaigne,96000,70,15831400,Douzaines,,1
399,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Peaux ; de chèvre ; verte,Etats du roy de Sardaigne,96000,51600,15831400,Livres,,2
400,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Peaux ; de veaux ; en poil,Etats du roy de Sardaigne,56800,377,15831400,Douzaines,,1
401,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Peaux ; de veaux ; en poil,Etats du roy de Sardaigne,56800,32600,15831400,Livres,,2
402,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Plumes ; d'autruches ; brutes,Etats du roy de Sardaigne,30900,2690,15831400,Livres,,0
403,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Soye,Etats du roy de Sardaigne,14843000,557430,15831400,Livres,,0
404,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Bonneterie ; de coton,Etats du roy de Sardaigne,16200,,557900,,,0
405,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Bonneterie ; de fil,Etats du roy de Sardaigne,136500,,557900,,,0
406,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Dentelle ; de fil,Etats du roy de Sardaigne,12600,42,557900,Livres,,0
407,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Etoffes ; diverses,Etats du roy de Sardaigne,17500,,557900,,,0
408,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Etoffes ; de soye,Etats du roy de Sardaigne,68300,1502,557900,Livres,,0
409,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Gaze,Etats du roy de Sardaigne,170500,4262,557900,Livres,,0
410,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Rubans ; de soye,Etats du roy de Sardaigne,39000,967,557900,Livres,,0
411,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Toile ; de chanvre,Etats du roy de Sardaigne,68200,31550,557900,Livres,,0
412,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,6,Toile ; de lin,Etats du roy de Sardaigne,29100,7640,557900,Livres,,0
514,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,7,Chapeaux ; de bois,Etats du roy de Sardaigne,59400,3300,273900,Douzaines,,0
515,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,7,Cordages ; de chanvre,Etats du roy de Sardaigne,25000,53000,273900,Livres,,0
516,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,7,Cordages ; d'auffe,Etats du roy de Sardaigne,48300,130900,273900,Livres,,0
517,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,7,Eaux et huiles ; spiritueuses,Etats du roy de Sardaigne,12800,14100,273900,Livres,,0
518,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,7,Essence,Etats du roy de Sardaigne,16100,2580,273900,Livres,,0
519,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,7,Horlogerie,Etats du roy de Sardaigne,10200,,273900,,,0
520,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,7,Marchandises ; à la valeur,Etats du roy de Sardaigne,26900,,273900,,,0
521,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,7,Ouvrages ; divers,Etats du roy de Sardaigne,25900,,273900,,,0
522,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,7,Parfumerie,Etats du roy de Sardaigne,17100,7100,273900,Livres,,0
523,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,7,Pierre ; de verre ou éclatante,Etats du roy de Sardaigne,32200,780,273900,Livres,,0
524,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,7,Bestiaux ; divers,Etats du roy de Sardaigne,27700,,1247000,,,0
525,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,7,Bestiaux ; agneaux,Etats du roy de Sardaigne,14200,2960,1247000,Nombres,,0
526,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,7,Bestiaux ; bœufs,Etats du roy de Sardaigne,183000,1830,1247000,Nombres,,0
527,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,7,Bestiaux ; chèvres et boucs,Etats du roy de Sardaigne,30200,3560,1247000,Nombres,,0
528,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,7,Bestiaux ; moutons,Etats du roy de Sardaigne,430100,46100,1247000,Nombres,,0
529,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,7,Bestiaux ; porcs et porcelets,Etats du roy de Sardaigne,64600,2900,1247000,Nombres,,0
530,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,7,Bestiaux ; taureaux,Etats du roy de Sardaigne,12000,200,1247000,Nombres,,0
531,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,7,Bestiaux ; vaches,Etats du roy de Sardaigne,167700,2850,1247000,Nombres,,0
532,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,7,Bestiaux ; chevaux,Etats du roy de Sardaigne,73300,270,1247000,Nombres,,0
533,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,7,Bestiaux ; mules et mulets,Etats du roy de Sardaigne,244200,1220,1247000,Nombres,,0
534,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,8,Beurre,Etats du roy de Sardaigne,26500,51400,3039900,Livres,,0
535,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,8,Fromage,Etats du roy de Sardaigne,124000,367800,3039900,Livres,,0
536,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,8,Fruits ; divers,Etats du roy de Sardaigne,21500,,3039900,,,0
537,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,8,Fruits ; crus,Etats du roy de Sardaigne,227500,3236700,3039900,Livres,,0
538,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,8,Fruits ; secs,Etats du roy de Sardaigne,25200,103100,3039900,Livres,,0
539,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,8,Grains ; diverses,Etats du roy de Sardaigne,15800,,3039900,,,0
540,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,8,Grains ; froment,Etats du roy de Sardaigne,340700,3091900,3039900,Livres,,0
541,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,8,Grains ; orge,Etats du roy de Sardaigne,14200,239800,3039900,Livres,,0
542,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,8,Graines ; lin,Etats du roy de Sardaigne,944100,4218500,3039900,Livres,,0
543,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,8,Huile ; d'olive,Etats du roy de Sardaigne,819600,1303400,3039900,Livres,,0
544,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,8,Légumes ; divers,Etats du roy de Sardaigne,18600,,3039900,,,0
545,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,8,Pâtes d'Italie ; Vermichel,Etats du roy de Sardaigne,164300,489300,3039900,Livres,,0
546,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,8,Poissons ; frais,Etats du roy de Sardaigne,137700,,3039900,,,0
547,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,8,Poissons ; de mer ; salés,Etats du roy de Sardaigne,47200,,3039900,,,0
548,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,8,Poissons ; salés et marinés,Etats du roy de Sardaigne,113000,187400,3039900,Livres,,0
549,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,8,Drogues ; diverses,Etats du roy de Sardaigne,24800,,24800,,,0
550,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,8,Objets de moindre valeur,Etats du roy de Sardaigne,196500,,196500,,,0
587,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Bois ; divers,République de Gênes,14500,,390400,,,0
588,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Bois ; cercles,République de Gênes,127100,2490500,390400,Nombres,,0
589,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Bois ; merrein,République de Gênes,28800,202800,390400,Nombres,,0
590,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Bois ; de construction,République de Gênes,15300,,390400,,,0
591,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Fer ; divers,République de Gênes,11600,,390400,,,0
592,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Fer ; en balon,République de Gênes,75000,268100,390400,Livres,,0
593,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Fer ; en verges,République de Gênes,24500,134000,390400,Livres,,0
594,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Marbre,République de Gênes,17600,,390400,,,0
595,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Pierres ; à faulx,République de Gênes,50600,63800,390400,Livres,,0
596,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Suif ; en pain,République de Gênes,25400,57800,390400,Livres,,0
597,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Chanvre ; divers,République de Gênes,72400,169200,502500,Livres,,0
598,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Coton ; filé,République de Gênes,117500,24400,502500,Livres,,0
599,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Cuirs ; en poil ; de bœuf,République de Gênes,162500,232200,502500,Livres,,0
600,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Fil ; divers,République de Gênes,32800,15300,502500,Livres,,0
601,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Laine ; diverse,République de Gênes,21300,12700,502500,Livres,,0
602,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Peaux ; diverses,République de Gênes,42900,,502500,,,0
603,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Soye,République de Gênes,53100,2700,502500,Livres,,0
604,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Etoffe ; de soye,République de Gênes,147800,3160,439700,Livres,,0
605,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Gaze ; de crèpes,République de Gênes,280000,3500,439700,Livres,,0
606,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Toiles ; diverses,République de Gênes,11900,4500,439700,Livres,,0
607,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Eaux ; spiritueuses,République de Gênes,38000,45200,248100,Livres,,0
608,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Essence,République de Gênes,11700,1400,248100,Livres,,0
609,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Ouvrages ; divers,République de Gênes,40600,,248100,,,0
610,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Parapluie,République de Gênes,18200,,248100,,,0
611,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Poterie,République de Gênes,36100,182400,248100,Livres,,0
612,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Terraille,République de Gênes,103500,338900,248100,Livres,,0
613,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Grains ; bled,République de Gênes,185800,1644600,6843200,Livres,Total incorrect fait 6688000,0
614,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Imports,,,9,Grains ; riz,République de Gênes,286200,1204800,6843200,Livres,Total incorrect fait 6688001,0
