numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,direction,bureaux,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,Largeur en lignes (pour tissu),remarks
235,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Provence,Bois chevrons,Marseille,164,Douzaines,5,820,0,,
236,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Provence,Bois pins,Marseille,1539,Douzaines,"5,5",8464,"-0,5",,
237,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Provence,Bois de pinceaux planches,Marseille,12402,Douzaines,3,37206,0,,
238,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Provence,Bois planches falquettes,Marseille,10422,Douzaines,3,31266,0,,
239,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Provence,Bois à bruler,Marseille,3180250,Livres,"0,0075",23851,"-0,88",,
240,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Provence,Bois à bruler,Etats du roi de sardaigne,337215,Livres,"0,0075",2529,"-0,11",,
241,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Languedoc,Bonnetterie de coton,Etats du roi de sardaigne,116,Douzaines,30,3480,0,389,
242,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Languedoc,Bonnetterie de bourre de soye,Etats du roi de sardaigne,"38,6666666667",Douzaines,36,1392,0,87,38 douzaines et 8 nombre à 36£ la douzaine
243,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,,Bonnetterie de laine diverse,Etats du roi de sardaigne,1,Valeur,1155,1155,0,,
244,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Languedoc,Bonnetterie de soye,Etats du roi de sardaigne,2024,Douzaines,9,18216,0,"345,5",168 douzaines et 8 pièces à 9£ la pièce
245,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Languedoc,Bonnetterie de soye,Gênes,528,Douzaines,9,4752,0,61,
246,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Languedoc,Bonnetterie de soye,Etat eclesiastique,444,Douzaines,9,3996,0,"57,5",
247,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Lyonois,Bonnetterie de soye,Etats du roi de sardaigne,24,Douzaines,9,216,0,3,
248,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Lyonois,Bonnetterie de soye,Etat eclesiastique,74,Douzaines,9,648,-18,,
249,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Languedoc,Bonnetterie de soye gants,Etats du roi de sardaigne,"26,5",Douzaines,48,1272,0,,
250,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Provence,Bray et poix noire,Etats du roi de sardaigne,7158,Livres,"0,1",716,"0,2",,
251,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Provence,Chair salée de porc,Marseille,980,Livres,"0,4",392,0,,
252,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Provence,Chair salée de porc,Etats du roi de sardaigne,1720,Livres,"0,4",688,0,,
253,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Provence,Chapeaux de laine,Etats du roi de sardaigne,216,Douzaines,5,1080,0,150,
254,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Lyon,Chapeaux poil et laine,Etats du roi de sardaigne,1124,Pièces,"7,5",8430,0,,
255,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Provence,Charbon de bois,Marseille,11000,Livres,"0,025",275,0,,
256,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,,Cires diverses,Marseille,1,Valeur,436,436,0,,
257,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,,Cires diverses,Etats du roi de sardaigne,1,Valeur,1012,1012,0,,
258,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,,Comestibles,Etats du roi de sardaigne,1,Valeur,200,200,0,,
259,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Provence,Cordages vieux,Marseille,2700,Livres,"0,1",270,0,,
260,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Languedoc,Couvertures de laine,Etats du roi de sardaigne,145,Nombre,15,2175,0,785,
261,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Languedoc,Couvertures de coton,Etats du roi de sardaigne,24,Nombre,18,432,0,70,
262,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Provence,Cuivre,Marseille,556,Nombre,"1,5",834,0,,
263,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Provence,Cuivre,Etats du roi de sardaigne,321,Nombre,"1,5",481,"-0,5",,
264,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Provence,Cuirs de vaches tannés,Etats du roi de sardaigne,838,Livres,"1,25",1047,"-0,5",,
265,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Languedoc,Dentelle de soye,Etats du roi de sardaigne,4,Livres,300,1200,0,,
266,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Lyon,Dorure fine,Etats du roi de sardaigne,"5,5",Livres,0,550,550,,pas de prix unitaire
267,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Sedan,Draperie de laine,Etats du roi de sardaigne,385,Livres,12,4620,0,,
268,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Sedan,Draperie de laine,Gênes,475,Livres,12,5700,0,,
269,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Languedoc,Draperie de laine,Etats du roi de sardaigne,1150,Livres,8,9200,0,,
270,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Champagne,Draperie de laine,Etats du roi de sardaigne,683,Livres,10,6830,0,,
271,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Champagne,Draperie silezie,Etats du roi de sardaigne,1781,Livres,9,16029,0,,
272,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Dauphiné,Draperie ratine,Etats du roi de sardaigne,860,Livres,6,5160,0,,
273,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Champagne,Draperie ratine,Etats du roi de sardaigne,145,Livres,6,870,0,,
274,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Provence,Drogues chimiques eau forte,Etats du roi de sardaigne,300,Livres,2,600,0,,
275,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Provence,Drogues odorante myrthe,Marseille,225550,Livres,"0,04",9022,0,,
276,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Provence,Drogues pour peinture et teinture iris,Marseille,205,Livres,"0,5",102,"-0,5",,
277,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Provence,Eau d'odeur,Marseille,1667,Livres,"1,5",2500,"-0,5",,
278,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Provence,Eau de fleur d'orange,Marseille,5240,Livres,"1,5",7860,0,,
279,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Provence,Eau de la reine d'Hongrie,Marseille,980,Livres,"1,75",1715,0,,
280,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Provence,Eau de la vande,Marseille,905,Livres,"1,25",1129,"-2,25",,
281,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Provence,Eau essence de lavande,Marseille,696,Livres,12,8352,0,,
282,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Provence,Eau de rose,Marseille,3801,Livres,"1,25",4751,"-0,25",,
283,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Languedoc,Etoffes de coton,Etats du roi de sardaigne,95,Livres,12,1140,0,,
284,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Beaujolais,Etoffes drap,Etats du roi de sardaigne,30,Livres,12,360,0,,
285,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Lyon,Etoffes drap,Etats du roi de sardaigne,105,Livres,12,1260,0,,
286,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Champagne,Etoffes drap,Etats du roi de sardaigne,133,Livres,12,1596,0,,
287,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Etranger,Etoffes drap,Etats du roi de sardaigne,20,Livres,12,240,0,,
288,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Normandie,Etoffes drap,Etats du roi de sardaigne,215,Livres,12,2580,0,,
289,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,,Etoffes de laine diverses,Etats du roi de sardaigne,1,Valeur,1363,1363,0,,
290,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,,Etoffes de laine diverses,Gênes,1,Valeur,390,390,0,,
291,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Languedoc,Etoffes de laine diverses,Etats du roi de sardaigne,5043,Livres,5,25215,0,,
292,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Languedoc,Etoffes de laine diverses,Gênes,18334,Livres,5,91670,0,,
293,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Flandre,Etoffes de laine calemande,Etats du roi de sardaigne,206,Livres,6,1236,0,,
294,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Provence,Etoffes de laine cordeillat,Etats du roi de sardaigne,200,Livres,3,600,0,,
295,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Provence,Etoffes de laine cordeillat,Gênes,12680,Livres,3,38040,0,,
296,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Flandre,Etoffes de laine camelot étroit,Etats du roi de sardaigne,295,Livres,"7,5",2212,"-0,5",,
297,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Champagne,Etoffes de laine etamine,Etats du roi de sardaigne,645,Livres,6,3870,0,,
298,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Champagne,Etoffes de laine maroc,Etats du roi de sardaigne,295,Livres,8,2360,0,,
299,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,,Etoffes Mélangées diverses,Etats du roi de sardaigne,1,Valeur,600,600,0,,
300,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,,Etoffes Mélangées diverses,Etat éclésiastique,1,Valeur,375,375,0,,
301,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Languedoc,Etoffes de soye,Etats du roi de sardaigne,"202,5",Livres,50,10125,0,,
302,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Languedoc,Etoffes de soye,Gênes,"46,5",Livres,50,2325,0,,
303,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Lyon,Etoffes de soye,Etats du roi de sardaigne,224,Livres,55,11320,-1000,,erreur de calcul
304,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Lyon,Etoffes de soye,Etat éclésiastique,41,Livres,55,2225,-30,,erreur de calcul
305,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Lyon,Etoffes de soye brodée,Etats du roi de sardaigne,20,Livres,0,2400,2400,,pas de prix unitaire
306,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Lyon,Etoffes de soye et dorure,Etats du roi de sardaigne,24,Livres,90,2160,0,,
307,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Lyon,Etoffes de soye et dorure,Etat éclésiastique,6,Livres,90,540,0,,
308,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Provence,Etoffes de soye et coton,Gênes,167,Livres,15,2512,7,,
309,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Languedoc,Etoffes de soye et coton,Etats du roi de sardaigne,27,Livres,15,405,0,,
310,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Languedoc,Etoffes de soye et coton,Gênes,31,Livres,15,465,0,,
311,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Lyon,Etoffes de soye et coton,Etats du roi de sardaigne,50,Livres,20,1000,0,,
312,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Languedoc,Etoffes soye coton et fleuret,Gênes,52,Livres,15,780,0,,
313,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Languedoc et Rouen,Etoffes au 4e de soye,Etats du roi de sardaigne,"33,5",Livres,15,502,"-0,5",,
314,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Languedoc et Rouen,Etoffes au 4e de soye,Gênes,30,Livres,15,450,0,,
315,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Languedoc,Etoffes au 4e de soye,Etats du roi de sardaigne,77,Livres,15,1155,0,,
316,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Languedoc,Etoffes au 4e de soye,Gênes,62,Livres,15,930,0,,
317,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Provence,Essence,Marseille,399,Livres,4,1596,0,,
318,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Provence,Essence,Etats du roi de sardaigne,142,Livres,4,568,0,,
319,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Provence,Extrait d'odeur,Marseille,1098,Livres,12,13176,0,,
320,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Provence,Extrait d'odeur,Etats du roi de sardaigne,127,Livres,12,1524,0,,
321,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Provence,Fayance,Marseille,480,Livres,"0,45",216,0,,
322,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Provence,Fayance,Etats du roi de sardaigne,3976,Livres,"0,45",1789,"-0,2",,
323,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Provence,Fers divers,Etats du roi de sardaigne,1,Valeur,649,649,0,,
324,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Provence,Fil blanc,Marseille,800,Livres,"1,5",1200,0,,
325,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Provence,Fleurs de rose,Etats du roi de sardaigne,25,Livres,8,200,0,,
326,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Provence,Fourage,Marseille,1,Valeur,900,900,0,,
327,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,Provence,Fourage,Etats du roi de sardaigne,1,Valeur,276,276,0,,
328,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,,Fruits divers,Marseille,1,Valeur,265,265,0,,
329,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,,Fruits divers,Etats du roi de sardaigne,1,Valeur,278,278,0,,
330,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,14,1789,Toulon,Cannes,,Fruits divers,Corse,1,Valeur,129,129,0,,
331,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Fruits secs figues,Marseille,146374,Livres,"0,15",21956,"-0,1",,
332,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Fruits secs figues,Etats du roi de sardaigne,63579,Livres,"0,15",9537,"0,15",,
333,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Fruits secs figues,Gênes,33100,Livres,"0,15",4965,0,,
334,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Fruits secs pruneaux,Marseille,564,Livres,"0,3",169,"-0,2",,
335,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Fruits secs pruneaux,Etats du roi de sardaigne,11931,Livres,"0,3",3579,"-0,3",,
336,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Fruits verts,Etats du roi de sardaigne,44800,Livres,"0,03",1344,0,,
337,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Fruits citrons,Marseille,40528,Nombre,"0,05",2026,"-0,4",,erreur de calcul
338,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Fruits oranges,Marseille,169450,Nombre,"0,05",8473,"0,5",,
339,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Fruits pommes et poires,Marseille,8000,Livres,"0,07",560,0,,
340,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Fruits pommes et poires,Etats du roi de sardaigne,87550,Livres,"0,07",0,"-6128,5",,"56,5 charges et 87550£ à 7£ le quintal et 6£ charges - total = 6468"
341,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Fruits pommes et poires,Etats du roi de sardaigne,"56,5",Livres,6,0,-339,,"56,5 charges et 87550£ à 7£ le quintal et 6£ charges - total = 6468"
342,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Fruits rhaisins,Etats du roi de sardaigne,618875,Livres,"0,04",24755,0,,
343,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Futailles,Etats du roi de sardaigne,48,Nombre,6,288,0,,
344,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Languedoc,Gants de peaux,Etats du roi de sardaigne,"30,5",Douzaines,12,366,0,,
345,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Lyon,Gaze de soye,Etats du roi de sardaigne,"104,5",Livres,80,8360,0,,
346,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Lyon,Gaze de soye,Etat éclésiastique,"1,5",Livres,80,120,0,,
347,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Isle de France,Gaze de soye,Etats du roi de sardaigne,57,Livres,80,4560,0,,
348,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Lyon,Gaze de soye Marly,Etats du roi de sardaigne,21,Livres,40,840,0,,
349,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Languedoc,Gaze de soye platrée,Etats du roi de sardaigne,25,Livres,40,1000,0,,
350,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Lyonois,Gaze soye et dorure,Etat éclésiastique,2,Livres,120,240,0,,
351,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Hainault,Gaze de fil,Etats du roi de sardaigne,35,Livres,40,1400,0,,
352,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Lyonois,Gaze de fil,Etats du roi de sardaigne,46,Livres,40,1840,0,,
353,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Glue,Marseille,280,Livres,4,1120,0,,
