numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,direction,bureaux,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,Largeur en lignes (pour tissu),remarks
498,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,18,1789,Bayonne,Saint-Esprit de Bayonne,Isles de France,Dentelle d'argent faux,Espagne,950,Livres,,"582,00",,,Pas de prix unitaire
499,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,18,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Dentelle de fil,Espagne,141,Livres,"200,0000000","28 200,00","0,00",,
500,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,18,1789,Bayonne,Saint-Esprit de Bayonne,Flandre,Dentelle de fil,Espagne,19,livres,"800,0000000","15 300,00","100,00",,Erreur de calcul
501,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,18,1789,Bayonne,Saint-Esprit de Bayonne,Isles de France,Dentelle de fil,Espagne,7,livres,,"1 810,00",,,Pas de prix unitaire
502,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,18,1789,Bayonne,Saint-Esprit de Bayonne,Lyon,Dentelle de fil,Espagne,"0,75",livres,"400,0000000","300,00","0,00",,
503,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,18,1789,Bayonne,Saint-Esprit de Bayonne,Lyon,Dentelle de soye,Espagne,60,livres,"180,0000000","10 800,00","0,00",,
504,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,18,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Dentelle de soye,Espagne,"118,5",livres,"150,0000000","17 775,00","0,00",,
505,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,18,1789,Bayonne,Saint-Esprit de Bayonne,Isles de France,Dentelle de soye,Espagne,"75,5",livres,"280,0000000","21 000,00","-140,00",,Errreur de calucul
506,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,18,1789,Bayonne,Saint-Esprit de Bayonne,Dauphiné,Dentelle de soye,Espagne,9,livres,"80,0000000","720,00","0,00",,
507,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,18,1789,Bayonne,Saint-Esprit de Bayonne,,Dominoterie,Espagne,1,Valeur,"850,0000000","850,00","0,00",,En valeur
508,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,18,1789,Bayonne,Saint-Esprit de Bayonne,Lyon,Dorure fausse,Espagne,"416,5",livres,,"4 530,00",,,Pas de prix unitaire
509,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,18,1789,Bayonne,Saint-Esprit de Bayonne,Isles de France,Dorure fausse,Espagne,1,Valeur,"525,0000000","525,00",,,En valeur
510,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,18,1789,Bayonne,Saint-Esprit de Bayonne,Lyon,Dorure fine,Espagne,134,livres,,"13 405,00",,,Pas de prix unitaire
511,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,18,1789,Bayonne,Saint-Esprit de Bayonne,,Draperie diverse,Espagne,1,Valeur,"1 049,0000000","1 049,00","0,00",,
512,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,18,1789,Bayonne,Saint-Esprit de Bayonne,Sedan,Draperie drap,Espagne,11522,Aunes,,"237 384,00",,17146,Pas de prix unitaire
513,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,18,1789,Bayonne,Saint-Esprit de Bayonne,Elboeuf,Draperie drap,Espagne,3785,livres,"20,0000000","75 700,00","0,00",6197,
514,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,18,1789,Bayonne,Saint-Esprit de Bayonne,Normandie,Draperie drap,Espagne,96,livres,,"1 536,00",,46,Pas de prix unitaire
515,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,18,1789,Bayonne,Saint-Esprit de Bayonne,Champagne,Draperie drap,Espagne,9,Aunes,,"2 848,00",,,Pas de prix unitaire
516,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,18,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Draperie drap,Espagne,248,Nombre,"22,0000000","5 456,00","0,00",402,
517,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,18,1789,Bayonne,Saint-Esprit de Bayonne,,Draperie cammise ,Bayonne,1,Valeur,"150,0000000","150,00","0,00",,En valeur
518,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,,Draperie cammise ,Espagne,1,Valeur,"1 458,0000000","1 458,00","0,00",,En valeur
519,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Draperie drap,Espagne,"2667,5",Aunes,"15,0000000","40 013,00","0,50",4077,
520,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Champagne,Draperie drap,Saint-Jean de Luz,329,Aunes,"11,0000000","3 619,00","0,00",165,
521,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Amiens,Draperie drap,Espagne,1460,Aunes,"11,0000000","16 060,00","0,00",1682,
522,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Draperie petite,Espagne,63036,Livres,"3,5000000","230 626,00","10 000,00",,Prix unitaire peu lisible
523,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Tourraine,Draperie petite,Espagne,429,Livres,,"2 556,00",,,Pas de prix unitaire
524,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Champagne,Draperie silézie,Pays de labour,47,Aunes,"6,5000000","311,00","5,50",20,Erreur de calcul
525,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Champagne,Draperie silézie,Espagne,"5749,5",Aunes,"6,5000000","37 372,00","0,25",3555,
526,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Louvier,Draperie au 6e de soye,Espagne,54,Aunes,,"812,00",,54,Pas de prix unitaire
527,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Normandie,Draperie au 6e de soye,Espagne,130,Aunes,,"13 000,00",,130,Pas de prix unitaire
528,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Champagne,Draperie au 6e de soye,Espagne,133,Aunes,,"1 330,00",,105,Pas de prix unitaire
529,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,,Drogues diverses médicinales,Bayonne,1,Valeur,"479,0000000","479,00","0,00",,En valeur
530,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,,Drogues diverses médicinales,Espagne,1,Valeur,"1 270,0000000","1 270,00","0,00",,En valeur
531,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,,Drogues poudre d'Ailhaud,Espagne,1,Valeur,"14 600,0000000","14 600,00","0,00",,En valeur
532,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,,Drogues métalliques diverses,Bayonne,1,Valeur,"380,0000000","380,00","0,00",,En valeur
533,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,,Drogues métalliques diverses,Espagne,1,Valeur,"200,0000000","200,00","0,00",,En valeur
534,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Drogues litarge,Bayonne,465,Livres,,"2 100,00",,,Pas de prix unitaire
535,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,,Drogues pour peinture et teinture,Bayonne,1,Valeur,"100,0000000","100,00","0,00",,En valeur
536,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,,Drogues pour peinture et teinture,Espagne,1,Valeur,"1 663,0000000","1 663,00","0,00",,En valeur
537,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Etranger,Drogues indigo,Bayonne,311,Livres,,"2 488,00",,,Pas de prix unitaire
538,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Etranger,Drogues indigo,Espagne,519,Livres,,"3 376,00",,,Pas de prix unitaire
539,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Guyenne,Drogues terebentine,Bayonne,13500,Livres,"0,0400000","540,00","0,00",,
540,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Guyenne,Drogues terebentine,Hollande,127720,Livres,"0,0400000","5 108,00","-0,80",,
541,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Guyenne,Drogues terebentine,Angleterre,38500,Livres,"0,0400000","1 540,00","0,00",,
542,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Guyenne,Eau de vie simple,Bayonne,3642,Veltes,"3,5000000","12 712,00","-35,00",,100+(2/3) muids et 64 pintes à 3£ et 10 sous la velte 
543,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Guyenne,Eau de vie simple,Espagne,"98258,25",Veltes,"3,5000000","343 462,00","-441,88",,2729+(1/3) muids et 18 pintes à 3£ et 10 sous la velte
544,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Port des barques,Eau de vie d'Endaye,Bayonne,"128,25",Veltes,"7,2000000","936,00","12,60",,"3,5 muids et 32 pintes à 3£ et 10 sous la velte"
545,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Port des barques,Eau de vie d'Endaye,Portugal,100,Bouteilles,,"120,00",,,100 bouteilles 
546,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Eau de fleur d'orange,Espagne,215,Livres,,"380,00",,,Pas de prix unitaire
547,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Eau de fleur forte,Espagne,605,Livres,,"1 250,00",,,Pas de prix unitaire
548,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,,Eau de fleur de senteur,Espagne,440,Livres,,"600,00",,,Pas de prix unitaire
549,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Ecorces de citrons,Espagne,1,Valeur,"100,0000000","100,00","0,00",,En valeur
550,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Colonie française,Epicerie canelle commune,Bayonne,885,livres,"3,0000000","2 655,00","0,00",,
551,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Isles de France,Estampes,Espagne,2252,livres,"6,0000000","13 512,00","0,00",,
552,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Etain,Espagne,720,livres,,"1 194,00",,,Pas de prix unitaire
553,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,,Etoffes de coton divers,Bayonne,1,Valeur,"894,0000000","894,00","0,00",,En valeur
554,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,,Etoffes de coton divers,Espagne,1,Valeur,"1 021,0000000","1 021,00","0,00",,En valeur
555,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Etoffes de coton futaine,Espagne,1890,Aunes,,"3 969,00",,1470,Pas de prix unitaire
556,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Etoffes molton capiton,Espagne,1164,Aunes,,"3 557,00",,688,Pas de prix unitaire
557,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Etoffes molton capiton,Portugal,3288,Aunes,,"9 864,00",,1730,Pas de prix unitaire
558,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Etoffes molton,Espagne,2014,Aunes,,"5 615,00",,1372,Pas de prix unitaire
559,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Guyenne,Etoffes molton,Espagne,586,Aunes,,"1 740,00",,567,Pas de prix unitaire
560,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Angleterre,Etoffes de coton velours,Bayonne,149,Aunes,"7,0000000","1 043,00","0,00",65,
561,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Amiens,Etoffes de coton velours,Bayonne,474,Aunes,,"3 033,00",,424,Pas de prix unitaire
562,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,,Etoffes fleuret,Espagne,38,Aunes,,"440,00",,,Pas de prix unitaire
563,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,,Etoffes de laine diverses,Espagne,1,Valeur,"8 725,0000000","8 725,00","0,00",,En valeur
564,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Amiens,Etoffes de laine,Espagne,632,Aunes,,"2 036,00",,240,Pas de prix unitaire
565,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Bearn,Etoffes de laine,Espagne,766,,,"1 845,00",,510,Pas d'unité de mesure ni de prix unitaire
566,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Flandre,Etoffes de laine,Espagne,726,Aunes,,"1 882,00",,185,Pas de prix unitaire
567,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Etoffes de laine aune ,Espagne,2001,Aunes,"3,0000000","6 003,00","0,00",1110,
568,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Amiens,Etoffes de laine baracan,Espagne,3650,Aunes,"6,0000000","21 900,00","0,00",2285,
569,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Champagne,Etoffes de laine burat,Espagne,2110,Aunes,,"5 908,00",,647,Pas de prix unitaire
570,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Flandre,Etoffes de laine calemande,Espagne,3494,Aunes,,"21 427,00",,,Pas de prix unitaire
571,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Maine,Etoffes de laine calemande,Espagne,550,Aunes,,"4 008,00",,,Pas de prix unitaire
572,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Flandre,Etoffes de laine cadis,Espagne,413,Aunes,,"1 732,00",,,Pas de prix unitaire
573,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Sedan,Etoffes laine calemande,Espagne,"1967,25",Aunes,"10,0000000","19 672,00","-0,50",4295,
574,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Etoffes laine calemande,Espagne,210,Aunes,"10,0000000","2 100,00","0,00",260,
575,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Amiens,Etoffes de laine camelot,Espagne,2278,Aunes,"4,0000000","9 112,00","0,00",790,
576,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Flandre,Etoffes de laine camelot,Espagne,5932,Aunes,"4,0000000","23 728,00","0,00",2831,
577,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,19,1789,Bayonne,Saint-Esprit de Bayonne,Flandre,Etoffes de laine camelot,Espagne,7542,Aunes,"2,2500000","16 960,00","-9,50",2576,Arrondie
578,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,20,1789,Bayonne,Saint-Esprit de Bayonne,Amiens,Etoffes de laine camelot,Espagne,11130,Aunes,"2,0000000","22 260,00","0,00",4705,
579,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,20,1789,Bayonne,Saint-Esprit de Bayonne,Bearn,Etoffes de laine cordeillat,Espagne,4830,Livres,,"13 209,00",,,Pas de prix unitaire
580,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,20,1789,Bayonne,Saint-Esprit de Bayonne,Bigorre,Etoffes de laine cordeillat,Espagne,139,,,"503,00",,,Pas d'unité de mesure; pas de prix unitaire
581,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,20,1789,Bayonne,Saint-Esprit de Bayonne,Bigorre,Etoffes de laine crepon,Espagne,111,,,"882,00",,,Pas d'unité de mesure; pas de prix unitaire
582,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,20,1789,Bayonne,Saint-Esprit de Bayonne,Champagne,Etoffes de laine crepon,Espagne,338,,,"3 078,00",,,Pas d'unité de mesure; pas de prix unitaire
583,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,20,1789,Bayonne,Saint-Esprit de Bayonne,Amiens,Etoffes de laine crepon,Espagne,311,,,"1 836,00",,,Pas d'unité de mesure; pas de prix unitaire
584,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,20,1789,Bayonne,Saint-Esprit de Bayonne,Champagne,Etoffes de laine Dauphine,Espagne,75,,,"826,00",,,
585,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,20,1789,Bayonne,Saint-Esprit de Bayonne,Champagne,Etoffes de laine etamine,Pays de labour,9670,Aunes,"3,0000000","29 038,00","28,00",3382,Erreur de calcul
586,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,20,1789,Bayonne,Saint-Esprit de Bayonne,Champagne,Etoffes de laine etamine,Espagne,19373,Aunes,"3,0000000","58 119,00","0,00",,
587,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,20,1789,Bayonne,Saint-Esprit de Bayonne,Amiens,Etoffes de laine etamine,Pays de labour,456,Aunes,"3,0000000","1 368,00","0,00",190,
588,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,20,1789,Bayonne,Saint-Esprit de Bayonne,Maine,Etoffes de laine etamine,Espagne,24729,Aunes,"3,0000000","74 185,00","-2,00",10835,
589,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,20,1789,Bayonne,Saint-Esprit de Bayonne,Champagne,Etoffes de laine etamine buraites,Pays de labour,230,Aunes,"1,7500000","403,00","0,50",75,
590,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,20,1789,Bayonne,Saint-Esprit de Bayonne,Champagne,Etoffes de laine etamine buraites,Espagne,29814,Aunes,"1,7500000","52 175,00","0,50",8494,
591,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,20,1789,Bayonne,Saint-Esprit de Bayonne,Normandie,Etoffes de laine espagnolette,Espagne,846,Aunes,"4,0000000","3 384,00","0,00",553,
592,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,20,1789,Bayonne,Saint-Esprit de Bayonne,Normandie,Etoffes de laine espagnolette croisée,Espagne,1949,Aunes,"6,0000000","11 694,00","0,00",1720,
593,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,20,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Etoffes de laine escot,Espagne,476,Aunes,"2,2500000","1 071,00","0,00",220,
594,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,20,1789,Bayonne,Saint-Esprit de Bayonne,Champagne,Etoffes de laine flanelle,Espagne,2285,Aunes,"2,2500000","5 142,00","0,75",1111,
595,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,20,1789,Bayonne,Saint-Esprit de Bayonne,Bearn,Etoffes de laine flanelle,Espagne,863,,,"1 548,00",,,Pas d'unité de mesure ni de prix unitaire
596,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,20,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Etoffes de laine flanelle imprimée,Espagne,568,,,"1 704,00",,310,Pas d'unité de mesure ni de prix unitaire
597,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,20,1789,Bayonne,Saint-Esprit de Bayonne,Amiens,Etoffes de laine flanelle imprimée,Espagne,936,,,"2 340,00",,455,Pas d'unité de mesure ni de prix unitaire
598,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,20,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Etoffes de laine futaine,Espagne,794,,,"1 845,00",,405,Pas d'unité de mesure ni de prix unitaire
