numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,direction,bureaux,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,Largeur en lignes (pour tissu),remarks
650,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Lyon,Amandes cassées,Alsace,57925,Livres,"0,7500000","43 444,00","0,25",,
651,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Lyon,Amandes cassées,Lorraine,1200,Livres,"0,7500000","900,00","0,00",,
652,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Lyon,Amandes cassées,Allemagne et Pologne,11290,Livres,"0,7500000","8 467,00","-0,50",,
653,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Lyon,Amandes cassées,"Suisse, les alliés et Genève",2670,Livres,"0,7500000","2 002,00","-0,50",,
654,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Marseille,Amandes cassées,"Suisse, les alliés et Genève",290,Livres,"0,7500000","217,00","-0,50",,
655,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Foret,Armes blanches,Alsace,380,Livres,"2,0000000","760,00","0,00",,
656,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Foret,Armes blanches,Allemagne et Pologne,53,Livres,"2,0000000","106,00","0,00",,
657,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Foret,Armes blanches,"Suisse, les alliés et Genève",1035,Livres,"2,0000000","2 070,00","0,00",,
658,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Beurre frais,"Suisse, les alliés et Genève",22172,Livres,"0,6000000","13 303,00","-0,20",,
659,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bestiaux en boeufs,Alsace,14,Nombre,"200,0000000","2 800,00","0,00",,
660,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bestiaux en boeufs,Lorraine,24,Nombre,"200,0000000","4 800,00","0,00",,
661,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bestiaux en boeufs,Allemagne et Pologne,302,Nombre,"200,0000000","60 400,00","0,00",,
662,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bestiaux en boeufs,"Suisse, les alliés et Genève",65,Nombre,"200,0000000","13 000,00","0,00",,
663,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bestiaux en boucs,Alsace,119,Nombre,"12,0000000","1 428,00","0,00",,
664,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bestiaux en chevres,Alsace,21,Nombre,"15,0000000","315,00","0,00",,
665,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bestiaux en chevres,Etats de l'empereur en Allemagne et Flandres,85,Nombre,"15,0000000","1 275,00","0,00",,
666,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bestiaux en chevres,Allemagne et Pologne,83,Nombre,"15,0000000","1 245,00","0,00",,
667,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bestiaux en chevres,"Suisse, les alliés et Genève",142,Nombre,"15,0000000","2 130,00","0,00",,
668,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bestiaux genisses,Allemagne et Pologne,6,Nombre,,"239,00",,,Pas de prix unitaire
669,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bestiaux genisses,"Suisse, les alliés et Genève",44,Nombre,,"2 640,00",,,Pas de prix unitaire
670,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bestiaux moutons,Alsace,523,Nombre,"12,0000000","6 276,00","0,00",,
671,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bestiaux moutons,Lorraine,22,Nombre,"12,0000000","264,00","0,00",,
672,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bestiaux moutons,Allemagne et Pologne,1315,Nombre,"12,0000000","15 780,00","0,00",,
673,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bestiaux moutons,"Suisse, les alliés et Genève",134,Nombre,"12,0000000","1 608,00","0,00",,
674,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bestiaux porcs,Allemagne et Pologne,531,Nombre,"40,0000000","21 240,00","0,00",,
675,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bestiaux porcs,"Suisse, les alliés et Genève",1217,Nombre,"40,0000000","48 680,00","0,00",,
676,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bestiaux taureaux,Allemagne et Pologne,16,Nombre,"80,0000000","1 280,00","0,00",,
677,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bestiaux vaches,Alsace,1,Nombre,"120,0000000","120,00","0,00",,
678,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bestiaux vaches,Lorraine,1,Nombre,"120,0000000","120,00","0,00",,
679,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bestiaux vaches,Allemagne et Pologne,254,Nombre,"120,0000000","30 480,00","0,00",,
680,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bestiaux vaches,"Suisse, les alliés et Genève",23,Nombre,"120,0000000","2 760,00","0,00",,
681,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bestiaux veaux,Allemagne et Pologne,204,Nombre,"18,0000000","3 672,00","0,00",,
682,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bêtes de sommes en chevaux,Alsace,1,Valeur,"120,0000000","120,00","0,00",,En valeur
683,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bierre,Alsace,"6,25",Muids,,"270,00",,,6 muids et 72 pintes à 270£
684,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bois divers,Alsace,1,Valeur,"182,0000000","182,00","0,00",,En valeur
685,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Bois d'Inde,Ports et pays de France,2228,Livres,"0,4000000","891,00","-0,20",,
686,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Lyon,Bonneterie de filoselle,Alsace,125,Livres,"15,0000000","1 875,00","0,00",,
687,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Lyon,Bonneterie de soye,Alsace,3052,Livres,"55,0000000","167 860,00","0,00",,
688,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Lyon,Bonneterie de soye,Allemagne et Pologne,802,Livres,"55,0000000","44 110,00","0,00",,
689,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Lyon,Bonneterie de soye,"Suisse, les alliés et Genève",8,Livres,"55,0000000","440,00","0,00",,
690,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Languedoc,Bonneterie de soye,Allemagne et Pologne,39,Livres,"55,0000000","2 145,00","0,00",,
691,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Levant,Caffé moka,Allemagne et Pologne,12421,Livres,"2,5000000","31 052,00","-0,50",,
692,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Lyon,Cendres gravelées,Alsace,550,Livres,"1,0000000","550,00","0,00",,
693,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Lyon,Cendres gravelées,Allemagne et Pologne,235,Livres,"1,0000000","235,00","0,00",,
694,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Lyon,Cendres soude,Alsace,6868,Livres,"0,2500000","1 717,00","0,00",,
695,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Lyon,Cendres soude,Allemagne et Pologne,4900,Livres,"0,2500000","1 225,00","0,00",,
696,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Lyon,Cendres soude,"Suisse, les alliés et Genève",1300,Livres,"0,2500000","325,00","0,00",,
697,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Marseille,Cendres soude,Allemagne et Pologne,6740,Livres,"0,2500000","1 685,00","0,00",,
698,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Chair salée diverse,"Suisse, les alliés et Genève",400,Livres,"0,6000000","240,00","0,00",,
699,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Lyon,Chapeaux poil et laine,Alsace,690,Douzaines,"96,0000000","66 240,00","0,00",,
700,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Lyon,Chapeaux poil et laine,Allemagne et Pologne,50,Douzaines,"96,0000000","4 800,00","0,00",,
701,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Lyon,Chapeaux poil et laine,"Suisse, les alliés et Genève",81,Douzaines,"96,0000000","7 776,00","0,00",,
702,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Charbon de bois,Alsace,1,Valeur,"6 460,0000000","6 460,00","0,00",,En valeur
703,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Lyon,Chocolat,Alsace,229,Livres,"2,0000000","458,00","0,00",,
704,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Lyon,Chocolat,"Suisse, les alliés et Genève",123,Livres,"2,0000000","246,00","0,00",,
705,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Marseille,Coton en laine du Levant,Alsace,277137,Livres,"1,5000000","415 705,00","-0,50",,
706,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Marseille,Coton en laine du Levant,Allemagne et Pologne,55597,Livres,"1,5000000","83 395,00","-0,50",,
707,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Marseille,Coton en laine du Levant,"Suisse, les alliés et Genève",77747,Livres,"1,5000000","116 620,00","-0,50",,
708,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Marseille,Coton filé du Levant,Alsace,7324,Livres,"4,0000000","29 296,00","0,00",,
709,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Marseille,Coton filé du Levant,Allemagne et Pologne,2905,Livres,"4,0000000","11 620,00","0,00",,
710,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Marseille,Coton filé du Levant,"Suisse, les alliés et Genève",962,Livres,"4,0000000","3 848,00","0,00",,
711,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Coton filé du Levant,Alsace,185,Livres,"4,0000000","740,00","0,00",,
712,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Coton filé du Levant,Allemagne et Pologne,42,Livres,"4,0000000","168,00","0,00",,
713,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Foret,Coutellerie,Alsace,1,Valeur,"7 800,0000000","7 800,00","0,00",,En valeur
714,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Foret,Coutellerie,"Suisse, les alliés et Genève",1,Valeur,"6 430,0000000","6 430,00","0,00",,En valeur
715,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Coutellerie,Alsace,1,Valeur,"12 702,0000000","12 702,00","0,00",,En valeur
716,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,16,1789,Besancon,Arcey,Franche comté,Coutellerie,"Suisse, les alliés et Genève",1,Valeur,"162,0000000","162,00","0,00",,En valeur
717,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Lyon,Couvertures de coton,Alsace,1643,Livres,"10,0000000","16 430,00","0,00",,
718,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Lyon,Couvertures de coton,"Suisse, les alliés et Genève",494,Livres,"10,0000000","4 940,00","0,00",,
719,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Lyon,Couvertures de laine,Alsace,124,Nombre,"18,0000000","2 232,00","0,00",,
720,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Lyon,Couvertures de laine,"Suisse, les alliés et Genève",12,Nombre,"18,0000000","216,00","0,00",,
721,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Marseille,Cuirs de bœuf en poil,Alsace,400,Nombre,"30,0000000","12 000,00","0,00",,
722,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Marseille,Cuirs de bœuf en poil,Allemagne et Pologne,229,Nombre,"30,0000000","6 870,00","0,00",,
723,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Franche comté,Cuirs de bœuf en poil,Alsace,36,Nombre,"40,0000000","1 440,00","0,00",,
724,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Franche comté,Cuirs de bœuf en poil,Allemagne et Pologne,40,Nombre,"40,0000000","1 600,00","0,00",,
725,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Franche comté,Cuivre en fonds et en fourure,Alsace,2837,Livres,"1,5000000","4 255,00","-0,50",,
726,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Franche comté,Cuivre en fonds et en fourure,"Suisse, les alliés et Genève",550,Livres,"1,5000000","825,00","0,00",,
727,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Lyon,Cuivre en fonds et en fourure,Alsace,2225,Livres,"1,5000000","3 337,00","-0,50",,
728,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Franche comté,Cuivre rouge,Alsace,3220,Livres,"1,5000000","4 830,00","0,00",,
729,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Franche comté,Cuivre rouge,Allemagne et Pologne,115,Livres,"1,5000000","172,00","-0,50",,
730,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Franche comté,Cuivre jaune en planche,Alsace,668,Livres,"1,5000000","1 002,00","0,00",,
731,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Lyon,Cuivre ouvré,Alsace,1028,Livres,"2,0000000","2 056,00","0,00",,
732,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Lyon,Cuivre ouvré,Lorraine,175,Livres,"2,0000000","350,00","0,00",,
733,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Franche comté,Dentelle de fil blanc,Allemagne et Pologne,252,Aunes,"1,5000000","378,00","0,00",,
734,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Abbeville,Drap d'Abbeville,Alsace,9,Aunes,"26,0000000","234,00","0,00",18,
735,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Abbeville,Drap d'Abbeville,Allemagne et Pologne,60,Aunes,"26,0000000","1 560,00","0,00",115,
736,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Louvier,Drap de Louvier,Allemagne et Pologne,70,Aunes,"30,0000000","2 100,00","0,00",135,
737,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Abbeville,Drap de laine brodé en soye,Allemagne et Pologne,12,Aunes,"60,0000000","720,00","0,00",8,
738,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Languedoc,Drap de Languedoc,Alsace,350,Aunes,"15,0000000","5 250,00","0,00",430,
739,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Languedoc,Drap de Languedoc,Allemagne et Pologne,920,Aunes,"15,0000000","13 800,00","0,00",616,
740,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Lyon,Draperie,Alsace,794,Aunes,"15,0000000","11 910,00","0,00",548,
741,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Lyon,Draperie,Allemagne et Pologne,367,Aunes,"15,0000000","5 505,00","0,00",244,
742,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Lyon,Draperie,"Suisse, les alliés et Genève",196,Aunes,"15,0000000","2 940,00","0,00",150,
743,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Franche comté,Drogues diverses eau forte,Alsace,90,Livres,"2,0000000","180,00","0,00",,
744,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Franche comté,Drogues gomme adraguants,"Suisse, les alliés et Genève",929,Livres,"2,0000000","1 858,00","0,00",,
745,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Lyon,Drogues gomme arabique,Alsace,3193,Livres,"2,0000000","6 386,00","0,00",,
746,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Marseille,Drogues gomme arabique,Alsace,5757,Livres,"2,0000000","11 814,00","300,00",,Erreur de calcul
747,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Lyon,Drogues gomme amoniac,Alsace,100,Livres,"2,0000000","200,00","0,00",,
748,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Franche comté,Drogues huile de vitriol,Alsace,178,Livres,"2,0000000","356,00","0,00",,
749,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Lyon,Drogues medicinales diverses,Alsace,1,Valeur,"45 715,0000000","45 715,00","0,00",,En valeur
750,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Lyon,Drogues medicinales diverses,Allemagne et Pologne,1,Valeur,"1 272,0000000","1 272,00","0,00",,En valeur
751,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Lyon,Drogues medicinales diverses,"Suisse, les alliés et Genève",1,Valeur,"12 912,0000000","12 912,00","0,00",,En valeur
752,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Marseille,Drogues medicinales diverses,"Suisse, les alliés et Genève",1,Valeur,"450,0000000","450,00","0,00",,En valeur
753,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Lyon,Drogues medicinales creme de tarte,Alsace,840,Livres,"0,5000000","420,00","0,00",,
754,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Lyon,Drogues medicinales creme de tarte,"Suisse, les alliés et Genève",1145,Livres,"0,5000000","572,00","-0,50",,
755,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Lyon,Drogues medicinales jujubes,Alsace,150,Livres,"3,0000000","450,00","0,00",,
756,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Marseille,Drogues medicinales jalap,Alsace,193,Livres,"3,0000000","579,00","0,00",,
757,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Franche comté,Drogues medicinales reglisse en bois,Alsace,1837,Livres,"0,2500000","459,00","-0,25",,
758,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Lyon,Drogues medicinales jus de reglisse,Alsace,715,Livres,"0,5000000","357,00","-0,50",,
759,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Lyon,Drogues medicinales jus de reglisse,"Suisse, les alliés et Genève",744,Livres,"0,5000000","372,00","0,00",,
760,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,17,1789,Besancon,Arcey,Lyon,Drogues medicinales manne,Alsace,200,Livres,"3,0000000","600,00","0,00",,
