filepath,nb_line,diff_nb_line,sources,source_types
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1743.csv,1061,1,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1744.csv,834,1,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1745.csv,904,1,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1758.csv,1038,1,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1746.csv,874,1,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1747.csv,777,1,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1748.csv,965,1,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1750.csv,982,1,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1751.csv,912,1,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1752.csv,849,1,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1753.csv,917,1,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1754.csv,934,1,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1755.csv,911,1,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1756.csv,942,1,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,1004,1,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1759.csv,1281,1,Archives de la CCI de Marseille - I 30,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1761.csv,1363,1,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1762.csv,1360,1,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1763.csv,1532,1,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1764.csv,1487,1,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1765.csv,1357,1,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1766.csv,1428,1,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1767.csv,1330,1,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1768.csv,1266,1,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1769.csv,1189,1,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1770.csv,1158,1,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1771.csv,1225,1,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1772.csv,1239,1,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1773.csv,1235,1,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1774.csv,1198,1,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1775.csv,822,1,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1776.csv,821,1,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1777.csv,719,1,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1778.csv,632,1,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1779.csv,735,1,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1780.csv,765,1,Archives de la CCI de Marseille - I 31,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Caen_Exports_1767.csv,92,1,Archives de la CCI de Rouen Carton VIII 110,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Caen_Exports_1769.csv,62,1,Archives de la CCI de Rouen Carton VIII 110,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Caen_Exports_1774.csv,82,1,Archives de la CCI de Rouen Carton VIII 110,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Exports_1767.csv,1218,1,Archives de la CCI de Rouen Carton VIII 110,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Exports_1769.csv,1042,1,Archives de la CCI de Rouen Carton VIII 110,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Exports_1774.csv,842,1,Archives de la CCI de Rouen Carton VIII 110,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1767.csv,758,1,Archives de la CCI de Rouen Carton VIII 110,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,723,1,Archives de la CCI de Rouen Carton VIII 110,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,692,1,Archives de la CCI de Rouen Carton VIII 110,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Exports_1730.csv,105,1,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Exports_1732.csv,114,1,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Exports_1738.csv,105,1,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Exports_1771.csv,62,1,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Exports_1776.csv,67,1,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,123,1,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1732.csv,128,1,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1738.csv,128,1,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1771.csv,124,1,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1776.csv,103,1,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Exports_1730.csv,748,1,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Exports_1732.csv,717,1,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Exports_1738.csv,1254,1,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Exports_1771.csv,1200,1,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Exports_1776.csv,964,1,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1730.csv,710,1,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1732.csv,719,1,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,883,1,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,901,1,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1776.csv,698,1,Archives de la CCI de Rouen Carton VIII,Local
sources/Local/BM_Lyon_ms_1490_Lyon_Grenoble_et_Valence_Exports_1752.csv,407,1,BM Lyon ms 1490,Local
sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1783.csv,38,1,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,101,1,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Imports_1783.csv,23,1,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Imports_1784.csv,29,1,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1782.csv,34,1,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1783.csv,44,1,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1784.csv,32,1,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1786.csv,33,1,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1782.csv,4,1,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1783.csv,10,1,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1784.csv,7,1,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,28,1,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Russie_Exports_1785.csv,23,1,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_1835_partner_Russie_Imports_1785.csv,15,1,AN F12 1835,National partenaires manquants
sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,3473,1,AN F12 250,National partenaires manquants
sources/National partenaires manquants/AN_F12_250_Imports_1787.csv,2546,1,AN F12 250,National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,396,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Imports_1752.csv,237,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Exports_1752.csv,261,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,111,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Danemark_Exports_1752.csv,89,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Danemark_Imports_1752.csv,43,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Espagne_Exports_1752.csv,583,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Espagne_Imports_1752.csv,257,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Flandres_Exports_1752.csv,430,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Flandres_Imports_1752.csv,267,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Hollande_Exports_1752.csv,335,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Hollande_Imports_1752.csv,591,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Exports_1752.csv,616,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,421,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,186,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Imports_1752.csv,160,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Nord_Exports_1752.csv,218,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Nord_Imports_1752.csv,220,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Portugal_Exports_1752.csv,192,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Portugal_Imports_1752.csv,60,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Exports_1752.csv,38,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,35,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suede_Exports_1752.csv,78,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suede_Imports_1752.csv,38,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Exports_1752.csv,295,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Imports_1752.csv,153,1,"BM Rouen, Fonds Montbret, 155-1",National partenaires manquants
sources/National partenaires manquants/Bibliotheque_Historique_de_la_Ville_de_Paris_Fonds_Montyon_101FOSS_25_partner_Levant_Imports_1771.csv,189,1,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,National partenaires manquants
sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,6439,1,ANOM Col F 2B 13 (tableau 19);ANOM Col F 2B 13 (tableau 20);ANOM Col F 2B 13 (tableau 21);ANOM Col F 2B 13 (tableau 22);ANOM Col F 2B 13 (tableau 23);ANOM Col F 2B 13 (tableau 24);ANOM Col F 2B 13 (tableau 25);ANOM Col F 2B 13 (tableau 26);ANOM Col F 2B 13 (tableau 27),National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,4860,1,ANOM Col F 2B 14;ANOM Col F 2B 14 (tableau 17);ANOM Col F 2B 14 (tableau 18);ANOM Col F 2B 14 (tableau 19);ANOM Col F 2B 14 (tableau 20);ANOM Col F 2B 14 (tableau 21);ANOM Col F 2B 14 (tableau 22);ANOM Col F 2B 14 (tableau 23);ANOM Col F 2B 14 (tableau 24);ANOM Col F 2B 14 (tableau 25),National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Imports_1789.csv,255,1,ANOM Col F 2B 14,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Amiens_Exports_1789.csv,168,1,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Auch_Exports_1789.csv,179,1,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Bayonne_Exports_1789.csv,991,1,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Besancon_Exports_1789.csv,1167,1,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Bordeaux_Exports_1789.csv,747,1,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Caen_Exports_1789.csv,121,1,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Chalons_Exports_1789.csv,1057,1,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,671,1,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Grenoble_Exports_1789.csv,914,1,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,370,1,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,1217,1,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,137,1,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Marseille_Exports_1789.csv,1939,1,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,836,1,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Nantes_Exports_1789.csv,36,1,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Narbonne_Exports_1789.csv,227,1,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Passeports_Exports_1789.csv,113,1,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Rouen_Exports_1789.csv,933,1,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Saint-Malo_Exports_1789.csv,217,1,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Saint-Quentin_Exports_1789.csv,10,1,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Soissons_Exports_1789.csv,14,1,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Toulon_Exports_1789.csv,486,1,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1666_Valenciennes_Exports_1789.csv,547,1,AN F12 1666,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Auch_Imports_1789.csv,27,1,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,616,1,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Charleville_Imports_1789.csv,404,1,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,246,1,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,461,1,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Langres_Imports_1789.csv,152,1,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,1821,1,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,399,1,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Lyon_Imports_1789.csv,169,1,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Montpellier_Imports_1789.csv,463,1,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Nantes_Imports_1789.csv,22,1,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Narbonne_Imports_1789.csv,163,1,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Passeport_du_roy_Imports_1789.csv,54,1,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Rouen_Imports_1789.csv,1358,1,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Saint-Malo_Imports_1789.csv,341,1,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Saint-Quentin_Imports_1789.csv,3,1,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Soissons_Imports_1789.csv,9,1,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Toulon_Imports_1789.csv,606,1,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_Valenciennes_Imports_1789.csv,400,1,AN F12 1667,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,974,1,AN F12 1667 et Archives de la CCI de Marseille I 31,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_1835_Colonies_Imports_1788.csv,250,1,AN F12 1835,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_835_partner_Angleterre_Exports_1787.csv,158,1,AN F12 835,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_F12_835_partner_Angleterre_Imports_1787.csv,304,1,AN F12 835,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,2245,1,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16);AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 17);AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 18);AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 21);AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 22);AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 23);AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 24),National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1749.csv,993,1,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Imports_1749.csv,528,1,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,246,1,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Imports_1749.csv,77,1,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Exports_1751.csv,740,1,BM Saint-Brieuc Fonds Gournay - M86,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Imports_1751.csv,334,1,BM Saint-Brieuc Fonds Gournay - M86,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Exports_1749.csv,726,1,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Imports_1749.csv,448,1,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Russie_Exports_1749.csv,31,1,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Russie_Imports_1749.csv,18,1,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,604,1,BNF N. Acq. 20538,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Imports_1749.csv,346,1,BNF N. Acq. 20538,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Danemark_Exports_1749.csv,128,1,BNF N. Acq. 20541,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Danemark_Imports_1749.csv,140,1,BNF N. Acq. 20541,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Exports_1749.csv,137,1,BNF N. Acq. 20541,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,134,1,BNF N. Acq. 20541,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Exports_1749.csv,471,1,BNF N. Acq. 20541,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Imports_1749.csv,221,1,BNF N. Acq. 20541,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Exports_1777.csv,346,1,IIHS-133,National toutes directions partenaires manquants
sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,150,1,IIHS-133,National toutes directions partenaires manquants
sources/National toutes directions sans produits/AN_F12_245_and_246_Exports_1777.csv,206,1,AN F12 245;AN F12 246,National toutes directions sans produits
