quantity_unit,quantity_unit_orthographe,quantity_unit_ajustees,u_conv,q_conv,remarque_unit,incertitude_unit,source_hambourg,missing,need_marchandises,source_bdc,nbr_bdc_quantity_unit,nbr_bdc_quantity_unit_ajustees
Lethz,,,,,,,,,,1,4,230617
lets,lets,,,,,,,,,1,2,230617
Lets,lets,,,,,,,,,1,3,230617
letz,,,,,,,,,,1,7,230617
Letz,,,,,,,,,,1,6,230617
lez,lez,,,,,,,,,1,1,230617
li,li,,,,,,,,,1,1,230617
Liens,liens,,,,,,,,,1,2,230617
Lingot,,,,,,,,,,1,1,230617
litre,,,,,,,,,,1,65,230617
litres,,,,,,,,,,1,48,230617
livre,livres,livres de paris,kg,.48949999,Wikipedia: poids du marc,,,,,1,878,140779
Livre,livres,livres de paris,kg,.48949999,Wikipedia: poids du marc,,,,,1,391,140779
livres,livres,livres de paris,kg,.48949999,Wikipedia: poids du marc,,0,,0,1,94915,140779
Livres,livres,livres de paris,kg,.48949999,Wikipedia: poids du marc,,,,,1,44595,140779
LIvres,,,,,,,,,,1,50,230617
Livres + onces,livres + onces,,,,,,,,,1,7,230617
Livres + Onces,livres + onces,,,,,,,,,1,10,230617
livres 10 onces,livres 10 onces,livres 10 onces,kg,.48949999,,,0,,0,1,3,3
livres 14 onces,livres 14 onces,livres 14 onces,kg,.48949999,,,0,,0,1,1,1
livres 2 onces,livres 2 onces,livres 2 onces,kg,.48949999,,,0,,0,1,1,1
livres 3 onces,livres 3 onces,livres 3 onces,kg,.48949999,,,0,,0,1,1,1
livres 6 onces,livres 6 onces,livres 6 onces,kg,.48949999,,,0,,0,1,4,4
livres 9 onces,livres 9 onces,livres 9 onces,kg,.48949999,,,0,,0,1,1,1
livres de bateau,livres de bateau,livres de bateau,kg,150,"Witthöft 1993, Ulrich",,1,,0,0,0,0
livres de hambourg,livres de hambourg,livres de hambourg,kg,.48453999,"Witthöft 1993, Ulrich",,1,,0,0,0,0
livres de marbré,livres de marbré,livres de marbré,kg,.48949999,,,0,,0,1,1,1
livres de noir,livres de noir,livres de noir,kg,.48949999,,,0,,0,1,1,1
Livres en saumure,livres en saumure,,,,,,,,,1,1,230617
livres evalué,livres evalué,,,,,,,,,1,1,230617
livres ou pieces,livres ou pieces,,,,,,,,,1,1,230617
livrets,livrets,,,,,,0,1,0,1,1,230617
Livrres,livres,,,,,,,,,1,1,230617
lli,,,,,,,,,,1,1,230617
llivres,,,,,,,,,,1,1,230617
lmi,,,,,,,,,,1,1,230617
lmiliers,milliers,,,,,,,,,1,1,230617
loirdin,,,,,,,,,,1,1,230617
loirdins,,,,,,,,,,1,11,230617
Loirdins,,,,,,,,,,1,1,230617
lordins,,,,,,,,,,1,3,230617
lpiè,lpiè,,,,,,,,,1,1,230617
lui,lui,,,,,,,,,1,1,230617
madirers,madriers,madriers,pieces,1,pièces ??,,,,,1,1,63
Madrier,madriers,madriers,pieces,1,pièces ??,,,,,1,2,63
madriers,madriers,madriers,pieces,1,pièces ??,,0,,0,1,34,63
Madriers,madriers,madriers,pieces,1,pièces ??,,,,,1,26,63
madures,madures,,,,,,0,1,0,1,1,230617
mailles,mailles,mailles,kg,.076485001,quart de l'once,,0,,0,1,1,1
main,main,,,,,,,,,1,1,230617
mains,,,,,,,,,,1,1,230617
Mains,,,,,,,,,,1,2,230617
malles,malles,malles,contenant,1,,,0,,0,1,2,3
Malles,malles,malles,contenant,1,,,,,,1,1,3
Manades,manades,,,,,,,,,1,1,230617
Manches,,,,,,,,,,1,1,230617
mandel,mandel,,,,,,0,1,0,1,3,230617
mane,mannes,mannes,contenant,1,http://books.google.fr/books?id=9HM7AQAAIAAJ&pg=PA56&lpg=PA56&dq=mannes+de+charbon&source=bl&ots=WmK7GL1a82&sig=iO8oAqn4W-S8Bhi-28ohNUZPaP8&hl=fr&sa=X&ei=ULG2U76SNaz20gWTpoCYCQ&ved=0CFIQ6AEwCQ#v=onepage&q=mannes%20de%20charbon&f=false,,,,,1,2,26
manes,,,,,,,,,,1,1,230617
Manes,,,,,,,,,,1,6,230617
mannes,mannes,mannes,contenant,1,http://books.google.fr/books?id=9HM7AQAAIAAJ&pg=PA56&lpg=PA56&dq=mannes+de+charbon&source=bl&ots=WmK7GL1a82&sig=iO8oAqn4W-S8Bhi-28ohNUZPaP8&hl=fr&sa=X&ei=ULG2U76SNaz20gWTpoCYCQ&ved=0CFIQ6AEwCQ#v=onepage&q=mannes%20de%20charbon&f=false,,0,,0,1,17,26
Mannes,mannes,mannes,contenant,1,http://books.google.fr/books?id=9HM7AQAAIAAJ&pg=PA56&lpg=PA56&dq=mannes+de+charbon&source=bl&ots=WmK7GL1a82&sig=iO8oAqn4W-S8Bhi-28ohNUZPaP8&hl=fr&sa=X&ei=ULG2U76SNaz20gWTpoCYCQ&ved=0CFIQ6AEwCQ#v=onepage&q=mannes%20de%20charbon&f=false,,,,,1,7,26
marc,,,,,,,,,,1,8,230617
Marc,marcs,marcs,kg,.24474999,Wikipedia: poids du marc,,,,,1,4,468
Marca,,,,,,,,,,1,1,230617
Marces,marces,,,,,,,,,1,1,230617
Marcqs,marcqs,,,,,,,,,1,1,230617
marcs,marcs,marcs,kg,.24474999,Wikipedia: poids du marc,,0,,0,1,344,468
Marcs,marcs,marcs,kg,.24474999,Wikipedia: poids du marc,,,,,1,120,468
Marcs + Onces,marcs + onces,,,,,,,,,1,2,230617
marcs 6 onces,marcs 6 onces,marcs 6 onces,kg,.24474999,,,0,,0,1,1,1
marcs de Paris,,,,,,,,,,1,1,230617
maroquins,maroquins,peaux,pieces,1,,,0,,0,1,14,360
martes,martes,,,,,,0,1,0,1,4,230617
mases,masses,,,,,,,,,1,1,230617
masses,masses,,,,,,0,1,0,1,25,230617
Masses,masses,,,,,,,,,1,6,230617
matreaux,matreaux,,,,,,,,,1,1,230617
mats,mats,mats,pieces,1,,,0,,0,1,4,4
Meches,meches,,,,,,,,,1,1,230617
mesure,,,,,,,,,,1,3,230617
Mesure,mesures,mesures,litres,14.63,doursther p279,,,,,1,2,123
mesurer,,,,,,,,,,1,1,230617
mesures,mesures,mesures,litres,14.63,doursther p279,,0,,0,1,110,123
Mesures,mesures,mesures,litres,14.63,doursther p279,,,,,1,11,123
mètre,,,,,,,,,,1,22,230617
mètres,,,,,,,,,,1,46,230617
meules,meules,,,,,,,,,1,2,230617
Meules,meules,,,,,,,,,1,2,230617
Meulles,meules,,,,,,,,,1,2,230617
Migeres,migères,,,,,,,,,1,3,230617
migères,migères,,,,,,0,1,0,1,3,230617
mil,milliers,milliers,pieces,1000,,,,,,1,2,1061
miliers,milliers,milliers,pieces,1000,,,,,,1,20,1061
Miliers,milliers,milliers,pieces,1000,,,,,,1,1,1061
mille,,,,,,,,,,1,1,230617
milleroles,,,,,,,,,,1,245,230617
Milleroles,,,,,,,,,,1,228,230617
millerolles,millerolles,,,,,,0,,1,1,293,230617
Millerolles,millerolles,,,,,,,,,1,47,230617
Milles,milliers,milliers,pieces,1000,,,,,,1,6,1061
millier,milliers,milliers,pieces,1000,,,,,,1,19,1061
Millier,milliers,milliers,pieces,1000,,,,,,1,7,1061
milliers,milliers,milliers,pieces,1000,,,0,,0,1,594,1061
Milliers,milliers,milliers,pieces,1000,,,,,,1,411,1061
MIlliers,milliers,milliers,pieces,1000,,,,,,1,1,1061
milliers au grand compte,milliers au grand compte,,,,,,,,,1,26,230617
Milliers de faix,,,,,,,,,,1,1,230617
millleroles,,,,,,,,,,1,1,230617
millliers,,,,,,,,,,1,1,230617
mines,mines,mines,litres,76.171997,Wikipedia,,0,,0,1,2,2
Mines,,,,,,,,,,1,12,230617
minotes,,,,,,,,,,1,1,230617
minots,minots,minots,litres,38.085999,Wikipedia,,0,,0,1,8,8
Minots,,,,,,,,,,1,5,230617
mli,milliers,,,,,,,,,1,4,230617
mogesne,mogesne,,,,,,,,,1,1,230617
Molles,,,,,,,,,,1,1,230617
mollus,mollus,,,,,,0,1,0,1,24,230617
monades,monades,,,,,,0,1,0,1,1,230617
monds,monds,monds,kg,1250,p298 doursther,,0,,0,1,37,37
mont,mont,,,,,,,,,1,1,230617
monts,mont,,,,,,,,,1,32,230617
Monts,,,,,,,,,,1,20,230617
Monts ?,,,,,,,,,,1,3,230617
morceaux,morceaux,morceaux,pieces,1,,,0,,0,1,8,9
morcEaux,morceaux,morceaux,pieces,1,,,,,,1,1,9
Morceaux,,,,,,,,,,1,2,230617
Mortiers,,,,,,,,,,1,1,230617
morues,,,,,,,,,,1,1,230617
mottes,mottes,,,,,,0,1,0,1,2,230617
Mouchoirs,mouchoirs,,,,,,,,,1,1,230617
moute,,,,,,,,,,1,2,230617
moutons,moutons,pièces,pieces,1,,,0,,0,1,5,194
movres,movres,,,,,,0,1,0,1,1,230617
moyenes,moyenne,,,,,,,,,1,1,230617
moyenne,moyenne,,,,,,,,,1,1,230617
moyenne pièces,moyenne pièces,,,,,,,,,1,1,230617
moyennes,moyenne,,,,,,,,,1,2,230617
muid,muids,,,,,,,,,1,106,230617
Muid,muids,,,,,,,,,1,35,230617
muid de 120 livres,,,,,,,,,,1,8,230617
"muid de 62,5 pintes",,,,,,,,,,1,24,230617
muids,muids,,,,,,0,,1,1,2407,230617
Muids,muids,,,,,,,,,1,926,230617
Muids + pintes,muids + pintes,,,,,,,,,1,3,230617
Muids + Pintes,muids + pintes,,,,,,,,,1,79,230617
Muids + pintes et bouteilles,muids + pintes et bouteilles,,,,,,,,,1,25,230617
Muids + Septiers,muids + septiers,,,,,,,,,1,1,230617
Muids + Septiers + Minots,muids + septiers + minots,,,,,,,,,1,4,230617
Muids + Septiers + Minots + boisseau,muids + septiers + minots + boisseau,,,,,,,,,1,1,230617
muids de genièvre,muids de genièvre,muids de paris,kg,268.22,Muid de Paris (Wikipedia) (137-685) (mais pas cete valeur dans Dourshter),,0,,0,1,1,2
Muids de Paris,,,,,,,,,,1,6,230617
muids en bouteilles,,,,,,,,,,1,3,230617
muids encerclés,,,,,,,,,,1,3,230617
Muids le demy,muids le demy,,,,,,,,,1,1,230617
muids ordinaires,muids ordinaires,muids de paris,kg,268.22,Muid de Paris (Wikipedia) (137-685) (mais pas cete valeur dans Dourshter),,0,,0,1,1,2
muidss,,,,,,,,,,1,1,230617
mulets,,,,,,,,,,1,1,230617
mullets,mullets,pièces,pieces,1,,,0,,0,1,5,194
mur,mur,,,,,,,,,1,1,230617
napes,napes,,,,,,,,,1,7,230617
nicasses,,,,,,,,,,1,1,230617
Nomb re,nombre,,,,,,,,,1,1,230617
nombre,nombre,,,,,,,,,1,3123,230617
Nombre,nombre,,,,,,,,,1,2112,230617
nombres,nombre,,,,,,,,,1,22,230617
Nombres,nombre,,,,,,,,,1,319,230617
oedinaire,ordinaire,ordinaires,pieces,1,,,,,,1,1,16
Once,,,,,,,,,,1,1,230617
onces,onces,onces,kg,.030594001,1/16 de la livre,,0,,0,1,107,163
Onces,onces,onces,kg,.030594001,1/16 de la livre,,,,,1,56,163
onces estimées,,,,,,,,,,1,1,230617
ordinaire,ordinaire,ordinaires,pieces,1,,,,,,1,1,16
ordinaires,ordinaire,ordinaires,pieces,1,,,0,,0,1,13,16
ordinnaires,ordinaire,ordinaires,pieces,1,,,,,,1,1,16
outres,,,,,,,,,,1,2,230617
ouvrée,,,,,,,,,,1,1,230617
oxhoft,oxhoft,oxhoft,kg,223.158,"Witthöft 1993, explication 1 oxhoft=223.158 litres",,1,,0,0,0,0
pacquets,,,,,,,,,,1,1,230617
pains,pains,pains,pieces,1,,,0,,0,1,26,35
Pains,pains,pains,pieces,1,,,,,,1,9,35
pains par 100,,,,,,,,,,1,1,230617
pair,,,,,,,,,,1,2,230617
paire,paires,paires,pieces,2,,,,,,1,29,1744
Paire,paires,paires,pieces,2,,,,,,1,4,1744
paires,paires,paires,pieces,2,,,0,,0,1,1129,1744
Paires,paires,paires,pieces,2,,,,,,1,582,1744
Païres,,,,,,,,,,1,1,230617
pairs,,,,,,,,,,1,35,230617
Pairs,,,,,,,,,,1,2,230617
pales,,,,,,,,,,1,1,230617
palles,palles,,,,,,,,,1,1,230617
palme,palme,,,,,,,,,1,2,230617
palmes,palmes,,,,,,,,,1,2,230617
Pamiers,,,,,,,,,,1,5,230617
panaux,,,,,,,,,,1,3,230617
panicons,panicons,,,,,,,,,1,1,230617
panier,paniers,,,,,,,,,1,7,230617
Panier,paniers,,,,,,,,,1,7,230617
panier de pistolets,panier de pistolets,,,,,,,,,1,1,230617
paniers,paniers,paniers pour poissons,contenant,1,,,0,,0,1,171,171
Paniers,paniers,,,,,,,,,1,43,230617
Panneaux,,,,,,,,,,1,1,230617
pannier,paniers,,,,,,,,,1,1,230617
Pannier,,,,,,,,,,1,1,230617
panniers,paniers,,,,,,,,,1,8,230617
Panniers,paniers,,,,,,,,,1,5,230617
pans,,,,,,,,,,1,4,230617
Pans,,,,,,,,,,1,1,230617
paque,paque,,,,,,,,,1,2,230617
paqué,paqué,,,,,,,,,1,1,230617
paquet,paquets,paquets,contenant,1,,,,,,1,14,267
Paquet,paquets,paquets,contenant,1,,,,,,1,1,267
PAQUET,paquets,paquets,contenant,1,,,,,,1,1,267
paquets,paquets,paquets,contenant,1,,,0,,0,1,190,267
Paquets,paquets,paquets,contenant,1,,,,,,1,61,267
Paquets 100 faix,paquets 100 faix,,,,,,,,,1,1,230617
paquets estimés,paquets estimés,,,,,,,,,1,1,230617
Par cube,par cube,,,,,,,,,1,1,230617
pasqus,pasqus,,,,,,0,1,0,1,1,230617
Pattes,,,,,,,,,,1,1,230617
patz,patz,,,,,,0,1,0,1,1,230617
paumes,paumes,,,,,,,,,1,3,230617
peau,,,,,,,,,,1,1,230617
Peau,peaux,peaux,pieces,1,,,,,,1,1,360
peaux,peaux,peaux,pieces,1,,,0,,0,1,228,360
Peaux,peaux,peaux,pieces,1,,,,,,1,117,360
peintes,,,,,,,,,,1,2,230617
Pelaux,pelaux,,,,,,,,,1,1,230617
pendules,pendules,,,,,,,,,1,3,230617
Pendules,pendules,,,,,,,,,1,1,230617
pendules de 8 livres,pendules de 8 livres,,,,,,,,,1,1,230617
pendulle,pendules,,,,,,,,,1,1,230617
perches,perches,,,,,,,,,1,1,230617
Perches,,,,,,,,,,1,1,230617
Petit balot,,,,,,,,,,1,1,230617
petit baril,barils petits,,,,,,,,,1,1,230617
Petit baril,barils petits,,,,,,,,,1,1,230617
Petit sac,petit sac,,,,,,,,,1,1,230617
petite,petits,petits,pieces,1,,,,,,1,3,21
petite caisse,petite caisse,,,,,,,,,1,1,230617
petite pièces,petite pièces,,,,,,,,,1,1,230617
petites,petits,petits,pieces,1,,,,,,1,9,21
petites barils,barils petits,,,,,,,,,1,1,230617
Petites cruches,,,,,,,,,,1,1,230617
petits,petits,petits,pieces,1,,,0,,0,1,9,21
Petits,,,,,,,,,,1,1,230617
petits barils,barils petits,,,,,,,,,1,4,230617
Petits barrils,barils petits,,,,,,,,,1,4,230617
pezam,pezant,,,,,,,,,1,1,230617
Pezant,pezant,,,,,,,,,1,2,230617
PI,,,,,,,,,,1,1,230617
Piaires,,,,,,,,,,1,1,230617
piè,piè,,,,,,,,,1,4,230617
Piè,,,,,,,,,,1,1,230617
piece,pièces,,,,,,,,,1,25,230617
piéce,pièces,,,,,,,,,1,5,230617
pièce,pièces,,,,,,,,,1,200,230617
Pièce,pièces,,,,,,,,,1,55,230617
pièce de 30 pieds,pièce de 30 pieds,,,,,,,,,1,1,230617
Pièce double,,,,,,,,,,1,1,230617
pieces,pièces,,,,,,,,,1,971,230617
Pieces,pièces,,,,,,,,,1,457,230617
piéces,pièces,,,,,,,,,1,61,230617
Piéces,,,,,,,,,,1,1,230617
pièces,pièces,,,,,,0,,1,1,6882,230617
Pièces,pièces,,,,,,,,,1,3263,230617
PIèces,pièces,,,,,,,,,1,152,230617
Pièces ?,pièces ?,,,,,,,,,1,1,230617
Pièces & Livres,pièces & livres,,,,,,,,,1,1,230617
pièces de 15 aunes,pièces de 15 aunes,,,,,,,,,1,1,230617
pièces de 25,,,,,,,,,,1,1,230617
pièces de 30,,,,,,,,,,1,1,230617
Pièces de judes,pièces de judes,,,,,,,,,1,1,230617
Pièces estimées,,,,,,,,,,1,4,230617
Pièces grosses,pièces grosses,,,,,,,,,1,1,230617
Pièces pour barriques,pièces pour barriques,,,,,,,,,1,1,230617
piècs,pièces,,,,,,,,,1,1,230617
Piècs,,,,,,,,,,1,1,230617
Piècves,,,,,,,,,,1,1,230617
pied,pieds,pieds de roi,cm,32.484001,p426 doursther,,,,,1,4,136
pieds,pieds,pieds de roi,cm,32.484001,p426 doursther,,0,,0,1,106,136
Pieds,pieds,pieds de roi,cm,32.484001,p426 doursther,,,,,1,26,136
pieds cubes,pieds cubes,pieds cubes,litres,34.277,Wikipedia,,0,,0,1,9,11
Pieds cubes,pieds cubes,pieds cubes,litres,34.277,Wikipedia,,,,,1,2,11
pierre,,,,,,,,,,1,3,230617
Pierre,pierre,pierres,pieces,1,,,,,,1,2,13
pierres,pierre,pierres,pieces,1,,,0,,0,1,8,13
Pierres,pierre,pierres,pieces,1,,,,,,1,3,13
Pieu,,,,,,,,,,1,1,230617
pinte,pintes,,,,,,,,,1,150,230617
Pinte,,,,,,,,,,1,4,230617
pintes,pintes,,,,,,0,,1,1,412,230617
Pintes,pintes,,,,,,,,,1,118,230617
pipe,,,,,,,,,,1,3,230617
Pipe,pipe,,,,,,,,,1,1,230617
pipes,pipe,,,,,,0,,1,1,243,230617
Pipes,pipe,,,,,,,,,1,40,230617
Pipes ordinaires,,,,,,,,,,1,1,230617
pipet,pipet,,,,,,,,,1,1,230617
pipettes,pipettes,pipettes,contenant,1,,,0,,0,1,1,1
pipots,,,,,,,,,,1,11,230617
pites,,,,,,,,,,1,1,230617
plamches,planches,planches,pieces,1,,,,,,1,1,45
planches,planches,planches,pieces,1,,,0,,0,1,34,45
Planches,planches,planches,pieces,1,,,,,,1,10,45
plaques,plaques,,,,,,,,,1,3,230617
Plateaux,,,,,,,,,,1,1,230617
plumes,plumes,,,,,,,,,1,1,230617
pnier,,,,,,,,,,1,1,230617
poché,pochées,,,,,,,,,1,1,230617
Pochées,pochées,,,,,,,,,1,11,230617
Poches,poches,,,,,,,,,1,2,230617
Poele,,,,,,,,,,1,1,230617
Pognées,pognées,,,,,,,,,1,1,230617
poids,poids,,,,,,,,,1,3,230617
poignées,poignées,poignées,contenant,1,,,0,,0,1,20,37
Poignées,poignées,poignées,contenant,1,,,,,,1,16,37
Poignés,poignées,poignées,contenant,1,,,,,,1,1,37
poincon,poinçons,,,,,,,,,1,1,230617
Poincon,,,,,,,,,,1,1,230617
poinçon,poinçons,,,,,,,,,1,8,230617
Poinçon,poinçons,,,,,,,,,1,1,230617
Poincons,poinçons,,,,,,,,,1,4,230617
poinçons,poinçons,,,,,,0,,1,1,182,230617
Poinçons,poinçons,,,,,,,,,1,28,230617
poinEau,poineau,,,,,,,,,1,1,230617
pommes,pommes,,,,,,,,,1,1,230617
porcelets,porcelets,pièces,pieces,1,,,0,,0,1,7,194
porqs,porqs,pièces,pieces,1,,,0,,0,1,6,194
Pors,pors,,,,,,,,,1,1,230617
pot,pots,,,,,,,,,1,1,230617
Pot,,,,,,,,,,1,3,230617
potiches,potiches,,,,,,,,,1,4,230617
pots,pots,,,,,,0,,1,1,447,230617
Pots,pots,,,,,,,,,1,377,230617
poulains,poulains,pièces,pieces,1,,,0,,0,1,16,194
poulets,,,,,,,,,,1,1,230617
pour cent,,,,,,,,,,1,1,230617
pouteries,pouteries,,,,,,,,,1,1,230617
poutre,poutre,,,,,,,,,1,1,230617
poutres,poutre,,,,,,,,,1,1,230617
prises,,,,,,,,,,1,3,230617
Prises,prises,,,,,,,,,1,1,230617
q livre,q livre,,,,,,,,,1,3,230617
quars de Barils,quart de barils,,,,,,,,,1,1,230617
quart,quart,quarts de livres,kg,.125,,,,,,1,5,289
Quart,quart,quarts de livres,kg,.125,,,,,,1,4,289
quart de charge,,,,,,,,,,1,1,230617
quarteaux,quarteaux,,,,,,,,,1,2,230617
Quartieres,quartiers,,,,,,,,,1,2,230617
quartiers,quartiers,,,,,,0,,1,1,3,230617
Quartiers,quartiers,,,,,,,,,1,7,230617
Quartiers mesure de Blaye,quartiers mesure de blaye,,,,,,,,,1,3,230617
quarts,quarts,quarts de livres,kg,.125,,,0,,0,1,70,289
Quarts,quarts,quarts de livres,kg,.125,,,,,,1,209,289
Quarts??,quarts??,quarts de livres,kg,.125,,,,,,1,1,289
Queue,queues,,,,,,,,,1,1,230617
queues,queues,,,,,,0,,1,1,5,230617
Queues,queues,,,,,,,,,1,2,230617
quiconir,quiconir,,,,,,,,,1,1,230617
quinal,,,,,,,,,,1,1,230617
quinquets,,,,,,,,,,1,1,230617
quintal,,,,,,,,,,1,1981,230617
Quintal,,,,,,,,,,1,764,230617
quintaux,quintaux,,,,,,,,,1,11332,230617
Quintaux,quintaux,,,,,,,,,1,26,230617
quintaux de Saint-Domingue,,,,,,,,,,1,1,230617
quintaux des colonies françaises,,,,,,,,,,1,3,230617
quintaux métriques,,,,,,,,,,1,7,230617
Quinteaux,quintaux,,,,,,,,,1,2,230617
quints,quints,,,,,,,,,1,7,230617
rame,rames,rames,pieces,500,Doursther : mesure pour le papier. Entre 360 et 500 feuilles,,,,,1,101,1010
Rame,rames,rames,pieces,500,Doursther : mesure pour le papier. Entre 360 et 500 feuilles,,,,,1,4,1010
rame ou aunes,rame ou aunes,,,,,,,,,1,1,230617
rames,rames,rames,pieces,500,Doursther : mesure pour le papier. Entre 360 et 500 feuilles,,0,,0,1,558,1010
Rames,rames,rames,pieces,500,Doursther : mesure pour le papier. Entre 360 et 500 feuilles,,,,,1,347,1010
Rapé,rapé,,,,,,,,,1,1,230617
Raziere,razières,,,,,,,,,1,2,230617
Razière,razières,,,,,,,,,1,1,230617
Razieres,razières,,,,,,,,,1,4,230617
razières,razières,,,,,,0,,1,1,41,230617
Razières,razières,,,,,,,,,1,2,230617
rets,,,,,,,,,,1,2,230617
retz,,,,,,,,,,1,1,230617
Retz,retz,,,,,,,,,1,1,230617
robes,robes,,,,,,0,1,0,1,3,230617
rode,,,,,,,,,,1,1,230617
roder,,,,,,,,,,1,1,230617
rodes,,,,,,,,,,1,37,230617
Rondelles,,,,,,,,,,1,1,230617
roues,,,,,,,,,,1,1,230617
rouleau,,,,,,,,,,1,2,230617
rouleaux,rouleaux,,,,,,0,,1,1,41,230617
Rouleaux,rouleaux,,,,,,,,,1,3,230617
ruleaux,,,,,,,,,,1,2,230617
sabres,sabres,sabres,pieces,1,,,0,,0,1,8,8
Sabres,,,,,,,,,,1,1,230617
Sac,sacs,,,,,,,,,1,2,230617
sacs,sacs,,,,,,0,,1,1,83,230617
Sacs,sacs,,,,,,,,,1,34,230617
Sacs de 2800 boisseaux,sacs de 2800 boisseaux,,,,,,,,,1,1,230617
saix,,,,,,,,,,1,1,230617
sanegues,,,,,,,,,,1,2,230617
sannées,sannées,,,,,,,,,1,1,230617
saumon,saumon,pièces,pieces,1,,,,,,1,2,194
saumons,saumon,pièces,pieces,1,,,0,,0,1,9,194
Saur,saur,,,,,,,,,1,1,230617
Saus,saus,,,,,,,,,1,4,230617
seaux,,,,,,,,,,1,1,230617
Secheldes,secheldes,,,,,,,,,1,1,230617
selles,,,,,,,,,,1,1,230617
sennes,sennes,sennes,pieces,1,,,0,,0,1,2,2
septier,septier,,,,,,,,,1,6,230617
septiers,septier,,,,,,0,,1,1,55,230617
Septiers,septier,,,,,,,,,1,20,230617
serges,serges,,,,,,0,1,0,1,1,230617
sergiers,sergiers,,,,,,0,1,0,1,1,230617
serrures,,,,,,,,,,1,2,230617
service,,,,,,,,,,1,2,230617
services,,,,,,,,,,1,9,230617
Services,,,,,,,,,,1,8,230617
Serviettes,serviettes,,,,,,,,,1,1,230617
setiers,setiers,,,,,,,,,1,30,230617
Setiers,setiers,,,,,,,,,1,1,230617
setiés,,,,,,,,,,1,1,230617
settier,setiers,,,,,,,,,1,1,230617
settiers,,,,,,,,,,1,3,230617
Settiers,setiers,,,,,,,,,1,3,230617
sevices,,,,,,,,,,1,1,230617
simple,simple,,,,,,,,,1,1,230617
Sixaine,,,,,,,,,,1,1,230617
sixaines,,,,,,,,,,1,3,230617
Sixaines,,,,,,,,,,1,4,230617
sixains,sixains,,,,,,0,1,0,1,5,230617
Sixains,sixains,,,,,,,,,1,11,230617
sixieme de baril,sixieme de baril,,,,,,,,,1,1,230617
sizaines,sizaines,,,,,,0,1,0,1,1,230617
sizains,,,,,,,,,,1,10,230617
solives,,,,,,,,,,1,1,230617
Somme,somme,,,,,,,,,1,1,230617
sommée,sommées,,,,,,,,,1,1,230617
sommées,sommées,,,,,,0,1,0,1,8,230617
Sommées,sommées,,,,,,,,,1,2,230617
sommes,somme,,,,,,,,,1,4,230617
Sommes,,,,,,,,,,1,3,230617
sommiers,sommiers,,,,,,0,1,0,1,7,230617
Sous,sous,,,,,,,,,1,1,230617
stère,,,,,,,,,,1,12,230617
stères,,,,,,,,,,1,12,230617
stimées,,,,,,,,,,1,1,230617
stoc,stoc,,,,,,,,,1,1,230617
tables,tables,,,,,,,,,1,2,230617
taille petit,taille petit,,,,,,,,,1,1,230617
tapis,tapis,pièces,pieces,1,,,0,,0,1,4,194
Tarsonde,tarsonde,,,,,,,,,1,1,230617
tasses,,,,,,,,,,1,13,230617
Tasses,,,,,,,,,,1,1,230617
Taupettes,taupettes,,,,,,,,,1,4,230617
taureaux,taureaux,pièces,pieces,1,,,0,,0,1,2,194
Tenture,tentures,,,,,,,,,1,1,230617
tentures,tentures,,,,,,0,1,0,1,1,230617
têtes,têtes,pièces,pieces,1,,,0,,0,1,2,194
thonneaux,tonneaux,,,,,,,,,1,13,230617
Thonneaux,tonneaux,,,,,,,,,1,28,230617
thuiles,,,,,,,,,,1,1,230617
thuilles,thuilles,,,,,,,,,1,1,230617
tierce,tierce,tierce,kg,148,Doursther : Tierce=nom donné par les allemands à Aime: de 130 à 166 litres -> 148 litres,,1,,0,0,0,0
tierçns,,,,,,,,,,1,1,230617
tiercon,tierçons,,,,,,,,,1,4,230617
Tiercon,,,,,,,,,,1,1,230617
TIERCON,tierçons,,,,,,,,,1,1,230617
tierçon,tierçons,,,,,,,,,1,13,230617
Tierçon,tierçons,,,,,,,,,1,7,230617
tiercons,tierçons,,,,,,,,,1,11,230617
Tiercons,tierçons,,,,,,,,,1,7,230617
tierçons,tierçons,,,,,,0,,1,1,106,230617
Tierçons,tierçons,,,,,,,,,1,134,230617
Tiercours,tierçons,,,,,,,,,1,2,230617
Tiercous,tierçons,,,,,,,,,1,2,230617
Tierions,tierçons,,,,,,,,,1,1,230617
tiers,tiers,,,,,,0,1,0,1,1,230617
Tiersous,tierçons,,,,,,,,,1,2,230617
timbre,,,,,,,,,,1,1,230617
timbres,timbres,timbres de 40 peaux,pieces,40,http://books.google.fr/books?id=nuY_AAAAcAAJ&pg=PA733&lpg=PA733&dq=peaux+d'hermine+timbre&source=bl&ots=MErsCSDehB&sig=FF2NCCXeSO90f1TcYozlqI33Y_I&hl=fr&sa=X&ei=Qau2U_SkL4Pt0gWo9YHIAQ&ved=0CCsQ6AEwAw#v=onepage&q=peaux%20d'hermine%20timbre&f=fal,,0,,0,1,19,19
Timbres,timbres,,,,,,,,,1,3,230617
Times,,,,,,,,,,1,1,230617
Timpettes,,,,,,,,,,1,1,230617
tinéa,tinéa,,,,,,,,,1,1,230617
tinettes,,,,,,,,,,1,1,230617
tinnes,,,,,,,,,,1,1,230617
toises,toises,toises,cm,194.89999,Wikipedia,,0,,0,1,29,34
Toises,toises,toises,cm,194.89999,Wikipedia,,,,,1,5,34
Toisons,toisons,,,,,,,,,1,1,230617
tomes,tomes,,,,,,,,,1,2,230617
