numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
324,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,10,Isles,Sucre brut,Espagne,5,livres,0,0,0,
325,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,10,Isles,"Sucre terré blanc, terré ordinaire et teste de forme",Hambourg,3525563,livres,0,0,0,
326,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,10,Isles,"Sucre terré blanc, terré ordinaire et teste de forme",Hollande,2024739,livres,0,0,0,
327,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,10,Isles,"Sucre terré blanc, terré ordinaire et teste de forme",Espagne,619248,livres,0,0,0,
328,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,10,Isles,"Sucre terré blanc, terré ordinaire et teste de forme",Livourne,864326,livres,0,0,0,
329,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,10,Isles,"Sucre terré blanc, terré ordinaire et teste de forme",Flandre imperiale,69570,livres,0,0,0,
330,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,10,Isles,"Sucre terré blanc, terré ordinaire et teste de forme",Portugal,380,livres,0,0,0,
331,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,10,Isles,"Sucre terré blanc, terré ordinaire et teste de forme",Irlande,3178,livres,0,0,0,
332,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,10,Isles,"Sucre terré blanc, terré ordinaire et teste de forme",Suede,101660,livres,0,0,0,
333,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,10,Isles,"Sucre terré blanc, terré ordinaire et teste de forme",Bremen,45560,livres,0,0,0,
334,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,10,Isles,"Sucre terré blanc, terré ordinaire et teste de forme",Besançon,30254,livres,0,0,0,
335,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,10,Isles,"Sucre terré blanc, terré ordinaire et teste de forme",Geneve,11714,livres,0,0,0,
336,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Nantes,Sirop melasse,Flandre imperiale,634627,livres,0,0,0,de la raffinerie de nantes
337,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Nantes,Sirop melasse,Hambourg,165726,livres,0,0,0,de la raffinerie de nantes
338,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Nantes,Sirop melasse,Irlande,186102,livres,0,0,0,de la raffinerie de nantes
339,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Nantes,Sirop melasse,Portugal,70730,livres,0,0,0,de la raffinerie de nantes
340,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Nantes,Sirop melasse,Suede,66150,livres,0,0,0,de la raffinerie de nantes
341,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Nantes,Sirop melasse,Norvège,40099,livres,0,0,0,de la raffinerie de nantes
342,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Nantes,Sirop melasse,Hollande,700,livres,0,0,0,de la raffinerie de nantes
343,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Lyon,Soyerie,Irlande,29,livres,0,0,0,
344,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Lyon,Soyerie,Flandre imperiale,6,livres,0,0,0,
345,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Lyon,Soyerie,Portugal,"208,5",livres,0,0,0,
346,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Lyon,Soyerie,Espagne,"96,88",livres,0,0,0,
347,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Lyon,Soyerie,Hollande,"3,38",livres,0,0,0,
348,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Lyon,Soyerie,Bremen,8,livres,0,0,0,
349,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Paris,Soyerie confinant,Espagne,,,0,160,160,
350,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Paris,Soyerie confinant,Espagne,,,0,16,16,
351,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Nantes,Souliers hommes,Portugal,12,paires,0,0,0,
352,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Nantes,Souliers hommes,Espagne,2,paires,0,0,0,
353,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Nantes,Soufflet a feu,Portugal,4,douzaines,0,0,0,
354,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Nantes,Soufflet a feu,Espagne,"12,5",douzaines,0,0,0,
355,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Nantes,Suif,Espagne,50,livres,0,0,0,
356,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Havane,Tabac en poudre,Espagne,40426,livres,0,0,0,de La Havane pour les Isles
357,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Havane,Tabac en poudre,Hollande,23770,livres,0,0,0,de La Havane pour les Isles
358,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Havane,Tabac en poudre,Hambourg,3357,livres,0,0,0,de La Havane pour les Isles
359,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Havane,Tabac en poudre,Hambourg,222,livres,0,0,0,de La Havane pour les Isles
360,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,St. Domingue,Tabac en endouille,Hollande,19,livres,0,0,0,
361,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,St. Domingue,Tabac en endouille,Irlande,16,livres,0,0,0,
362,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,St. Domingue,Tabac en endouille,Suede,13,livres,0,0,0,
363,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Hollande,Tabac fabriqué,Irlande,2,rouleaux,0,0,0,
364,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Bretagne,Toile,Espagne,166548,livres,0,0,0,
365,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Bretagne,Toile,Portugal,15141,livres,0,0,0,
366,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Bretagne,Toile,Irlande,2401,livres,0,0,0,
367,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Bretagne,Toile,Hollande,2890,livres,0,0,0,
368,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Bretagne,Toile,Flandre imperiale,505,livres,0,0,0,
369,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Bretagne,Toile,Livourne,1805,livres,0,0,0,
370,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,11,Bretagne,Toile,Suede,16,livres,0,0,0,
371,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,St. Quintin,Toile baptiste,Irlande,28,livres,0,0,0,
372,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Paris,Toile de crin,Espagne,260,livres,0,0,0,
373,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Anjou,Tussaux,Cadix,20,en nombre,0,0,0,Doute sur la marchandise
374,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Paris,Vaisselle d´argent,Espagne,"1,13",livres,0,0,0,
375,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Marseille et Hollande,Verre de gris,Suede,120,livres,0,0,0,
376,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Marseille et Hollande,Verre de gris,Hambourg,240,livres,0,0,0,
377,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Comte nantais,Verjus,Hollande,1,ancre,0,0,0,
378,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Anjou,Vin,Hollande,1501,tonneaux,0,0,0,
379,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Anjou,Vin,Hollande,2,barriques,0,0,0,
380,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Anjou,Vin,Flandre,1947,tonneaux,0,0,0,
381,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Anjou,Vin,Flandre,3,barriques,0,0,0,
382,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Anjou,Vin,Suede,1208,tonneaux,0,0,0,
383,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Anjou,Vin,Hambourg,229,tonneaux,0,0,0,
384,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Anjou,Vin,Hambourg,2,barriques,0,0,0,
385,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Anjou,Vin,Irlande,22,tonneaux,0,0,0,
386,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Anjou,Vin,Irlande,2,barriques,0,0,0,
387,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Anjou,Vin,Gibraltar,1,tonneaux,0,0,0,
388,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Anjou,Vin,Espagne,12,tonneaux,0,0,0,
389,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Anjou,Vin,Espagne,2,barriques,0,0,0,
390,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Anjou,Vin,Norvège,22,tonneaux,0,0,0,
391,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Anjou,Vin,Norvège,3,barriques,0,0,0,
392,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Anjou,Vin,Lisbonne,17,barriques,0,0,0,
393,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Comte nantais,Vin nantais,Hambourg,4442,tonneaux,0,0,0,
394,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Comte nantais,Vin nantais,Hambourg,1,barriques,0,0,0,
395,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Comte nantais,Vin nantais,Flandre imperiale,1156,tonneaux,0,0,0,
396,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Comte nantais,Vin nantais,Flandre imperiale,2,barriques,0,0,0,
397,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Comte nantais,Vin nantais,Hollande,325,tonneaux,0,0,0,
398,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Comte nantais,Vin nantais,Hollande,2,barriques,0,0,0,
399,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Comte nantais,Vin nantais,Hollande,1,quarts,0,0,0,
400,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Comte nantais,Vin nantais,Portugal,6,tonneaux,0,0,0,
401,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Comte nantais,Vin nantais,Portugal,2,barriques,0,0,0,
402,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Comte nantais,Vin nantais,Portugal,1,quarts,0,0,0,
403,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Comte nantais,Vin nantais,Irlande,13,tonneaux,0,0,0,
404,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Comte nantais,Vin nantais,Irlande,1,barriques,0,0,0,
405,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Comte nantais,Vin nantais,Livourne,3,tonneaux,0,0,0,
406,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Comte nantais,Vin nantais,Livourne,3,barriques,0,0,0,
407,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Comte nantais,Vin nantais,Espagne,57,tonneaux,0,0,0,
408,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Comte nantais,Vin nantais,Espagne,2,barriques,0,0,0,
409,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Comte nantais,Vin nantais,Espagne,1,quarts,0,0,0,
410,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Comte nantais,Vin nantais,Suede,293,tonneaux,0,0,0,
411,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,comNantes,12,Comte nantais,Vin nantais,Norvège,100,tonneaux,0,0,0,
412,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,comNantes,12,Comte nantais,Vin nantais,Norvège,2,barriques,0,0,0,
413,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Comte nantais,Vin nantais,Geneve,2,tonneaux,0,0,0,
414,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Nantes,Vinaigre,Hollande,2,tonneaux,0,0,0,
415,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Nantes,Vinaigre,Hollande,3,barriques,0,0,0,
416,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Nantes,Vinaigre,Hollande,"0,25",quarts,0,0,0,
417,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Nantes,Vinaigre,Espagne,6,tonneaux,0,0,0,
418,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Nantes,Vinaigre,Irlande,25,tonneaux,0,0,0,
419,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Nantes,Vinaigre,Flandre ,"0,25",quarts,0,0,0,
420,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Nantes,Vinaigre,Portugal,7,tonneaux,0,0,0,
421,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Nantes,Vinaigre,Portugal,4,barriques,0,0,0,
422,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Nantes,Vinaigre,Portugal,25,quarts,0,0,0,
423,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Nantes,Vinaigre,Hambourg,4,tonneaux,0,0,0,
424,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Nantes,Vinaigre,Hambourg,1,barriques,0,0,0,
425,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Nantes,Vinaigre,Hambourg,2,quarts,0,0,0,
426,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Nantes,Vinaigre,Suede,2,tonneaux,0,0,0,
427,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Nantes,Vinaigre,Norvège,7,tonneaux,0,0,0,
428,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,12,Nantes,Vinaigre,Norvège,1,quarts,0,0,0,
429,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,13,Bordeaux,Vin,Espagne,3,tonneaux,0,0,0,
430,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,13,Bordeaux,Vin,Espagne,1,barriques,0,0,0,
431,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,13,Bordeaux,Vin,Espagne,281,bouteilles,0,0,0,
432,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,13,Bordeaux,Vin,Flandre,1,tonneaux,0,0,0,
433,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,13,Bordeaux,Vin,Flandre,1,barriques,0,0,0,
434,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,13,Bordeaux,Vin,Flandre,2,ancres,0,0,0,
435,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,13,Bordeaux,Vin,Hollande,1,barriques,0,0,0,
436,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,13,Bordeaux,Vin,Portugal,1,barriques,0,0,0,
437,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,13,Bordeaux,Vin,Irlande,1,tonneaux,0,0,0,
438,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,13,Bordeaux,Vin,Irlande,1,barriques,0,0,0,
439,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,13,Champagne,Vin,Espagne,1270,bouteilles,0,0,0,
440,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,13,Champagne,Vin,Breme,12,bouteilles,0,0,0,
441,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,13,Bourgogne,Vin,Espagne,1,tonneaux,0,0,0,
442,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,13,Bourgogne,Vin,Irlande,1,barriques,0,0,0,
443,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,13,Espagne,Vin,Irlande,18,bouteilles,0,0,0,
444,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,13,Frontignan,Vin,Suede,1,barriques,0,0,0,
445,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,13,Frontignan,Vin,Espagne,40,bouteilles,0,0,0,
446,Torsten,AD44 C706,Out/Nantes - Exports - 1734 - bis.csv,Out,1734,Exports,Nantes,13,Martinique,Castes de Martinique ,"Hambourg, Hollande et Livourne",595674,livres,0,0,0,
