numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,total,quantity_unit,remarks,doubleaccounts
176,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Bordeaux,Bordeaux,2,Cuirs tannés,Iles Françaises de l’Amérique,84 601,70 501,165 442,livres,,0
177,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,La Rochelle,La Rochelle,2,Cuirs tannés,Iles Françaises de l’Amérique,13 401,13 401,165 442,livres,,0
178,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Nantes,Nantes,2,Cuirs tannés,Iles Françaises de l’Amérique,21 734,21 734,165 442,livres,,0
179,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Marseille,Marseille,2,Cuirs tannés,Iles Françaises de l’Amérique,45 706,65 923,165 442,livres,,0
180,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Bayonne,Bayonne,2,Liqueurs,Iles Françaises de l’Amérique,592,,109 700,,,0
181,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Bordeaux,Bordeaux,2,Liqueurs,Iles Françaises de l’Amérique,8 262,,109 700,,,0
182,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,La Rochelle,La Rochelle,2,Liqueurs,Iles Françaises de l’Amérique,328,,109 700,,,0
183,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,La Rochelle,Rochefort,2,Liqueurs,Iles Françaises de l’Amérique,7 170,,109 700,,,0
184,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Nantes,Nantes,2,Liqueurs,Iles Françaises de l’Amérique,29 468,,109 700,,,0
185,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Saint-Malo,Saint-Malo,2,Liqueurs,Iles Françaises de l’Amérique,2 364,,109 700,,,0
186,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Rouen,Le Havre,2,Liqueurs,Iles Françaises de l’Amérique,10 692,,109 700,,,0
187,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Rouen,Honfleur,2,Liqueurs,Iles Françaises de l’Amérique,20,,109 700,,,0
188,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Amiens,Saint-Vallery sur Somme,2,Liqueurs,Iles Françaises de l’Amérique,22,,109 700,,,0
189,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Lille,Dunkerque,2,Liqueurs,Iles Françaises de l’Amérique,2 328,,109 700,,,0
190,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,2,Liqueurs,Iles Françaises de l’Amérique,1 191,,109 700,,,0
191,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Marseille,Marseille,2,Liqueurs,Iles Françaises de l’Amérique,47 263,,109 700,,,0
192,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Nantes,Nantes,2,Rhum,Iles Françaises de l’Amérique,2 520,,20 020,,,0
193,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Lille,Dunkerque,2,Rhum,Iles Françaises de l’Amérique,17 500,,20 020,,,0
194,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Bayonne,Bayonne,2,Ris,Iles Françaises de l’Amérique,3 524,11 079,10 531,livres,,0
195,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,La Rochelle,La Rochelle,2,Ris,Iles Françaises de l’Amérique,159,468,10 531,livres,,0
196,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Nantes,Nantes,2,Ris,Iles Françaises de l’Amérique,2 564,12 814,10 531,livres,,0
197,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Rouen,Le Havre,2,Ris,Iles Françaises de l’Amérique,1 465,8 115,10 531,livres,,0
198,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Amiens,Saint-Vallery sur Somme,2,Ris,Iles Françaises de l’Amérique,3 019,10 065,10 531,livres,,0
199,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Bayonne,Bayonne,2,Sirop fin,Iles Françaises de l’Amérique,60,60,47 419,livres,,0
200,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Bordeaux,Bordeaux,2,Sirop fin,Iles Françaises de l’Amérique,17 580,8 790,47 419,livres,,0
201,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,La Rochelle,La Rochelle,2,Sirop fin,Iles Françaises de l’Amérique,1 562,781,47 419,livres,,0
202,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,La Rochelle,Rochefort,2,Sirop fin,Iles Françaises de l’Amérique,1 073,716,47 419,livres,,0
203,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Nantes,Nantes,2,Sirop fin,Iles Françaises de l’Amérique,13 663,11 387,47 419,livres,,0
204,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Saint-Malo,Saint-Malo,2,Sirop fin,Iles Françaises de l’Amérique,749,749,47 419,livres,,0
205,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Saint-Malo,Saint-Servan,2,Sirop fin,Iles Françaises de l’Amérique,326,326,47 419,livres,,0
206,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Caen,Granville,2,Sirop fin,Iles Françaises de l’Amérique,56,56,47 419,livres,,0
207,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Rouen,Le Havre,2,Sirop fin,Iles Françaises de l’Amérique,8 246,5 498,47 419,livres,,0
208,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Rouen,Honfleur,2,Sirop fin,Iles Françaises de l’Amérique,218,218,47 419,livres,,0
209,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Amiens,Saint-Vallery sur Somme,2,Sirop fin,Iles Françaises de l’Amérique,112,112,47 419,livres,,0
210,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Lille,Dunkerque,2,Sirop fin,Iles Françaises de l’Amérique,210,210,47 419,livres,,0
211,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,2,Sirop fin,Iles Françaises de l’Amérique,90,90,47 419,livres,,0
212,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Marseille,Marseille,2,Sirop fin,Iles Françaises de l’Amérique,3 474,2 896,47 419,livres,,0
213,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Bordeaux,Bordeaux,2,Sirop mélasse,Iles Françaises de l’Amérique,11,117,122 270,livres,,0
214,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,La Rochelle,La Rochelle,2,Sirop mélasse,Iles Françaises de l’Amérique,37 710,188 552,122 270,livres,,0
215,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Nantes,Nantes,2,Sirop mélasse,Iles Françaises de l’Amérique,82 985,345 771,122 270,livres,,0
216,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Saint-Malo,Saint-Malo,2,Sirop mélasse,Iles Françaises de l’Amérique,1 564,13 030,122 270,livres,,0
217,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Bayonne,Bayonne,2,Tabac en feuille,Iles Françaises de l’Amérique,912,730,81 741,livres,,0
218,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Bordeaux,Bordeaux,2,Tabac en feuille,Iles Françaises de l’Amérique,6 600,12 000,81 741,livres,,0
219,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Nantes,Nantes,2,Tabac en feuille,Iles Françaises de l’Amérique,20,34,81 741,livres,,0
220,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Rouen,Le Havre,2,Tabac en feuille,Iles Françaises de l’Amérique,8 820,14 700,81 741,livres,,0
221,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Lille,Dunkerque,2,Tabac en feuille,Iles Françaises de l’Amérique,48 931,122 328,81 741,livres,,0
222,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Marseille,Marseille,2,Tabac en feuille,Iles Françaises de l’Amérique,16 458,41 144,81 741,livres,,0
223,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Bayonne,Bayonne,2,Tabac fabriqué,Iles Françaises de l’Amérique,1 460,730,5 791,livres,,0
224,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Nantes,Nantes,2,Tabac fabriqué,Iles Françaises de l’Amérique,800,200,5 791,livres,,0
225,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Marseille,La Ciotat,2,Tabac fabriqué,Iles Françaises de l’Amérique,24,12,5 791,livres,Pas sûr de la direction,0
226,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Marseille,Marseille,2,Tabac fabriqué,Iles Françaises de l’Amérique,3 507,1 169,5 791,livres,,0
227,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Bayonne,Bayonne,2,Taffia,Iles Françaises de l’Amérique,1 602,,12 402,,,0
228,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Bordeaux,Bordeaux,2,Taffia,Iles Françaises de l’Amérique,75,,12 402,,,0
229,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Nantes,Nantes,2,Taffia,Iles Françaises de l’Amérique,2 450,,12 402,,,0
230,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Lille,Dunkerque,2,Taffia,Iles Françaises de l’Amérique,135,,12 402,,,0
231,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Marseille,Marseille,2,Taffia,Iles Françaises de l’Amérique,8 140,,12 402,,,0
232,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Bayonne,Bayonne,2,Objets divers,Iles Françaises de l’Amérique,300,,94 168,,,0
233,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Bordeaux,Bordeaux,2,Objets divers,Iles Françaises de l’Amérique,6 052,,94 168,,,0
234,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,La Rochelle,La Rochelle,2,Objets divers,Iles Françaises de l’Amérique,4 080,,94 168,,,0
235,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,La Rochelle,Rochefort,2,Objets divers,Iles Françaises de l’Amérique,72,,94 168,,,0
236,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Lorient,Brest,2,Objets divers,Iles Françaises de l’Amérique,360,,94 168,,,0
237,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Nantes,Nantes,2,Objets divers,Iles Françaises de l’Amérique,34 239,,94 168,,,0
238,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Saint-Malo,Saint-Malo,2,Objets divers,Iles Françaises de l’Amérique,518,,94 168,,,0
239,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Saint-Malo,Saint-Servan,2,Objets divers,Iles Françaises de l’Amérique,128,,94 168,,,0
240,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Rouen,Le Havre,2,Objets divers,Iles Françaises de l’Amérique,30 044,,94 168,,,0
241,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Lille,Dunkerque,2,Objets divers,Iles Françaises de l’Amérique,1 353,,94 168,,,0
242,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Marseille,Marseille,2,Objets divers,Iles Françaises de l’Amérique,17 022,,94 168,,,0
243,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Bordeaux,Bordeaux,2,Piastres,Iles Françaises de l’Amérique,1 800 000,,1 800 000,,,0
244,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Rouen,Le Havre,2,Gomme,Sénégal et Guinée,2 246 455,1 212 004,2 246 455,livres,,
245,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Bordeaux,Bordeaux,2,Morphil,Sénégal et Guinée,17 994,2 999,407 364,livres,,
246,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,La Rochelle,La Rochelle,2,Morphil,Sénégal et Guinée,47 556,7 926,407 364,livres,,
247,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Lorient,Brest,2,Morphil,Sénégal et Guinée,2 370,395,407 364,livres,,
248,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Nantes,Nantes,2,Morphil,Sénégal et Guinée,98 382,16 397,407 364,livres,,
249,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Rouen,Le Havre,2,Morphil,Sénégal et Guinée,200 442,33 407,407 364,livres,,
250,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Rouen,Honfleur,2,Morphil,Sénégal et Guinée,30 624,5 104,407 364,livres,,
251,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Marseille,Marseille,2,Morphil,Sénégal et Guinée,9 996,1 666,407 364,livres,,
252,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Bordeaux,Bordeaux,2,Objets divers,Sénégal et Guinée,2 979,,43 849,,,
253,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Rouen,Le Havre,2,Objets divers,Sénégal et Guinée,19 351,,43 849,,,
254,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Rouen,Honfleur,2,Objets divers,Sénégal et Guinée,20 759,,43 849,,,
255,Guillaume Daudin,ANOM Col F 2B 14,National toutes directions partenaires manquants/Colonies/1789 - ANOM Col F 2B 14 - Par généralité - Imports colonies – 1789.csv,National toutes directions partenaires manquants,1789,Imports,Marseille,Marseille,2,Objets divers,Sénégal et Guinée,760,,43 849,,,
,,,,,1789,Exports,,Bayonne,4,Cacao des colonies françaises de l’Amérique,Étranger,19 412,38 825,336 860,livres,,
,,,,,,,,Bordeaux,4,Cacao des colonies françaises de l’Amérique,Étranger,71 827,143 657,336 860,livres,,
,,,,,,,,Nantes,4,Cacao des colonies françaises de l’Amérique,Étranger,24 911,49 820,336 860,livres,,
,,,,,,,,Le Havre,4,Cacao des colonies françaises de l’Amérique,Étranger,26 550,53 100,336 860,livres,,
,,,,,,,,Marseille,4,Cacao des colonies françaises de l’Amérique,Étranger,194 160,388 326,336 860,livres,,
,,,,,,,,Bayonne,4,Caffé des colonies françaises de l’Amérique,Étranger,95 025,90 500,72 801 999,livres,,
,,,,,,,,Bordeaux,4,Caffé des colonies françaises de l’Amérique,Étranger,36 025 780,34 310 273,72 801 999,livres,,
,,,,,,,,La Rochelle,4,Caffé des colonies françaises de l’Amérique,Étranger,2622875,2 497 979,72 801 999,livres,,
,,,,,,,,Nantes,4,Caffé des colonies françaises de l’Amérique,Étranger,9 161 910,8 725 635,72 801 999,livres,,
,,,,,,,,Saint-Malo,4,Caffé des colonies françaises de l’Amérique,Étranger,245 827,234 122,72 801 999,livres,,
,,,,,,,,Cherbourg,4,Caffé des colonies françaises de l’Amérique,Étranger,1 258,1 199,72 801 999,livres,,
,,,,,,,,Rouen,4,Caffé des colonies françaises de l’Amérique,Étranger,984 601,937 717,72 801 999,livres,,
,,,,,,,,Honfleur,4,Caffé des colonies françaises de l’Amérique,Étranger,30 510,29 058,72 801 999,livres,,
,,,,,,,,Dieppe,4,Caffé des colonies françaises de l’Amérique,Étranger,1 128,1 075,72 801 999,livres,,
,,,,,,,,Le Havre,4,Caffé des colonies françaises de l’Amérique,Étranger,12 115 484,11 014 079,72 801 999,livres,,
,,,,,,,,Dunkerque,4,Caffé des colonies françaises de l’Amérique,Étranger,1 182 957,1 131 388,72 801 999,livres,,
,,,,,,,,Marseille,4,Caffé des colonies françaises de l’Amérique,Étranger,10 334 644,10 334 644,72 801 999,livres,,
,,,,,,,,Bordeaux,4,Coton des colonies françaises,Étranger,3 368 654,2 245 770,8 494 506,livres,,
,,,,,,,,La Rochelle,4,Coton des colonies françaises,Étranger,5 984,3 861,8 494 506,livres,,
,,,,,,,,Nantes,4,Coton des colonies françaises,Étranger,1 441 194,960 797,8 494 506,livres,,
,,,,,,,,Rouen,4,Coton des colonies françaises,Étranger,19 449,12 548,8 494 506,livres,,
,,,,,,,,Le Havre,4,Coton des colonies françaises,Étranger,2 796 652,1 553 696,8 494 506,livres,,
,,,,,,,,Dunkerque,4,Coton des colonies françaises,Étranger,719 051,463 904,8 494 506,livres,,
,,,,,,,,Marseille,4,Coton des colonies françaises,Étranger,2 625,1 750,8 494 506,livres,,
,,,,,,,,Bureaux de terre frontières,4,Coton des colonies françaises,Étranger,140 897,93 932,8 494 506,livres,,
,,,,,,,,Marseille,4,Gingembre des colonies françaises,Étranger,6 616,18 922,6 616,livres,,
,,,,,,,,Bordeaux,4,Indigo des colonies françaises,Étranger,3 719 723,391 550,6 678 970,livres,,
,,,,,,,,La Rochelle,4,Indigo des colonies françaises,Étranger,262 275,27 608,6 678 970,livres,,
,,,,,,,,Nantes,4,Indigo des colonies françaises,Étranger,470 636,49 541,6 678 970,livres,,
