quantity_unit,quantity_unit_orthographe,quantity_unit_ajustees,u_conv,q_conv,remarque_unit,incertitude_unit,source_hambourg,missing,need_marchandises,source_bdc,nbr_bdc_quantity_unit,nbr_bdc_quantity_unit_ajustees
Panniers,paniers,,,,,,,,,1,2,224943
panniers,paniers,,,,,,,,,1,3,224943
paque,paque,,,,,,,,,1,2,224943
paqué,paqué,,,,,,,,,1,1,224943
PAQUET,paquets,paquets,contenant,1,,,,,,1,1,224943
Paquet,paquets,paquets,contenant,1,,,,,,1,1,224943
paquet,paquets,paquets,contenant,1,,,,,,1,6,224943
Paquets,paquets,paquets,contenant,1,,,,,,1,34,224943
paquets,paquets,paquets,contenant,1,,,0,,0,1,97,97
Paquets 100 faix,paquets 100 faix,,,,,,,,,1,1,224943
paquets estimés,paquets estimés,,,,,,,,,1,1,224943
Par cube,par cube,,,,,,,,,1,1,224943
pasqus,pasqus,,,,,,0,1,0,1,1,224943
patz,patz,,,,,,0,1,0,1,1,224943
paumes,paumes,,,,,,,,,1,3,224943
Peau,peaux,peaux,pieces,1,,,,,,1,1,224943
Peaux,peaux,peaux,pieces,1,,,,,,1,91,224943
peaux,peaux,peaux,pieces,1,,,0,,0,1,205,219
Pelaux,pelaux,,,,,,,,,1,1,224943
Pendules,pendules,,,,,,,,,1,1,224943
pendules,pendules,,,,,,,,,1,3,224943
pendules de 8 livres,pendules de 8 livres,,,,,,,,,1,1,224943
pendulle,pendules,,,,,,,,,1,1,224943
perches,perches,,,,,,,,,1,1,224943
Petit baril,barils petits,,,,,,,,,1,1,224943
petit baril,barils petits,,,,,,,,,1,1,224943
Petit sac,petit sac,,,,,,,,,1,1,224943
petite,petits,petits,pieces,1,,,,,,1,3,224943
petite caisse,petite caisse,,,,,,,,,1,1,224943
petite pièces,petite pièces,,,,,,,,,1,1,224943
petites,petits,petits,pieces,1,,,,,,1,9,224943
petites barils,barils petits,,,,,,,,,1,1,224943
petits,petits,petits,pieces,1,,,0,,0,1,8,8
petits barils,barils petits,,,,,,,,,1,2,224943
Petits barrils,barils petits,,,,,,,,,1,4,224943
pezam,pezant,,,,,,,,,1,1,224943
Pezant,pezant,,,,,,,,,1,2,224943
piè,piè,,,,,,,,,1,2,224943
piece,pièces,,,,,,,,,1,25,224943
piéce,pièces,,,,,,,,,1,3,224943
Pièce,pièces,,,,,,,,,1,38,224943
pièce,pièces,,,,,,,,,1,22,224943
pièce de 30 pieds,pièce de 30 pieds,,,,,,,,,1,1,224943
Pieces,pièces,,,,,,,,,1,46,224943
pieces,pièces,,,,,,,,,1,498,224943
piéces,pièces,,,,,,,,,1,61,224943
PIèces,pièces,,,,,,,,,1,23,224943
Pièces,pièces,,,,,,,,,1,1359,224943
pièces,pièces,,,,,,0,,1,1,3228,224943
Pièces ?,pièces ?,,,,,,,,,1,1,224943
Pièces & Livres,pièces & livres,,,,,,,,,1,1,224943
pièces de 15 aunes,pièces de 15 aunes,,,,,,,,,1,1,224943
Pièces de judes,pièces de judes,,,,,,,,,1,1,224943
Pièces grosses,pièces grosses,,,,,,,,,1,1,224943
Pièces pour barriques,pièces pour barriques,,,,,,,,,1,1,224943
piècs,pièces,,,,,,,,,1,1,224943
pied,pieds,pieds de roi,cm,32.484001,p426 doursther,,,,,1,4,224943
Pieds,pieds,pieds de roi,cm,32.484001,p426 doursther,,,,,1,15,224943
pieds,pieds,pieds de roi,cm,32.484001,p426 doursther,,0,,0,1,87,87
Pieds cubes,pieds cubes,pieds cubes,litres,34.277,Wikipedia,,,,,1,1,224943
pieds cubes,pieds cubes,pieds cubes,litres,34.277,Wikipedia,,0,,0,1,4,4
Pierre,pierre,pierres,pieces,1,,,,,,1,1,224943
Pierres,pierre,pierres,pieces,1,,,,,,1,1,224943
pierres,pierre,pierres,pieces,1,,,0,,0,1,4,4
pinte,pintes,,,,,,,,,1,2,224943
Pintes,pintes,,,,,,,,,1,28,224943
pintes,pintes,,,,,,0,,1,1,140,224943
Pipe,pipe,,,,,,,,,1,1,224943
Pipes,pipe,,,,,,,,,1,10,224943
pipes,pipe,,,,,,0,,1,1,55,224943
pipet,pipet,,,,,,,,,1,1,224943
pipettes,pipettes,pipettes,contenant,1,,,0,,0,1,1,1
plamches,planches,planches,pieces,1,,,,,,1,1,224943
Planches,planches,planches,pieces,1,,,,,,1,8,224943
planches,planches,planches,pieces,1,,,0,,0,1,29,29
plaques,plaques,,,,,,,,,1,2,224943
plumes,plumes,,,,,,,,,1,1,224943
poché,pochées,,,,,,,,,1,1,224943
Pochées,pochées,,,,,,,,,1,11,224943
Poches,poches,,,,,,,,,1,2,224943
Pognées,pognées,,,,,,,,,1,1,224943
poids,poids,,,,,,,,,1,3,224943
Poignées,poignées,poignées,contenant,1,,,,,,1,7,224943
poignées,poignées,poignées,contenant,1,,,0,,0,1,9,9
Poignés,poignées,poignées,contenant,1,,,,,,1,1,224943
poincon,poinçons,,,,,,,,,1,1,224943
Poinçon,poinçons,,,,,,,,,1,1,224943
poinçon,poinçons,,,,,,,,,1,8,224943
Poincons,poinçons,,,,,,,,,1,2,224943
Poinçons,poinçons,,,,,,,,,1,22,224943
poinçons,poinçons,,,,,,0,,1,1,170,224943
poinEau,poineau,,,,,,,,,1,1,224943
pommes,pommes,,,,,,,,,1,1,224943
porcelets,porcelets,pièces,pieces,1,,,0,,0,1,7,181
porqs,porqs,pièces,pieces,1,,,0,,0,1,6,181
Pors,pors,,,,,,,,,1,1,224943
pot,pots,,,,,,,,,1,1,224943
potiches,potiches,,,,,,,,,1,2,224943
Pots,pots,,,,,,,,,1,137,224943
pots,pots,,,,,,0,,1,1,255,224943
poulains,poulains,pièces,pieces,1,,,0,,0,1,16,181
pouteries,pouteries,,,,,,,,,1,1,224943
poutre,poutre,,,,,,,,,1,1,224943
poutres,poutre,,,,,,,,,1,1,224943
Prises,prises,,,,,,,,,1,1,224943
q livre,q livre,,,,,,,,,1,3,224943
quars de Barils,quart de barils,,,,,,,,,1,1,224943
Quart,quart,quarts de livres,kg,.125,,,,,,1,3,224943
quart,quart,quarts de livres,kg,.125,,,,,,1,5,224943
quarteaux,quarteaux,,,,,,,,,1,2,224943
Quartieres,quartiers,,,,,,,,,1,2,224943
Quartiers,quartiers,,,,,,,,,1,4,224943
quartiers,quartiers,,,,,,0,,1,1,3,224943
Quartiers mesure de Blaye,quartiers mesure de blaye,,,,,,,,,1,3,224943
Quarts,quarts,quarts de livres,kg,.125,,,,,,1,108,224943
quarts,quarts,quarts de livres,kg,.125,,,0,,0,1,56,56
Quarts??,quarts??,quarts de livres,kg,.125,,,,,,1,1,224943
Queue,queues,,,,,,,,,1,1,224943
Queues,queues,,,,,,,,,1,2,224943
queues,queues,,,,,,0,,1,1,4,224943
quiconir,quiconir,,,,,,,,,1,1,224943
Quintaux,quintaux,,,,,,,,,1,13,224943
quintaux,quintaux,,,,,,,,,1,4,224943
Quinteaux,quintaux,,,,,,,,,1,2,224943
quints,quints,,,,,,,,,1,7,224943
Rame,rames,rames,pieces,500,Doursther : mesure pour le papier. Entre 360 et 500 feuilles,,,,,1,1,224943
rame,rames,rames,pieces,500,Doursther : mesure pour le papier. Entre 360 et 500 feuilles,,,,,1,15,224943
rame ou aunes,rame ou aunes,,,,,,,,,1,1,224943
Rames,rames,rames,pieces,500,Doursther : mesure pour le papier. Entre 360 et 500 feuilles,,,,,1,207,224943
rames,rames,rames,pieces,500,Doursther : mesure pour le papier. Entre 360 et 500 feuilles,,0,,0,1,339,339
Rapé,rapé,,,,,,,,,1,1,224943
Raziere,razières,,,,,,,,,1,2,224943
Razière,razières,,,,,,,,,1,1,224943
Razieres,razières,,,,,,,,,1,3,224943
Razières,razières,,,,,,,,,1,2,224943
razières,razières,,,,,,0,,1,1,21,224943
Retz,retz,,,,,,,,,1,1,224943
robes,robes,,,,,,0,1,0,1,3,224943
Rouleaux,rouleaux,,,,,,,,,1,2,224943
rouleaux,rouleaux,,,,,,0,,1,1,8,224943
sabres,sabres,sabres,pieces,1,,,0,,0,1,6,6
Sac,sacs,,,,,,,,,1,1,224943
Sacs,sacs,,,,,,,,,1,19,224943
sacs,sacs,,,,,,0,,1,1,70,224943
Sacs de 2800 boisseaux,sacs de 2800 boisseaux,,,,,,,,,1,1,224943
sannées,sannées,,,,,,,,,1,1,224943
saumon,saumon,pièces,pieces,1,,,,,,1,2,224943
saumons,saumon,pièces,pieces,1,,,0,,0,1,8,181
Saur,saur,,,,,,,,,1,1,224943
Saus,saus,,,,,,,,,1,4,224943
Secheldes,secheldes,,,,,,,,,1,1,224943
sennes,sennes,sennes,pieces,1,,,0,,0,1,2,2
septier,septier,,,,,,,,,1,5,224943
Septiers,septier,,,,,,,,,1,15,224943
septiers,septier,,,,,,0,,1,1,34,224943
serges,serges,,,,,,0,1,0,1,1,224943
sergiers,sergiers,,,,,,0,1,0,1,1,224943
Serviettes,serviettes,,,,,,,,,1,1,224943
Setiers,setiers,,,,,,,,,1,1,224943
setiers,setiers,,,,,,,,,1,7,224943
settier,setiers,,,,,,,,,1,1,224943
Settiers,setiers,,,,,,,,,1,3,224943
simple,simple,,,,,,,,,1,1,224943
Sixains,sixains,,,,,,,,,1,5,224943
sixains,sixains,,,,,,0,1,0,1,2,224943
sixieme de baril,sixieme de baril,,,,,,,,,1,1,224943
sizaines,sizaines,,,,,,0,1,0,1,1,224943
Somme,somme,,,,,,,,,1,1,224943
sommée,sommées,,,,,,,,,1,1,224943
Sommées,sommées,,,,,,,,,1,2,224943
sommées,sommées,,,,,,0,1,0,1,8,224943
sommes,somme,,,,,,,,,1,4,224943
sommiers,sommiers,,,,,,0,1,0,1,7,224943
Sous,sous,,,,,,,,,1,1,224943
stoc,stoc,,,,,,,,,1,1,224943
tables,tables,,,,,,,,,1,2,224943
taille petit,taille petit,,,,,,,,,1,1,224943
tapis,tapis,pièces,pieces,1,,,0,,0,1,4,181
Tarsonde,tarsonde,,,,,,,,,1,1,224943
Taupettes,taupettes,,,,,,,,,1,1,224943
taureaux,taureaux,pièces,pieces,1,,,0,,0,1,2,181
Tenture,tentures,,,,,,,,,1,1,224943
tentures,tentures,,,,,,0,1,0,1,1,224943
têtes,têtes,pièces,pieces,1,,,0,,0,1,1,181
Thonneaux,tonneaux,,,,,,,,,1,22,224943
thonneaux,tonneaux,,,,,,,,,1,13,224943
thuilles,thuilles,,,,,,,,,1,1,224943
tierce,tierce,tierce,kg,148,Doursther : Tierce=nom donné par les allemands à Aime: de 130 à 166 litres -> 148 litres,,1,,0,0,0,0
TIERCON,tierçons,,,,,,,,,1,1,224943
tiercon,tierçons,,,,,,,,,1,4,224943
Tierçon,tierçons,,,,,,,,,1,1,224943
tierçon,tierçons,,,,,,,,,1,12,224943
Tiercons,tierçons,,,,,,,,,1,6,224943
tiercons,tierçons,,,,,,,,,1,11,224943
Tierçons,tierçons,,,,,,,,,1,10,224943
tierçons,tierçons,,,,,,0,,1,1,88,224943
Tiercours,tierçons,,,,,,,,,1,2,224943
Tiercous,tierçons,,,,,,,,,1,2,224943
Tierions,tierçons,,,,,,,,,1,1,224943
tiers,tiers,,,,,,0,1,0,1,1,224943
Tiersous,tierçons,,,,,,,,,1,2,224943
Timbres,timbres,,,,,,,,,1,1,224943
timbres,timbres,timbres de 40 peaux,pieces,40,http://books.google.fr/books?id=nuY_AAAAcAAJ&pg=PA733&lpg=PA733&dq=peaux+d'hermine+timbre&source=bl&ots=MErsCSDehB&sig=FF2NCCXeSO90f1TcYozlqI33Y_I&hl=fr&sa=X&ei=Qau2U_SkL4Pt0gWo9YHIAQ&ved=0CCsQ6AEwAw#v=onepage&q=peaux%20d'hermine%20timbre&f=fal,,0,,0,1,10,10
tinéa,tinéa,,,,,,,,,1,1,224943
Toises,toises,toises,cm,194.89999,Wikipedia,,,,,1,4,224943
toises,toises,toises,cm,194.89999,Wikipedia,,0,,0,1,7,7
Toisons,toisons,,,,,,,,,1,1,224943
Tomes,tomes,,,,,,,,,1,1,224943
tomes,tomes,,,,,,,,,1,2,224943
Tommes,tommes,,,,,,,,,1,1,224943
tommes,tommes,,,,,,,,,1,1,224943
tonaux,tonneaux,,,,,,,,,1,6,224943
tonnaux,tonneaux,,,,,,,,,1,1,224943
Tonne,tonne,,,,,,,,,1,4,224943
tonne,tonne,,,,,,,,,1,4,224943
Tonneau,tonneaux,,,,,,,,,1,13,224943
tonneau,tonneaux,,,,,,,,,1,1,224943
Tonneaux,tonneaux,,,,,,,,,1,462,224943
tonneaux,tonneaux,,,,,,0,,1,1,921,224943
Tonneaux a 20 qu,tonneaux a 20 qu,,,,,,,,,1,1,224943
Tonneaux de haut,tonneaux de haut,,,,,,,,,1,1,224943
Tonneaux de ville,tonneaux de ville,,,,,,,,,1,1,224943
Tonnes,tonne,,,,,,,,,1,22,224943
tonnes,tonne,,,,,,0,,1,1,62,224943
traque,traques,traques,pieces,3,Dictionnaire de la marine françois (books.google.fr),,,,,1,9,224943
traquer,traques,traques,pieces,3,Dictionnaire de la marine françois (books.google.fr),,,,,1,1,224943
Traques,traques,traques,pieces,3,Dictionnaire de la marine françois (books.google.fr),,,,,1,28,224943
traques,traques,traques,pieces,3,Dictionnaire de la marine françois (books.google.fr),,0,,0,1,41,41
Treilles,treilles,,,,,,,,,1,1,224943
treittes,treittes,,,,,,0,1,0,1,1,224943
vaches,vaches,pièces,pieces,1,,,0,,0,1,22,181
Valeur,valeur,,,,,,,,,1,637,224943
valeur,valeur,,,,,,,,,1,410,224943
Valeur Cy,valeur cy,,,,,,,,,1,15,224943
Valeur de,valeur,,,,,,,,,1,150,224943
Valeurs,valeur,,,,,,,,,1,1,224943
valeurs,valeur,,,,,,,,,1,23,224943
Valleur,valeur,,,,,,,,,1,1,224943
vals,vals,,,,,,0,1,0,1,1,224943
veaux,veaux,pièces,pieces,1,,,0,,0,1,8,181
velles,veltes,veltes,kg,7.4299998,Dourshter : mesure de Paris,,,,,1,1,224943
Veltes,veltes,veltes,kg,7.4299998,Dourshter : mesure de Paris,,,,,1,89,224943
veltes,veltes,veltes,kg,7.4299998,Dourshter : mesure de Paris,,0,,0,1,170,170
Veltes le demi,veltes le demi,,,,,,,,,1,1,224943
veltres,veltes,veltes,kg,7.4299998,Dourshter : mesure de Paris,,,,,1,1,224943
Verges,verges,verges,kg,7.4299998,p581 : <=> veltes,,,,,1,17,224943
verges,verges,verges,kg,7.4299998,p581 : <=> veltes,,0,,0,1,17,17
vie?,vie?,,,,,,,,,1,1,224943
vieux?,vieux?,,,,,,,,,1,1,224943
violons,violons,violons,pieces,1,,,0,,0,1,3,3
Vivants,vivants,,,,,,,,,1,1,224943
vogues,vogues,,,,,,,,,1,1,224943
voiture,voitures,,,,,,,,,1,1,224943
voitures,voitures,,,,,,0,1,0,1,18,224943
vollilles,vollilles,vollilles,pieces,1,loïc charles,,0,,0,1,1,1
W,w,,,,,,,,,1,2,224943
wagons,wagons,,,,,,0,,1,1,8,224943
yunes,yunes,imi de berne,litres,3.503,p597 doursther -> voir Imi p186,,0,,0,1,1,1
,,,,,,,,,,1,180497,224943
