numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,origine,quantity_unit,remarks,doubleaccounts
625,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Casaques,Cayenne et Guyanne,2166,722,Marseille,en nombre,,0
626,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Casaques,Isle de France et de Bourbon,600,200,Marseille,en nombre,,0
627,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Cabans ou capottes,St Domingue,19428,1619,Marseille,en nombre,,0
628,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Cabans ou capottes,La Martinique,4272,356,Marseille,en nombre,,0
629,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Cabans ou capottes,Sénégal,480,40,Marseille,en nombre,,0
630,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Gilet de coton en filozelle,St Domingue,180,30,Nîmes,en nombre,Le pdf donne aussi la quantité en livres,0
631,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Gilet de soye en dorure,St Domingue,1200,100,Lyon,en nombre,,0
632,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Gillet de soye,St Domingue,60,5,Lyon,en nombre,,0
633,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Gillet de soye,La Martinique,126,21,Lyon,en nombre,,0
634,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Veste de soye en dorure,St Domingue,1200,42,Lyon,en nombre,,0
635,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Redingottes,St Domingue,32700,2180,Marseille,en nombre,,0
636,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Redingottes,La Martinique,2250,150,Marseille,en nombre,,0
637,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Redingottes,La Guadeloupe,45,3,Marseille,en nombre,,0
638,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Huile d'olive,St Domingue,861130,1230185,Provence,livres,,0
639,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Huile d'olive,La Martinique,484107,691582,Provence,livres,,0
640,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Huile d'olive,La Guadeloupe,55352,79045,Provence,livres,,0
641,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Huile d'olive,Cayenne et Guyanne,12529,17898,Provence,livres,,0
642,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Huile d'olive,Sénégal,336,480,Provence,livres,,0
643,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Huile d'olive,Isle de France et de Bourbon,32904,47005,Provence,livres,,0
644,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Huile de lin,St Domingue,853,1470,Flandres,livres,,0
645,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Huile de lin,La Martinique,435,750,Flandres,livres,,0
646,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Huile de lin,Isle de France et de Bourbon,93,160,Flandres,livres,,0
647,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Huile de poisson,St Domingue,44,125,Terre neuve,livres,,0
648,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Instruments de musique en guitare,St Domingue,3087,,Marseille,,,0
649,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Instruments de musique en guitare,La Martinique,508,,Marseille,,,0
650,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Instruments de musique en guitare,Cayenne et Guyanne,174,,Marseille,,,0
651,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Instruments de musique en guitare,Isle de France et de Bourbon,790,,Marseille,,,0
652,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Laine lavée,St Domingue,1452,1210,Levant,livres,,0
653,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Laine lavée,La Martinique,36,30,Levant,livres,,0
654,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Laine lavée,La Guadeloupe,72,60,Levant,livres,,0
655,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Légumes divers,St Domingue,68,,Marseille,,,0
656,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Légumes divers,La Martinique,126,,Marseille,,,0
657,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Ail,St Domingue,2684,26845,Provence,livres,,0
658,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Ail,La Martinique,1287,12870,Provence,livres,,0
659,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Ail,La Guadeloupe,280,2800,Provence,livres,,0
660,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Ail,Cayenne et Guyanne,175,1750,Provence,livres,,0
661,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Ail,St Domingue,152,1525,Gênes,livres,,0
662,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Ail,La Martinique,500,5000,Gênes,livres,,0
663,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Ail,La Guadeloupe,20,200,Gênes,livres,,0
664,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Ail,Cayenne et Guyanne,60,600,Gênes,livres,,0
665,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Haricots,St Domingue,6683,55695,Languedoc,livres,,0
666,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Haricots,La Martinique,10331,86095,Languedoc,livres,,0
667,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Haricots,La Guadeloupe,1203,10025,Languedoc,livres,,0
668,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Haricots,Cayenne et Guyanne,888,7450,Languedoc,livres,,0
669,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Haricots,Sénégal,144,1200,Languedoc,livres,,0
670,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Lentilles,St Domingue,18327,122181,Auvergne,livres,,0
671,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Lentilles,La Martinique,25735,171570,Auvergne,livres,,0
672,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Lentilles,La Guadeloupe,2568,17125,Auvergne,livres,,0
673,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Lentilles,Cayenne et Guyanne,2048,13650,Auvergne,livres,,0
674,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Lentilles,Sénégal,4284,31736,Auvergne,livres,,0
675,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Pois,St Domingue,8390,62155,Auvergne,livres,,0
676,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Pois,La Martinique,943,6990,Auvergne,livres,,0
677,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Pois,La Guadeloupe,479,3550,Auvergne,livres,,0
678,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Pois,Sénégal,270,2000,Auvergne,livres,,0
679,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Truffes marinées,St Domingue,576,192,Marseille,livres,,0
680,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Truffes marinées,La Martinique,4380,1460,Marseille,livres,,0
681,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Truffes marinées,Isle de France et de Bourbon,5730,1910,Marseille,livres,,0
682,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Liège en bouchon,St Domingue,40945,27297,Marseille,livres,,0
683,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Liège en bouchon,La Martinique,8026,5351,Marseille,livres,,0
684,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Liège en bouchon,La Guadeloupe,1320,880,Marseille,livres,,0
685,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Liège en bouchon,Cayenne et Guyanne,960,640,Marseille,livres,,0
686,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Liège en bouchon,Isle de France et de Bourbon,14145,9430,Marseille,livres,,0
687,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Liège en planche,St Domingue,204,1705,Marseille,livres,,0
688,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Liège en planche,La Martinique,96,800,Marseille,livres,,0
689,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Liège en planche,La Guadeloupe,84,700,Marseille,livres,,0
690,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Linge en chemises,St Domingue,9636,2409,Marseille,chemises,,0
691,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Linge en chemises,La Martinique,128,32,Marseille,chemises,,0
692,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Linge en chemises,Cayenne et Guyanne,500,150,Marseille,chemises,,0
693,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Linge en chemises,St Domingue,5160,1290,Flandres,chemises,,0
694,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Linge en chemises,La Martinique,1296,324,Flandres,chemises,,0
695,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Linge en serviettes,Cayenne et Guyanne,432,288,Grenoble,en nombre,,0
696,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Linge en serviettes,St Domingue,787,215,Lille,livres,Le pdf donne aussi la quantité en aunes,0
697,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Linge en nappes,St Domingue,150,50,Lille,livres,Le pdf donne aussi la quantité en aunes,0
698,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Linge de table,La Martinique,2000,,Marseille,,,0
699,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Linge de table,St Domingue,875,,Flandres,,,0
700,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Linge de table,La Martinique,1230,,Flandres,,,0
701,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Linge de table,La Guadeloupe,960,,Flandres,,,0
702,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Liqueurs,St Domingue,95000,95000,Marseille,livres,,0
703,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Liqueurs,La Martinique,38125,38125,Marseille,livres,,0
704,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Liqueurs,La Guadeloupe,1420,1420,Marseille,livres,,0
705,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Liqueurs,Cayenne et Guyanne,2880,2880,Marseille,livres,,0
706,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Liqueurs,Sénégal,7700,7700,Marseille,livres,,0
707,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Liqueurs,Isle de France et de Bourbon,15418,15418,Marseille,livres,,0
708,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Liqueurs,St Domingue,30171,30171,Dauphiné,livres,,0
709,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Liqueurs,La Martinique,2010,2010,Dauphiné,livres,,0
710,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Liqueurs,La Guadeloupe,425,425,Dauphiné,livres,,0
711,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Liqueurs,Isle de France et de Bourbon,872,872,Dauphiné,livres,,0
712,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Liqueurs,Isle de France et de Bourbon,1240,1240,Nice,livres,,0
713,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Ratafia,St Domingue,28474,28474,Dauphiné,livres,,0
714,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Ratafia,La Martinique,6259,6259,Dauphiné,livres,,0
715,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Ratafia,La Guadeloupe,400,400,Dauphiné,livres,,0
716,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Ratafia,Cayenne et Guyanne,264,264,Dauphiné,livres,,0
717,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Ratafia,Sénégal,1200,1200,Dauphiné,livres,,0
718,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Ratafia,Isle de France et de Bourbon,41769,41769,Dauphiné,livres,,0
719,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Ratafia,St Domingue,4118,4118,Marseille,livres,,0
720,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Ratafia,La Martinique,3310,3310,Marseille,livres,,0
721,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Ratafia,Isle de France et de Bourbon,990,990,Marseille,livres,,0
722,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Eau de cerise,St Domingue,990,,Suisse,,,0
723,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Sirop,St Domingue,33050,33050,Marseille,livres,,0
724,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Sirop,La Martinique,29613,29613,Marseille,livres,,0
725,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Sirop,La Guadeloupe,900,900,Marseille,livres,,0
726,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Sirop,Cayenne et Guyanne,4080,4080,Marseille,livres,,0
727,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Sirop,Sénégal,1000,1000,Marseille,livres,,0
728,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Librairie en livres,St Domingue,3909,,Marseille,,,0
729,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Librairie en livres,La Martinique,5105,,Marseille,,,0
730,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Librairie en livres,La Guadeloupe,2640,,Marseille,,,0
731,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Librairie en livres,Isle de France et de Bourbon,3090,,Marseille,,,0
732,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Registres en blanc,St Domingue,1700,,Marseille,,,0
733,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Registres en blanc,La Martinique,710,,Marseille,,,0
734,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Registres en blanc,Isle de France et de Bourbon,850,,Marseille,,,0
735,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Marbre ouvré,St Domingue,6425,,Marseille,,,0
736,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Marbre ouvré,La Martinique,558,,Marseille,,,0
737,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Mortiers de marbre,St Domingue,1923,1282,Suède,en nombre,,0
738,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Mortiers de marbre,La Martinique,1236,824,Suède,en nombre,,0
739,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Mortiers de marbre,La Guadeloupe,123,82,Suède,en nombre,,0
740,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Marchandises à la valeur,St Domingue,19746,,Marseille,,,0
741,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Marchandises à la valeur,La Martinique,17779,,Marseille,,,0
742,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Marchandises à la valeur,La Guadeloupe,1234,,Marseille,,,0
743,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Marchandises à la valeur,Cayenne et Guyanne,1800,,Marseille,,,0
744,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Marchandises à la valeur,Sénégal,780,,Marseille,,,0
745,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Marchandises à la valeur,Isle de France et de Bourbon,3631,,Marseille,,,0
746,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Marchandises à la valeur,St Domingue,340,,Suède,,,0
747,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Marchandises à la valeur,Isle de France et de Bourbon,100,,Suède,,,0
748,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Mercerie,St Domingue,136712,68356,Lyon,livres,,0
749,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Mercerie,La Martinique,89754,44877,Lyon,livres,,0
750,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Mercerie,La Guadeloupe,9550,4775,Lyon,livres,,0
751,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Mercerie,Cayenne et Guyanne,9080,4540,Lyon,livres,,0
752,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Mercerie,Sénégal,740,370,Lyon,livres,,0
753,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Mercerie,Isle de France et de Bourbon,9592,4796,Lyon,livres,,0
754,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Mercerie à la valeur,St Domingue,1442,,Lyon,,,0
755,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,58,Mercerie à la valeur,Cayenne et Guyanne,250,,Lyon,,,0
