numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,origine,quantity_unit,remarks,doubleaccounts
597,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Outils divers,Tabago,218,,,,,0
598,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrages divers en bois,St Domingue,3670,,,,,0
599,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrages divers en bois,La Martinique,504,,,,,0
600,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrages divers en bois,Tabago,1517,,,,,0
601,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrages divers en bois,Sénégal et Guinée,2243,,,,,0
602,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrages d'écaille,St Domingue,600,1,Paris,caisses,,0
603,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrages d'orfèvrerie en argent,St Domingue,59211,,Paris,,,0
604,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrages d'orfèvrerie en argent,La Martinique,43440,,Paris,,,0
605,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrages d'orfèvrerie en argent,La Guadeloupe,35126,,Paris,,,0
606,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrages d'orfèvrerie en argent,Bourbon,836,,Paris,,,0
607,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrages d'orfèvrerie en argent,Sénégal et Guinée,11100,,Paris,,,0
608,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrage de cuivre doré et argenté,St Domingue,6612,,Paris,,,0
609,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrage de cuivre doré et argenté,La Martinique,400,,Paris,,,0
610,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrage de cuir,St Domingue,1520,,,,,0
611,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrage de cuir,La Martinique,1200,,,,,0
612,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrage de cuir,Cayenne et Guyanne,690,,,,,0
613,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrage de cuir,Tabago,12094,,,,,0
614,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrage de cuir,Bourbon,44,,,,,0
615,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrage de cuir,Sénégal et Guinée,2000,,,,,0
616,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Souliers de cuir,St Domingue,18020,4552,Paris,paires,,0
617,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Souliers de cuir,La Martinique,554,124,Paris,paires,,0
618,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Souliers de cuir,La Guadeloupe,300,100,Paris,paires,,0
619,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Souliers de cuir,Cayenne et Guyanne,509,134,Paris,paires,,0
620,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Souliers de cuir,Tabago,1820,495,Paris,paires,,0
621,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Souliers de cuir,Bourbon,108,25,Paris,paires,,0
622,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Souliers de cuir,Sénégal et Guinée,864,388,Paris,paires,,0
623,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Souliers d'étoffe de soye,St Domingue,2884,,Paris,,,0
624,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Souliers d'étoffe de soye,La Martinique,152,,Paris,,,0
625,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Souliers d'étoffe de soye,La Guadeloupe,3860,,Paris,,,0
626,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Souliers d'étoffe de soye,Cayenne et Guyanne,162,,Paris,,,0
627,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Souliers d'étoffe de soye,Bourbon,200,,Paris,,,0
628,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrages de mode,St Domingue,2454,,Paris,,,0
629,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrages de mode,La Martinique,1156,,Paris,,,0
630,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrages de mode,La Guadeloupe,460,,Paris,,,0
631,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrages de mode,Tabago,160,,Paris,,,0
632,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Fleurs artificielles,St Domingue,220,,Paris,,,0
633,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Fleurs artificielles,La Martinique,20,,Paris,,,0
634,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Fleurs artificielles,La Guadeloupe,50,,Paris,,,0
635,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Fleurs artificielles,Cayenne et Guyanne,384,,Paris,,,0
636,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Fleurs artificielles,La Guadeloupe,400,,Lyon,,,0
637,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Fleurs artificielles,Sénégal et Guinée,1000,,Lyon,,,0
638,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrage de mécanique,La Guadeloupe,100,,Angleterre,,,0
639,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrage de mécanique,Tabago,4040,,Angleterre,,,0
640,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrage de mécanique,Sénégal et Guinée,9,,Angleterre,,,0
641,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrage en terre (pipes à fumer),St Domingue,6654,1109,Hollande,grosses,,0
642,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrage en terre (pipes à fumer),Tabago,342,57,Hollande,grosses,,0
643,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Ouvrage en terre (pipes à fumer),Sénégal et Guinée,1110,185,Hollande,grosses,,0
644,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Papeterie,St Domingue,96,,,,,0
645,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Papeterie,La Martinique,300,,,,,0
646,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Papeterie,Tabago,440,,,,,0
647,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Papeterie,Sénégal et Guinée,450,,,,,0
648,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Papier blanc,St Domingue,1458,81,Rouen,rames,,0
649,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Papier peint,Sénégal et Guinée,300,48,Paris,rames,,0
650,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Papier peint,St Domingue,6648,1662,Paris,rouleaux,,0
651,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Papier peint,La Martinique,4320,1080,Paris,rouleaux,,0
652,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Papier peint,La Guadeloupe,200,50,Paris,rouleaux,,0
653,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Papier peint,St Domingue,1320,330,Rouen,rouleaux,,0
654,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Papier peint,La Martinique,530,102,Rouen,rouleaux,,0
655,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Registres en blanc,Tabago,1550,,Angleterre,,,0
656,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Parasols,St Domingue,1560,120,Paris,en nombre,,0
657,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Parasols,La Martinique,1260,84,Paris,en nombre,,0
658,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Parasols,La Guadeloupe,1500,100,Paris,en nombre,,0
659,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Parasols,Sénégal et Guinée,6095,580,Paris,en nombre,,0
660,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Parfumerie diverse,St Domingue,924,,,,,0
661,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Parfumerie diverse,La Martinique,700,,,,,0
662,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Parfumerie diverse,Sénégal et Guinée,16,,,,,0
663,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Poudre à poudrer,St Domingue,8151,13585,Paris,livres,,0
664,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Poudre à poudrer,La Martinique,3838,6213,Paris,livres,,0
665,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Poudre à poudrer,La Guadeloupe,628,1046,Paris,livres,,0
666,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Poudre à poudrer,Cayenne et Guyanne,97,162,Paris,livres,,0
667,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Poudre à poudrer,St Domingue,6243,15607,Rouen,livres,,0
668,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Poudre à poudrer,La Martinique,980,2450,Rouen,livres,,0
669,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Poudre à poudrer,Tabago,48,120,Rouen,livres,,0
670,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Passementerie de soye,Sénégal et Guinée,2400,30,Paris,livres,,0
671,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Peaux de chats,Sénégal et Guinée,120,42,Paris,douzaines,,0
672,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Peaux de veaux tannées,St Domingue,1728,12,Normandie,douzaines,,0
673,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Pierre à bâtir et à paver,St Domingue,25539,,Caen,,,0
674,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Pierre à bâtir et à paver,La Martinique,1320,,Caen,,,0
675,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Pierre à bâtir et à paver,La Guadeloupe,3500,,Caen,,,0
676,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Pierre à bâtir et à paver,Cayenne et Guyanne,308,,Caen,,,0
677,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Pierre à bâtir et à paver,Sénégal et Guinée,1337,4180,Caen,,,0
678,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Plomb en barres,St Domingue,5082,15400,Angleterre,livres,,0
679,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Plomb laminé,Tabago,878,2660,Angleterre,livres,,0
680,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Plomb laminé,Sénégal et Guinée,1619,4905,Angleterre,livres,,0
681,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Plomb laminé,Tabago,82,250,villes hanséatiques,livres,,0
682,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Plomb laminé,Sénégal et Guinée,4058,12297,villes hanséatiques,livres,,0
683,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Plomb à giboyer,St Domingue,299,691,Rouen,livres,,0
684,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Plomb à giboyer,Sénégal et Guinée,770,2200,Rouen,livres,,0
685,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Plomb à giboyer,Tabago,147,420,Angleterre,livres,,0
686,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Plomb à giboyer,Sénégal et Guinée,814,2325,Angleterre,livres,,0
687,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Plomb à giboyer,St Domingue,125,356,Hollande,livres,,0
688,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Plomb à giboyer,La Martinique,215,616,Hollande,livres,,0
689,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,45,Plomb à giboyer,Sénégal et Guinée,565,1613,Hollande,livres,,0
690,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Plumes d'autruches apprêtées,St Domingue,1200,15,Paris,livres,,0
691,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Plumes d'autruches apprêtées,La Martinique,480,6,Paris,livres,,0
692,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Plumes d'autruches apprêtées,Bourbon,260,4,Paris,livres,,0
693,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Poissons salés divers,St Domingue,205,,,,,0
694,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Poissons salés divers,Tabago,46,,,,,0
695,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Poissons salés divers,Sénégal et Guinée,74,,,,,0
696,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Harengs blancs,La Guadeloupe,150,4,Fécamp,barils,,0
697,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Harengs blancs,Cayenne et Guyanne,862,23,Fécamp,barils,,0
698,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Harengs saurs,La Guadeloupe,656,13,Fécamp,barils,,0
699,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Harengs saurs,St Domingue,12625,"252,5",Dieppe,barils,,0
700,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Harengs saurs,La Martinique,437,"8,75",Dieppe,barils,,0
701,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Harengs saurs,La Guadeloupe,2000,40,Dieppe,barils,,0
702,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Noës et langues de morue,La Martinique,147,7,Dieppe,fûts,,0
703,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Saumon,La Martinique,1463,5852,Bordeaux,livres,,0
704,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Saumon,La Guadeloupe,1903,7612,Bordeaux,livres,,0
705,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Saumon,Cayenne et Guyanne,378,1512,Bordeaux,livres,,0
706,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Saumon salé,St Domingue,5508,18360,Angleterre,livres,,0
707,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Saumon salé,La Martinique,9044,30148,Angleterre,livres,,0
708,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Saumon salé,La Guadeloupe,2130,7100,Angleterre,livres,,0
709,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Saumon salé,Tabago,450,900,Angleterre,livres,,0
710,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Saumon salé,Sénégal et Guinée,7,25,Angleterre,livres,,0
711,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Stockfish,Sénégal et Guinée,253,,Russie,,,0
712,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Stockfish,Sénégal et Guinée,1348,4992,Hollande,livres,,0
713,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Thon mariné,Sénégal et Guinée,398,199,Bordeaux,livres,,0
714,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Porcelaine,St Domingue,846,141,Angoulême,livres,,0
715,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Porcelaine,St Domingue,8352,1392,Paris,livres,,0
716,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Porcelaine,La Martinique,1686,281,Paris,livres,,0
717,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Porcelaine,La Guadeloupe,1950,325,Paris,livres,,0
718,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Poudre à tirer,St Domingue,28848,36866,Paris,livres,,0
719,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Poudre à tirer,Bourbon,390,1550,Paris,livres,,0
720,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Poudre à tirer,Sénégal et Guinée,22118,141502,Paris,livres,,0
721,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Poterie de gré,St Domingue,600,,,livres,,0
722,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Poterie de gré,Sénégal et Guinée,232,,,livres,,0
723,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Barbues de gré,Sénégal et Guinée,2420,960,Hollande,en nombre,,0
724,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Canette de gré,Sénégal et Guinée,1816,9080,Hollande,livres,,0
725,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,46,Quincaillerie de cuivre,La Martinique,75,,Angleterre,,,0
