numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,direction,bureaux,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,Largeur en lignes (pour tissu),remarks
209,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Languedoc,Ruban de soye,Espagne,14,Livres,50,700,0,,
210,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Lyon,Ruban de soye,Espagne,117,,,5650,,,Pas d'unité de mesure ni de prix unitaire
211,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Foret,Ruban de soye,Espagne,48,Livres,50,2400,0,,
212,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,,Toiles diverses,Espagne,,,,332,0,,En valeur
213,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Colonies françaises,Toiles de coton mousseline,Espagne,1252,Aunes,6,7512,0,102,
214,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Normandie,Toiles peintes,Espagne,265,Aunes,"2,25",597,"0,75",30,
215,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Bretagne,Toiles peintes,Espagne,483,Aunes,3,1449,0,200,
216,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Bretagne,Toiles de lin blanche,Espagne,100,Aunes,2,200,0,370,
217,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Maine,Toiles de lin blanche,Espagne,4587,Aunes,2,9174,0,2200,
218,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Dauphiné,Toiles de lin blanche,Espagne,147,Aunes,3,441,0,195,
219,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Hainault,Toiles de lin blanche,Espagne,500,Aunes,3,1500,0,130,
220,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Beaujolais,Toiles de lin blanche,Espagne,1500,Aunes,"2,5",3750,0,535,
221,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Flandre,Toiles de lin blanche,Espagne,1500,Aunes,3,4500,0,850,
222,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Guyenne,Toiles de lin blanche,Espagne,280,Aunes,2,560,0,350,
223,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Amiens,Toiles de lin blanche,Espagne,365,,,1443,,,Pas d'unité de mesure ni de prix unitaire
224,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Amiens,Toiles de lin grises,Espagne,700,Aunes,3,2100,0,180,
225,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Flandre,Toiles de lin rousse,Espagne,870,Aunes,"2,5",2025,-150,550,Erreur de calcul
226,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Lorraine,Verrerie diverse,Espagne,,,,378,0,,En valeur
227,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Roussillon,Vin,Espagne,,,,5950,,,70 muids et 54 pintes ; pas de prix unitaire ni d'unité de mesure
