numrodeligne,dataentryby,source,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,remarks,quantit,quantit_marchandises,total_quantit,origine,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,unitdecompte,prixunitaire_unitdecomptelt,prixunitaire_unitdecomptesous,prixunitaire_unitdecomptedeniers,v19,probleme
1833,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; de Bretagne ; gracienne,Hollande,18000,,12000,,,,23943531,aunes,927080,2485671,,,,,,,,
1834,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; de Bretagne ; gracienne,Portugal,32400,,21600,,,,23943531,aunes,927080,2485671,,,,,,,,
1835,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; de Bretagne ; de halle,Espagne,5500,,4400,,,,23943531,aunes,83270,2485671,,,,,,,,
1836,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; de Bretagne ; de halle,Hollande,49266,,49266,,,,23943531,aunes,83270,2485671,,,,,,,,
1837,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; de Bretagne ; de halle,Portugal,3246,,2597,,,,23943531,aunes,83270,2485671,,,,,,,,
1838,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; de Bretagne ; de halle,Isles,25258,,20208,,,,23943531,aunes,83270,2485671,,,,,,,,
1839,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; de Bretagne ; de Baw brin,Hollande,1072,,715,,,,23943531,aunes,2485671,,,,,,,,,
1840,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; de Bretagne ; de Languenan,Espagne,5700,,3800,,,,23943531,aunes,7650,2485671,,,,,,,,
1841,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; de Bretagne ; de Languenan,Etats-Unis,1950,,1300,,,,23943531,aunes,7650,2485671,,,,,,,,
1842,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; de Bretagne ; large,Espagne,48660,,24330,,,,23943531,aunes,72675,2485671,,,,,,,,
1843,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; de Bretagne ; large,Hollande,3000,,1200,,,,23943531,aunes,72675,2485671,,,,,,,,
1844,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; de Bretagne ; large,Portugal,21015,,14010,,,,23943531,aunes,72675,2485671,,,,,,,,
1845,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; de Bretagne ; de Morlagne,Hollande,22740,,15160,,,,23943531,aunes,2485671,,,,,,,,,
1846,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; de Bretagne ; raxonne,Hollande,1300,,10000,,,,23943531,aunes,2485671,,,,,,,,,
1847,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; à carreaux,Espagne,1260,,252,,,,23943531,livres,7210,,,,,,,,,
1848,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; à carreaux,Flandre,1150,,23,,,,23943531,pièces,7210,,,,,,,,,
1849,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; à carreaux,Portugal,4800,,96,,,,23943531,pièces,7210,,,,,,,,,
1850,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; de chanvre,Hollande,910942,,455471,,,,23943531,livres,919731,,,,,,,,,
1851,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; de chanvre,Suisse,1149,,821,,,,23943531,aunes,919731,,,,,,,,,
1852,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; de chanvre,Isles,7640,,23,,,,23943531,balles,919731,,,,,,,,,
1853,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; cirée,Allemagne,1156,,1156,,,,23943531,livres,101720,,,,,,,,,
1854,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; cirée,Flandre,24390,,,,,,23943531,,101720,,,,,,,,,
1855,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; cirée,Hollande,76174,,,,,,23943531,,101720,,,,,,,,,
1856,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; commune,Allemagne,21360,,267,,,,23943531,pièces,843148,,,,,,,,,
1857,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; commune,Espagne,322720,,4034,,,,23943531,pièces,843148,,,,,,,,,
1858,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; commune,Flandre,56040,,1868,,,,23943531,pièces,843148,,,,,,,,,
1859,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; commune,Geneve,9760,,122,,,,23943531,pièces,843148,,,,,,,,,
1860,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; commune,Italie,69680,,871,,,,23943531,pièces,843148,,,,,,,,,
1861,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; commune,Levant,133920,,1674,,,,23943531,pièces,843148,,,,,,,,,
1862,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; commune,Portugal,28640,,358,,,,23943531,pièces,843148,,,,,,,,,
1863,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,125,Toile ; commune,Savoye,8240,,103,,,,23943531,pièces,843148,,,,,,,,,
1864,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; commune,Suisse,3360,,42,,,,23943531,pièces,843148,,,,,,,,,
1865,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; commune,Isles,189428,,2381.5,,,,23943531,pièces,843148,,,,,,,,,
1866,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; de coton,Allemagne,92947,,15540,,,,23943531,livres,228263,,,,,,,,,
1867,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; de coton,Espagne,26650,,5530,,,,23943531,livres,228263,,,,,,,,,
1868,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; de coton,Flandre,25932,,4322,,,,23943531,livres,228263,,,,,,,,,
1869,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; de coton,Hollande,32712,,5452,,,,23943531,livres,228263,,,,,,,,,
1870,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; de coton,Italie,13194,,2199,,,,23943531,livres,228263,,,,,,,,,
1871,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; de coton,Nord,1980,,330,,,,23943531,livres,228263,,,,,,,,,
1872,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; de coton,Savoye,7572,,1262,,,,23943531,livres,228263,,,,,,,,,
1873,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; de coton,Etats-Unis,27276,,454.66,,,,23943531,pièces,228263,,,,,,,,,
1874,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; coutil,Allemagne,3925,,1858,,,,23943531,livres,99936,,,,,,,,,
1875,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; coutil,Danemark,8662,,3850,,,,23943531,livres,99936,,,,,,,,,
1876,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; coutil,Espagne,14962,,299,,,,23943531,pièces,99936,,,,,,,,,
1877,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; coutil,Flandre,2082,,52,,,,23943531,pièces,99936,,,,,,,,,
1878,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; coutil,Hollande,54540,,24445,,,,23943531,livres,99936,,,,,,,,,
1879,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; coutil,Italie,4527,,2012,,,,23943531,livres,99936,,,,,,,,,
1880,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; coutil,Portugal,1316,,585,,,,23943531,livres,99936,,,,,,,,,
1881,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; coutil,Savoye,3543,,1575,,,,23943531,livres,99936,,,,,,,,,
1882,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; coutil,Etats-Unis,1708,,844,,,,23943531,livres,99936,,,,,,,,,
1883,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; coutil,Isles,4671,,114,,,,23943531,livres,99936,,,,,,,,,
1884,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; de crin,Flandre,2550,,510,,,,23943531,livres,5421,,,,,,,,,
1885,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; de crin,Portugal,2871,,1914,,,,23943531,livres,5421,,,,,,,,,
1886,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; diverses,Espagne,191145,,5222,,,,23943531,pièces,1011800,,,,,,,,,
1887,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; diverses,Hollande,276357,,110543,,,,23943531,livres,1011800,,,,,,,,,
1888,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; diverses,Isles,529548,,216235,,,,23943531,livres,1011800,,,,,,,,,
1889,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; diverses,Guinée,14750,,5900,,,,23943531,livres,1011800,,,,,,,,,
1890,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; d'emballage,Hollande,8400,,5600,,,,23943531,livres,20700,,,,,,,,,
1891,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; d'emballage,Levant,12300,,8200,,,,23943531,livres,20700,,,,,,,,,
1892,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; d'étoupe,Danemark,4575,,3050,,,,23943531,livres,,,,,,,,,,
1893,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; étrangeres,Espagne,73635,,49090,,,,23943531,livres,,,,,,,,,,
1894,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; gingas,Flandre,21500,,430,,,,23943531,pièces,241029,,,,,,,,,
1895,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; gingas,Hollande,104546,,52273,,,,23943531,livres,241029,,,,,,,,,
1896,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; gingas,Etats-Unis,20665,,826,,,,23943531,pièces,241029,,,,,,,,,
1897,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; gingas,Isles,94318,,47159,,,,23943531,livres,241029,,,,,,,,,
1898,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; imprimée,Portugal,10356,,1726,,,,23943531,livres,,,,,,,,,,
1899,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; des Indes,Hollande,1200,,40,,,,23943531,pièces,90611,,,,,,,,,
1900,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; des Indes,Etats-Unis,22484,,1415,,,,23943531,pièces,90611,,,,,,,,,
1901,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; des Indes,Guinée,66927,,3187,,,,23943531,pièces,90611,,,,,,,,,
1902,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; de lin ; batiste,Angleterre,16632,,462,,,,23943531,pièces,170862,12797571,,,,,,,,
1903,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; de lin ; batiste,Espagne,6400,,160,,,,23943531,pièces,170862,12797571,,,,,,,,
1904,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; de lin ; batiste,Flandre,50760,,282,,,,23943531,pièces,170862,12797571,,,,,,,,
1905,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; de lin ; batiste,Levant,9360,,52,,,,23943531,pièces,170862,12797571,,,,,,,,
1906,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; de lin ; batiste,Portugal,20000,,400,,,,23943531,livres,170862,12797571,,,,,,,,
1907,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,127,Toile ; de lin ; batiste,Etats-Unis,67710,,677,,,,23943531,livres,170862,12797571,,,,,,,,
1908,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; blanche,Allemagne,2810,,281,,,,23943531,livres,2407090,12797571,,,,,,,,
1909,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; blanche,Espagne,691335,,133005,,,,23943531,livres,2407090,12797571,,,,,,,,
1910,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; blanche,Flandre,46300,,463,,,,23943531,pièces,2407090,12797571,,,,,,,,
1911,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; blanche,Geneve,20000,,2000,,,,23943531,livres,2407090,12797571,,,,,,,,
1912,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; blanche,Hollande,703630,,73083,,,,23943531,livres,2407090,12797571,,,,,,,,
1913,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; blanche,Italie,103895,,20227,,,,23943531,livres,2407090,12797571,,,,,,,,
1914,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; blanche,Naples,10050,,2010,,,,23943531,livres,2407090,12797571,,,,,,,,
1915,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; blanche,Genes,7775,,1555,,,,23943531,livres,2407090,12797571,,,,,,,,
1916,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; blanche,Levant,65795,,658,,,,23943531,pièces,2407090,12797571,,,,,,,,
1917,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; blanche,Nord,1790,,179,,,,23943531,livres,2407090,12797571,,,,,,,,
1918,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; blanche,Portugal,406605,,46613,,,,23943531,livres,2407090,12797571,,,,,,,,
1919,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; blanche,Savoye,153825,,30615,,,,23943531,livres,2407090,12797571,,,,,,,,
1920,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; blanche,Suede,5300,,530,,,,23943531,livres,2407090,12797571,,,,,,,,
1921,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; blanche,Suisse,2000,,400,,,,23943531,livres,2407090,12797571,,,,,,,,
1922,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; blanche,Isles,177980,,356,,,,23943531,balles,2407090,12797571,,,,,,,,
1923,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; blanche,Indes,8000,,1400,,,,23943531,livres,2407090,12797571,,,,,,,,
1924,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; de Cambray,Angleterre,2430,,,,,,23943531,,12797571,,,,,,,,,
1925,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; de Cholet,Flandre,9500,,950,,,,23943531,livres,113375,12797571,,,,,,,,
1926,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; de Cholet,Hollande,88679,,28983,,,,23943531,livres,113375,12797571,,,,,,,,
1927,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; de Cholet,Italie,1200,,120,,,,23943531,livres,113375,12797571,,,,,,,,
1928,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; de Cholet,Isles,13996,,3499,,,,23943531,livres,113375,12797571,,,,,,,,
1929,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; diverses,Etats-Unis,211125,,84450,,,,23943531,livres,239865,12797571,,,,,,,,
1930,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; diverses,Isles,28740,,53,,,,23943531,balles,239865,12797571,,,,,,,,
1931,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; grise,Hollande,77250,,12875,,,,23943531,livres,12797571,,,,,,,,,
1932,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; de Laval,Espagne,1580232,,350923,,,,23943531,livres,1665977,12797571,,,,,,,,
1933,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; de Laval,Italie,2050,,410,,,,23943531,livres,1665977,12797571,,,,,,,,
1934,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; de Laval,Isles,83695,,18599,,,,23943531,livres,1665977,12797571,,,,,,,,
1935,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; de Lille,Espagne,1350,,300,,,,23943531,livres,12797571,,,,,,,,,
1936,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; linon,Etats-Unis,1838,,613,,,,23943531,aunes,12797571,,,,,,,,,
1937,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; ouvré,Hollande,68620,,6862,,,,23943531,livres,12797571,,,,,,,,,
1938,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; de S.Quentin,Allemagne,1294300,,46225,,,,23943531,livres,5058026,12797571,,,,,,,,
1939,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; de S.Quentin,Angleterre,9324,,333,,,,23943531,livres,5058026,12797571,,,,,,,,
1940,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; de S.Quentin,Espagne,1938805,,72469,,,,23943531,livres,5058026,12797571,,,,,,,,
1941,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; de S.Quentin,Geneve,6440,,230,,,,23943531,livres,5058026,12797571,,,,,,,,
1942,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; de S.Quentin,Hollande,910000,,32500,,,,23943531,livres,5058026,12797571,,,,,,,,
1943,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; de S.Quentin,Italie,423640,,15130,,,,23943531,livres,5058026,12797571,,,,,,,,
1944,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; de S.Quentin,Naples,90636,,3237,,,,23943531,livres,5058026,12797571,,,,,,,,
1945,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; de S.Quentin,Genes,66920,,2390,,,,23943531,livres,5058026,12797571,,,,,,,,
1946,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; de S.Quentin,Levant,2240,,80,,,,23943531,livres,5058026,12797571,,,,,,,,
1947,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; de S.Quentin,Nord,3250,,65,,,,23943531,livres,5058026,12797571,,,,,,,,
1948,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,129,Toile ; de lin ; de S.Quentin,Portugal,109480,,3910,,,,23943531,livres,5058026,12797571,,,,,,,,
1949,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; de lin ; de S.Quentin,Russie,8400,,300,,,,23943531,livres,5058026,12797571,,,,,,,,
1950,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; de lin ; de S.Quentin,Savoye,88900,,3175,,,,23943531,livres,5058026,12797571,,,,,,,,
1951,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; de lin ; de S.Quentin,Suisse,65296,,2332,,,,23943531,livres,5058026,12797571,,,,,,,,
1952,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; de lin ; de S.Quentin,Isles,40395,,1455,,,,23943531,livres,5058026,12797571,,,,,,,,
1953,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; de lin ; teinte,Flandre,1080,,180,,,,23943531,livres,12797571,,,,,,,,,
1954,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; de lin ; de valenciennes,Allemagne,168216,,42054,,,,23943531,aunes,2989808,12797571,,,,,,,,
1955,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; de lin ; de valenciennes,Angleterre,452190,,113047.5,,,,23943531,aunes,2989808,12797571,,,,,,,,
1956,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; de lin ; de valenciennes,Espagne,11184,,2796,,,,23943531,aunes,2989808,12797571,,,,,,,,
1957,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; de lin ; de valenciennes,Flandre,2249510,,562377.5,,,,23943531,aunes,2989808,12797571,,,,,,,,
1958,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; de lin ; de valenciennes,Hollande,107460,,26865,,,,23943531,aunes,2989808,12797571,,,,,,,,
1959,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; de lin ; de valenciennes,Italie,1248,,312,,,,23943531,aunes,2989808,12797571,,,,,,,,
1960,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; linge de table,Allemagne,2176,,544,,,,23943531,livres,179720,,,,,,,,,
1961,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; linge de table,Espagne,9340,,,,,,23943531,,179720,,,,,,,,,
1962,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; linge de table,Flandre,23149,,,,,,23943531,,179720,,,,,,,,,
1963,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; linge de table,Italie,9032,,,,,,23943531,,179720,,,,,,,,,
1964,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; linge de table,Levant,5552,,,,,,23943531,,179720,,,,,,,,,
1965,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; linge de table,Savoye,1100,,11,,,,23943531,pièces,179720,,,,,,,,,
1966,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; linge de table,Suisse,1100,,,,,,23943531,,179720,,,,,,,,,
1967,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; linge de table,Etats-Unis,27655,,3594,,,,23943531,livres,179720,,,,,,,,,
1968,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; linge de table,Isles,100616,,,,,,23943531,,179720,,,,,,,,,
1969,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; Mankin,Etats-Unis,2826,,471,,,,23943531,pièces,148962,,,,,,,,,
1970,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; Mankin,Isles,146136,,12178,,,,23943531,pièces,148962,,,,,,,,,
1971,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; peinte,Espagne,47712,,6816,,,,23943531,livres,963607,,,,,,,,,
1972,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; peinte,Flandre,8450,,338,,,,23943531,pièces,963607,,,,,,,,,
1973,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; peinte,Hollande,5492,,992,,,,23943531,livres,963607,,,,,,,,,
1974,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; peinte,Italie,58295,,11659,,,,23943531,livres,963607,,,,,,,,,
1975,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; peinte,Naples,20250,,4050,,,,23943531,livres,963607,,,,,,,,,
1976,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; peinte,Genes,11500,,2300,,,,23943531,livres,963607,,,,,,,,,
1977,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; peinte,Portugal,17550,,3140,,,,23943531,livres,963607,,,,,,,,,
1978,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; peinte,Savoye,28300,,5660,,,,23943531,livres,963607,,,,,,,,,
1979,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; peinte,Etats-Unis,416290,,8326.5,,,,23943531,pièces,963607,,,,,,,,,
1980,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; peinte,Isles,349768,,6995,,,,23943531,pièces,963607,,,,,,,,,
1981,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; rousse,Espagne,2540,,2540,,,,23943531,livres,8040,,,,,,,,,
1982,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; rousse,Isles,5500,,5000,,,,23943531,aunes,8040,,,,,,,,,
1983,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; serpilliere,Hollande,1750,,1750,,,,23943531,aunes,,,,,,,,,,
1984,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; siamoise,Allemagne,294802,,59637,,,,23943531,livres,1497162,,,,,,,,,
1985,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; siamoise,Espagne,57530,,12820,,,,23943531,livres,1497162,,,,,,,,,
1986,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; siamoise,Flandre,170880,,34176,,,,23943531,livres,1497162,,,,,,,,,
1987,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; siamoise,Geneve,40890,,8178,,,,23943531,livres,1497162,,,,,,,,,
1988,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; siamoise,Hollande,157319,,31464,,,,23943531,livres,1497162,,,,,,,,,
1989,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; siamoise,Italie,405390,,81239,,,,23943531,livres,1497162,,,,,,,,,
1990,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; siamoise,Nord,1140,,228,,,,23943531,livres,1497162,,,,,,,,,
1991,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; siamoise,Savoye,310140,,62028,,,,23943531,livres,1497162,,,,,,,,,
1992,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,131,Toile ; siamoise,Suisse,43790,,8758,,,,23943531,livres,1497162,,,,,,,,,
1993,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,133,Toile ; siamoise,Etats-Unis,6712,,1678,,,,23943531,livres,1497162,,,,,,,,,
1994,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,133,Toile ; siamoise,Isles,8569,,3902,,,,23943531,aunes,1497162,,,,,,,,,
1995,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,133,Toile ; teinte,Espagne,7272,,760,,,,23943531,livres,11592,,,,,,,,,
1996,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,133,Toile ; teinte,Nord,4320,,720,,,,23943531,livres,11592,,,,,,,,,
1997,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,133,Toile ; à voile,Espagne,21607,,14405,,,,23943531,aunes,291957,,,,,,,,,
