numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,remarks
1678,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,3,Acier,Hollande,0,187,barils,27,0
1679,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,3,Acier,Hollande,0,5708,livres,.25,0
1680,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,3,Aiguilles,Hollande,0,6,livres,5,0
1681,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,3,Alun,Hollande,0,17888,livres,.2,0
1682,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,3,Anabas,Hollande,0,1600,pièces,12,0
1683,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,3,Anis,Hollande,0,150,livres,.15,0
1684,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,3,Azur,Hollande,0,4241,livres,.75,0
1685,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,3,Baleine ; coupée,Hollande,0,398,livres,3.75,0
1686,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,3,Bajutapeaux,Hollande,0,300,pièces,30,0
1687,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,3,Batons ; de sapin,Hollande,0,400,livres,.05,0
1688,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,3,Bierre,Hollande,0,135,bariques,24,0
1689,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,3,Bierre,Hollande,0,24,barils,10,0
1690,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,3,Bois ; de campeche,Hollande,0,3664,livres,.175,0
1691,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,3,Bois ; de fernambour,Hollande,0,100,livres,.5,0
1692,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,3,Bois ; merrain,Hollande,0,10685,Douelles,.25,0
1693,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,3,Boulets ; de canon,Hollande,0,3766,livres,.1,0
1694,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,3,Boutons ; de cocos,Hollande,0,556,livres,.9,0
1695,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,3,Braule,Hollande,0,200,pièces,16,0
1696,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,3,Brosserie,Hollande,0,1,pannier,30,0
1697,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,3,Brosserie,Hollande,0,546,livres,.3,0
1698,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Canelle,Hollande,0,118,livres,7,0
1699,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Canettes ; de grès,Hollande,0,102,jets,.85,0
1700,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Canettes ; de grès,Hollande,0,650,livres,.05,0
1701,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Caves ; garnies ; de 6 flacons,Hollande,0,1450,pièces,6,0
1702,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Caves ; garnies ; de 9 flacons,Hollande,0,50,pièces,8,0
1703,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Cercles ; de bois,Hollande,0,945,livres,.0166667,0
1704,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Ceruse,Hollande,0,1,barils,15,0
1705,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Ceruse,Hollande,0,15546,livres,.15,0
1706,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Chanvre ; crû,Hollande,0,170,balles,300,0
1707,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Chanvre ; crû,Hollande,0,30000,livres,.25,0
1708,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Charbon de terre,Hollande,0,504,jutes,300,0 300 la fourniture
1709,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Chasselas,Hollande,0,1028,pièces,28,0
1710,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Colle,Hollande,0,100,livres,1.5,0
1711,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Commode,Hollande,0,24,livres,.2,0
1712,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Coros,Hollande,0,400,pièces,10,0
1713,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Couperose,Hollande,0,9838,livres,.075,0
1714,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Coupis,Hollande,0,30,pièces,16,0
1715,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Couteaux,Hollande,0,3437,douzaines,18,0
1716,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Cuirs ; de Russie,Hollande,0,149,livres,1,0
1717,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Cuivre ; jaune,Hollande,0,27,feuilles,50,0
1718,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Cuivre ; jaune,Hollande,0,130,livres,1.4,0
1719,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Cuivre ; ouvré,Hollande,0,550,livres,1.7,0
1720,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Cuivre ; en planches,Hollande,0,59,caisses,300,0
1721,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Cuivre ; en planches,Hollande,0,2400,livres,1.4,0
1722,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Cuivre ; rouge,Hollande,0,266,livres,1.5,0
1723,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Espicerie,Hollande,0,1062,livres,2.5,0
1724,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Espars,Hollande,0,500,pièces,.5,0
1725,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Etamine,Hollande,0,790,livres,6,0
1726,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Fer ; en barres,Hollande,0,276703,livres,.15,0
1727,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Fer ; en ancres,Hollande,0,29000,livres,.3,0
1728,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Fer ; blanc,Hollande,0,57,barils,90,0
1729,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Fer ; blanc,Hollande,0,68,bottes,60,0
1730,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Fer ; en cercles,Hollande,0,57298,livres,.2,0
1731,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Fer ; en enclumes,Hollande,0,12,pièces,100,0
1732,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,4,Fer ; en enclumes,Hollande,0,480,livres,.5,0
1733,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Fer ; ouvré,Hollande,0,739,livres,.4,0
1734,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Fer ; en plaques,Hollande,0,650,livres,,0
1735,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Fer ; en poeles ; a frire,Hollande,0,305,livres,.35,0
1736,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Fer ; en scies,Hollande,0,1925,livres,1.5,0
1737,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Fer ; en taules,Hollande,0,2453,livres,.25,0
1738,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Feves,Hollande,0,24.5,last,300,0
1739,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Fil ; a voile,Hollande,0,17,ballots,100,0
1740,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Fil ; de fer,Hollande,0,1600,livres,.5,0
1741,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Fromage,Hollande,0,8,caisses,30,0
1742,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Fromage,Hollande,0,107500,livres,.35,0
1743,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Garac,Hollande,0,80,pièces,1.4,0
1744,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Goudron,Hollande,0,1564,barils,20,0
1745,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Gaules,Hollande,0,29,pièces,.75,0
1746,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Girofle,Hollande,0,6,livres,10,0
1747,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Gomme ; arabique,Hollande,0,210,livres,1.2,0
1748,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Gingembre,Hollande,0,100,livres,.2,0
1749,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Graine ; de lin,Hollande,0,1608,sacs,10,0
1750,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Graine ; de Riga,Hollande,0,35,barils,1.2,0
1751,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Gruau,Hollande,0,2000,livres,.1,0
1752,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Guinées ; bleues,Hollande,0,2780,pièces,34,0
1753,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Guingans,Hollande,0,100,pièces,.5,0
1754,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Haches,Hollande,0,200,livres,1,0
1755,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Horlogerie,Hollande,0,2,pendules,120,0
1756,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Houblon,Hollande,0,690,livres,.2,0
1757,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Huile ; de lin,Hollande,0,18,bariques,150,0
1758,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Huile ; de lin,Hollande,0,9791,livres,.3,0
1759,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Huile ; de graine,Hollande,0,4,bariques,30,0
1760,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Huile ; de graine,Hollande,0,4,barils,10,0
1761,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Huile ; de poisson,Hollande,0,16100,livres,.3,0
1762,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Jambon,Hollande,0,887,livres,.5,0
1763,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Indienne,Hollande,0,600,pièces,32,0
1764,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Limeneas,Hollande,0,695,pièces,27,0
1765,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Marchandises ; mêlées,Hollande,0,1,valeur,30162,0
1766,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Mats,Hollande,0,43,pièces,80,0
1767,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,5,Matreaux,Hollande,0,8,pièces,20,0
1768,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Mouchoirs ; de Romald,Hollande,0,90,pièces,13,0
1769,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Moulins ; a caffé,Hollande,0,175,pièces,5,0
1770,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Muscades,Hollande,0,16,livres,8,0
1771,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Neganepeaux,Hollande,0,204,pièces,28,0
1772,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Nicaneas ; grands,Hollande,0,625,pièces,32,0
1773,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Nicaneas ; petits,Hollande,0,217,pièces,7.5,0
1774,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Nicaneas,Hollande,0,200,pièces,18,0
1775,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Noix ; de galle,Hollande,0,30,livres,1,0
1776,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Ocre ; jaune,Hollande,0,364,livres,.05,0
1777,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Papier ; blanc,Hollande,0,144,rames,6,0
1778,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Peinture,Hollande,0,20,livres,1,0
1779,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Photas,Hollande,0,122,pièces,14,0
1780,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Piment,Hollande,0,100,livres,.4,0
1781,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Pipes ; a fumer,Hollande,0,60,grosses,2.25,0
1782,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Planches ; de prusse,Hollande,0,3000,pièces,4,0
1783,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Planches ; de sapin ; communes,Hollande,0,7403,pièces,.9,0
1784,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Planches ; de sapin ; ordinaires,Hollande,0,3506,pièces,1,0
1785,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Plomb ; en grenaille,Hollande,0,327,livres,.3,0
1786,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Plomb ; en roulleau,Hollande,0,151,livres,.25,0
1787,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Plumes ; a ecrire,Hollande,0,1040,Paquets,2,0
1788,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Plumes ; a ecrire,Hollande,0,109,livres,4,0
1789,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Poivre,Hollande,0,17159,livres,1.4,0
1790,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Poix ; de Bourgogne,Hollande,0,428,livres,.1,0
1791,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Preceintes,Hollande,0,4,pièces,30,0
1792,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Quincaille ; de fer,Hollande,0,4,barils,100,0
1793,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Rassades,Hollande,0,168,masses,1,0
1794,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Rassades,Hollande,0,644,livres,.8,0
1795,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Rocou,Hollande,0,60,livres,.9,0
1796,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Salemporis,Hollande,0,440,pièces,30,0
1797,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Saumon ; salé,Hollande,0,1300,livres,.25,0
1798,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Stockfish,Hollande,0,500,livres,.3,0
1799,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Tapis,Hollande,0,12,pièces,15,0
1800,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Tapsel,Hollande,0,470,pièces,28,0
1801,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Tetes ; de choux,Hollande,0,712,livres,.0041667,0
1802,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,6,Toile ; boulange,Hollande,0,40,pièces,12,0
1803,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,7,Toile ; platille,Hollande,0,996,pièces,5.5,0
1804,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,7,Toile ; peinte,Hollande,0,140,pièces,27,0
1805,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,7,Vin ; du Cap,Hollande,0,80,demie bouteilles,3,0
1806,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,7,Vin ; de Constance,Hollande,0,130,bouteilles,3,0
1807,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,7,Vin ; de Constance,Hollande,0,50,demie bouteilles,1.5,0
1808,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,7,Bœuf ; salé,Gennes,0,260,Tierçons,60,0
1809,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,7,Beure,Gennes,0,260,frequins,24,0
1810,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,7,Lard,Gennes,0,220,tierçons,45,0
1811,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,7,Saumure,Gennes,0,4,bariques,5,0
1812,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,7,Bled ; froment,Nord,0,30,boisseaux,.9,0
1813,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,7,Bois ; merrain ; à bariques,Nord,0,30180,Douelles,.2,0
1814,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,7,Bordages,Nord,0,748,pièces,5,0
1815,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,7,Charbon de terre,Nord,0,34,chaldes,300,0 300 la fourniture
1816,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,7,Cuivre ; en planches,Nord,0,50,pièces,50,0
1817,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,7,Espars,Nord,0,200,pièces,.5,0
1818,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,7,Etain ; en saumon,Nord,0,2,pièces,40,0
1819,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,7,Goudron,Nord,0,418,barils,24,0
1820,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,7,Mats,Nord,0,36,pièces,80,0
1821,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,7,Planches ; de prusse,Nord,0,3541,pièces,6,0
1822,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,7,Planches ; de sapin ; ordinaires,Nord,0,3492,pièces,1,0
1823,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,7,Planches ; de sapin ; grandes,Nord,0,2075,pièces,2,0
1824,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,7,Préceintes,Nord,0,228,pièces,12,0
1825,Pascal Fontaine,AD 44 C717,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1765,Import,Rennes,7,Toile ; de Bretagne,Nord,0,15,caisses,720,0
