numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,remarks,DoubleAccounts
2128,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Essence et huile de térébenthine,Royaume de Suède,11300,,0
2129,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,"Vitriol, huile et acide vitrioliques",Royaume de Suède,2300,,0
2130,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Drogues diverses réunies,Royaume de Suède,2700,,0
2131,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Articles réunis de peu de valeur,Royaume de Suède,400,,0
2132,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ardoises,Empire de Russie,10800,,0
2133,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Armes diverses,Empire de Russie,1000,,0
2134,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Bimbeloterie,Empire de Russie,7000,,0
2135,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Corail ouvré,Empire de Russie,2600,,0
2136,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Faïence et poterie,Empire de Russie,900,,0
2137,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Gants de peau et autres ouvrages,Empire de Russie,1200,,0
2138,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Glaces et miroirs,Empire de Russie,10800,,0
2139,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Habillemens et lingerie,Empire de Russie,9600,,0
2140,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Horlogerie,Empire de Russie,800,,0
2141,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Instrumens divers,Empire de Russie,62600,,0
2142,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Librairie,Empire de Russie,300,,0
2143,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Mercerie,Empire de Russie,14800,,0
2144,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrages de bois de coutellerie,Empire de Russie,3200,,0
2145,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrages de bois de cuir,Empire de Russie,21700,,0
2146,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrages de bois de marbre et d'albâtre,Empire de Russie,10900,,0
2147,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,"Ouvrages de bois en terre cuite, briques &c",Empire de Russie,1900,,0
2148,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Peaux et pelleteries,Empire de Russie,5800,,0
2149,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Parfumerie,Empire de Russie,1200,,0
2150,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Plumes de toute sorte,Empire de Russie,4900,,0
2151,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Poudre à tirer,Empire de Russie,1900,,0
2152,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Tableaux et estampes,Empire de Russie,14000,,0
2153,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Verrerie,Empire de Russie,41600,,0
2154,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Voitures,Empire de Russie,2900,,0
2155,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Articles réunis,Empire de Russie,7500,,0
2156,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Crème de tartre,Empire de Russie,600,,0
2157,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Réglisse (bois de ),Empire de Russie,1400,,0
2158,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Essence et huile de térébenthine,Empire de Russie,1700,,0
2159,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Drogues diverses réunies,Empire de Russie,2800,,0
2160,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Amidon,Etats-Unis d'Amérique,44100,,0
2161,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ardoises,Etats-Unis d'Amérique,25600,,0
2162,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Argenterie,Etats-Unis d'Amérique,8900,,0
2163,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Armes diverses,Etats-Unis d'Amérique,114800,,0
2164,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Bijouterie,Etats-Unis d'Amérique,22900,,0
2165,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Bimbeloterie,Etats-Unis d'Amérique,37400,,0
2166,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Bouchons de liège,Etats-Unis d'Amérique,900,,0
2167,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Bougie,Etats-Unis d'Amérique,700,,0
2168,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Caractères d'imprimerie,Etats-Unis d'Amérique,3400,,0
2169,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Chandelle,Etats-Unis d'Amérique,700,,0
2170,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Corail ouvré,Etats-Unis d'Amérique,57500,,0
2171,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Cordages,Etats-Unis d'Amérique,7200,,0
2172,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Esprit-de-vin,Etats-Unis d'Amérique,44400,,0
2173,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Faïence et poterie,Etats-Unis d'Amérique,949100,,0
2174,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Gants de peau et autres ouvrages,Etats-Unis d'Amérique,57700,,0
2175,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Glaces et miroirs,Etats-Unis d'Amérique,160500,,0
2176,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Habillemens et lingerie,Etats-Unis d'Amérique,338500,,0
2177,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Horlogerie,Etats-Unis d'Amérique,39000,,0
2178,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Instrumens divers,Etats-Unis d'Amérique,144500,,0
2179,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Librairie,Etats-Unis d'Amérique,806300,,0
2180,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Mercerie,Etats-Unis d'Amérique,176500,,0
2181,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Meubles,Etats-Unis d'Amérique,8700,,0
2182,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Objets d'arts,Etats-Unis d'Amérique,4100,,0
2183,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrages de bois de coutellerie,Etats-Unis d'Amérique,102600,,0
2184,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrages de bois de cuir,Etats-Unis d'Amérique,74400,,0
2185,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrages de bois de fer-blanc,Etats-Unis d'Amérique,9100,,0
2186,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrages de bois de marbre et d'albâtre,Etats-Unis d'Amérique,451700,,0
2187,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrages de bois de modes et fleurs artificielles,Etats-Unis d'Amérique,39300,,0
2188,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrages de bois de passementerie,Etats-Unis d'Amérique,17500,,0
2189,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrages de bois en plaqué,Etats-Unis d'Amérique,18700,,0
2190,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,"Ouvrages de bois en terre cuite, briques &c",Etats-Unis d'Amérique,179600,,0
2191,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Papeterie,Etats-Unis d'Amérique,88000,,0
2192,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Parasols et parapluies,Etats-Unis d'Amérique,10700,,0
2193,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Peaux et pelleteries,Etats-Unis d'Amérique,149900,,0
2194,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Parfumerie,Etats-Unis d'Amérique,100800,,0
2195,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,"Pierres, meules &C",Etats-Unis d'Amérique,34900,,0
2196,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Plumes de toute sorte,Etats-Unis d'Amérique,214200,,0
2197,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Poudre à tirer,Etats-Unis d'Amérique,40600,,0
2198,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Quincaillerie cardes,Etats-Unis d'Amérique,2600,,0
2199,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Quincaillerie clous de fer,Etats-Unis d'Amérique,2200,,0
2200,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Quincaillerie fil de fer,Etats-Unis d'Amérique,4000,,0
2201,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Sacs,Etats-Unis d'Amérique,60200,,0
2202,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Savons,Etats-Unis d'Amérique,44500,,0
2203,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Tableaux et estampes,Etats-Unis d'Amérique,207400,,0
2204,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Verrerie,Etats-Unis d'Amérique,3000,,0
2205,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Voitures,Etats-Unis d'Amérique,74400,,0
2206,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Crème de tartre,Etats-Unis d'Amérique,600,,0
2207,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Réglisse (bois de ),Etats-Unis d'Amérique,1400,,0
2208,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Essence et huile de térébenthine,Etats-Unis d'Amérique,1700,,0
2209,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,"Vitriol, huile et acide vitrioliques",Etats-Unis d'Amérique,2800,,0
2210,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Articles réunis de peu de valeur,Etats-Unis d'Amérique,1200,,0
2211,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Matières d'or et d'argent,Etats-Unis d'Amérique,147200,,0
2212,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ardoises,Empire Ottoman,13200,,0
2213,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Argenterie,Empire Ottoman,9600,,0
2214,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Armes diverses,Empire Ottoman,24500,,0
2215,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Bimbeloterie,Empire Ottoman,5700,,0
2216,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Bouchons de liège,Empire Ottoman,600,,0
2217,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Caractères d'imprimerie,Empire Ottoman,200,,0
2218,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Chandelle,Empire Ottoman,10000,,0
2219,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Corail ouvré,Empire Ottoman,7000,,0
2220,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Esprit-de-vin,Empire Ottoman,18200,,0
2221,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Faïence et poterie,Empire Ottoman,4500,,0
2222,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Gants de peau et autres ouvrages,Empire Ottoman,7200,,0
2223,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Glaces et miroirs,Empire Ottoman,18200,,0
2224,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Habillemens et lingerie,Empire Ottoman,37000,,0
2225,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Horlogerie,Empire Ottoman,3600,,0
2226,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Instrumens divers,Empire Ottoman,19000,,0
2227,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Librairie,Empire Ottoman,54600,,0
2228,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Mercerie,Empire Ottoman,50800,,0
2229,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Objets d'arts,Empire Ottoman,1700,,0
2230,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrage de bois,Empire Ottoman,10600,,0
2231,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrages de bois de coutellerie,Empire Ottoman,6100,,0
2232,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrages de bois de cuir,Empire Ottoman,1100,,0
2233,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrages de bois de fer-blanc,Empire Ottoman,1100,,0
2234,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrages de bois de marbre et d'albâtre,Empire Ottoman,19600,,0
2235,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrages de bois en plaqué,Empire Ottoman,2000,,0
2236,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,"Ouvrages de bois en terre cuite, briques &c",Empire Ottoman,96100,,0
2237,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Papeterie,Empire Ottoman,10700,,0
2238,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Parasols et parapluies,Empire Ottoman,3200,,0
2239,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Peaux et pelleteries,Empire Ottoman,22400,,0
2240,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Parfumerie,Empire Ottoman,200,,0
2241,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,"Pierres, meules &C",Empire Ottoman,4600,,0
2242,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Plumes de toute sorte,Empire Ottoman,5400,,0
2243,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Poudre à tirer,Empire Ottoman,25700,,0
2244,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Quincaillerie mêlée,Empire Ottoman,8000,,0
2245,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Quincaillerie clous de fer,Empire Ottoman,1300,,0
2246,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Quincaillerie fil de laiton,Empire Ottoman,500,,0
2247,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Sacs,Empire Ottoman,200,,0
2248,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Savons,Empire Ottoman,3200,,0
2249,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Tableaux et estampes,Empire Ottoman,80300,,0
2250,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Verrerie,Empire Ottoman,3300,,0
2251,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Voitures,Empire Ottoman,11600,,0
2252,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Crème de tartre,Empire Ottoman,1100,,0
2253,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Drogues diverses,Empire Ottoman,15600,,0
2254,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Essence et huile de térébenthine,Empire Ottoman,200,,0
2255,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Gommes diverses,Empire Ottoman,200,,0
2256,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,"Vitriol, huile et acide vitrioliques",Empire Ottoman,1300,,0
2257,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Drogues diverses réunies,Empire Ottoman,28600,,0
2258,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Articles réunis de peu de valeur,Empire Ottoman,1600,,0
2259,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Matières d'or et d'argent,Empire Ottoman,17900,,0
2260,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Amidon,Colonies Françaises,3600,,0
2261,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ardoises,Colonies Françaises,98400,,0
2262,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Argenterie,Colonies Françaises,64300,,0
2263,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Armes diverses,Colonies Françaises,34700,,0
2264,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Bijouterie,Colonies Françaises,20100,,0
2265,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Bimbeloterie,Colonies Françaises,52100,,0
2266,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Bouchons de liège,Colonies Françaises,45200,,0
2267,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Bougie,Colonies Françaises,5000,,0
2268,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Caractères d'imprimerie,Colonies Françaises,186500,,0
2269,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Chandelle,Colonies Françaises,11600,,0
2270,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Corail ouvré,Colonies Françaises,162000,,0
2271,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Esprit-de-vin,Colonies Françaises,102800,,0
2272,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Faïence et poterie,Colonies Françaises,7200,,0
2273,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Gants de peau et autres ouvrages,Colonies Françaises,33100,,0
2274,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Glaces et miroirs,Colonies Françaises,69200,,0
2275,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Habillemens et lingerie,Colonies Françaises,22600,,0
2276,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Horlogerie,Colonies Françaises,47900,,0
2277,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Instrumens divers,Colonies Françaises,120500,,0
2278,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Librairie,Colonies Françaises,483000,,0
2279,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Mercerie,Colonies Françaises,201700,,0
2280,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Objets d'arts,Colonies Françaises,15100,,0
2281,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrage de bois,Colonies Françaises,7400,,0
2282,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrages de bois de coutellerie,Colonies Françaises,366100,,0
2283,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrages de bois de cuir,Colonies Françaises,19400,,0
2284,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrages de bois de fer-blanc,Colonies Françaises,13600,,0
2285,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrages de bois de marbre et d'albâtre,Colonies Françaises,145800,,0
2286,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrages de bois de modes et fleurs artificielles,Colonies Françaises,4200,,0
2287,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrages de bois de passementerie,Colonies Françaises,9500,,0
2288,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Ouvrages de bois en plaqué,Colonies Françaises,59000,,0
2289,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,"Ouvrages de bois en terre cuite, briques &c",Colonies Françaises,176000,,0
2290,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Papeterie,Colonies Françaises,31100,,0
2291,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Parasols et parapluies,Colonies Françaises,7300,,0
2292,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Peaux et pelleteries,Colonies Françaises,128100,,0
2293,Gouttenegre Pascale,AN F12 251,National/Résumé/AN/F_12_251/1815.csv,Résumé,1815,Exportations,Parfumerie,Colonies Françaises,13800,,0
