numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,remarks,doubleaccounts
747,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Drogues médicinales réunies,République de Suisse,45800,,0
748,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Gommes diverses,République de Suisse,125400,,0
749,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Huile et essence de térébenthine,République de Suisse,3200,,0
750,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Drogues diverses réunies,République de Suisse,131700,,0
751,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Orfévrerie,République de Suisse,28300,,0
752,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,"D'une valeur moindre de 2,000 francs chacun",République de Suisse,177145,,0
753,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,"D'une valeur moindre de 2,000 francs chacun",Etats-Unis d'Amérique,5065,,0
754,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Quinquina,Villes Anséatiques,4300,,0
755,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Drogues médicinales réunies,Villes Anséatiques,44900,,0
756,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Gommes diverses,Villes Anséatiques,12200,,0
757,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Huile et essence de térébenthine,Villes Anséatiques,237600,,0
758,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Drogues diverses réunies,Villes Anséatiques,77300,,0
759,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,"D'une valeur moindre de 2,000 francs chacun",Villes Anséatiques,32100,,0
760,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Safran,Royaume de Danemarck,7000,,0
761,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Drogues médicinales réunies,Royaume de Danemarck,20700,,0
762,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Gommes diverses,Royaume de Danemarck,6700,,0
763,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Huile et essence de térébenthine,Royaume de Danemarck,44400,,0
764,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Drogues diverses réunies,Royaume de Danemarck,2600,,0
765,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Orfévrerie,Royaume de Danemarck,8100,,0
766,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,"D'une valeur moindre de 2,000 francs chacun",Royaume de Danemarck,159471,,0
767,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Safran,Royaume de Suède,2600,,0
768,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Gommes diverses,Royaume de Suède,1400,,0
769,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,"D'une valeur moindre de 2,000 francs chacun",Royaume de Suède,2630,,0
770,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Drogues médicinales réunies,Empire Ottoman et Barbarie,1000,,0
771,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,"D'une valeur moindre de 2,000 francs chacun",Empire Ottoman et Barbarie,26850,,0
772,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,"D'une valeur moindre de 2,000 francs chacun",Royaume de Naples,1718,,0
773,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Drogues diverses réunies,Royaume de Sardaigne,3400,,0
774,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,"D'une valeur moindre de 2,000 francs chacun",Royaume de Sardaigne,30892,,0
775,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,"D'une valeur moindre de 2,000 francs chacun",Empire d'Autriche,4161,,0
776,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,"D'une valeur moindre de 2,000 francs chacun",Empire de Russie,14,,0
777,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,"D'une valeur moindre de 2,000 francs chacun",Royaume de Portugal,9111,,0
778,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,"D'une valeur moindre de 2,000 francs chacun",Etats de Rome,630,,0
779,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,"D'une valeur moindre de 2,000 francs chacun",Angleterre,23581,,0
780,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,"D'une valeur moindre de 2,000 francs chacun",Milanes et Toscane,3994,,0
781,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Quinquina,République de Génes,7500,,0
782,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Safran,République de Génes,2200,,0
783,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Drogues médicinales réunies,République de Génes,30600,,0
784,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,Drogues diverses réunies,République de Génes,19000,,0
785,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Exports,"D'une valeur moindre de 2,000 francs chacun",République de Génes,14658,,0
1,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Blé et autres grains, comestibles",Royaume d'Espagne,30400,,0
2,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Riz,Royaume d'Espagne,253600,,0
3,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Légumes,Royaume d'Espagne,22900,,0
4,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Fromage,Royaume d'Espagne,18100,,0
5,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Poissons de toute sorte,Royaume d'Espagne,497300,,0
6,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Huile d'olive,Royaume d'Espagne,886500,,0
7,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Fruits verts, en oranges et citrons",Royaume d'Espagne,212400,,0
8,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Fruits secs, en amandes, figues et raisins",Royaume d'Espagne,179200,,0
9,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Vins,Royaume d'Espagne,198500,,0
10,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Eaux-de-vie,Royaume d'Espagne,908300,,0
11,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Provisions diverses,Royaume d'Espagne,21000,,0
12,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Cacao,Royaume d'Espagne,179600,,0
13,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Café,Royaume d'Espagne,2466400,,0
14,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Sucre,Royaume d'Espagne,2843000,,0
15,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Thé,Royaume d'Espagne,1400,,0
16,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Liqueurs et sirops,Royaume d'Espagne,4700,,0
17,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Poivre,Royaume d'Espagne,192600,,0
18,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Girofle,Royaume d'Espagne,42200,,0
19,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Muscade,Royaume d'Espagne,1600,,0
20,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Epiceries diverses,Royaume d'Espagne,38400,,0
21,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Chanvre,Royaume d'Espagne,1300,,0
22,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Coton,Royaume d'Espagne,4093800,,0
23,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Fil,Royaume d'Espagne,4000,,0
24,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Laine,Royaume d'Espagne,8412600,,0
25,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Poil de chèvre, lièvre et lapin",Royaume d'Espagne,151800,,0
26,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Bois divers,Royaume d'Espagne,4200,,0
27,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Bois des îles,Royaume d'Espagne,227100,,0
28,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Soude,Royaume d'Espagne,4542300,,0
29,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Cuirs en poil,Royaume d'Espagne,19800,,0
30,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Huile de poisson,Royaume d'Espagne,21700,,0
31,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Soufre et salpêtre,Royaume d'Espagne,19600,,0
32,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Suif,Royaume d'Espagne,7500,,0
33,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Soie de porc et sanglier,Royaume d'Espagne,7500,,0
34,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Tabacs,Royaume d'Espagne,4096300,,0
35,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Brai, goudron, poix et résine",Royaume d'Espagne,6000,,0
36,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Articles réunis,Royaume d'Espagne,32300,,0
37,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Blé et autres grains, comestibles",Royaume de Hollande,11500,,0
38,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Riz,Royaume de Hollande,112800,,0
39,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Légumes,Royaume de Hollande,2000,,0
40,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Bestiaux en bœufs, vaches, porcs, moutons",Royaume de Hollande,8000,,0
41,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Chairs salées,Royaume de Hollande,64200,,0
42,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Fromage,Royaume de Hollande,2506700,,0
43,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Poissons de toute sorte,Royaume de Hollande,562900,,0
44,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Huile d'olive,Royaume de Hollande,123200,,0
45,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Fruits verts, en oranges et citrons",Royaume de Hollande,35600,,0
46,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Fruits secs, en amandes, figues et raisins",Royaume de Hollande,97330,,0
47,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Vins,Royaume de Hollande,185700,,0
48,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Eaux-de-vie,Royaume de Hollande,169400,,0
49,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Provisions diverses,Royaume de Hollande,283300,,0
50,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Cacao,Royaume de Hollande,1287000,,0
51,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Café,Royaume de Hollande,19279700,,0
52,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Sucre,Royaume de Hollande,21341400,,0
53,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Thé,Royaume de Hollande,1212700,,0
54,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Liqueurs et sirops,Royaume de Hollande,165400,,0
55,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Poivre,Royaume de Hollande,1628700,,0
56,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Cannelle,Royaume de Hollande,620200,,0
57,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Girofle,Royaume de Hollande,240200,,0
58,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Muscade,Royaume de Hollande,245900,,0
59,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Epiceries diverses,Royaume de Hollande,98700,,0
60,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Chanvre,Royaume de Hollande,1003000,,0
61,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Coton,Royaume de Hollande,4731500,,0
62,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Fil,Royaume de Hollande,199500,,0
63,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Laine,Royaume de Hollande,3064900,,0
64,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Lin,Royaume de Hollande,65800,,0
65,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Poil de chèvre, lièvre et lapin",Royaume de Hollande,303100,,0
66,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Soie et filoselle,Royaume de Hollande,66800,,0
67,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Bois divers,Royaume de Hollande,125500,,0
68,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Bois des îles,Royaume de Hollande,1010600,,0
69,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Cendres diverses,Royaume de Hollande,509100,,0
70,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Potasse, vedasses et gravelées",Royaume de Hollande,1635000,,0
71,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Charbons,Royaume de Hollande,16700,,0
72,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Cires blanche et jaune,Royaume de Hollande,178000,,0
73,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Cuirs en poil,Royaume de Hollande,820200,,0
74,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Huile de poisson,Royaume de Hollande,273000,,0
75,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Soufre et salpêtre,Royaume de Hollande,31600,,0
76,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Tabacs,Royaume de Hollande,3013700,,0
77,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Brai, goudron, poix et résine",Royaume de Hollande,237900,,0
78,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Articles réunis,Royaume de Hollande,527000,,0
79,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Bestiaux en bœufs, vaches, porcs, moutons",Royaume de Prusse,26200,,0
80,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Fromage,Royaume de Prusse,95500,,0
81,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Poissons de toute sorte,Royaume de Prusse,2000,,0
82,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Huile d'olive,Royaume de Prusse,8200,,0
83,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Fruits secs, en amandes, figues et raisins",Royaume de Prusse,12600,,0
84,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Eaux-de-vie,Royaume de Prusse,2200,,0
85,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Provisions diverses,Royaume de Prusse,57900,,0
86,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Cacao,Royaume de Prusse,221900,,0
87,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Café,Royaume de Prusse,3008600,,0
88,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Sucre,Royaume de Prusse,4689400,,0
89,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Thé,Royaume de Prusse,578800,,0
90,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Liqueurs et sirops,Royaume de Prusse,17900,,0
91,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Poivre,Royaume de Prusse,1249500,,0
92,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Cannelle,Royaume de Prusse,285300,,0
93,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Girofle,Royaume de Prusse,66500,,0
94,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Muscade,Royaume de Prusse,161000,,0
95,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Epiceries diverses,Royaume de Prusse,7800,,0
96,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Chanvre,Royaume de Prusse,6500,,0
97,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Coton,Royaume de Prusse,4246800,,0
98,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Fil,Royaume de Prusse,3100,,0
99,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Laine,Royaume de Prusse,162500,,0
100,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Soie et filoselle,Royaume de Prusse,160200,,0
101,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Bois divers,Royaume de Prusse,445800,,0
102,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Bois des îles,Royaume de Prusse,610700,,0
103,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Potasse, vedasses et gravelées",Royaume de Prusse,2766400,,0
104,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Soude,Royaume de Prusse,13200,,0
105,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Charbons,Royaume de Prusse,187000,,0
106,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Cires blanche et jaune,Royaume de Prusse,4000,,0
107,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Cuirs en poil,Royaume de Prusse,3700,,0
108,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Huile d'olive pour fabriques,Royaume de Prusse,25400,,0
109,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Huile de poisson,Royaume de Prusse,304500,,0
110,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Soufre et salpêtre,Royaume de Prusse,22900,,0
111,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Tabacs,Royaume de Prusse,558900,,0
112,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Brai, goudron, poix et résine",Royaume de Prusse,2000,,0
113,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Articles réunis,Royaume de Prusse,42400,,0
114,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Blé et autres grains, comestibles",Etats d'Allemagne,56000,,0
115,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Riz,Etats d'Allemagne,2000,,0
116,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Farine et biscuit de mer,Etats d'Allemagne,32700,,0
117,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Légumes,Etats d'Allemagne,13400,,0
118,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Bestiaux en bœufs, vaches, porcs, moutons",Etats d'Allemagne,214900,,0
119,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Chairs salées,Etats d'Allemagne,13800,,0
120,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Fromage,Etats d'Allemagne,156500,,0
121,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Poissons de toute sorte,Etats d'Allemagne,18700,,0
122,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Huile d'olive,Etats d'Allemagne,34500,,0
123,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Fruits verts, en oranges et citrons",Etats d'Allemagne,71100,,0
124,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Fruits secs, en amandes, figues et raisins",Etats d'Allemagne,95800,,0
125,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Vins,Etats d'Allemagne,127900,,0
126,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Eaux-de-vie,Etats d'Allemagne,28000,,0
127,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Provisions diverses,Etats d'Allemagne,77600,,0
128,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Cacao,Etats d'Allemagne,52900,,0
129,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Café,Etats d'Allemagne,2479800,,0
130,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Sucre,Etats d'Allemagne,2352800,,0
131,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Thé,Etats d'Allemagne,69000,,0
132,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Liqueurs et sirops,Etats d'Allemagne,116700,,0
133,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Poivre,Etats d'Allemagne,572500,,0
