numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,prix_unitaire,quantity_unit,remarks,doubleaccounts
150,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bois divers de construction,Royaume de Sardaigne,17500,,,,0
294,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bois divers de construction,Angleterre,36600,,,,0
356,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bois divers de construction,Royaume des Pays-Bas,77600,,,,0
418,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bois divers de construction,Etats de l'Allemagne,158000,,,,0
481,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bois divers de construction,Suisse,16400,,,,0
537,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bois divers de construction,Royaume de Prusse,200400,,,,0
596,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bois divers de construction,Villes Anséatiques,3000,,,,0
630,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bois divers de construction,Royaume de Danemark,4800,,,,0
754,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bois divers de construction,Etats-Unis de l'Amérique,38600,,,,0
814,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bois divers de construction,Port de Marseille,6600,,,,0
846,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bois divers de construction,Saint-Domingue,6500,,,,0
871,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bois divers de construction,Colonies Françaises,57000,,,,0
1407,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bouchons de liège,Royaume d'Espagne,10600,"299,8568872987",quintaux,,0
1468,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bouchons de liège,Royaume de Portugal,8200,"299,8568872987",quintaux,,0
1521,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bouchons de liège,Royaume de Sardaigne,48800,"299,8568872987",quintaux,,0
1578,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bouchons de liège,Italie,900,"299,8568872987",quintaux,,0
1669,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bouchons de liège,Angleterre,28300,"299,8568872987",quintaux,,0
1724,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bouchons de liège,Royaume des Pays-Bas,212900,"299,8568872987",quintaux,,0
1785,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bouchons de liège,Etats de l'Allemagne,200500,"299,8568872987",quintaux,,0
1842,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bouchons de liège,Suisse,42500,"299,8568872987",quintaux,,0
1901,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bouchons de liège,Royaume de Prusse,16300,"299,8568872987",quintaux,,0
2013,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bouchons de liège,Royaume de Danemarck,17700,"299,8568872987",quintaux,,0
2056,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bouchons de liège,Royaume de Suède,31000,"299,8568872987",quintaux,,0
2086,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bouchons de liège,Empire de Russie,12300,"299,8568872987",quintaux,,0
2130,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bouchons de liège,Etats-Unis de l'Amérique,51100,"299,8568872987",quintaux,,0
2221,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bouchons de liège,Port de Marseille,85800,"299,8568872987",quintaux,,0
2275,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bouchons de liège,Saint-Domingue,1200,"299,8568872987",quintaux,,0
2315,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bouchons de liège,Colonies françaises,70000,"299,8568872987",quintaux,,0
1408,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bougie,Royaume d'Espagne,15600,"441,2",quintaux,,0
1469,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bougie,Royaume de Portugal,10400,"441,2",quintaux,,0
1522,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bougie,Royaume de Sardaigne,7600,"441,2",quintaux,,0
1579,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bougie,Italie,3400,"441,2",quintaux,,0
1670,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bougie,Angleterre,4500,"441,2",quintaux,,0
1725,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bougie,Royaume des Pays-Bas,8700,"441,2",quintaux,,0
1786,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bougie,Etats de l'Allemagne,6200,"441,2",quintaux,,0
1843,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bougie,Suisse,12500,"441,2",quintaux,,0
2014,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bougie,Royaume de Danemarck,1600,"441,2",quintaux,,0
2087,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bougie,Empire de Russie,3000,"441,2",quintaux,,0
2131,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bougie,Etats-Unis de l'Amérique,1800,"441,2",quintaux,,0
2316,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Bougie,Colonies françaises,35000,"441,2",quintaux,,0
42,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Brai, goudron et résine",Royaume d'Espagne,404100,"40,0089585666",quintaux,,0
95,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Brai, goudron et résine",Royaume de Portugal,91500,"40,0089585666",quintaux,,0
152,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Brai, goudron et résine",Royaume de Sardaigne,96900,"40,0089585666",quintaux,,0
204,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Brai, goudron et résine",Italie,14000,"40,0089585666",quintaux,,0
235,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Brai, goudron et résine",Naples et Sicile,50500,"40,0089585666",quintaux,,0
251,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Brai, goudron et résine",Etats de Rome,1200,"40,0089585666",quintaux,,0
296,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Brai, goudron et résine",Angleterre,95600,"40,0089585666",quintaux,,0
358,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Brai, goudron et résine",Royaume des Pays-Bas,32500,"40,0089585666",quintaux,,0
420,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Brai, goudron et résine",Etats de l'Allemagne,12400,"40,0089585666",quintaux,,0
538,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Brai, goudron et résine",Royaume de Prusse,2200,"40,0089585666",quintaux,,0
574,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Brai, goudron et résine",Empire d'Autriche,2600,"40,0089585666",quintaux,,0
598,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Brai, goudron et résine",Villes Anséatiques,55000,"40,0089585666",quintaux,,0
631,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Brai, goudron et résine",Royaume de Danemark,24100,"40,0089585666",quintaux,,0
755,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Brai, goudron et résine",Etats-Unis de l'Amérique,1000,"40,0089585666",quintaux,,0
790,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Brai, goudron et résine",Empire Ottoman,4800,"40,0089585666",quintaux,,0
847,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Brai, goudron et résine",Saint-Domingue,4800,"40,0089585666",quintaux,,0
29,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Café et cacao,Royaume d'Espagne,20900,"194,9473684211",quintaux,,0
140,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Café et cacao,Royaume de Sardaigne,62100,"194,9473684211",quintaux,,0
195,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Café et cacao,Italie,13000,"194,9473684211",quintaux,,0
249,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Café et cacao,Etats de Rome,1400,"194,9473684211",quintaux,,0
347,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Café et cacao,Royaume des Pays-Bas,900,"194,9473684211",quintaux,,0
471,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Café et cacao,Suisse,9000,"194,9473684211",quintaux,,0
571,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Café et cacao,Empire d'Autriche,4800,"194,9473684211",quintaux,,0
701,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Café et cacao,Empire de Russie,39200,"194,9473684211",quintaux,,0
786,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Café et cacao,Empire Ottoman,156400,"194,9473684211",quintaux,,0
807,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Café et cacao,Port de Marseille,62700,"194,9473684211",quintaux,,0
1409,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Caractères d'imprimerie,Royaume d'Espagne,3800,300,quintaux,,0
1580,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Caractères d'imprimerie,Italie,2400,300,quintaux,,0
1658,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Caractères d'imprimerie,Etats Romains,900,300,quintaux,,0
1671,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Caractères d'imprimerie,Angleterre,5300,300,quintaux,,0
1726,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Caractères d'imprimerie,Royaume des Pays-Bas,46700,300,quintaux,,0
1787,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Caractères d'imprimerie,Etats de l'Allemagne,30400,300,quintaux,,0
1844,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Caractères d'imprimerie,Suisse,12500,300,quintaux,,0
1902,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Caractères d'imprimerie,Royaume de Prusse,7400,300,quintaux,,0
2088,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Caractères d'imprimerie,Empire de Russie,2400,300,quintaux,,0
2132,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Caractères d'imprimerie,Etats-Unis de l'Amérique,3700,300,quintaux,,0
43,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cendres dites potasses et soudes,Royaume d'Espagne,10400,"89,6",quintaux,,0
153,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cendres dites potasses et soudes,Royaume de Sardaigne,90300,"89,6",quintaux,,0
205,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cendres dites potasses et soudes,Italie,57100,"89,6",quintaux,,0
297,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cendres dites potasses et soudes,Angleterre,167800,"89,6",quintaux,,0
359,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cendres dites potasses et soudes,Royaume des Pays-Bas,81100,"89,6",quintaux,,0
421,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cendres dites potasses et soudes,Etats de l'Allemagne,34900,"89,6",quintaux,,0
483,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cendres dites potasses et soudes,Suisse,15300,"89,6",quintaux,,0
539,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cendres dites potasses et soudes,Royaume de Prusse,78300,"89,6",quintaux,,0
575,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cendres dites potasses et soudes,Empire d'Autriche,2000,"89,6",quintaux,,0
756,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cendres dites potasses et soudes,Etats-Unis de l'Amérique,400,"89,6",quintaux,,0
4,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chairs fraîches et salées,Royaume d'Espagne,551200,"87,0434782609",quintaux,,0
69,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chairs fraîches et salées,Royaume de Portugal,52200,"87,0434782609",quintaux,,0
116,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chairs fraîches et salées,Royaume de Sardaigne,2900,"87,0434782609",quintaux,,0
260,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chairs fraîches et salées,Angleterre,15600,"87,0434782609",quintaux,,0
322,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chairs fraîches et salées,Royaume des Pays-Bas,7100,"87,0434782609",quintaux,,0
388,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chairs fraîches et salées,Etats de l'Allemagne,4800,"87,0434782609",quintaux,,0
446,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chairs fraîches et salées,Suisse,3000,"87,0434782609",quintaux,,0
583,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chairs fraîches et salées,Villes Anséatiques,1300,"87,0434782609",quintaux,,0
609,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chairs fraîches et salées,Royaume de Danemark,10700,"87,0434782609",quintaux,,0
647,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chairs fraîches et salées,Royaume de Suède,17500,"87,0434782609",quintaux,,0
722,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chairs fraîches et salées,Etats-Unis de l'Amérique,40200,"87,0434782609",quintaux,,0
772,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chairs fraîches et salées,Empire Ottoman,2700,"87,0434782609",quintaux,,0
798,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chairs fraîches et salées,Port de Marseille,1600,"87,0434782609",quintaux,,0
827,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chairs fraîches et salées,Saint-Domingue,10200,"87,0434782609",quintaux,,0
855,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chairs fraîches et salées,Colonies Françaises,280000,"87,0434782609",quintaux,,0
1410,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chandelle,Royaume d'Espagne,78000,"141,027027027",quintaux,,0
1470,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chandelle,Royaume de Portugal,1700,"141,027027027",quintaux,,0
1523,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chandelle,Royaume de Sardaigne,17500,"141,027027027",quintaux,,0
1581,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chandelle,Italie,8300,"141,027027027",quintaux,,0
1672,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chandelle,Angleterre,27700,"141,027027027",quintaux,,0
1727,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chandelle,Royaume des Pays-Bas,73300,"141,027027027",quintaux,,0
1788,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chandelle,Etats de l'Allemagne,36900,"141,027027027",quintaux,,0
1845,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chandelle,Suisse,252900,"141,027027027",quintaux,,0
1903,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chandelle,Royaume de Prusse,19100,"141,027027027",quintaux,,0
2015,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chandelle,Royaume de Danemarck,19900,"141,027027027",quintaux,,0
2057,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chandelle,Royaume de Suède,12900,"141,027027027",quintaux,,0
2133,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chandelle,Etats-Unis de l'Amérique,20300,"141,027027027",quintaux,,0
2222,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chandelle,Port de Marseille,1800,"141,027027027",quintaux,,0
2276,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chandelle,Saint-Domingue,6300,"141,027027027",quintaux,,0
2317,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chandelle,Colonies françaises,196100,"141,027027027",quintaux,,0
34,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chanvre,Royaume d'Espagne,11800,"72,1296296296",quintaux,,0
88,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chanvre,Royaume de Portugal,5200,"72,1296296296",quintaux,,0
145,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chanvre,Royaume de Sardaigne,10600,"72,1296296296",quintaux,,0
288,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chanvre,Angleterre,1800,"72,1296296296",quintaux,,0
350,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chanvre,Royaume des Pays-Bas,10000,"72,1296296296",quintaux,,0
413,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chanvre,Etats de l'Allemagne,368300,"72,1296296296",quintaux,,0
476,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chanvre,Suisse,16600,"72,1296296296",quintaux,,0
628,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chanvre,Royaume de Danemark,500,"72,1296296296",quintaux,,0
749,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Chanvre,Etats-Unis de l'Amérique,2700,"72,1296296296",quintaux,,0
44,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Charbon de terre et de bois,Royaume d'Espagne,7700,,,Pas de prix unitaire car comporte de charbon de terre et du charbon de bois,0
96,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Charbon de terre et de bois,Royaume de Portugal,7200,,,Pas de prix unitaire car comporte de charbon de terre et du charbon de bois,0
154,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Charbon de terre et de bois,Royaume de Sardaigne,18900,,,Pas de prix unitaire car comporte de charbon de terre et du charbon de bois,0
298,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Charbon de terre et de bois,Angleterre,7500,,,Pas de prix unitaire car comporte de charbon de terre et du charbon de bois,0
360,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Charbon de terre et de bois,Royaume des Pays-Bas,885000,,,Pas de prix unitaire car comporte de charbon de terre et du charbon de bois,0
484,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Charbon de terre et de bois,Suisse,11700,,,Pas de prix unitaire car comporte de charbon de terre et du charbon de bois,0
757,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Charbon de terre et de bois,Etats-Unis de l'Amérique,400,,,Pas de prix unitaire car comporte de charbon de terre et du charbon de bois,0
872,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Charbon de terre et de bois,Colonies Françaises,9000,,,Pas de prix unitaire car comporte de charbon de terre et du charbon de bois,0
5,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cidre et bière,Royaume d'Espagne,3200,"20,0145772595",hectolitres,,0
70,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cidre et bière,Royaume de Portugal,900,"20,0145772595",hectolitres,,0
117,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cidre et bière,Royaume de Sardaigne,5100,"20,0145772595",hectolitres,,0
179,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cidre et bière,Italie,500,"20,0145772595",hectolitres,,0
261,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cidre et bière,Angleterre,84700,"20,0145772595",hectolitres,,0
323,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cidre et bière,Royaume des Pays-Bas,7800,"20,0145772595",hectolitres,,0
389,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cidre et bière,Etats de l'Allemagne,6600,"20,0145772595",hectolitres,,0
447,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cidre et bière,Suisse,5900,"20,0145772595",hectolitres,,0
610,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cidre et bière,Royaume de Danemark,1100,"20,0145772595",hectolitres,,0
648,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cidre et bière,Royaume de Suède,500,"20,0145772595",hectolitres,,0
723,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cidre et bière,Etats-Unis de l'Amérique,3900,"20,0145772595",hectolitres,,0
773,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cidre et bière,Empire Ottoman,15200,"20,0145772595",hectolitres,,0
828,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cidre et bière,Saint-Domingue,1900,"20,0145772595",hectolitres,,0
45,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cire jaune et blanche,Royaume d'Espagne,488000,"338,9687654933",quintaux,,0
97,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cire jaune et blanche,Royaume de Portugal,4100,"338,9687654933",quintaux,,0
155,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cire jaune et blanche,Royaume de Sardaigne,59700,"338,9687654933",quintaux,,0
206,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cire jaune et blanche,Italie,2300,"338,9687654933",quintaux,,0
236,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cire jaune et blanche,Naples et Sicile,47600,"338,9687654933",quintaux,,0
252,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cire jaune et blanche,Etats de Rome,1300,"338,9687654933",quintaux,,0
299,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Cire jaune et blanche,Angleterre,700,"338,9687654933",quintaux,,0
