numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,prix_unitaire,quantity_unit,remarks,doubleaccounts
832,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Denrées coloniales ; sirop-melasse,Colonies Françaises,5500,"79,6840286349",quintaux,,0
29,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Denrées coloniales ; sucres, cacao, café",Royaume d'Espagne et ses colonies,9600,,,,0
130,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Denrées coloniales ; sucres, cacao, café",Royaume de Sardaigne,9800,,,,0
181,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Denrées coloniales ; sucres, cacao, café",Italie,6500,,,,0
217,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Denrées coloniales ; sucres, cacao, café",Naples et sicile,1000,,,,0
277,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Denrées coloniales ; sucres, cacao, café",Angleterre et ses colonies de l'Inde,3700,,,,0
338,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Denrées coloniales ; sucres, cacao, café",Royaume des Pays-Bas et ses colonies,6300,,,,0
405,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Denrées coloniales ; sucres, cacao, café",Etats de l'Allemagne,5100,,,,0
465,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Denrées coloniales ; sucres, cacao, café",Suisse,500,,,,0
587,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Denrées coloniales ; sucres, cacao, café",Villes Anséatiques,2100,,,,0
649,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Denrées coloniales ; sucres, cacao, café",Royaume de Suède,4200,,,,0
726,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Denrées coloniales ; sucres, cacao, café",Etats-Unis d'Amérique,300,,,,0
763,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Denrées coloniales ; sucres, cacao, café",Empire Ottoman,61500,,,,0
866,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Dentelles de fil,Royaume d'Espagne et ses colonies,90500,,,,0
906,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Dentelles de fil,Royaume de Portugal et ses colonies,67200,,,,0
950,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Dentelles de fil,Royaume de Sardaigne,139700,,,,0
990,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Dentelles de fil,Italie,27000,,,,0
1024,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Dentelles de fil,Naples et Sicile,16200,,,,0
1069,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Dentelles de fil,Angleterre et ses colonies de l'Inde,98000,,,,0
1109,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Dentelles de fil,Royaume des Pays-Bas et ses colonies,800000,,,,0
1151,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Dentelles de fil,Etats de l'Allemagne,188300,,,,0
1192,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Dentelles de fil,Suisse,8100,,,,0
1231,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Dentelles de fil,Royaume de Prusse,8700,,,,0
1262,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Dentelles de fil,Empire d'Autriche,400,,,,0
1280,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Dentelles de fil,Villes Anséatiques,6100,,,,0
1293,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Dentelles de fil,Royaume de Danemarck,9400,,,,0
1340,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Dentelles de fil,Empire de Russie,35600,,,,0
1370,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Dentelles de fil,Etats-Unis d'Amérique,716300,,,,0
1408,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Dentelles de fil,Empire Ottoman,700,,,,0
1464,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Dentelles de fil,Colonies Françaises,16800,,,,0
867,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Dentelles de soie, dite blonde",Royaume d'Espagne et ses colonies,123700,,,,0
907,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Dentelles de soie, dite blonde",Royaume de Portugal et ses colonies,15800,,,,0
951,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Dentelles de soie, dite blonde",Royaume de Sardaigne,4600,,,,0
991,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Dentelles de soie, dite blonde",Italie,40100,,,,0
1025,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Dentelles de soie, dite blonde",Naples et Sicile,24100,,,,0
1070,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Dentelles de soie, dite blonde",Angleterre et ses colonies de l'Inde,143500,,,,0
1110,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Dentelles de soie, dite blonde",Royaume des Pays-Bas et ses colonies,68500,,,,0
1152,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Dentelles de soie, dite blonde",Etats de l'Allemagne,209600,,,,0
1193,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Dentelles de soie, dite blonde",Suisse,3900,,,,0
1232,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Dentelles de soie, dite blonde",Royaume de Prusse,7000,,,,0
1263,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Dentelles de soie, dite blonde",Empire d'Autriche,8300,,,,0
1341,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Dentelles de soie, dite blonde",Empire de Russie,106000,,,,0
1371,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Dentelles de soie, dite blonde",Etats-Unis d'Amérique,45600,,,,0
1409,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Dentelles de soie, dite blonde",Empire Ottoman,3500,,,,0
153,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Ecorces pour les tanneries,Royaume de Sardaigne,7800,"11,0444362383",quintaux,,0
195,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Ecorces pour les tanneries,Italie,1500,"11,0444362383",quintaux,,0
230,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Ecorces pour les tanneries,Naples et sicile,17800,"11,0444362383",quintaux,,0
245,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Ecorces pour les tanneries,Etats de Rome,800,"11,0444362383",quintaux,,0
297,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Ecorces pour les tanneries,Angleterre et ses colonies de l'Inde,700,"11,0444362383",quintaux,,0
362,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Ecorces pour les tanneries,Royaume des Pays-Bas et ses colonies,293400,"11,0444362383",quintaux,,0
486,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Ecorces pour les tanneries,Suisse,36900,"11,0444362383",quintaux,,0
1488,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Embarcations et autres objets de marine,Royaume d'Espagne et ses colonies,413900,,,,0
1551,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Embarcations et autres objets de marine,Royaume de Portugal et ses colonies,1400,,,,0
1607,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Embarcations et autres objets de marine,Royaume de Sardaigne,6600,,,,0
1661,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Embarcations et autres objets de marine,Italie,3400,,,,0
1777,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Embarcations et autres objets de marine,Angleterre et ses colonies de l'Inde,31400,,,,0
1837,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Embarcations et autres objets de marine,Royaume des Pays-Bas et ses colonies,16700,,,,0
2083,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Embarcations et autres objets de marine,Villes Anséatiques,1200,,,,0
2231,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Embarcations et autres objets de marine,Etats-Unis d'Amérique,11900,,,,0
852,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Encre,Royaume d'Espagne et ses colonies,6500,"225,6505576208",quintaux,,0
895,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Encre,Royaume de Portugal et ses colonies,3700,"225,6505576208",quintaux,,0
936,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Encre,Royaume de Sardaigne,6600,"225,6505576208",quintaux,,0
977,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Encre,Italie,5000,"225,6505576208",quintaux,,0
1014,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Encre,Naples et Sicile,2200,"225,6505576208",quintaux,,0
1057,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Encre,Angleterre et ses colonies de l'Inde,900,"225,6505576208",quintaux,,0
1096,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Encre,Royaume des Pays-Bas et ses colonies,50500,"225,6505576208",quintaux,,0
1139,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Encre,Etats de l'Allemagne,9600,"225,6505576208",quintaux,,0
1179,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Encre,Suisse,15800,"225,6505576208",quintaux,,0
1219,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Encre,Royaume de Prusse,300,"225,6505576208",quintaux,,0
1285,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Encre,Royaume de Danemarck,800,"225,6505576208",quintaux,,0
1329,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Encre,Empire de Russie,300,"225,6505576208",quintaux,,0
1360,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Encre,Etats-Unis d'Amérique,9000,"225,6505576208",quintaux,,0
1455,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Encre,Colonies Françaises,10200,"225,6505576208",quintaux,,0
860,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Etain,Royaume d'Espagne et ses colonies,10000,"421,2996389892",quintaux,,0
900,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Etain,Royaume de Portugal et ses colonies,1600,"421,2996389892",quintaux,,0
944,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Etain,Royaume de Sardaigne,900,"421,2996389892",quintaux,,0
984,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Etain,Italie,10000,"421,2996389892",quintaux,,0
1019,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Etain,Naples et Sicile,700,"421,2996389892",quintaux,,0
1063,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Etain,Angleterre et ses colonies de l'Inde,3300,"421,2996389892",quintaux,,0
1104,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Etain,Royaume des Pays-Bas et ses colonies,4900,"421,2996389892",quintaux,,0
1146,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Etain,Etats de l'Allemagne,2000,"421,2996389892",quintaux,,0
1187,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Etain,Suisse,13100,"421,2996389892",quintaux,,0
1226,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Etain,Royaume de Prusse,900,"421,2996389892",quintaux,,0
1289,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Etain,Royaume de Danemarck,800,"421,2996389892",quintaux,,0
1336,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Etain,Empire de Russie,500,"421,2996389892",quintaux,,0
1364,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Etain,Etats-Unis d'Amérique,20100,"421,2996389892",quintaux,,0
1403,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Etain,Empire Ottoman,7400,"421,2996389892",quintaux,,0
1433,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Etain,Saint-Domingue,22000,"421,2996389892",quintaux,,0
1458,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Etain,Colonies Françaises,18500,"421,2996389892",quintaux,,0
1489,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence,Royaume d'Espagne et ses colonies,32000,"80,1187446989",quintaux,,0
1552,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence,Royaume de Portugal et ses colonies,12600,"80,1187446989",quintaux,,0
1608,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence,Royaume de Sardaigne,21900,"80,1187446989",quintaux,,0
1662,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence,Italie,3100,"80,1187446989",quintaux,,0
1711,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence,Naples et Sicile,300,"80,1187446989",quintaux,,0
1746,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence,Etats de Rome,2400,"80,1187446989",quintaux,,0
1778,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence,Angleterre et ses colonies de l'Inde,17000,"80,1187446989",quintaux,,0
1838,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence,Royaume des Pays-Bas et ses colonies,63100,"80,1187446989",quintaux,,0
1898,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence,Etats de l'Allemagne,35600,"80,1187446989",quintaux,,0
1954,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence,Suisse,21700,"80,1187446989",quintaux,,0
2010,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence,Royaume de Prusse,60700,"80,1187446989",quintaux,,0
2116,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence,Royaume de Danemarck,3800,"80,1187446989",quintaux,,0
2184,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence,Empire de Russie,2500,"80,1187446989",quintaux,,0
2232,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence,Etats-Unis d'Amérique,7500,"80,1187446989",quintaux,,0
2290,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence,Empire Ottoman,21300,"80,1187446989",quintaux,,0
2340,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence,Saint-Domingue,40700,"80,1187446989",quintaux,,0
2391,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence,Colonies Françaises,126000,"80,1187446989",quintaux,,0
1490,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence poterie de grès et de terre,Royaume d'Espagne et ses colonies,32300,"40,4454401687",quintaux,,0
1553,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence poterie de grès et de terre,Royaume de Portugal et ses colonies,2800,"40,4454401687",quintaux,,0
1609,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence poterie de grès et de terre,Royaume de Sardaigne,167700,"40,4454401687",quintaux,,0
1663,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence poterie de grès et de terre,Italie,7200,"40,4454401687",quintaux,,0
1712,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence poterie de grès et de terre,Naples et Sicile,13900,"40,4454401687",quintaux,,0
1747,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence poterie de grès et de terre,Etats de Rome,300,"40,4454401687",quintaux,,0
1779,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence poterie de grès et de terre,Angleterre et ses colonies de l'Inde,34900,"40,4454401687",quintaux,,0
1839,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence poterie de grès et de terre,Royaume des Pays-Bas et ses colonies,96800,"40,4454401687",quintaux,,0
1899,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence poterie de grès et de terre,Etats de l'Allemagne,48600,"40,4454401687",quintaux,,0
1955,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence poterie de grès et de terre,Suisse,4300,"40,4454401687",quintaux,,0
2011,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence poterie de grès et de terre,Royaume de Prusse,11300,"40,4454401687",quintaux,,0
2117,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence poterie de grès et de terre,Royaume de Danemarck,5600,"40,4454401687",quintaux,,0
2185,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence poterie de grès et de terre,Empire de Russie,2600,"40,4454401687",quintaux,,0
2233,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence poterie de grès et de terre,Etats-Unis d'Amérique,55600,"40,4454401687",quintaux,,0
2291,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence poterie de grès et de terre,Empire Ottoman,66500,"40,4454401687",quintaux,,0
2341,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence poterie de grès et de terre,Saint-Domingue,11900,"40,4454401687",quintaux,,0
2392,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Faïence poterie de grès et de terre,Colonies Françaises,51500,"40,4454401687",quintaux,,0
862,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers blancs,Royaume d'Espagne et ses colonies,8300,"160,5568445476",quintaux,,0
902,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers blancs,Royaume de Portugal et ses colonies,2800,"160,5568445476",quintaux,,0
946,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers blancs,Royaume de Sardaigne,15900,"160,5568445476",quintaux,,0
986,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers blancs,Italie,800,"160,5568445476",quintaux,,0
1065,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers blancs,Angleterre et ses colonies de l'Inde,1600,"160,5568445476",quintaux,,0
1106,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers blancs,Royaume des Pays-Bas et ses colonies,1000,"160,5568445476",quintaux,,0
1366,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers blancs,Etats-Unis d'Amérique,700,"160,5568445476",quintaux,,0
1435,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers blancs,Saint-Domingue,10700,"160,5568445476",quintaux,,0
1460,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers blancs,Colonies Françaises,27400,"160,5568445476",quintaux,,0
861,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers divers,Royaume d'Espagne et ses colonies,252200,"65,1130157767",quintaux,,0
901,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers divers,Royaume de Portugal et ses colonies,36600,"65,1130157767",quintaux,,0
945,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers divers,Royaume de Sardaigne,10500,"65,1130157767",quintaux,,0
985,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers divers,Italie,10600,"65,1130157767",quintaux,,0
1020,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers divers,Naples et Sicile,27500,"65,1130157767",quintaux,,0
1048,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers divers,Etats de Rome,800,"65,1130157767",quintaux,,0
1064,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers divers,Angleterre et ses colonies de l'Inde,115600,"65,1130157767",quintaux,,0
1105,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers divers,Royaume des Pays-Bas et ses colonies,99200,"65,1130157767",quintaux,,0
1147,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers divers,Etats de l'Allemagne,182800,"65,1130157767",quintaux,,0
1188,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers divers,Suisse,276800,"65,1130157767",quintaux,,0
1227,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers divers,Royaume de Prusse,9600,"65,1130157767",quintaux,,0
1259,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers divers,Empire d'Autriche,500,"65,1130157767",quintaux,,0
1278,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers divers,Villes Anséatiques,18900,"65,1130157767",quintaux,,0
1290,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers divers,Royaume de Danemarck,27300,"65,1130157767",quintaux,,0
1317,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers divers,Royaume de Suède,900,"65,1130157767",quintaux,,0
1337,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers divers,Empire de Russie,1300,"65,1130157767",quintaux,,0
1365,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers divers,Etats-Unis d'Amérique,67900,"65,1130157767",quintaux,,0
1404,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers divers,Empire Ottoman,39500,"65,1130157767",quintaux,,0
1434,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers divers,Saint-Domingue,293300,"65,1130157767",quintaux,,0
1459,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,Fers divers,Colonies Françaises,245100,"65,1130157767",quintaux,,0
34,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Exports,"Fils de lin et de chanvre retords, teints et à coudre",Royaume d'Espagne et ses colonies,358400,"872,030075188",quintaux,,0
