numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,remarks,doubleaccounts
2196,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Mercerie fine,Empire Ottoman,1900,,0
2197,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Meubles,Empire Ottoman,31000,,0
2198,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Objets d'arts et d'histoire naturelle,Empire Ottoman,5700,,0
2199,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de bois,Empire Ottoman,1300,,0
2200,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de coutellerie,Empire Ottoman,20700,,0
2201,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de cuir,Empire Ottoman,3700,,0
2202,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,"Ouvrages dorés, argentés et plaqués",Empire Ottoman,38100,,0
2203,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages dorures fausses,Empire Ottoman,5200,,0
2204,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,"Ouvrages de ferblanterie, tole vernie",Empire Ottoman,3500,,0
2205,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de modes,Empire Ottoman,14600,,0
2206,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de passementerie,Empire Ottoman,300,,0
2207,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de peaux,Empire Ottoman,41500,,0
2208,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de tabletterie,Empire Ottoman,400,,0
2209,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages en terre cuite,Empire Ottoman,9300,,0
2210,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Papiers divers,Empire Ottoman,19700,,0
2211,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Papiers peints,Empire Ottoman,2400,,0
2212,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Parasols et parapluies,Empire Ottoman,7900,,0
2213,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Parfumerie diverse,Empire Ottoman,1800,,0
2214,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Parfumerie eaux de senteur,Empire Ottoman,15000,,0
2215,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Peaux,Empire Ottoman,7700,,0
2216,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,"Pierres et grès taillés, meules, &c",Empire Ottoman,300,,0
2217,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Pierres à fusil,Empire Ottoman,300,,0
2218,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Plumes d'autruche,Empire Ottoman,1800,,0
2219,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Porcelaine,Empire Ottoman,18000,,0
2220,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Poterie,Empire Ottoman,13700,,0
2221,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Quincaillerie cardes à carder,Empire Ottoman,23400,,0
2222,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Quincaillerie clous de fer,Empire Ottoman,400,,0
2223,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Quincaillerie fil de fer,Empire Ottoman,2200,,0
2224,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Tableaux et estampes,Empire Ottoman,2300,,0
2225,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Verrerie diverse,Empire Ottoman,170200,,0
2226,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Verrerie cristaux,Empire Ottoman,2600,,0
2227,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Verrerie Bouteilles,Empire Ottoman,8300,,0
2228,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Articles réunis,Empire Ottoman,6700,,0
2229,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,"Herbes, plantes, racines, fleurs, &c",Empire Ottoman,800,,0
2230,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Rhubarbe,Empire Ottoman,38800,,0
2231,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Drogues diverses réunies,Empire Ottoman,4900,,0
2232,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Armes,Port de Marseille,116900,,0
2233,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Argenterie et orfévrerie,Port de Marseille,154500,,0
2234,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Bijouterie,Port de Marseille,167800,,0
2235,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Bimbeloterie,Port de Marseille,23700,,0
2236,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Bâtiments de mer,Port de Marseille,1000,,0
2237,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Bouchons de liège,Port de Marseille,125000,,0
2238,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Bougie,Port de Marseille,300,,0
2239,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Chandelle,Port de Marseille,800,,0
2240,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Cordages,Port de Marseille,11600,,0
2241,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Epingles,Port de Marseille,75200,,0
2242,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Faïence,Port de Marseille,67400,,0
2243,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Glaces et miroirs,Port de Marseille,68000,,0
2244,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Habillemens et lingerie,Port de Marseille,35500,,0
2245,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Horlogerie,Port de Marseille,791200,,0
2246,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Instrumens pour les sciences et les arts,Port de Marseille,3100,,0
2247,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Instrumens de musique,Port de Marseille,80200,,0
2248,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Librairie,Port de Marseille,130600,,0
2249,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Mercerie commune,Port de Marseille,1239800,,0
2250,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Mercerie fine,Port de Marseille,468600,,0
2251,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Meubles,Port de Marseille,14500,,0
2252,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Objets d'arts et d'histoire naturelle,Port de Marseille,10200,,0
2253,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de bois,Port de Marseille,52000,,0
2254,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de coutellerie,Port de Marseille,57600,,0
2255,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de cuir,Port de Marseille,52000,,0
2256,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,"Ouvrages dorés, argentés et plaqués",Port de Marseille,102800,,0
2257,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages dorures fausses,Port de Marseille,16800,,0
2258,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,"Ouvrages de ferblanterie, tole vernie",Port de Marseille,53400,,0
2259,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de modes,Port de Marseille,106200,,0
2260,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages en fleurs artificielles,Port de Marseille,31700,,0
2261,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de passementerie,Port de Marseille,160900,,0
2262,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de tabletterie,Port de Marseille,21300,,0
2263,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages en terre cuite,Port de Marseille,31900,,0
2264,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Papiers divers,Port de Marseille,237900,,0
2265,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Papiers peints,Port de Marseille,103900,,0
2266,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Parasols et parapluies,Port de Marseille,69700,,0
2267,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Parfumerie diverse,Port de Marseille,59100,,0
2268,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Parfumerie eaux de senteur,Port de Marseille,68400,,0
2269,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Peaux,Port de Marseille,1706800,,0
2270,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,"Pierres et grès taillés, meules, &c",Port de Marseille,600,,0
2271,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Pierres à fusil,Port de Marseille,41300,,0
2272,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Plumes d'autruche,Port de Marseille,18900,,0
2273,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Plumes à écrire et à lit,Port de Marseille,8200,,0
2274,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Porcelaine,Port de Marseille,173700,,0
2275,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Poterie,Port de Marseille,283300,,0
2276,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Quincaillerie diverse,Port de Marseille,10400,,0
2277,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Quincaillerie clous de fer,Port de Marseille,161200,,0
2278,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Quincaillerie fil de fer,Port de Marseille,57200,,0
2279,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Savons,Port de Marseille,3800,,0
2280,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Tableaux et estampes,Port de Marseille,43800,,0
2281,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Verrerie diverse,Port de Marseille,967000,,0
2282,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Verrerie cristaux,Port de Marseille,10000,,0
2283,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Verrerie Bouteilles,Port de Marseille,6700,,0
2284,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Articles réunis,Port de Marseille,12800,,0
2285,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,"Herbes, plantes, racines, fleurs, &c",Port de Marseille,9300,,0
2286,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Drogues diverses réunies,Port de Marseille,4900,,0
2287,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Armes,Saint-Domingue,67900,,0
2288,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Argenterie et orfévrerie,Saint-Domingue,6400,,0
2289,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Bijouterie,Saint-Domingue,13500,,0
2290,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Bouchons de liège,Saint-Domingue,5000,,0
2291,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Caractères d'imprimerie,Saint-Domingue,700,,0
2292,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Chandelle,Saint-Domingue,3800,,0
2293,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Cordages,Saint-Domingue,11100,,0
2294,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Faïence,Saint-Domingue,33600,,0
2295,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Glaces et miroirs,Saint-Domingue,8300,,0
2296,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Habillemens et lingerie,Saint-Domingue,15400,,0
2297,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Horlogerie,Saint-Domingue,20100,,0
2298,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Instrumens pour les sciences et les arts,Saint-Domingue,800,,0
2299,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Instrumens de musique,Saint-Domingue,8300,,0
2300,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Librairie,Saint-Domingue,33800,,0
2301,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Mercerie commune,Saint-Domingue,55600,,0
2302,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Mercerie fine,Saint-Domingue,20800,,0
2303,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Meubles,Saint-Domingue,37300,,0
2304,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Objets d'arts et d'histoire naturelle,Saint-Domingue,800,,0
2305,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de bois,Saint-Domingue,900,,0
2306,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de coutellerie,Saint-Domingue,500,,0
2307,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de cuir,Saint-Domingue,75800,,0
2308,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de cuivre simple,Saint-Domingue,600,,0
2309,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,"Ouvrages dorés, argentés et plaqués",Saint-Domingue,8900,,0
2310,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de modes,Saint-Domingue,11800,,0
2311,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages en fleurs artificielles,Saint-Domingue,3000,,0
2312,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de passementerie,Saint-Domingue,2000,,0
2313,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de peaux,Saint-Domingue,2900,,0
2314,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de tabletterie,Saint-Domingue,3500,,0
2315,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages en terre cuite,Saint-Domingue,23100,,0
2316,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Papiers divers,Saint-Domingue,17500,,0
2317,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Parasols et parapluies,Saint-Domingue,24100,,0
2318,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Parfumerie diverse,Saint-Domingue,14400,,0
2319,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Parfumerie eaux de senteur,Saint-Domingue,3600,,0
2320,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Peaux,Saint-Domingue,8500,,0
2321,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Pelleteries,Saint-Domingue,7100,,0
2322,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,"Pierres et grès taillés, meules, &c",Saint-Domingue,2000,,0
2323,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Porcelaine,Saint-Domingue,21400,,0
2324,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Poterie,Saint-Domingue,18800,,0
2325,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Quincaillerie diverse,Saint-Domingue,72400,,0
2326,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Savons,Saint-Domingue,8800,,0
2327,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Tableaux et estampes,Saint-Domingue,65100,,0
2328,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Verrerie diverse,Saint-Domingue,26000,,0
2329,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Verrerie Bouteilles,Saint-Domingue,23500,,0
2330,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Articles réunis,Saint-Domingue,12300,,0
2331,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Crème de tartre,Saint-Domingue,1000,,0
2332,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Drogues diverses réunies,Saint-Domingue,8100,,0
2333,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Armes,Colonies Françaises,151800,,0
2334,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Argenterie et orfévrerie,Colonies Françaises,180500,,0
2335,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Bijouterie,Colonies Françaises,205900,,0
2336,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Bouchons de liège,Colonies Françaises,97500,,0
2337,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Chandelle,Colonies Françaises,544700,,0
2338,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Corail ouvré,Colonies Françaises,52800,,0
2339,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Cordages,Colonies Françaises,140600,,0
2340,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Faïence,Colonies Françaises,104000,,0
2341,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Glaces et miroirs,Colonies Françaises,276300,,0
2342,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Habillemens et lingerie,Colonies Françaises,147700,,0
2343,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Horlogerie,Colonies Françaises,258800,,0
2344,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Instrumens pour les sciences et les arts,Colonies Françaises,50000,,0
2345,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Instrumens de musique,Colonies Françaises,36300,,0
2346,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Librairie,Colonies Françaises,232600,,0
2347,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Mercerie commune,Colonies Françaises,371000,,0
2348,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Mercerie fine,Colonies Françaises,125100,,0
2349,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Meubles,Colonies Françaises,337500,,0
2350,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de bois,Colonies Françaises,64900,,0
2351,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de coutellerie,Colonies Françaises,52200,,0
2352,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de cuir,Colonies Françaises,249500,,0
2353,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de cuivre simple,Colonies Françaises,81100,,0
2354,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,"Ouvrages dorés, argentés et plaqués",Colonies Françaises,82700,,0
2355,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de modes,Colonies Françaises,210300,,0
2356,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages en fleurs artificielles,Colonies Françaises,29300,,0
2357,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de peaux,Colonies Françaises,449500,,0
2358,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages de tabletterie,Colonies Françaises,61000,,0
2359,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Ouvrages en terre cuite,Colonies Françaises,152700,,0
2360,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Papiers divers,Colonies Françaises,241900,,0
2361,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Papiers peints,Colonies Françaises,95500,,0
2362,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Parasols et parapluies,Colonies Françaises,182900,,0
2363,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Parfumerie diverse,Colonies Françaises,208400,,0
2364,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Peaux,Colonies Françaises,40000,,0
2365,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Pelleteries,Colonies Françaises,24500,,0
2366,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Porcelaine,Colonies Françaises,136800,,0
2367,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Poterie,Colonies Françaises,94000,,0
2368,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Poudre à tirer,Colonies Françaises,26100,,0
2369,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Exports,Quincaillerie diverse,Colonies Françaises,832400,,0
