numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,remarks,DoubleAccounts
770,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Librairie,Empire de Russie,75646,,0
771,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Ouvrages de cuir en cordonnerie et sellerie,Empire de Russie,4596,,0
772,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Ouvrages de cuivre doré et argenté,Empire de Russie,37434,,0
773,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Ouvrages de modes et fleurs artificielles,Empire de Russie,55536,,0
774,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Papiers à écrire,Empire de Russie,1175,,0
775,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Articles d'industrie réunis,Empire de Russie,48863,,0
776,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Draperies,Royaume de Portugal,20550,,0
777,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes de coton,Royaume de Portugal,3200,,0
778,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes de soie,Royaume de Portugal,43800,,0
779,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes mélangées de ces matières,Royaume de Portugal,2500,,0
780,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,"Gazes, crêpes et mouchoirs de soie",Royaume de Portugal,1600,,0
781,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Objets manufacturés réunis,Royaume de Portugal,2010,,0
782,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Habillement et lingerie,Royaume de Portugal,1100,,0
783,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Meubles et glaces,Royaume de Portugal,2050,,0
784,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Ouvrages de cuivre doré et argenté,Royaume de Portugal,2474,,0
785,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Papiers pour tenture,Royaume de Portugal,1700,,0
786,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Cuivre,Etats de Rome,1196,,0
787,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Bonneteries diverses,Etats de Rome,1128,,0
788,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Bonneteries de soie,Etats de Rome,20500,,0
789,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Dentelles,Etats de Rome,16631,,0
790,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Draperies,Etats de Rome,4680,,0
791,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes de coton,Etats de Rome,1980,,0
792,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes de soie,Etats de Rome,190236,,0
793,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes mélangées de ces matières,Etats de Rome,3552,,0
794,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Rubannerie de soie,Etats de Rome,104700,,0
795,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Toiles de lin et de chanvre,Etats de Rome,5400,,0
796,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Toiles de fil et coton,Etats de Rome,6885,,0
797,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Mousselines,Etats de Rome,19120,,0
798,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Objets manufacturés réunis,Etats de Rome,49200,,0
799,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Merceries,Etats de Rome,4464,,0
800,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Gants de peau,Etats de Rome,6258,,0
801,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Habillement et lingerie,Etats de Rome,15200,,0
802,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Faïence et poterie,Etats de Rome,2461,,0
803,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Tableaux et estampes,Etats de Rome,1500,,0
804,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Quincaillerie,Etats de Rome,6965,,0
805,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Verrerie,Etats de Rome,6074,,0
806,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Dorures fines,Etats de Rome,16035,,0
807,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Ouvrages de modes et fleurs artificielles,Etats de Rome,53500,,0
808,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Passementerie,Etats de Rome,7440,,0
809,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Peaux et pelleteries,Etats de Rome,1150,,0
810,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Papiers pour tenture,Etats de Rome,2100,,0
811,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Articles d'industrie réunis,Etats de Rome,20110,,0
812,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Drogues médicinales réunies,Royaume d'Espagne,84842,,0
813,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Huile et essence de térébenthine,Royaume d'Espagne,3310,,0
814,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Drogues diverses réunies,Royaume d'Espagne,108846,,0
815,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Orfévrerie,Royaume d'Espagne,41465,,0
816,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Monnaie au type étranger,Royaume d'Espagne,403507,,0
817,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,D'une valeur moindre de 2 000 francs chacun,Royaume d'Espagne,82726,,0
818,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Quinquina,Royaume de Hollande,68000,,0
819,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Safran,Royaume de Hollande,202944,,0
820,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Drogues médicinales réunies,Royaume de Hollande,143270,,0
821,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Gommes diverses,Royaume de Hollande,21524,,0
822,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Huile et essence de térébenthine,Royaume de Hollande,210946,,0
823,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Drogues diverses réunies,Royaume de Hollande,223504,,0
824,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Orfévrerie,Royaume de Hollande,82962,,0
825,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Monnaie au type étranger,Royaume de Hollande,29148,,0
826,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,D'une valeur moindre de 2 000 francs chacun,Royaume de Hollande,120871,,0
827,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Safran,Royaume de Prusse,6100,,0
828,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Orfévrerie,Royaume de Prusse,24968,,0
829,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,D'une valeur moindre de 2 000 francs chacun,Royaume de Prusse,1667,,0
830,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Quinquina,Etats de l'Allemagne,211895,,0
831,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Safran,Etats de l'Allemagne,360716,,0
832,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Drogues médicinales réunies,Etats de l'Allemagne,34690,,0
833,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Gommes diverses,Etats de l'Allemagne,23267,,0
834,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Huile et essence de térébenthine,Etats de l'Allemagne,67910,,0
835,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Drogues diverses réunies,Etats de l'Allemagne,630030,,0
836,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Orfévrerie,Etats de l'Allemagne,189692,,0
837,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Monnaie au type étranger,Etats de l'Allemagne,8763498,,0
838,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,D'une valeur moindre de 2 000 francs chacun,Etats de l'Allemagne,173130,,0
839,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Quinquina,République de Suisse,7200,,0
840,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Safran,République de Suisse,72933,,0
841,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Drogues médicinales réunies,République de Suisse,33384,,0
842,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Gommes diverses,République de Suisse,238460,,0
843,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Huile et essence de térébenthine,République de Suisse,6827,,0
844,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Drogues diverses réunies,République de Suisse,381375,,0
845,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Orfévrerie,République de Suisse,38397,,0
846,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Monnaie au type étranger,République de Suisse,28062,,0
847,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,D'une valeur moindre de 2 000 francs chacun,République de Suisse,60850,,0
848,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Drogues médicinales réunies,Etats-Unis d'Amérique,21647,,0
849,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Huile et essence de térébenthine,Etats-Unis d'Amérique,5250,,0
850,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Orfévrerie,Etats-Unis d'Amérique,4347,,0
851,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,D'une valeur moindre de 2 000 francs chacun,Etats-Unis d'Amérique,2080,,0
852,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Safran,Villes Anséatiques,20300,,0
853,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Drogues médicinales réunies,Villes Anséatiques,43666,,0
854,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Huile et essence de térébenthine,Villes Anséatiques,50936,,0
855,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Orfévrerie,Villes Anséatiques,25810,,0
856,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,D'une valeur moindre de 2 000 francs chacun,Villes Anséatiques,8723,,0
857,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,D'une valeur moindre de 2 000 francs chacun,Royaume de Danemarck,1256,,0
858,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Quinquina,Royaume d'Étrurie,27900,,0
859,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Drogues médicinales réunies,Royaume d'Étrurie,28085,,0
860,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Gommes diverses,Royaume d'Étrurie,4967,,0
861,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Drogues diverses réunies,Royaume d'Étrurie,27974,,0
862,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Orfévrerie,Royaume d'Étrurie,5846,,0
863,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Monnaie au type étranger,Royaume d'Étrurie,774893,,0
864,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,D'une valeur moindre de 2 000 francs chacun,Royaume d'Étrurie,22670,,0
865,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Quinquina,Royaume d'Italie,35078,,0
866,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Drogues médicinales réunies,Royaume d'Italie,50395,,0
867,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Gommes diverses,Royaume d'Italie,39280,,0
868,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Huile et essence de térébenthine,Royaume d'Italie,10958,,0
869,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Drogues diverses réunies,Royaume d'Italie,49837,,0
870,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Orfévrerie,Royaume d'Italie,50550,,0
871,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,D'une valeur moindre de 2 000 francs chacun,Royaume d'Italie,56110,,0
872,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Safran,Empire Ottoman et Barbarie,1900,,0
873,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Drogues médicinales réunies,Empire Ottoman et Barbarie,5460,,0
874,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Gommes diverses,Empire Ottoman et Barbarie,5152,,0
875,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Drogues diverses réunies,Empire Ottoman et Barbarie,20960,,0
876,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,D'une valeur moindre de 2 000 francs chacun,Empire Ottoman et Barbarie,17538,,0
877,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Drogues médicinales réunies,Royaume de Naples,5150,,0
878,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Huile et essence de térébenthine,Royaume de Naples,2110,,0
879,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Drogues diverses réunies,Royaume de Naples,5407,,0
880,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Monnaie au type étranger,Royaume de Naples,54582,,0
881,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,D'une valeur moindre de 2 000 francs chacun,Royaume de Naples,3155,,0
882,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,D'une valeur moindre de 2 000 francs chacun,Royaume de Sardaigne,2104,,0
883,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Safran,Empire d'Autriche,4700,,0
884,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Drogues médicinales réunies,Empire d'Autriche,1900,,0
885,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Orfévrerie,Empire d'Autriche,6530,,0
886,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,D'une valeur moindre de 2 000 francs chacun,Empire d'Autriche,5862,,0
887,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Orfévrerie,Empire de Russie,55280,,0
888,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,D'une valeur moindre de 2 000 francs chacun,Empire de Russie,1363,,0
889,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,D'une valeur moindre de 2 000 francs chacun,Royaume de Portugal,3975,,0
890,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Drogues médicinales réunies,Etats de Rome,1990,,0
891,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Drogues diverses réunies,Etats de Rome,9777,,0
892,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Monnaie au type étranger,Etats de Rome,2150,,0
893,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,D'une valeur moindre de 2 000 francs chacun,Etats de Rome,5072,,0
1,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Riz,Royaume d'Espagne,210400,,0
2,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Légumes,Royaume d'Espagne,8800,,0
3,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Chairs salées,Royaume d'Espagne,7410,,0
4,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Fromage,Royaume d'Espagne,4981,,0
5,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Poissons de toute sorte,Royaume d'Espagne,483636,,0
6,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Huile d'olive,Royaume d'Espagne,377170,,0
7,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,"Fruits verts, en oranges et citrons",Royaume d'Espagne,219398,,0
8,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,"Fruits secs, en amandes, figues et raisins",Royaume d'Espagne,229090,,0
9,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Vins,Royaume d'Espagne,98542,,0
10,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Provisions diverses,Royaume d'Espagne,29853,,0
11,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Cacao,Royaume d'Espagne,154880,,0
12,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Café,Royaume d'Espagne,839111,,0
13,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Sucre,Royaume d'Espagne,39898631,,0
14,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Thé,Royaume d'Espagne,16488,,0
15,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Poivre,Royaume d'Espagne,240915,,0
16,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Cannelle,Royaume d'Espagne,119624,,0
17,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Chanvre,Royaume d'Espagne,6270,,0
18,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Coton,Royaume d'Espagne,16393270,,0
19,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Fil,Royaume d'Espagne,1204,,0
20,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Laine,Royaume d'Espagne,7352206,,0
21,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,"Poil de chêvre, lièvre et lapin",Royaume d'Espagne,4300,,0
22,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Soie et filoselle,Royaume d'Espagne,13868,,0
23,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Bois divers,Royaume d'Espagne,49975,,0
24,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Bois des îles,Royaume d'Espagne,512800,,0
25,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Soude,Royaume d'Espagne,2332509,,0
26,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Charbons,Royaume d'Espagne,1361,,0
27,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Cires blanche et jaune,Royaume d'Espagne,1510,,0
28,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Cuirs en poil,Royaume d'Espagne,66408,,0
29,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Huile d'olive pour fabriques,Royaume d'Espagne,522527,,0
30,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Huile de poisson,Royaume d'Espagne,36311,,0
31,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Tabacs,Royaume d'Espagne,29708,,0
32,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Articles réunis,Royaume d'Espagne,452436,,0
33,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,"Blé et autres grains, comestibles",Royaume de Hollande,5485,,0
34,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Riz,Royaume de Hollande,408898,,0
35,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Légumes,Royaume de Hollande,62274,,0
36,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,"Bestiaux en bœufs, vaches, porcs, moutons",Royaume de Hollande,1220625,,0
37,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Chairs salées,Royaume de Hollande,82330,,0
38,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Fromage,Royaume de Hollande,5281011,,0
39,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Poissons de toute sorte,Royaume de Hollande,1278123,,0
40,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Huile d'olive,Royaume de Hollande,5988,,0
41,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,"Fruits verts, en oranges et citrons",Royaume de Hollande,7300,,0
42,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,"Fruits secs, en amandes, figues et raisins",Royaume de Hollande,190488,,0
43,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Vins,Royaume de Hollande,35131,,0
44,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Provisions diverses,Royaume de Hollande,493845,,0
45,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Cacao,Royaume de Hollande,491743,,0
46,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Café,Royaume de Hollande,6169670,,0
47,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Sucre,Royaume de Hollande,11173616,,0
48,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Thé,Royaume de Hollande,295263,,0
49,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Poivre,Royaume de Hollande,1561012,,0
