,Data entry by,Source,Year,Sheet,Marchandises concaténées,Pays,Leur valeur,Leur Valeur (sub-total 1),Total,Par section,Par classe,Remarks,
374,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Alun,Royaume d'Espagne,114 000,,1 101 700,22 526 900,171 924 600,,
375,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Alun,Royaume de suede,39 800,,1 101 700,22 526 900,171 924 600,,
376,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Alun,Empire ottoman et barbarie,91 000,,1 101 700,22 526 900,171 924 600,,
377,Fatima zahra,AN/F12/251,1788,12,3///Suite des matières premières///Alun,Empire d'Autriche,10 200,,1 101 700,22 526 900,171 924 600,,
378,Fatima zahra,AN/F12/251,1788,12,3///Suite des matières premières///Alun,Etats de Rome,134 700,,1 101 700,22 526 900,171 924 600,,
379,Fatima zahra,AN/F12/251,1788,12,3///Suite des matières premières///Alun,Angleterre,712 000,,1 101 700,22 526 900,171 924 600,,
380,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Céruse,Hollande,639 200,,650 000,22 526 900,171 924 600,,
381,Fatima zahra,AN/F12/251,1788,12,3///Suite des matières premières///Céruse,Empire d'Autriche,10 800,,650 000,22 526 900,171 924 600,,
382,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Azur,Hollande,192 900,,295 600,22 526 900,171 924 600,,
383,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Azur,Etats d'Allemagne,51 800,,295 600,22 526 900,171 924 600,,
384,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Azur,Villes anséatique,20 700,,295 600,22 526 900,171 924 600,,
385,Fatima zahra,AN/F12/251,1788,12,3///Suite des matières premières///Azur,Empire d'Autriche,30 200,,295 600,22 526 900,171 924 600,,
386,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Garance,Royaume d'Espagne,65 100,,587 000,22 526 900,171 924 600,,
387,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Garance,Hollande,488 300,,587 000,22 526 900,171 924 600,,
388,Fatima zahra,AN/F12/251,1788,12,3///Suite des matières premières///Garance,Empire d'Autriche,33 600,,587 000,22 526 900,171 924 600,,
389,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Noix de galle,Milane et toscane,71 500,,245 600,22 526 900,171 924 600,,
390,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Noix de galle,Empire ottoman et barbarie,143 600,,245 600,22 526 900,171 924 600,,
391,Fatima zahra,AN/F12/251,1788,12,3///Suite des matières premières///Noix de galle,Royaume de naples,30 500,,245 600,22 526 900,171 924 600,,
392,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Drogues diverses réunies,Royaume d'Espagne,275 000,,2 221 300,22 526 900,171 924 600,,
393,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Drogues diverses réunies,Hollande,434 100,,2 221 300,22 526 900,171 924 600,,
394,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Drogues diverses réunies,Etats d'Allemagne,26 100,,2 221 300,22 526 900,171 924 600,,
395,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Drogues diverses réunies,Etats-Unis d'amérique,156 900,,2 221 300,22 526 900,171 924 600,,
396,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Drogues diverses réunies,Villes anséatique,34 400,,2 221 300,22 526 900,171 924 600,,
397,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Drogues diverses réunies,Royaume de Danemarck,10 000,,2 221 300,22 526 900,171 924 600,,
398,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Drogues diverses réunies,Royaume de suede,14 500,,2 221 300,22 526 900,171 924 600,,
399,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Drogues diverses réunies,Milane et toscane,81 600,,2 221 300,22 526 900,171 924 600,,
400,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Drogues diverses réunies,République de Genes,19 200,,2 221 300,22 526 900,171 924 600,,
401,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Drogues diverses réunies,Empire ottoman et barbarie,638 700,,2 221 300,22 526 900,171 924 600,,
402,Fatima zahra,AN/F12/251,1788,12,3///Suite des matières premières///Drogues diverses réunies,Royaume de naples,94 100,,2 221 300,22 526 900,171 924 600,,
403,Fatima zahra,AN/F12/251,1788,12,3///Suite des matières premières///Drogues diverses réunies,Empire d'Autriche,10 400,,2 221 300,22 526 900,171 924 600,,
404,Fatima zahra,AN/F12/251,1788,12,3///Suite des matières premières///Drogues diverses réunies,Royaume de Portugal,83 500,,2 221 300,22 526 900,171 924 600,,
405,Fatima zahra,AN/F12/251,1788,12,3///Suite des matières premières///Drogues diverses réunies,Angleterre,289 700,,2 221 300,22 526 900,171 924 600,,
406,Fatima zahra,AN/F12/251,1788,12,3///Suite des matières premières///Drogues diverses réunies,"Colonies francaises en Asie,Afrique en Amérique",53 100,,2 221 300,22 526 900,171 924 600,,
407,Fatima zahra,AN/F12/251,1788,11,///Betes de somme///Cheveaux,Hollande,83 200,,2 648 300,,3 124 000,,
408,Fatima zahra,AN/F12/251,1788,11,///Betes de somme///Cheveaux,Etats d'Allemagne,13 200,,2 648 300,,3 124 000,,
409,Fatima zahra,AN/F12/251,1788,11,///Betes de somme///Cheveaux,République de suisse,579 200,,2 648 300,,3 124 000,,
410,Fatima zahra,AN/F12/251,1788,11,///Betes de somme///Cheveaux,Royaume de Danemarck,78 700,,2 648 300,,3 124 000,,
411,Fatima zahra,AN/F12/251,1788,12,///Betes de somme///Cheveaux,Royaume de Sardaigne,73 300,,2 648 300,,3 124 000,,
412,Fatima zahra,AN/F12/251,1788,12,///Betes de somme///Cheveaux,Empire d'Autriche,1 117 900,,2 648 300,,3 124 000,,
413,Fatima zahra,AN/F12/251,1788,12,///Betes de somme///Cheveaux,Angleterre,702 800,,2 648 300,,3 124 000,,
414,Fatima zahra,AN/F12/251,1788,12,///Betes de somme///Mulets,Royaume de Sardaigne,244 200,,475 700,,3 124 000,,
415,Fatima zahra,AN/F12/251,1788,12,///Betes de somme///Mulets,Empire d'Autriche,231 500,,475 700,,3 124 000,,
416,Fatima zahra,AN/F12/251,1788,11,///Métaux///Argent vif,Etats d'Allemagne,79 700,,125 100,,21 568 900,,
417,Fatima zahra,AN/F12/251,1788,11,///Métaux///Argent vif,République de Genes,45 400,,125 100,,21 568 900,,
418,Fatima zahra,AN/F12/251,1788,11,"///Métaux///Cuivre,bronze et laiton",Hollande,418 300,,9 584 100,,21 568 900,,
419,Fatima zahra,AN/F12/251,1788,11,"///Métaux///Cuivre,bronze et laiton",Etats d'Allemagne,1 758 600,,9 584 100,,21 568 900,,
420,Fatima zahra,AN/F12/251,1788,11,"///Métaux///Cuivre,bronze et laiton",Villes anséatique,1 030 800,,9 584 100,,21 568 900,,
421,Fatima zahra,AN/F12/251,1788,11,"///Métaux///Cuivre,bronze et laiton",Royaume de suede,257 800,,9 584 100,,21 568 900,,
422,Fatima zahra,AN/F12/251,1788,11,"///Métaux///Cuivre,bronze et laiton",Milane et toscane,35 000,,9 584 100,,21 568 900,,
423,Fatima zahra,AN/F12/251,1788,11,"///Métaux///Cuivre,bronze et laiton",Empire ottoman et barbarie,1 335 600,,9 584 100,,21 568 900,,
424,Fatima zahra,AN/F12/251,1788,12,"///Métaux///Cuivre,bronze et laiton",Royaume de Sardaigne,28 100,,9 584 100,,21 568 900,,
425,Fatima zahra,AN/F12/251,1788,12,"///Métaux///Cuivre,bronze et laiton",Empire d'Autriche,174 900,,9 584 100,,21 568 900,,
426,Fatima zahra,AN/F12/251,1788,12,"///Métaux///Cuivre,bronze et laiton",Angleterre,4 545 000,,9 584 100,,21 568 900,,
427,Fatima zahra,AN/F12/251,1788,11,///Métaux///Etain,Hollande,122 600,,1 251 800,,21 568 900,,
428,Fatima zahra,AN/F12/251,1788,12,///Métaux///Etain,Angleterre,1 129 200,,1 251 800,,21 568 900,,
429,Fatima zahra,AN/F12/251,1788,11,le total devrait être 7 277 600///Métaux///Fers et aciers,Royaume d'Espagne,159 200,,7 286 600,,21 568 900,,
430,Fatima zahra,AN/F12/251,1788,11,///Métaux///Fers et aciers,Hollande,1 192 200,,7 286 600,,21 568 900,,
431,Fatima zahra,AN/F12/251,1788,11,///Métaux///Fers et aciers,Royaume de Prusse,15 100,,7 286 600,,21 568 900,,
432,Fatima zahra,AN/F12/251,1788,11,///Métaux///Fers et aciers,Etats d'Allemagne,204 000,,7 286 600,,21 568 900,,
433,Fatima zahra,AN/F12/251,1788,11,///Métaux///Fers et aciers,Villes anséatique,221 700,,7 286 600,,21 568 900,,
434,Fatima zahra,AN/F12/251,1788,11,///Métaux///Fers et aciers,Royaume de Danemarck,158 900,,7 286 600,,21 568 900,,
435,Fatima zahra,AN/F12/251,1788,11,///Métaux///Fers et aciers,Royaume de suede,3 593 900,,7 286 600,,21 568 900,,
436,Fatima zahra,AN/F12/251,1788,11,///Métaux///Fers et aciers,Milane et toscane,53 900,,7 286 600,,21 568 900,,
437,Fatima zahra,AN/F12/251,1788,11,///Métaux///Fers et aciers,République de Genes,111 100,,7 286 600,,21 568 900,,
438,Fatima zahra,AN/F12/251,1788,12,///Métaux///Fers et aciers,Empire d'Autriche,672 800,,7 286 600,,21 568 900,,
439,Fatima zahra,AN/F12/251,1788,12,///Métaux///Fers et aciers,Empire de Russie,524 500,,7 286 600,,21 568 900,,
440,Fatima zahra,AN/F12/251,1788,12,///Métaux///Fers et aciers,Angleterre,370 300,,7 286 600,,21 568 900,,
441,Fatima zahra,AN/F12/251,1788,11,///Métaux///Fers blanc,Hollande,64 200,,960 000,,21 568 900,,
442,Fatima zahra,AN/F12/251,1788,11,///Métaux///Fers blanc,Villes anséatique,242 500,,960 000,,21 568 900,,
443,Fatima zahra,AN/F12/251,1788,12,///Métaux///Fers blanc,Angleterre,653 300,,960 000,,21 568 900,,
444,Fatima zahra,AN/F12/251,1788,11,///Métaux///plomb,Hollande,212 600,,2 361 300,,21 568 900,,
445,Fatima zahra,AN/F12/251,1788,11,///Métaux///plomb,Royaume de Prusse,87 400,,2 361 300,,21 568 900,,
446,Fatima zahra,AN/F12/251,1788,11,///Métaux///plomb,Royaume de Danemarck,505 200,,2 361 300,,21 568 900,,
447,Fatima zahra,AN/F12/251,1788,11,///Métaux///plomb,République de Genes,25 700,,2 361 300,,21 568 900,,
448,Fatima zahra,AN/F12/251,1788,12,///Métaux///plomb,Royaume de naples,31 000,,2 361 300,,21 568 900,,
449,Fatima zahra,AN/F12/251,1788,12,///Métaux///plomb,Royaume de Sardaigne,19 400,,2 361 300,,21 568 900,,
450,Fatima zahra,AN/F12/251,1788,12,///Métaux///plomb,Empire d'Autriche,14 300,,2 361 300,,21 568 900,,
451,Fatima zahra,AN/F12/251,1788,12,///Métaux///plomb,Angleterre,1 465 700,,2 361 300,,21 568 900,,
452,Fatima zahra,AN/F12/251,1788,11,///Objets manufacturés///Chapellerie,Milane et toscane,18 100,,82 500,,51 308 000,,
453,Fatima zahra,AN/F12/251,1788,12,///Objets manufacturés///Chapellerie,Angleterre,64 400,,82 500,,51 308 000,,
454,Fatima zahra,AN/F12/251,1788,11,///Objets manufacturés///Etoffes en coton et en laine,Hollande,8 400,,8 850 300,,51 308 000,,
455,Fatima zahra,AN/F12/251,1788,12,///Objets manufacturés///Etoffes en coton et en laine,Royaume de Sardaigne,17 500,,8 850 300,,51 308 000,,
456,Fatima zahra,AN/F12/251,1788,12,///Objets manufacturés///Etoffes en coton et en laine,Empire d'Autriche,90 500,,8 850 300,,51 308 000,,
457,Fatima zahra,AN/F12/251,1788,12,///Objets manufacturés///Etoffes en coton et en laine,Angleterre,8 733 900,,8 850 300,,51 308 000,,
458,Fatima zahra,AN/F12/251,1788,11,"///Objets manufacturés///Soirie en étoffe, mouchoirs,gazes et rubans",Royaume d'Espagne,301 400,,4 700 300,,51 308 000,,
459,Fatima zahra,AN/F12/251,1788,11,"///Objets manufacturés///Soirie en étoffe, mouchoirs,gazes et rubans",Hollande,45 000,,4 700 300,,51 308 000,,
460,Fatima zahra,AN/F12/251,1788,11,"///Objets manufacturés///Soirie en étoffe, mouchoirs,gazes et rubans",Etats d'Allemagne,14 100,,4 700 300,,51 308 000,,
461,Fatima zahra,AN/F12/251,1788,11,"///Objets manufacturés///Soirie en étoffe, mouchoirs,gazes et rubans",République de suisse,198 100,,4 700 300,,51 308 000,,
462,Fatima zahra,AN/F12/251,1788,11,"///Objets manufacturés///Soirie en étoffe, mouchoirs,gazes et rubans",Milane et toscane,120 900,,4 700 300,,51 308 000,,
463,Fatima zahra,AN/F12/251,1788,11,"///Objets manufacturés///Soirie en étoffe, mouchoirs,gazes et rubans",République de Genes,427 800,,4 700 300,,51 308 000,,
464,Fatima zahra,AN/F12/251,1788,11,"///Objets manufacturés///Soirie en étoffe, mouchoirs,gazes et rubans",Empire ottoman et barbarie,591 000,,4 700 300,,51 308 000,,
465,Fatima zahra,AN/F12/251,1788,12,"///Objets manufacturés///Soirie en étoffe, mouchoirs,gazes et rubans",Royaume de naples,21 100,,4 700 300,,51 308 000,,
466,Fatima zahra,AN/F12/251,1788,12,"///Objets manufacturés///Soirie en étoffe, mouchoirs,gazes et rubans",Royaume de Sardaigne,278 300,,4 700 300,,51 308 000,,
467,Fatima zahra,AN/F12/251,1788,12,"///Objets manufacturés///Soirie en étoffe, mouchoirs,gazes et rubans",Empire d'Autriche,24 000,,4 700 300,,51 308 000,,
468,Fatima zahra,AN/F12/251,1788,12,"///Objets manufacturés///Soirie en étoffe, mouchoirs,gazes et rubans",Royaume de Portugal,86 400,,4 700 300,,51 308 000,,
469,Fatima zahra,AN/F12/251,1788,12,"///Objets manufacturés///Soirie en étoffe, mouchoirs,gazes et rubans",Angleterre,2 555 100,,4 700 300,,51 308 000,,
470,Fatima zahra,AN/F12/251,1788,12,"///Objets manufacturés///Soirie en étoffe, mouchoirs,gazes et rubans","Colonies francaises en Asie,Afrique en Amérique",37 100,,4 700 300,,51 308 000,,
471,Fatima zahra,AN/F12/251,1788,11,///Objets manufacturés///Mouchoirs divers et des Indes,Etats d'Allemagne,14 200,,731 500,,51 308 000,,
472,Fatima zahra,AN/F12/251,1788,11,///Objets manufacturés///Mouchoirs divers et des Indes,Villes anséatique,54 200,,731 500,,51 308 000,,
473,Fatima zahra,AN/F12/251,1788,12,///Objets manufacturés///Mouchoirs divers et des Indes,Empire d'Autriche,17 100,,731 500,,51 308 000,,
474,Fatima zahra,AN/F12/251,1788,12,///Objets manufacturés///Mouchoirs divers et des Indes,Angleterre,328 900,,731 500,,51 308 000,,
475,Fatima zahra,AN/F12/251,1788,12,///Objets manufacturés///Mouchoirs divers et des Indes,"Colonies francaises en Asie,Afrique en Amérique",317 100,,731 500,,51 308 000,,
476,Fatima zahra,AN/F12/251,1788,11,///Objets manufacturés///Rubannerie ordinaire,Hollande,18 100,,1 861 600,,51 308 000,,
477,Fatima zahra,AN/F12/251,1788,11,///Objets manufacturés///Rubannerie ordinaire,Etats d'Allemagne,1 655 500,,1 861 600,,51 308 000,,
478,Fatima zahra,AN/F12/251,1788,11,///Objets manufacturés///Rubannerie ordinaire,République de suisse,44 900,,1 861 600,,51 308 000,,
479,Fatima zahra,AN/F12/251,1788,12,///Objets manufacturés///Rubannerie ordinaire,Empire d'Autriche,143 100,,1 861 600,,51 308 000,,
480,Fatima zahra,AN/F12/251,1788,11,///Objets manufacturés///Toiles diverses en lin et chanvre,Royaume d'Espagne,18 600,,18 436 600,,51 308 000,,le total devrait être 18 436 100
481,Fatima zahra,AN/F12/251,1788,11,///Objets manufacturés///Toiles diverses en lin et chanvre,Hollande,1 058 100,,18 436 600,,51 308 000,,
482,Fatima zahra,AN/F12/251,1788,11,///Objets manufacturés///Toiles diverses en lin et chanvre,Etats d'Allemagne,53 200,,18 436 600,,51 308 000,,
483,Fatima zahra,AN/F12/251,1788,11,///Objets manufacturés///Toiles diverses en lin et chanvre,République de suisse,1 250 600,,18 436 600,,51 308 000,,
484,Fatima zahra,AN/F12/251,1788,11,///Objets manufacturés///Toiles diverses en lin et chanvre,Villes anséatique,2 231 700,,18 436 600,,51 308 000,,
485,Fatima zahra,AN/F12/251,1788,11,///Objets manufacturés///Toiles diverses en lin et chanvre,Milane et toscane,89 500,,18 436 600,,51 308 000,,
486,Fatima zahra,AN/F12/251,1788,11,///Objets manufacturés///Toiles diverses en lin et chanvre,République de Genes,11 900,,18 436 600,,51 308 000,,
487,Fatima zahra,AN/F12/251,1788,11,///Objets manufacturés///Toiles diverses en lin et chanvre,Empire ottoman et barbarie,40 900,,18 436 600,,51 308 000,,
488,Fatima zahra,AN/F12/251,1788,12,///Objets manufacturés///Toiles diverses en lin et chanvre,Royaume de Sardaigne,97 300,,18 436 600,,51 308 000,,
489,Fatima zahra,AN/F12/251,1788,12,///Objets manufacturés///Toiles diverses en lin et chanvre,Empire d'Autriche,12 389 500,,18 436 600,,51 308 000,,
490,Fatima zahra,AN/F12/251,1788,12,///Objets manufacturés///Toiles diverses en lin et chanvre,Empire de Russie,211 900,,18 436 600,,51 308 000,,
491,Fatima zahra,AN/F12/251,1788,12,///Objets manufacturés///Toiles diverses en lin et chanvre,Royaume de Portugal,22 800,,18 436 600,,51 308 000,,
492,Fatima zahra,AN/F12/251,1788,12,///Objets manufacturés///Toiles diverses en lin et chanvre,Angleterre,960 100,,18 436 600,,51 308 000,,
493,Fatima zahra,AN/F12/251,1788,11,"///Objets manufacturés///Toiles en coton, mousseline et nankin",Royaume d'Espagne,18 000,,12 235 800,,51 308 000,,le total devrait être 13 235 800
494,Fatima zahra,AN/F12/251,1788,11,"///Objets manufacturés///Toiles en coton, mousseline et nankin",Hollande,224 600,,12 235 800,,51 308 000,,
495,Fatima zahra,AN/F12/251,1788,11,"///Objets manufacturés///Toiles en coton, mousseline et nankin",Etats d'Allemagne,22 200,,12 235 800,,51 308 000,,
496,Fatima zahra,AN/F12/251,1788,11,"///Objets manufacturés///Toiles en coton, mousseline et nankin",République de suisse,273 500,,12 235 800,,51 308 000,,
497,Fatima zahra,AN/F12/251,1788,11,"///Objets manufacturés///Toiles en coton, mousseline et nankin",Villes anséatique,264 200,,12 235 800,,51 308 000,,
498,Fatima zahra,AN/F12/251,1788,11,"///Objets manufacturés///Toiles en coton, mousseline et nankin",Empire ottoman et barbarie,1 251 900,,12 235 800,,51 308 000,,
499,Fatima zahra,AN/F12/251,1788,12,"///Objets manufacturés///Toiles en coton, mousseline et nankin",Royaume de naples,31 100,,12 235 800,,51 308 000,,
500,Fatima zahra,AN/F12/251,1788,12,"///Objets manufacturés///Toiles en coton, mousseline et nankin",Empire d'Autriche,678 400,,12 235 800,,51 308 000,,
501,Fatima zahra,AN/F12/251,1788,12,"///Objets manufacturés///Toiles en coton, mousseline et nankin",Royaume de Portugal,892 200,,12 235 800,,51 308 000,,
502,Fatima zahra,AN/F12/251,1788,12,"///Objets manufacturés///Toiles en coton, mousseline et nankin",Angleterre,2 639 200,,12 235 800,,51 308 000,,
503,Fatima zahra,AN/F12/251,1788,12,"///Objets manufacturés///Toiles en coton, mousseline et nankin","Colonies francaises en Asie,Afrique en Amérique",6 940 500,,12 235 800,,51 308 000,,
504,Fatima zahra,AN/F12/251,1788,11,///Objets manufacturés///Dentelles de fil,République de suisse,482 000,,1 117 900,,51 308 000,,
505,Fatima zahra,AN/F12/251,1788,12,///Objets manufacturés///Dentelles de fil,Royaume de Sardaigne,12 600,,1 117 900,,51 308 000,,
506,Fatima zahra,AN/F12/251,1788,12,///Objets manufacturés///Dentelles de fil,Empire d'Autriche,623 300,,1 117 900,,51 308 000,,
507,Fatima zahra,AN/F12/251,1788,11,///Objets manufacturés///Draperies,Hollande,42 500,,1 905 800,,51 308 000,,
508,Fatima zahra,AN/F12/251,1788,12,///Objets manufacturés///Draperies,Empire d'Autriche,129 300,,1 905 800,,51 308 000,,
509,Fatima zahra,AN/F12/251,1788,12,///Objets manufacturés///Draperies,Angleterre,1 734 000,,1 905 800,,51 308 000,,
510,Fatima zahra,AN/F12/251,1788,11,"///Objets manufacturés///Bonneterie en fil, coton et laine",Etats d'Allemagne,37 300,,1 301 100,,51 308 000,,
511,Fatima zahra,AN/F12/251,1788,12,"///Objets manufacturés///Bonneterie en fil, coton et laine",Royaume de Sardaigne,152 700,,1 301 100,,51 308 000,,
512,Fatima zahra,AN/F12/251,1788,12,"///Objets manufacturés///Bonneterie en fil, coton et laine",Empire d'Autriche,50 500,,1 301 100,,51 308 000,,
513,Fatima zahra,AN/F12/251,1788,12,"///Objets manufacturés///Bonneterie en fil, coton et laine",Angleterre,1 060 600,,1 301 100,,51 308 000,,
514,Fatima zahra,AN/F12/251,1788,11,///Objets manufacturés///Articles réunis,Etats d'Allemagne,13 100,,84 600,,51 308 000,,
515,Fatima zahra,AN/F12/251,1788,11,///Objets manufacturés///Articles réunis,Royaume de Danemarck,19 300,,84 600,,51 308 000,,
516,Fatima zahra,AN/F12/251,1788,12,///Objets manufacturés///Articles réunis,Angleterre,46 900,,84 600,,51 308 000,,
517,Fatima zahra,AN/F12/251,1788,12,///Objets manufacturés///Articles réunis,"Colonies francaises en Asie,Afrique en Amérique",5 300,,84 600,,51 308 000,,
518,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Peaux et pelleteries,Royaume d'Espagne,169 400,,1 867 500,,18 301 600,,"Attention total final faux, cela devrait être 17 300 600"
519,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Peaux et pelleteries,Hollande,189 900,,1 867 500,,18 301 600,,
520,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Peaux et pelleteries,Royaume de Prusse,34 100,,1 867 500,,18 301 600,,
521,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Peaux et pelleteries,Etats d'Allemagne,76 900,,1 867 500,,18 301 600,,
522,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Peaux et pelleteries,République de suisse,79 200,,1 867 500,,18 301 600,,
523,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Peaux et pelleteries,Etats-Unis d'amérique,100 900,,1 867 500,,18 301 600,,
524,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Peaux et pelleteries,Villes anséatique,183 800,,1 867 500,,18 301 600,,
525,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Peaux et pelleteries,Royaume de Danemarck,32 300,,1 867 500,,18 301 600,,
526,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Peaux et pelleteries,République de Genes,42 900,,1 867 500,,18 301 600,,
527,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Peaux et pelleteries,Empire ottoman et barbarie,271 500,,1 867 500,,18 301 600,,
528,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Peaux et pelleteries,Royaume de Sardaigne,156 900,,1 867 500,,18 301 600,,
529,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Peaux et pelleteries,Empire d'Autriche,36 500,,1 867 500,,18 301 600,,
530,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Peaux et pelleteries,Empire de Russie,58 100,,1 867 500,,18 301 600,,
531,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Peaux et pelleteries,Royaume de Portugal,14 300,,1 867 500,,18 301 600,,
532,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Peaux et pelleteries,Angleterre,418 200,,1 867 500,,18 301 600,,
533,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Peaux et pelleteries,"Colonies francaises en Asie,Afrique en Amérique",2 600,,1 867 500,,18 301 600,,
534,Fatima zahra,AN/F12/251,1788,11,"///Industrie étrangère///Quincailleries diverses ; Faulx, faucilles, fil de laiton et limes…",Hollande,699 500,,3 173 800,,18 301 600,,
535,Fatima zahra,AN/F12/251,1788,11,"///Industrie étrangère///Quincailleries diverses ; Faulx, faucilles, fil de laiton et limes…",Etats d'Allemagne,294 200,,3 173 800,,18 301 600,,
536,Fatima zahra,AN/F12/251,1788,11,"///Industrie étrangère///Quincailleries diverses ; Faulx, faucilles, fil de laiton et limes…",République de suisse,114 100,,3 173 800,,18 301 600,,
537,Fatima zahra,AN/F12/251,1788,11,"///Industrie étrangère///Quincailleries diverses ; Faulx, faucilles, fil de laiton et limes…",Villes anséatique,106 700,,3 173 800,,18 301 600,,
538,Fatima zahra,AN/F12/251,1788,11,"///Industrie étrangère///Quincailleries diverses ; Faulx, faucilles, fil de laiton et limes…",Royaume de Danemarck,16 900,,3 173 800,,18 301 600,,
539,Fatima zahra,AN/F12/251,1788,11,"///Industrie étrangère///Quincailleries diverses ; Faulx, faucilles, fil de laiton et limes…",Royaume de suede,28 900,,3 173 800,,18 301 600,,
540,Fatima zahra,AN/F12/251,1788,12,"///Industrie étrangère///Quincailleries diverses ; Faulx, faucilles, fil de laiton et limes…",Empire d'Autriche,280 300,,3 173 800,,18 301 600,,
541,Fatima zahra,AN/F12/251,1788,12,"///Industrie étrangère///Quincailleries diverses ; Faulx, faucilles, fil de laiton et limes…",Angleterre,1 633 200,,3 173 800,,18 301 600,,
542,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Savons,Royaume d'Espagne,32 700,,45 800,,18 301 600,,
543,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Savons,Hollande,13 100,,45 800,,18 301 600,,
544,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Bouchons de liége,Royaume d'Espagne,87 700,,87 700,,18 301 600,,
545,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Marbres,Royaume de Prusse,13 000,,353 000,,18 301 600,,
546,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Marbres,République de suisse,13 500,,353 000,,18 301 600,,
547,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Marbres,Milane et toscane,288 600,,353 000,,18 301 600,,
548,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Marbres,République de Genes,17 600,,353 000,,18 301 600,,
549,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Marbres,Empire d'Autriche,20 300,,353 000,,18 301 600,,
550,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Merceries,Hollande,72 800,,2 198 500,,18 301 600,,
551,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Merceries,Etats d'Allemagne,1 054 900,,2 198 500,,18 301 600,,
552,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Merceries,République de suisse,80 200,,2 198 500,,18 301 600,,
553,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Merceries,Villes anséatique,46 100,,2 198 500,,18 301 600,,
554,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Merceries,Milane et toscane,19 300,,2 198 500,,18 301 600,,
555,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Merceries,Empire d'Autriche,56 500,,2 198 500,,18 301 600,,
556,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Merceries,Angleterre,868 700,,2 198 500,,18 301 600,,
557,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Ouvrages de jonc,Royaume d'Espagne,157 500,,230 800,,18 301 600,,le total devrait être 229 800
558,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Ouvrages de jonc,Royaume de Sardaigne,72 300,,230 800,,18 301 600,,
559,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Ouvrages divers,Royaume d'Espagne,199 900,,1 699 800,,18 301 600,,
560,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Ouvrages divers,Hollande,238 800,,1 699 800,,18 301 600,,
