numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,prix_unitaire,quantity_unit,remarks,doubleaccounts
555,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cendres propres aux manufactures,Royaume de Prusse,108400,"45,6466487546",quintaux,,0
584,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cendres propres aux manufactures,Empire d'Autriche,229700,"45,6466487546",quintaux,,0
785,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cendres propres aux manufactures,Etats-Unis d'Amérique,11500,"45,6466487546",quintaux,,0
4,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs fraîches et salées,Royaume d'Espagne et ses colonies,233900,"96,0643809944",quintaux,,0
66,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs fraîches et salées,Royaume de Portugal et ses colonies,90400,"96,0643809944",quintaux,,0
114,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs fraîches et salées,Royaume de Sardaigne,1500,"96,0643809944",quintaux,,0
253,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs fraîches et salées,Angleterre et ses colonies de l'Inde,47600,"96,0643809944",quintaux,,0
316,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs fraîches et salées,Royaume des Pays-Bas et ses colonies,35400,"96,0643809944",quintaux,,0
386,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs fraîches et salées,Etats de l'Allemagne,5100,"96,0643809944",quintaux,,0
452,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs fraîches et salées,Suisse,1500,"96,0643809944",quintaux,,0
513,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs fraîches et salées,Royaume de Prusse,11800,"96,0643809944",quintaux,,0
592,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs fraîches et salées,Villes Anséatiques,1800,"96,0643809944",quintaux,,0
629,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs fraîches et salées,Royaume de Danemarck,4600,"96,0643809944",quintaux,,0
670,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs fraîches et salées,Royaume de Suède,3200,"96,0643809944",quintaux,,0
707,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs fraîches et salées,Empire de Russie,3400,"96,0643809944",quintaux,,0
747,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs fraîches et salées,Etats-Unis d'Amérique,14100,"96,0643809944",quintaux,,0
795,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs fraîches et salées,Empire Ottoman,2700,"96,0643809944",quintaux,,0
835,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs fraîches et salées,Saint-Domingue,26600,"96,0643809944",quintaux,,0
869,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs fraîches et salées,Colonies Françaises,183400,"96,0643809944",quintaux,,0
917,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs fraîches et salées,Destination Inconnue,204400,"96,0643809944",quintaux,,0
5,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs volailles et gibier,Royaume d'Espagne et ses colonies,146200,,,,0
67,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs volailles et gibier,Royaume de Portugal et ses colonies,1600,,,,0
115,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs volailles et gibier,Royaume de Sardaigne,10900,,,,0
254,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs volailles et gibier,Angleterre et ses colonies de l'Inde,64400,,,,0
317,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs volailles et gibier,Royaume des Pays-Bas et ses colonies,1000,,,,0
387,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs volailles et gibier,Etats de l'Allemagne,9800,,,,0
453,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs volailles et gibier,Suisse,13600,,,,0
514,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs volailles et gibier,Royaume de Prusse,800,,,,0
630,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs volailles et gibier,Royaume de Danemarck,300,,,,0
748,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs volailles et gibier,Etats-Unis d'Amérique,2700,,,,0
918,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chairs volailles et gibier,Destination Inconnue,5900,,,,0
1609,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chandelle,Royaume d'Espagne et ses colonies,80500,"1,4513100743",kilogrammes,,0
1673,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chandelle,Royaume de Portugal et ses colonies,12100,"1,4513100743",kilogrammes,,0
1733,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chandelle,Royaume de Sardaigne,52600,"1,4513100743",kilogrammes,,0
1791,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chandelle,Italie,8600,"1,4513100743",kilogrammes,,0
1916,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chandelle,Angleterre et ses colonies de l'Inde,41600,"1,4513100743",kilogrammes,,0
1976,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chandelle,Royaume des Pays-Bas et ses colonies,6700,"1,4513100743",kilogrammes,,0
2037,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chandelle,Etats de l'Allemagne,33400,"1,4513100743",kilogrammes,,0
2096,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chandelle,Suisse,317600,"1,4513100743",kilogrammes,,0
2156,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chandelle,Royaume de Prusse,27800,"1,4513100743",kilogrammes,,0
2264,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chandelle,Royaume de Danemarck,40500,"1,4513100743",kilogrammes,,0
2308,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chandelle,Royaume de Suède,500,"1,4513100743",kilogrammes,,0
2397,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chandelle,Etats-Unis d'Amérique,21800,"1,4513100743",kilogrammes,,0
2456,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chandelle,Empire Ottoman,800,"1,4513100743",kilogrammes,,0
2509,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chandelle,Saint-Domingue,7100,"1,4513100743",kilogrammes,,0
2562,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chandelle,Colonies Françaises,382300,"1,4513100743",kilogrammes,,0
2609,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chandelle,Destination Inconnue,1900,"1,4513100743",kilogrammes,,0
36,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chanvre,Royaume d'Espagne et ses colonies,8700,"142,9292929293",quintaux,,0
93,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chanvre,Royaume de Portugal et ses colonies,900,"142,9292929293",quintaux,,0
140,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chanvre,Royaume de Sardaigne,16800,"142,9292929293",quintaux,,0
285,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chanvre,Angleterre et ses colonies de l'Inde,400,"142,9292929293",quintaux,,0
349,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chanvre,Royaume des Pays-Bas et ses colonies,13500,"142,9292929293",quintaux,,0
417,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chanvre,Etats de l'Allemagne,343100,"142,9292929293",quintaux,,0
481,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chanvre,Suisse,61700,"142,9292929293",quintaux,,0
543,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chanvre,Royaume de Prusse,8800,"142,9292929293",quintaux,,0
693,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chanvre,Royaume de Suède,800,"142,9292929293",quintaux,,0
777,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chanvre,Etats-Unis d'Amérique,700,"142,9292929293",quintaux,,0
816,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chanvre,Empire Ottoman,4400,"142,9292929293",quintaux,,0
896,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chanvre,Colonies Françaises,21300,"142,9292929293",quintaux,,0
948,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de paille et d'écorce de bois,Royaume d'Espagne et ses colonies,16600,"6,7821976512",nombre,,0
994,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de paille et d'écorce de bois,Royaume de Portugal et ses colonies,51200,"6,7821976512",nombre,,0
1033,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de paille et d'écorce de bois,Royaume de Sardaigne,11000,"6,7821976512",nombre,,0
1074,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de paille et d'écorce de bois,Italie,4200,"6,7821976512",nombre,,0
1118,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de paille et d'écorce de bois,Naples et Sicile,3200,"6,7821976512",nombre,,0
1165,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de paille et d'écorce de bois,Angleterre et ses colonies de l'Inde,320300,"6,7821976512",nombre,,0
1204,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de paille et d'écorce de bois,Royaume des Pays-Bas et ses colonies,148800,"6,7821976512",nombre,,0
1249,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de paille et d'écorce de bois,Etats de l'Allemagne,63600,"6,7821976512",nombre,,0
1293,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de paille et d'écorce de bois,Suisse,70600,"6,7821976512",nombre,,0
1337,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de paille et d'écorce de bois,Royaume de Prusse,1600,"6,7821976512",nombre,,0
1369,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de paille et d'écorce de bois,Empire d'Autriche,1000,"6,7821976512",nombre,,0
1400,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de paille et d'écorce de bois,Royaume de Danemarck,13100,"6,7821976512",nombre,,0
1473,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de paille et d'écorce de bois,Etats-Unis d'Amérique,79100,"6,7821976512",nombre,,0
1515,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de paille et d'écorce de bois,Empire Ottoman,2100,"6,7821976512",nombre,,0
1550,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de paille et d'écorce de bois,Saint-Domingue,29400,"6,7821976512",nombre,,0
1578,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de paille et d'écorce de bois,Colonies Françaises,14100,"6,7821976512",nombre,,0
947,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de poil et laine,Royaume d'Espagne et ses colonies,571100,"13,0379736429",nombre,,0
993,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de poil et laine,Royaume de Portugal et ses colonies,133200,"13,0379736429",nombre,,0
1032,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de poil et laine,Royaume de Sardaigne,213100,"13,0379736429",nombre,,0
1073,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de poil et laine,Italie,139100,"13,0379736429",nombre,,0
1117,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de poil et laine,Naples et Sicile,26300,"13,0379736429",nombre,,0
1146,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de poil et laine,Etats de Rome,4800,"13,0379736429",nombre,,0
1164,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de poil et laine,Angleterre et ses colonies de l'Inde,96300,"13,0379736429",nombre,,0
1203,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de poil et laine,Royaume des Pays-Bas et ses colonies,193600,"13,0379736429",nombre,,0
1248,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de poil et laine,Etats de l'Allemagne,77000,"13,0379736429",nombre,,0
1292,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de poil et laine,Suisse,400800,"13,0379736429",nombre,,0
1336,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de poil et laine,Royaume de Prusse,2700,"13,0379736429",nombre,,0
1368,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de poil et laine,Empire d'Autriche,600,"13,0379736429",nombre,,0
1399,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de poil et laine,Royaume de Danemarck,307000,"13,0379736429",nombre,,0
1425,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de poil et laine,Royaume de Suède,800,"13,0379736429",nombre,,0
1443,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de poil et laine,Empire de Russie,15100,"13,0379736429",nombre,,0
1472,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de poil et laine,Etats-Unis d'Amérique,268600,"13,0379736429",nombre,,0
1514,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de poil et laine,Empire Ottoman,18900,"13,0379736429",nombre,,0
1549,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de poil et laine,Saint-Domingue,186500,"13,0379736429",nombre,,0
1577,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Chapeaux de poil et laine,Colonies Françaises,513100,"13,0379736429",nombre,,0
49,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Charbon de terre et de bois,Royaume d'Espagne et ses colonies,23600,,,Impossible de calculer un prix unitaire car quantité par type de charbon,0
152,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Charbon de terre et de bois,Royaume de Sardaigne,21600,,,Impossible de calculer un prix unitaire car quantité par type de charbon,0
198,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Charbon de terre et de bois,Italie,600,,,Impossible de calculer un prix unitaire car quantité par type de charbon,0
298,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Charbon de terre et de bois,Angleterre et ses colonies de l'Inde,900,,,Impossible de calculer un prix unitaire car quantité par type de charbon,0
366,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Charbon de terre et de bois,Royaume des Pays-Bas et ses colonies,916400,,,Impossible de calculer un prix unitaire car quantité par type de charbon,0
434,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Charbon de terre et de bois,Etats de l'Allemagne,1200,,,Impossible de calculer un prix unitaire car quantité par type de charbon,0
493,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Charbon de terre et de bois,Suisse,15400,,,Impossible de calculer un prix unitaire car quantité par type de charbon,0
824,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Charbon de terre et de bois,Empire Ottoman,6000,,,Impossible de calculer un prix unitaire car quantité par type de charbon,0
905,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Charbon de terre et de bois,Colonies Françaises,53800,,,Impossible de calculer un prix unitaire car quantité par type de charbon,0
50,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cires blanche et jaune non ouvrées,Royaume d'Espagne et ses colonies,279000,"325,1194539249",quintaux,,0
102,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cires blanche et jaune non ouvrées,Royaume de Portugal et ses colonies,3000,"325,1194539249",quintaux,,0
153,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cires blanche et jaune non ouvrées,Royaume de Sardaigne,71600,"325,1194539249",quintaux,,0
199,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cires blanche et jaune non ouvrées,Italie,6700,"325,1194539249",quintaux,,0
226,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cires blanche et jaune non ouvrées,Naples et Sicile,49200,"325,1194539249",quintaux,,0
244,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cires blanche et jaune non ouvrées,Etats de Rome,11900,"325,1194539249",quintaux,,0
299,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cires blanche et jaune non ouvrées,Angleterre et ses colonies de l'Inde,7300,"325,1194539249",quintaux,,0
367,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cires blanche et jaune non ouvrées,Royaume des Pays-Bas et ses colonies,3300,"325,1194539249",quintaux,,0
435,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cires blanche et jaune non ouvrées,Etats de l'Allemagne,5400,"325,1194539249",quintaux,,0
494,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cires blanche et jaune non ouvrées,Suisse,28900,"325,1194539249",quintaux,,0
556,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cires blanche et jaune non ouvrées,Royaume de Prusse,7200,"325,1194539249",quintaux,,0
825,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cires blanche et jaune non ouvrées,Empire Ottoman,2800,"325,1194539249",quintaux,,0
1020,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cochenille,Royaume de Sardaigne,300,"86,2199747156",kilogrammes,,0
1061,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cochenille,Italie,600,"86,2199747156",kilogrammes,,0
1107,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cochenille,Naples et Sicile,7300,"86,2199747156",kilogrammes,,0
1155,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cochenille,Angleterre et ses colonies de l'Inde,19800,"86,2199747156",kilogrammes,,0
1191,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cochenille,Royaume des Pays-Bas et ses colonies,9300,"86,2199747156",kilogrammes,,0
1236,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cochenille,Etats de l'Allemagne,6000,"86,2199747156",kilogrammes,,0
1280,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cochenille,Suisse,10000,"86,2199747156",kilogrammes,,0
1325,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cochenille,Royaume de Prusse,900,"86,2199747156",kilogrammes,,0
1418,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cochenille,Royaume de Suède,1700,"86,2199747156",kilogrammes,,0
1505,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cochenille,Empire Ottoman,12300,"86,2199747156",kilogrammes,,0
1610,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Corail brut et taillé,Royaume d'Espagne et ses colonies,300,"36,0858720827",kilogrammes,,0
1674,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Corail brut et taillé,Royaume de Portugal et ses colonies,1500,"36,0858720827",kilogrammes,,0
1734,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Corail brut et taillé,Royaume de Sardaigne,2700,"36,0858720827",kilogrammes,,0
1792,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Corail brut et taillé,Italie,240700,"36,0858720827",kilogrammes,,0
1844,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Corail brut et taillé,Naples et Sicile,13700,"36,0858720827",kilogrammes,,0
1917,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Corail brut et taillé,Angleterre et ses colonies de l'Inde,14600,"36,0858720827",kilogrammes,,0
1977,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Corail brut et taillé,Royaume des Pays-Bas et ses colonies,3800,"36,0858720827",kilogrammes,,0
2038,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Corail brut et taillé,Etats de l'Allemagne,600,"36,0858720827",kilogrammes,,0
2097,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Corail brut et taillé,Suisse,800,"36,0858720827",kilogrammes,,0
2346,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Corail brut et taillé,Empire de Russie,1800,"36,0858720827",kilogrammes,,0
2457,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Corail brut et taillé,Empire Ottoman,17900,"36,0858720827",kilogrammes,,0
2563,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Corail brut et taillé,Colonies Françaises,106700,"36,0858720827",kilogrammes,,0
1611,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cordages,Royaume d'Espagne et ses colonies,140800,"0,9068838353",kilogrammes,,0
1675,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cordages,Royaume de Portugal et ses colonies,24900,"0,9068838353",kilogrammes,,0
1735,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cordages,Royaume de Sardaigne,2600,"0,9068838353",kilogrammes,,0
1793,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cordages,Italie,3000,"0,9068838353",kilogrammes,,0
1845,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cordages,Naples et Sicile,500,"0,9068838353",kilogrammes,,0
1918,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cordages,Angleterre et ses colonies de l'Inde,17200,"0,9068838353",kilogrammes,,0
1978,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cordages,Royaume des Pays-Bas et ses colonies,12500,"0,9068838353",kilogrammes,,0
2039,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Cordages,Etats de l'Allemagne,11300,"0,9068838353",kilogrammes,,0
