numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,total,remarks,DoubleAccounts
1010,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,13,///Drogues Médicinales///Drogues médicinales réunies,Royaume de Danemark,9000,1014000,,0
1011,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,13,///Drogues Médicinales///Drogues médicinales réunies,Royaume de Suède,19000,1014000,,0
1012,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,13,///Drogues Médicinales///Drogues médicinales réunies,Milanie Toscane,54000,1014000,,0
1013,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,14,///Drogues Médicinales///Drogues médicinales réunies,République de Gènes,47000,1014000,,0
1014,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,14,///Drogues Médicinales///Drogues médicinales réunies,Empire ottoman et barbarie,12000,1014000,,0
1015,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,14,///Drogues Médicinales///Drogues médicinales réunies,Royaume de Naples,22000,1014000,,0
1016,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,14,///Drogues Médicinales///Drogues médicinales réunies,Royaume de sardaigne,46000,1014000,,0
1017,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,14,///Drogues Médicinales///Drogues médicinales réunies,Empire d'Autriche,52000,1014000,,0
1018,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,14,///Drogues Médicinales///Drogues médicinales réunies,Etats de rome,7000,1014000,,0
1019,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,14,///Drogues Médicinales///Drogues médicinales réunies,Angleterre,42000,1014000,,0
1020,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,14,///Drogues Médicinales///Drogues médicinales réunies,République de Venise,20000,1014000,,0
1021,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,14,///Drogues Médicinales///Drogues médicinales réunies,Colonies françaises,379000,1014000,,0
1022,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,13,///Drogues diverses///Gommes diverses,Royaume d'Espagne,122000,1295000,,0
1023,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,13,///Drogues diverses///Gommes diverses,Hollande,155000,1295000,,0
1024,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,13,///Drogues diverses///Gommes diverses,République de Suisse,114000,1295000,,0
1025,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,13,///Drogues diverses///Gommes diverses,Villes Anséatiques,262000,1295000,,0
1026,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,13,///Drogues diverses///Gommes diverses,Milanie Toscane,35000,1295000,,0
1027,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,14,///Drogues diverses///Gommes diverses,République de Gènes,14000,1295000,,0
1028,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,14,///Drogues diverses///Gommes diverses,Empire d'Autriche,11000,1295000,,0
1029,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,14,///Drogues diverses///Gommes diverses,Angleterre,582000,1295000,,0
1030,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,13,///Drogues diverses///Huile et essence de Térébenthine,Hollande,96000,169000,,0
1031,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,13,///Drogues diverses///Huile et essence de Térébenthine,Royaume de Prusse,8000,169000,,0
1032,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,13,///Drogues diverses///Huile et essence de Térébenthine,Etats de l'Allemagne,16000,169000,,0
1033,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,13,///Drogues diverses///Huile et essence de Térébenthine,Villes Anséatiques,18000,169000,,0
1034,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,14,///Drogues diverses///Huile et essence de Térébenthine,Empire d'Autriche,12000,169000,,0
1035,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,14,///Drogues diverses///Huile et essence de Térébenthine,Angleterre,19000,169000,,0
1036,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,13,///Drogues diverses///Drogues diverses réunies,Royaume d'Espagne,184000,765000,,0
1037,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,13,///Drogues diverses///Drogues diverses réunies,Hollande,83000,765000,,0
1038,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,13,///Drogues diverses///Drogues diverses réunies,Etats de l'Allemagne,11000,765000,,0
1039,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,13,///Drogues diverses///Drogues diverses réunies,République de Suisse,82000,765000,,0
1040,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,13,///Drogues diverses///Drogues diverses réunies,Villes Anséatiques,29000,765000,,0
1041,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,13,///Drogues diverses///Drogues diverses réunies,Royaume de Danemark,15000,765000,,0
1042,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,13,///Drogues diverses///Drogues diverses réunies,Royaume de Suède,12000,765000,,0
1043,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,13,///Drogues diverses///Drogues diverses réunies,Milanie Toscane,122000,765000,,0
1044,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,14,///Drogues diverses///Drogues diverses réunies,République de Gènes,80000,765000,,0
1045,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,14,///Drogues diverses///Drogues diverses réunies,Empire ottoman et barbarie,60000,765000,,0
1046,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,14,///Drogues diverses///Drogues diverses réunies,Royaume de Naples,17000,765000,,0
1047,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,14,///Drogues diverses///Drogues diverses réunies,Royaume de sardaigne,42000,765000,,0
1048,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,14,///Drogues diverses///Drogues diverses réunies,Empire d'Autriche,12000,765000,,0
1049,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,14,///Drogues diverses///Drogues diverses réunies,Angleterre,16000,765000,,0
1050,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,13,///Matières d'or et d'argent///Orfévrerie,Royaume d'Espagne,94000,1240000,,0
1051,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Etats de l'Allemagne,27000,1240000,,0
1052,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,République de Suisse,78000,1240000,,0
1053,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Milanie Toscane,83000,1240000,,0
1054,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,14,,Royaume de Naples,56000,1240000,,0
1055,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Royaume de sardaigne,43000,1240000,,0
1056,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Empire d'Autriche,29000,1240000,,0
1057,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Etats de rome,15000,1240000,,0
1058,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Angleterre,67000,1240000,,0
1059,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,République de Venise,22000,1240000,,0
1060,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Colonies françaises,726000,1240000,,0
1061,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,14,,Colonies françaises,247000,247000,,0
1062,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,13,,Royaume d'Espagne,219000,2745000,,0
1063,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Hollande,166000,2745000,,0
1064,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Royaume de Prusse,47000,2745000,,0
1065,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Etats de l'Allemagne,160000,2745000,,0
1066,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,République de Suisse,163000,2745000,,0
1067,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Etats-Unis d'Amérique,70000,2745000,,0
1068,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Villes Anséatiques,152000,2745000,,0
1069,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Royaume de Danemark,84000,2745000,,0
1070,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Royaume de Suède,43000,2745000,,0
1071,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Milanie Toscane,113000,2745000,,0
1072,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,14,,République de Gènes,115000,2745000,,0
1073,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Empire ottoman et barbarie,65000,2745000,,0
1074,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Royaume de Naples,74000,2745000,,0
1075,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Royaume de sardaigne,179000,2745000,,0
1076,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Empire d'Autriche,277000,2745000,,0
1077,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Empire de Russie,67000,2745000,,0
1078,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Royaume de Portugal,85000,2745000,,0
1079,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Etats de rome,70000,2745000,,0
1080,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Angleterre,164000,2745000,,0
1081,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,République de Venise,26000,2745000,,0
1082,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,,,Colonies françaises,406000,2745000,,0
1,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,"1///Subsistances///Blé et autres grains, comestibles",Royaume d'Espagne,518000,54448000,,0
2,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,"1///Subsistances///Blé et autres grains, comestibles",Hollande,14052000,54448000,,0
3,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,"1///Subsistances///Blé et autres grains, comestibles",Royaume de Prusse,3088000,54448000,,0
4,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,"1///Subsistances///Blé et autres grains, comestibles",Etats de l'Allemagne,437000,54448000,,0
5,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,"1///Subsistances///Blé et autres grains, comestibles",Etats-Unis d'Amérique,2466000,54448000,,0
6,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,"1///Subsistances///Blé et autres grains, comestibles",Villes Anséatiques,6682000,54448000,,0
7,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,"1///Subsistances///Blé et autres grains, comestibles",Royaume de Danemark,104000,54448000,,0
8,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,"1///Subsistances///Blé et autres grains, comestibles",Royaume de Suède,516000,54448000,,0
9,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,"1///Subsistances///Blé et autres grains, comestibles",Milanie Toscane,1466000,54448000,,0
10,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,"1///Subsistances///Blé et autres grains, comestibles",République de Gènes,916000,54448000,,0
11,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,"1///Subsistances///Blé et autres grains, comestibles",Empire Ottoman et Barbarie,2046000,54448000,,0
12,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,"1///Subsistances///Blé et autres grains, comestibles",Royaume de Naples,6249000,54448000,,0
13,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,"1///Subsistances///Blé et autres grains, comestibles",Royaume de Sardaigne,1725000,54448000,,0
14,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,"1///Subsistances///Blé et autres grains, comestibles",Empire d'Autriche,2367000,54448000,,0
15,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,"1///Subsistances///Blé et autres grains, comestibles",Empire de Russie,119000,54448000,,0
16,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,"1///Subsistances///Blé et autres grains, comestibles",Etats de Rome,1470000,54448000,,0
17,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,"1///Subsistances///Blé et autres grains, comestibles",Angleterre,10181000,54448000,,0
18,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,"1///Subsistances///Blé et autres grains, comestibles",République de Venise,46000,54448000,,0
19,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Riz,Etats-Unis d'Amérique,1620000,5401000,,0
20,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Riz,Villes Anséatiques,58000,5401000,,0
21,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Riz,République de Gènes,609000,5401000,,0
22,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,1///Subsistances///Riz,Royaume de Naples,100000,5401000,,0
23,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,1///Subsistances///Riz,Royaume de Sardaigne,1059000,5401000,,0
24,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,1///Subsistances///Riz,Empire d'Autriche,195000,5401000,,0
25,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,1///Subsistances///Riz,Royaume de Portugal,14000,5401000,,0
26,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,1///Subsistances///Riz,Angleterre,1736000,5401000,,0
27,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,1///Subsistances///Riz,Colonies Françaises,10000,5401000,,0
28,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Farine et biscuits de mer et pâtes d'Italie,Etats-Unis d'Amérique,2353000,10341000,,0
29,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Farine et biscuits de mer et pâtes d'Italie,Villes Anséatiques,94000,10341000,,0
30,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Farine et biscuits de mer et pâtes d'Italie,République de Gènes,137000,10341000,,0
31,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Farine et biscuits de mer et pâtes d'Italie,Empire Ottoman et Barbarie,43000,10341000,,0
32,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,1///Subsistances///Farine et biscuits de mer et pâtes d'Italie,Royaume de Naples,125000,10341000,,0
33,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,1///Subsistances///Farine et biscuits de mer et pâtes d'Italie,Royaume de Sardaigne,127000,10341000,,0
34,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,1///Subsistances///Farine et biscuits de mer et pâtes d'Italie,Empire d'Autriche,923000,10341000,,0
35,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,1///Subsistances///Farine et biscuits de mer et pâtes d'Italie,Etats de Rome,12000,10341000,,0
36,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,1///Subsistances///Farine et biscuits de mer et pâtes d'Italie,Angleterre,6527000,10341000,,0
37,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Légumes,Hollande,1552000,3259000,,0
38,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Légumes,Royaume de Prusse,289000,3259000,,0
39,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Légumes,Etats-Unis d'Amérique,31000,3259000,,0
40,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Légumes,Villes Anséatiques,593000,3259000,,0
41,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Légumes,Royaume de Suède,6000,3259000,,0
42,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Légumes,Milanie Toscane,20000,3259000,,0
43,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Légumes,République de Gènes,48000,3259000,,0
44,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Légumes,Empire Ottoman et Barbarie,86000,3259000,,0
45,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,1///Subsistances///Légumes,Royaume de Naples,259000,3259000,,0
46,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,1///Subsistances///Légumes,Royaume de Sardaigne,47000,3259000,,0
47,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,1///Subsistances///Légumes,Angleterre,328000,3259000,,0
48,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,"1///Subsistances///Bestiaux en Bœufs, vaches, porcs, moutons",Royaume d'Espagne,26000,6303000,,0
49,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,"1///Subsistances///Bestiaux en Bœufs, vaches, porcs, moutons",Hollande,19000,6303000,,0
50,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,"1///Subsistances///Bestiaux en Bœufs, vaches, porcs, moutons",Etats d'Allemagne,1153000,6303000,,0
51,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,"1///Subsistances///Bestiaux en Bœufs, vaches, porcs, moutons",République de Suisse,160000,6303000,,0
52,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,"1///Subsistances///Bestiaux en Bœufs, vaches, porcs, moutons",Royaume de Sardaigne,991000,6303000,,0
53,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,"1///Subsistances///Bestiaux en Bœufs, vaches, porcs, moutons",Empire d'Autriche,3954000,6303000,,0
54,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Chairs salées,Royaume d'Espagne,11000,2662000,,0
55,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Chairs salées,Hollande,54000,2662000,,0
56,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Chairs salées,Etats d'Allemagne,11000,2662000,,0
57,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Chairs salées,Etats-Unis d'Amérique,227000,2662000,,0
58,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Chairs salées,Villes Anséatiques,10000,2662000,,0
59,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,1///Subsistances///Chairs salées,Angleterre,2349000,2662000,,0
60,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Fromage,Royaume d'Espagne,13000,4550000,le total devrait être 4 560 000,0
61,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Fromage,Hollande,2760000,4550000,,0
62,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Fromage,Royaume de Prusse,13000,4550000,,0
63,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Fromage,République de Suisse,1637000,4550000,,0
64,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Fromage,Villes Anséatiques,28000,4550000,,0
65,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Fromage,République de Gènes,13000,4550000,,0
66,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,1///Subsistances///Fromage,Royaume de Sardaigne,61000,4550000,,0
67,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,1///Subsistances///Fromage,Angleterre,35000,4550000,,0
68,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Poissons de toutes sortes,Royaume d'Espagne,1519000,2890000,,0
69,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Poissons de toutes sortes,Hollande,159000,2890000,,0
70,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Poissons de toutes sortes,Etats-Unis d'Amérique,44000,2890000,,0
71,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Poissons de toutes sortes,Royaume de Danemark,96000,2890000,,0
72,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Poissons de toutes sortes,Milanie Toscane,53000,2890000,,0
73,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Poissons de toutes sortes,République de Gènes,142000,2890000,,0
74,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,1///Subsistances///Poissons de toutes sortes,Royaume de Naples,31000,2890000,,0
75,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,1///Subsistances///Poissons de toutes sortes,Royaume de Sardaigne,227000,2890000,,0
76,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,1///Subsistances///Poissons de toutes sortes,Empire d'Autriche,140000,2890000,,0
77,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,1///Subsistances///Poissons de toutes sortes,Angleterre,479000,2890000,,0
78,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Huile d'Olive,Royaume d'Espagne,1729000,4680000,,0
79,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Huile d'Olive,Milanie Toscane,69000,4680000,,0
80,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,1///Subsistances///Huile d'Olive,République de Gènes,1500000,4680000,,0
81,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,1///Subsistances///Huile d'Olive,Royaume de Naples,1060000,4680000,,0
82,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,1///Subsistances///Huile d'Olive,Royaume de Sardaigne,250000,4680000,,0
