numrodeligne,dataentryby,source,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,remarks,quantit,quantit_marchandises,total_quantit,origine,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,unitdecompte,prixunitaire_unitdecomptelt,prixunitaire_unitdecomptesous,prixunitaire_unitdecomptedeniers,v19,probleme
1822,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Faulx a faucher,Suisse,2605.5,,,,,,4213.7001953125,,,,,,,,,,,
1822,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Mouchoirs ; de soye,Suisse,85680,,,,,,471915,,455477,,,,,,,,,
1823,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fauteuils de tappisserie,Espagne,540,,,,,,0,,,,,,,,,,,
1823,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Moules de boutons,Allemagne,21,,,,,,0,,,,,,,,,,,
1824,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fayance,Allemagne,3604.5,,,,,,430479.9375,,,,,,,,,,,
1824,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Moulins ; à caffé,Hollande,9441.799999999999,,,,,,10249.8,,10041.7998046875,,,,,,,,,
1825,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fayance,Angleterre,14630,,,,,,430479.9375,,,,,,,,,,,
1825,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Moulins ; à caffé,Italie,600,,,,,,10249.8,,10041.7998046875,,,,,,,,,
1826,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fayance,Danemark,3045,,,,,,430479.9375,,,,,,,,,,,
1826,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Moulins ; a lapidaire,Suisse,48,,,,,,10249.8,,,,,,,,,,,
1827,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fayance,Espagne,7813.25,,,,,,430479.9375,,,,,,,,,,,
1827,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Moulins ; a Mahy,Hollande,160,,,,,,10249.8,,,,,,,,,,,
1828,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fayance,Flandre,4094.5,,,,,,430479.9375,,,,,,,,,,,
1828,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Moureaux,Savoye,18,,,,,,0,,,,,,,,,,,
1829,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fayance,Guinée,715,,,,,,430479.9375,,,,,,,,,,,
1829,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Mousseline,Levant,26670,,,,,,0,,,,,,,,,,,
1830,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fayance,Hollande,2679.449951171875,,,,,,430479.9375,,,,,,,,,,,
1830,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Mousserons,Espagne,540,,,,,,0,,,,,,,,,,,
1831,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fayance,Isles,321904.25,,,,,,430479.9375,,,,,,,,,,,
1831,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Moutons,Allemagne,66260,,,,,,101910,,,,,,,,,,,
1832,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fayance,Italie,24931.5,,,,,,430479.9375,,,,,,,,,,,
1832,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Moutons,Flandre,806,,,,,,101910,,,,,,,,,,,
1833,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fayance,Levant,14710,,,,,,430479.9375,,,,,,,,,,,
1833,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Moutons,Savoye,34844,,,,,,101910,,,,,,,,,,,
1834,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fayance,Nord,21820,,,,,,430479.9375,,,,,,,,,,,
1834,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Mulets,Espagne,5950,,,,,,37230,,,,,,,,,,,
1835,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fayance,Portugal,2903,,,,,,430479.9375,,,,,,,,,,,
1835,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Mulets,Savoye,31280,,,,,,37230,,,,,,,,,,,
1836,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fayance,Russie,5736,,,,,,430479.9375,,,,,,,,,,,
1836,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Musc,Hollande,144,,,,,,0,,,,,,,,,,,
1837,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fayance,Savoye,1848.5,,,,,,430479.9375,,,,,,,,,,,
1837,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Muscades,Hollande,262478.8,"Chiffre raturé, illisible",,,,,0,,,,,,,,,,,
1838,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fayance,Suisse,45,,,,,,430479.9375,,,,,,,,,,,
1838,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,96,Nacre de perle,Flandre,100,,,,,,0,,,,,,,,,,,
1839,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fenouil,Italie,700.2000122070313,,,,,,831.5999755859375,,,,,,,,,,,
1839,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,96,Nattes,Espagne,100,,,,,,10495.6,,,,,,,,,,,
1840,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fenouil,Suisse,131.3999938964844,,,,,,831.5999755859375,,,,,,,,,,,
1840,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,96,Nattes,Flandre,158,,,,,,10495.6,,,,,,,,,,,
1841,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fer ; en bandes,Allemagne,10,,,,,,1007901.9375,,655,,,,,,,,,
1841,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,96,Nattes,Hollande,8570.799999999999,,,,,,10495.6,,,,,,,,,,,
1842,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fer ; en bandes,Suisse,645,,,,,,1007901.9375,,655,,,,,,,,,
1842,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,96,Nattes,Italie,1125,,,,,,10495.6,,,,,,,,,,,
1843,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fer ; en barres,Angleterre,18305.25,,,,,,1007901.9375,,496765.3125,,,,,,,,,
1843,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,96,Nattes,Nord,200,,,,,,10495.6,,,,,,,,,,,
1844,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fer ; en barres,Danemark,2133.14990234375,,,,,,1007901.9375,,496765.3125,,,,,,,,,
1844,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,96,Nattes,Russie,341.9,,,,,,10495.6,,,,,,,,,,,
1845,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fer ; en barres,Espagne,42745.69921875,,,,,,1007901.9375,,496765.3125,,,,,,,,,
1845,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,96,Neganepeau,Hollande,2800,,,,,,0,,,,,,,,,,,
1846,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fer ; en barres,Flandre,311.25,,,,,,1007901.9375,,496765.3125,,,,,,,,,
1846,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,96,Nicaneas,Hollande,46430,,,,,,0,,,,,,,,,,,
1847,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fer ; en barres,Guinée,95695.1015625,,,,,,1007901.9375,,496765.3125,,,,,,,,,
1847,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,96,Nogat,Espagne,6,,,,,,0,,,,,,,,,,,
1848,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fer ; en barres,Isles,50600.75,,,,,,1007901.9375,,496765.3125,,,,,,,,,
1848,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,96,Noir ; d'Espagne,Hollande,643.5,,,,,,32898.3,,,,,,,,,,,
1849,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fer ; en barres,Italie,104602.75,,,,,,1007901.9375,,496765.3125,,,,,,,,,
1849,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,96,Noir ; de fumée,Allemagne,10750,,,,,,32898.3,,31981.80078125,,,,,,,,,
1850,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fer ; en barres,Levant,73701.1484375,,,,,,1007901.9375,,496765.3125,,,,,,,,,
1850,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,96,Noir ; de fumée,Hollande,2819.4,,,,,,32898.3,,31981.80078125,,,,,,,,,
1851,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fer ; en barres,Portugal,4800,,,,,,1007901.9375,,496765.3125,,,,,,,,,
1851,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,96,Noir ; de fumée,Nord,18390.7,,,,,,32898.3,,31981.80078125,,,,,,,,,
1852,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,60,Fer ; en barres,Suisse,103870.203125,,,,,,1007901.9375,,496765.3125,,,,,,,,,
1852,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,96,Noir ; de fumée,Savoye,21.8,,,,,,32898.3,,31981.80078125,,,,,,,,,
1853,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,63,Fer ; en bassins,Guinée,12.60000038146973,,,,,,1007901.9375,,,,,,,,,,,
1853,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,96,Noir ; a imprimer,Nord,253,,,,,,32898.3,,,,,,,,,,,
1854,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,63,Fer ; battu,Flandre,295.7999877929688,,,,,,1007901.9375,,,,,,,,,,,
1854,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,96,Noir ; d'Yvoire,Hollande,20,,,,,,32898.3,,,,,,,,,,,
1855,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,63,Fer ; blanc,Espagne,12596,,,,,,1007901.9375,,65971.203125,,,,,,,,,
1855,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,96,Noisette,Espagne,283,,,,,,42329,,,,,,,,,,,
1856,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,63,Fer ; blanc,Guinée,1600,,,,,,1007901.9375,,65971.203125,,,,,,,,,
1856,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,96,Noisette,Flandre,996,,,,,,42329,,,,,,,,,,,
1857,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,63,Fer ; blanc,Isles,456,,,,,,1007901.9375,,65971.203125,,,,,,,,,
1857,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,96,Noisette,Italie,41000,,,,,,42329,,,,,,,,,,,
1858,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,63,Fer ; blanc,Italie,1999.199951171875,,,,,,1007901.9375,,65971.203125,,,,,,,,,
1858,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,96,Noisette,Savoye,50,,,,,,42329,,,,,,,,,,,
1859,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,63,Fer ; blanc,Levant,40800,,,,,,1007901.9375,,65971.203125,,,,,,,,,
1859,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,97,Noix,Italie,825,,,,,,0,,,,,,,,,,,
1860,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,63,Fer ; blanc,Suisse,8520,,,,,,1007901.9375,,65971.203125,,,,,,,,,
1860,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,97,Noix vomique,Italie,206.5,,,,,,0,,,,,,,,,,,
1861,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,63,Fer ; en cercles,Espagne,3000,,,,,,1007901.9375,,10344.900390625,,,,,,,,,
1861,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,97,Ocre,Angleterre,205,,,,,,3569.7,,,,,,,,,,,
1862,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,63,Fer ; en cercles,Guinée,498.8999938964844,,,,,,1007901.9375,,10344.900390625,,,,,,,,,
1862,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,97,Ocre,Flandre,2086.2,,,,,,3569.7,,,,,,,,,,,
1863,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,63,Fer ; en cercles,Suisse,6846,,,,,,1007901.9375,,10344.900390625,,,,,,,,,
1863,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,97,Ocre,Hollande,1278.5,,,,,,3569.7,,,,,,,,,,,
1864,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,63,Fer ; en chaudieres,Flandre,76,,,,,,1007901.9375,,46120.19921875,,,,,,,,,
1864,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,97,Oeufs,Flandre,76.3,,,,,,364.3,,,,,,,,,,,
1865,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,63,Fer ; en chaudieres,Isles,46044.19921875,,,,,,1007901.9375,,46120.19921875,,,,,,,,,
1865,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,97,Oeufs,Savoye,288,,,,,,364.3,,,,,,,,,,,
1866,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,63,Fer ; coulé,Allemagne,34938.5,,,,,,1007901.9375,,66945.203125,,,,,,,,,
1866,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,97,Oignons,Espagne,2493.5,,,,,,14885.5,,,,,,,,,,,
1867,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,63,Fer ; coulé,Isles,2841.5,,,,,,1007901.9375,,66945.203125,,,,,,,,,
1867,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,97,Oignons,Savoye,12392,,,,,,14885.5,,,,,,,,,,,
1868,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,63,Fer ; coulé,Savoye,17600,,,,,,1007901.9375,,66945.203125,,,,,,,,,
1868,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,97,Oignons de fleurs,Angleterre,9,,,,,,6586,,,,,,,,,,,
1869,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,63,Fer ; coulé,Suisse,11565.2001953125,,,,,,1007901.9375,,66945.203125,,,,,,,,,
1869,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,97,Oignons de fleurs,Flandre,5996.5,,,,,,6586,,,,,,,,,,,
1870,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,63,Fer ; en étrilles,Isles,1000,,,,,,1007901.9375,,,,,,,,,,,
1870,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,97,Oignons de fleurs,Hollande,138,,,,,,6586,,,,,,,,,,,
1871,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,63,Fer ; en feuilles,Guinée,2720,,,,,,1007901.9375,,,,,,,,,,,
1871,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,97,Oignons de fleurs,Italie,442.5,,,,,,6586,,,,,,,,,,,
1872,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,63,Fer ; en grapins,Isles,1100,,,,,,1007901.9375,,,,,,,,,,,
1872,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Olives,Espagne,5775,,,,,,6132,,,,,,,,,,,
1873,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,63,Fer ; en grenaille,Suisse,1809.349975585938,,,,,,1007901.9375,,,,,,,,,,,
1873,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Olives,Hollande,357,,,,,,6132,,,,,,,,,,,
1874,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,63,Fer ; en grisles,Guinée,875,,,,,,1007901.9375,,17182.5,,,,,,,,,
1874,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Opium,Italie,3584,,,,,,32816,,,,,,,,,,,
1875,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,63,Fer ; en grisles,Isles,16307.5,,,,,,1007901.9375,,17182.5,,,,,,,,,
1875,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Opium,Levant,29232,,,,,,32816,,,,,,,,,,,
1876,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en marmittes,Allemagne,2079,,,,,,1007901.9375,,132764.59375,,,,,,,,,
1876,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Oppoponax,Hollande,11.3,,,,,,0,,,,,,,,,,,
1877,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en marmittes,Angleterre,537.0499877929688,,,,,,1007901.9375,,132764.59375,,,,,,,,,
1877,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Or et argent ; battu,Hollande,90,,,,,,197068,,,,,,,,,,,
1878,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en marmittes,Danemark,23229.599609375,,,,,,1007901.9375,,132764.59375,,,,,,,,,
1878,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Or et argent ; faux,Allemagne,193478,,,,,,197068,,196978,,,,,,,,,
1879,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en marmittes,Espagne,1167.599975585938,,,,,,1007901.9375,,132764.59375,,,,,,,,,
1879,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Or et argent ; faux,Flandre,3500,,,,,,197068,,196978,,,,,,,,,
1880,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en marmittes,Flandre,2.5,,,,,,1007901.9375,,132764.59375,,,,,,,,,
1880,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Oranges,Espagne,1660.8,,,,,,46115.2,,,,,,,,,,,
1881,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en marmittes,Guinée,395,,,,,,1007901.9375,,132764.59375,,,,,,,,,
1881,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Oranges,Flandre,219,,,,,,46115.2,,,,,,,,,,,
1882,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en marmittes,Isles,23537.599609375,,,,,,1007901.9375,,132764.59375,,,,,,,,,
1882,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Oranges,Hollande,143.7,,,,,,46115.2,,,,,,,,,,,
1883,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en marmittes,Nord,47183.3984375,,,,,,1007901.9375,,132764.59375,,,,,,,,,
1883,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Oranges,Italie,4059.7,,,,,,46115.2,,,,,,,,,,,
1884,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en marmittes,Portugal,179.1000061035156,,,,,,1007901.9375,,132764.59375,,,,,,,,,
1884,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Oranges,Portugal,39915.8,,,,,,46115.2,,,,,,,,,,,
1885,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en marmittes,Suede,32893.3515625,,,,,,1007901.9375,,132764.59375,,,,,,,,,
1885,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Oranges,Savoye,116.3,,,,,,46115.2,,,,,,,,,,,
1886,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en marmittes,Suisse,1560.400024414063,,,,,,1007901.9375,,132764.59375,,,,,,,,,
1886,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Oreillons,Allemagne,342.5,,,,,,1003.8,,,,,,,,,,,
1887,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; a negres,Guinée,198,,,,,,1007901.9375,,59607.3984375,,,,,,,,,
1887,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Oreillons,Flandre,446.3,,,,,,1003.8,,,,,,,,,,,
1888,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; a negres,Isles,59409.3984375,,,,,,1007901.9375,,59607.3984375,,,,,,,,,
1888,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Oreillons,Suisse,215,,,,,,1003.8,,,,,,,,,,,
1889,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; ouvré,Allemagne,896.0999755859375,,,,,,1007901.9375,,75081.25,,,,,,,,,
1889,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Orge ; germée,Angleterre,17632.5,,,,,,138558.8,,,,,,,,,,,
1890,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; ouvré,Angleterre,439.1000061035156,,,,,,1007901.9375,,75081.25,,,,,,,,,
1890,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Orge ; en grain,Angleterre,10716,Le sous-total 1 aurait dû être 117032,,,,,138558.8,,117032.203125,,,,,,,,,
1891,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; ouvré,Danemark,33,,,,,,1007901.9375,,75081.25,,,,,,,,,
1891,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Orge ; en grain,Flandre,120,,,,,,138558.8,,117032.203125,,,,,,,,,
1892,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; ouvré,Espagne,7815.75,,,,,,1007901.9375,,75081.25,,,,,,,,,
1892,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Orge ; en grain,Hollande,2140,,,,,,138558.8,,117032.203125,,,,,,,,,
1893,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; ouvré,Guinée,916.3499755859375,,,,,,1007901.9375,,75081.25,,,,,,,,,
1893,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Orge ; en grain,Italie,57504,Le total aurait dû être 138558-12,,,,,138558.8,,117032.203125,,,,,,,,,
1894,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; ouvré,Isles,62937,,,,,,1007901.9375,,75081.25,,,,,,,,,
1894,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Orge ; en grain,Levant,33204,,,,,,138558.8,,117032.203125,,,,,,,,,
1895,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; ouvré,Italie,180,,,,,,1007901.9375,,75081.25,,,,,,,,,
1895,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Orge ; en grain,Nord,9720,,,,,,138558.8,,117032.203125,,,,,,,,,
1896,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; ouvré,Savoye,881.4500122070313,,,,,,1007901.9375,,75081.25,,,,,,,,,
1896,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,98,Orge ; en grain,Suisse,3628,,,,,,138558.8,,117032.203125,,,,,,,,,
1897,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; ouvré,Suisse,982.5,,,,,,1007901.9375,,75081.25,,,,,,,,,
1897,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Orge ; perlée,Flandre,6.3,,,,,,138558.8,,562.0999755859375,,,,,,,,,
1898,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en plaques,Angleterre,22.79999923706055,,,,,,1007901.9375,,309.1499938964844,,,,,,,,,
1898,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Orge ; perlée,Hollande,555.8,,,,,,138558.8,,562.0999755859375,,,,,,,,,
1899,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en plaques,Espagne,270,,,,,,1007901.9375,,309.1499938964844,,,,,,,,,
1899,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Orge ; mondée,Angleterre,110,,,,,,138558.8,,3332.10009765625,,,,,,,,,
1900,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en plaques,Flandre,3.75,,,,,,1007901.9375,,309.1499938964844,,,,,,,,,
1900,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Orge ; mondée,Flandre,1672.5,,,,,,138558.8,,3332.10009765625,,,,,,,,,
1901,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en plaques,Isles,12.60000038146973,,,,,,1007901.9375,,309.1499938964844,,,,,,,,,
1901,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Orge ; mondée,Hollande,1530.6,,,,,,138558.8,,3332.10009765625,,,,,,,,,
1902,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; plat,Isles,147,,,,,,1007901.9375,,,,,,,,,,,
1902,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Orge ; mondée,Nord,19,,,,,,138558.8,,3332.10009765625,,,,,,,,,
1903,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en platte,Flandre,22,,,,,,1007901.9375,,,,,,,,,,,
1903,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Orpiment,Espagne,240,,,,,,13392,,,,,,,,,,,
1904,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en poeles a frire,Isles,1742.400024414063,,,,,,1007901.9375,,1875.150024414063,,,,,,,,,
1904,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Orpiment,Hollande,678,,,,,,13392,,,,,,,,,,,
1905,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en poeles a frire,Portugal,132.75,,,,,,1007901.9375,,1875.150024414063,,,,,,,,,
1905,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Orpiment,Italie,7623,,,,,,13392,,,,,,,,,,,
1906,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en poids,Isles,1925,,,,,,1007901.9375,,,,,,,,,,,
1906,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Orpiment,Levant,4851,,,,,,13392,,,,,,,,,,,
1907,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en potterie,Espagne,1.799999952316284,,,,,,1007901.9375,,13561.7998046875,,,,,,,,,
1907,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Orpin,Flandre,21,,,,,,2244.8,,,,,,,,,,,
1908,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en potterie,Suisse,13560,,,,,,1007901.9375,,13561.7998046875,,,,,,,,,
1908,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Orpin,Hollande,223.8,,,,,,2244.8,,,,,,,,,,,
1909,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en taule,Allemagne,1620,,,,,,1007901.9375,,5838.7998046875,,,,,,,,,
1909,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Os de beuf,Nord,15,,,,,,0,,,,,,,,,,,
1910,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en taule,Angleterre,76,,,,,,1007901.9375,,5838.7998046875,,,,,,,,,
1910,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Ouate,Suisse,282.5,,,,,,0,,,,,,,,,,,
1911,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en taule,Guinée,21.60000038146973,,,,,,1007901.9375,,5838.7998046875,,,,,,,,,
1911,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Outils de charpentier,Hollande,2805,,,,,,0,,,,,,,,,,,
1912,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en taule,Isles,4121.2001953125,,,,,,1007901.9375,,5838.7998046875,,,,,,,,,
1912,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Ozier,Flandre,259.2,,,,,,0,,,,,,,,,,,
1913,Milewski,Montbret 155-1,Objet Général,1754,Exports,,,64,Fer ; en verge,Allemagne,402,,,,,,1007901.9375,,,,,,,,,,,
1913,Milewski,Montbret 155-1,Objet Général,1754,Imports,,,99,Paille,Allemagne,211,,,,,,0,,,,,,,,,,,
