numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,quantit,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_3,remarks,doubleaccounts
2308,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; commune,Espagne,80889,1011.125,34716567,pièces,1237849,,,0
2309,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; commune,Flandre,444960,5562,34716567,pièces,1237849,,,0
2310,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; commune,Genève,4800,60,34716567,pièces,1237849,,,0
2311,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; commune,Levant,398320,4979,34716567,pièces,1237849,,,0
2312,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; commune,Portugal,14800,185,34716567,pièces,1237849,,,0
2313,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; commune,Suisse,15040,188,34716567,pièces,1237849,,,0
2314,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; commune,Isles,252880,3211,34716567,pièces,1237849,,,0
2315,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; de coton,Allemagne,2040,510,34716567,livres,244314,,,0
2316,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; de coton,Espagne,4664,1166,34716567,livres,244314,,,0
2317,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; de coton,Nord,11250,375,34716567,pièces,244314,,,0
2318,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; de coton,Isles,52580,13145,34716567,livres,244314,,,0
2319,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; de coton,Guinée,173780,43445,34716567,livres,244314,,,0
2320,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; coutil,Allemagne,1720,860,34716567,livres,176506,,,0
2321,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; coutil,Espagne,7520,188,34716567,pièces,176506,,,0
2322,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; coutil,Flandre,1080,27,34716567,pièces,176506,,,0
2323,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; coutil,Hollande,2450,1225,34716567,livres,176506,,,0
2324,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; coutil,Levant,3400,85,34716567,pièces,176506,,,0
2325,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; coutil,Portugal,18670,9335,34716567,livres,176506,,,0
2326,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; coutil,Savoye,1136,568,34716567,livres,176506,,,0
2327,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; coutil,Isles,135370,67685,34716567,livres,176506,,,0
2328,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; coutil,Guinée,2560,160,34716567,livres,176506,,,0
2329,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; coutil,Indes,2600,100,34716567,livres,176506,,,0
2330,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; crüe,Isles,1200,12,34716567,pièces,,,,0
2331,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; diverses,Isles,55726,,34716567,,74226,,No quantity given,0
2332,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; diverses,Guinée,18500,,34716567,,74226,,No quantity given,0
2333,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; d'emballage,Italie,1700,3400,34716567,livres,16740,,,0
2334,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; d'emballage,Genes,5840,11680,34716567,livres,16740,,,0
2335,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; d'emballage,Levant,8150,16300,34716567,livres,16740,,,0
2336,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; d'emballage,Savoye,1050,2110,34716567,livres,16740,,,0
2337,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; d'étoupes,Angleterre,,12538,34716567,livres,25338,,Two quantities given for Angleterre,0
2338,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; d'étoupes,Angleterre,24238,5711,34716567,aunes,25338,,Two quantities given for Angleterre,0
2339,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; d'étoupes,Genève,1100,2200,34716567,livres,25338,,,0
2340,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; de fil et coton,Allemagne,90124,22531,34716567,livres,336326,,,0
2341,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; de fil et coton,Flandre,76244,19061,34716567,livres,336326,,,0
2342,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; de fil et coton,Hollande,131772,32943,34716567,livres,336326,,,0
2343,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; de fil et coton,Nord,3898,974,34716567,livres,336326,,,0
2344,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; de fil et coton,Portugal,1896,474,34716567,livres,336326,,,0
2345,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; de fil et coton,Savoye,9724,2431,34716567,livres,336326,,,0
2346,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; de fil et coton,Suisse,22668,5667,34716567,livres,336326,,,0
2347,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; gingas,Espagne,18766,9383,34716567,livres,339307,,,0
2348,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; gingas,Portugal,3280,1640,34716567,livres,339307,,,0
2349,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; gingas,Isles,,4991,34716567,pièces,339307,,Two quantities given for Isles,0
2350,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,79,Toile ; gingas,Isles,250572,88939,34716567,livres,339307,,Two quantities given for Isles,0
2351,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; gingas,Guinée,65081,6729,34716567,pièces,339307,,,0
2352,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; gingas,Indes,1608,536,34716567,livres,339307,,,0
2353,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; grenade,Hollande,4937,1975,34716567,livres,,,,0
2354,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; grise,Isles,4104,3420,34716567,livres,,,,0
2355,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; gros fort,Isles,29626,14813,34716567,livres,,,,0
2356,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; grosse,Italie,31600,395,34716567,pièces,43680,,,0
2357,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; grosse,Savoye,8320,104,34716567,pièces,43680,,,0
2358,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; grosse,Suisse,1760,88,34716567,pièces,43680,,,0
2359,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; grosse,Isles,2000,1000,34716567,livres,43680,,,0
2360,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; des Indes,Hollande,29240,4211,34716567,pièces,2339430,,,0
2361,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; des Indes,Guinée,2310190,141518,34716567,pièces,2339430,,,0
2362,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de Levant,Angleterre,3645,405,34716567,pièces,264509,,,0
2363,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de Levant,Espagne,34330,5060,34716567,pièces,264509,,,0
2364,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de Levant,Italie,122571,13619,34716567,pièces,264509,,,0
2365,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de Levant,Naples,32238,3582,34716567,pièces,264509,,,0
2366,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de Levant,Genes,35595,3955,34716567,pièces,264509,,,0
2367,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de Levant,Savoye,36130,4814,34716567,pièces,264509,,,0
2368,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; batiste,Angleterre,10530,1053,34716567,aunes,16230,14685595,,0
2369,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; batiste,Isles,5700,31.5,34716567,pièces,16230,14685595,,0
2370,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; de Beauvais,Espagne,17400,1740,34716567,livres,28600,14685595,,0
2371,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; de Beauvais,Isles,11200,1120,34716567,livres,28600,14685595,,0
2372,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; blanche,Angleterre,42700,8440,34716567,livres,3681175,14685595,,0
2373,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; blanche,Espagne,2526245,506280,34716567,livres,3681175,14685595,,0
2374,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; blanche,Genève,9980,998,34716567,livres,3681175,14685595,,0
2375,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; blanche,Italie,220045,44009,34716567,livres,3681175,14685595,,0
2376,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; blanche,Naples,212880,42576,34716567,livres,3681175,14685595,,0
2377,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; blanche,Genes,294855,58971,34716567,livres,3681175,14685595,,0
2378,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; blanche,Venise,9315,1863,34716567,livres,3681175,14685595,,0
2379,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; blanche,Levant,178555,35711,34716567,livres,3681175,14685595,,0
2380,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; blanche,Portugal,1200,400,34716567,livres,3681175,14685595,,0
2381,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; blanche,Savoye,137260,27212,34716567,livres,3681175,14685595,,0
2382,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; blanche,Isles,,29,34716567,balles,3681175,14685595,Two quantities for Isles,0
2383,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; blanche,Isles,48140,278,34716567,pièces,3681175,14685595,Two quantities for Isles,0
2384,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; de Cholet,Espagne,1615087,430690,34716567,livres,3990219,14685595,,0
2385,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; de Cholet,Hollande,12937,3450,34716567,livres,3990219,14685595,,0
2386,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; de Cholet,Italie,8400,2240,34716567,livres,3990219,14685595,,0
2387,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; de Cholet,Portugal,16987,4530,34716567,livres,3990219,14685595,,0
2388,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; de Cholet,Isles,2253562,597261,34716567,livres,3990219,14685595,,0
2389,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; de Cholet,Guinée,83246,22199,34716567,livres,3990219,14685595,,0
2390,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; diverses,Allemagne,1538,457,34716567,livres,1172398,14685595,,0
2391,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; diverses,Espagne,14490,1515,34716567,livres,1172398,14685595,,0
2392,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; diverses,Hollande,1500,150,34716567,livres,1172398,14685595,,0
2393,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; diverses,Portugal,277620,27762,34716567,livres,1172398,14685595,,0
2394,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; diverses,Isles,877250,87725,34716567,livres,1172398,14685595,,0
2395,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,80,Toile ; de lin ; fine,Indes,37200,31,34716567,balles,,14685595,,0
2396,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de flandre,Isles,3010,430,34716567,livres,,14685595,,0
2397,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; grise,Portugal,2040,1360,34716567,livres,,14685595,,0
2398,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de Laval,Espagne,440648,111487,34716567,livres,606788,14685595,,0
2399,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de Laval,Italie,2010,1005,34716567,livres,606788,14685595,,0
2400,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de Laval,Levant,3750,1250,34716567,livres,606788,14685595,,0
2401,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de Laval,Savoye,1455,970,34716567,livres,606788,14685595,,0
2402,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de Laval,Isles,155023,32736,34716567,livres,606788,14685595,,0
2403,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de Laval,Indes,3902,1115,34716567,livres,606788,14685595,,0
2404,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; linon,Angleterre,7360,184,34716567,livres,,14685595,,0
2405,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de Roüen,Isles,136440,13644,34716567,livres,,14685595,,0
2406,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; Royale,Isles,16530,1653,34716567,livres,,14685595,,0
2407,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de St Quentin,Allemagne,739620,26415,34716567,livres,4766073,14685595,,0
2408,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de St Quentin,Angleterre,25676,917,34716567,livres,4766073,14685595,,0
2409,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de St Quentin,Espagne,2160820,118485,34716567,livres,4766073,14685595,,0
2410,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de St Quentin,Genève,13580,485,34716567,livres,4766073,14685595,,0
2411,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de St Quentin,Hollande,144340,5155,34716567,livres,4766073,14685595,,0
2412,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de St Quentin,Italie,459732,16419,34716567,livres,4766073,14685595,,0
2413,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de St Quentin,Naples,35140,1255,34716567,livres,4766073,14685595,,0
2414,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de St Quentin,Genes,23660,845,34716567,livres,4766073,14685595,,0
2415,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de St Quentin,Levant,1540,55,34716567,livres,4766073,14685595,,0
2416,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de St Quentin,Nord,3640,130,34716567,livres,4766073,14685595,,0
2417,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de St Quentin,Portugal,286160,10220,34716567,livres,4766073,14685595,,0
2418,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de St Quentin,Russie,1820,65,34716567,livres,4766073,14685595,,0
2419,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de St Quentin,Savoye,26740,955,34716567,livres,4766073,14685595,,0
2420,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de St Quentin,Suède,3610,117,34716567,livres,4766073,14685595,,0
2421,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de St Quentin,Suisse,27580,985,34716567,livres,4766073,14685595,,0
2422,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de St Quentin,Isles,812415,28105,34716567,livres,4766073,14685595,,0
2423,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de Valenciennes,Allemagne,29904,7476,34716567,aunes,221532,14685595,,0
2424,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de Valenciennes,Espagne,33148,8287,34716567,aunes,221532,14685595,,0
2425,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de Valenciennes,Flandre,132852,33213,34716567,aunes,221532,14685595,,0
2426,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Exports,81,Toile ; de lin ; de Valenciennes,Hollande,6640,1635,34716567,aunes,221532,14685595,,0
