numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,quantit,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,remarks,doubleaccounts
1699,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Papier ; à l'étoile fin,Hollande,46566,5174,1323130,rames,,,,0
1700,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Papier ; gene ; commun,Portugal,7712,1928,1323130,rames,106652,,,0
1701,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Papier ; gene ; fin,Portugal,44940,8988,1323130,rames,98940,106652,,0
1702,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Papier ; gene ; fin,Hollande,54000,10800,1323130,rames,98940,106652,,0
1703,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Papier ; de musique,Espagne,1462,585,1323130,livres,,,,0
1704,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Papier ; peint,Allemagne,14126,10803,1323130,livres,69980,,,0
1705,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Papier ; peint,Espagne,35789,19797,1323130,livres,69980,,,0
1706,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Papier ; peint,Hollande,2490,996,1323130,livres,69980,,,0
1707,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Papier ; peint,Portugal,3100,1550,1323130,livres,69980,,,0
1708,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Papier ; peint,Russie,1425,570,1323130,livres,69980,,,0
1709,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Papier ; peint,Savoye,1800,1200,1323130,livres,69980,,,0
1710,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Papier ; peint,Indes,11250,2250,1323130,livres,69980,,,0
1711,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Papier ; intissé,Suisse,1585,1321,1323130,livres,,,,0
1712,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Parasols,Isles,47550,3170,,en nombre,,,,0
1713,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Parchemin,Allemagne,11830,131,20804,grosses,,,,0
1714,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Parchemin,Flandres,3825,64,20804,grosses,,,,0
1715,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Parchemin,Hollande,4039,67,20804,grosses,,,,0
1716,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Parchemin,Portugal,1110,18,20804,grosses,,,,0
1717,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Parfumerie,Angleterre,1020,1020,,livres,,,,0
1718,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Pastel,Isles,2000,200,,livres,,,,0
1719,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Peaux ; d'agneaux,Espagne,4452,685,2833528,douzaines,6162,,,0
1720,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Peaux ; d'agneaux,Nord,1710,263,2833528,douzaines,6162,,,0
1721,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Peaux ; blanches,Allemagne,1000,625,2833528,livres,2012,,,0
1722,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Peaux ; blanches,Savoye,1012,810,2833528,livres,2012,,,0
1723,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,106,Peaux ; de chamois,Espagne,17370,3860,2833528,livres,,,,0
1724,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,108,Peaux ; de chevre ; apretées,Flandres,1008,14,2833528,douzaines,,,,0
1725,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,108,Peau ; de chevreuil,Espagne,1926,428,2833528,livres,,,,0
1726,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,108,Peau ; de chien de mer,Hollande,1400,400,2833528,en nombre,,,,0
1727,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,108,Peau ; de daim,Allemagne,1030,,2833528,,5950,,,0
1728,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,108,Peau ; de daim,Espagne,1320,,2833528,,5950,,,0
1729,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,108,Peau ; de daim,Portugal,3600,30,2833528,douzaines,5950,,,0
1730,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,108,Peau ; de marmottes,savoye,9140,4570,2833528,livres,,,,0
1731,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,108,Peau ; de maroquin,Italie,7500,2500,2833528,livres,67500,,,0
1732,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,108,Peau ; de maroquin,Savoye,60000,200,2833528,ballots,67500,,,0
1733,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,108,Peau ; de mouton ; apressés,Espagne,63669,63669,2833528,livres,295092,299655,,0
1734,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,108,Peau ; de mouton ; apressés,Flandres,3280,82,2833528,douzaines,295092,299655,,0
1735,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,108,Peau ; de mouton ; apressés,Hollande,2288,208,2833528,douzaines,295092,299655,,0
1736,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,108,Peau ; de mouton ; apressés,Italie,2403,2403,2833528,en nombre,295092,299655,,0
1737,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,108,Peau ; de mouton ; apressés,Gènes,8964,498,2833528,douzaines,295092,299655,,0
1738,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,108,Peau ; de mouton ; apressés,Nord,122624,11114,2833528,douzaines,295092,299655,,0
1739,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,108,Peau ; de mouton ; apressés,Portugal,72999,36499,2833528,en nombre,295092,299655,,0
1740,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,108,Peau ; de mouton ; apressés,Savoye,18865,12600,2833528,en nombre,295092,299655,,0
1741,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,108,Peau ; de mouton ; de laine,Hollande,4563,507.25,2833528,douzaines,299655,,,0
1742,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; de veaux ; apressées,Espagne,15120,180,2833528,douzaines,17115,1740779,,0
1743,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; de veaux ; apressées,Hollande,1995,23.75,2833528,douzaines,17115,1740779,,0
1744,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; de veaux ; bronzées,Espagne,84240,2808,2833528,douzaines,1740779,,,0
1745,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; de veaux ; corroyées,Allemagne,1498,428,2833528,en nombre,1432258,1740779,,0
1746,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; de veaux ; corroyées,Angleterre,1956,63.5,2833528,douzaines,1432258,1740779,,0
1747,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; de veaux ; corroyées,Espagne,217988,4831.5,2833528,douzaines,1432258,1740779,,0
1748,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; de veaux ; corroyées,Flandres,24768,688,2833528,douzaines,1432258,1740779,,0
1749,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; de veaux ; corroyées,Italie,41612,922.5,2833528,douzaines,1432258,1740779,,0
1750,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; de veaux ; corroyées,Nord,2700,75,2833528,douzaines,1432258,1740779,,0
1751,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; de veaux ; corroyées,Portugal,1137561,25512,2833528,douzaines,1432258,1740779,,0
1752,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; de veaux ; corroyées,Isles,4275,8550,2833528,livres,1432258,1740779,,0
1753,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; de veaux ; en poil,Allemagne,2790,92,2833528,douzaines,1740779,,,0
1754,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; de veaux ; tannées,Allemagne,1176,28,2833528,douzaines,204376,1740779,,0
1755,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; de veaux ; tannées,Angleterre,3025,2420,2833528,livres,204376,1740779,,0
1756,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; de veaux ; tannées,Espagne,28236,1158,2833528,douzaines,204376,1740779,,0
1757,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; de veaux ; tannées,Italie,111445,89156,2833528,livres,204376,1740779,,0
1758,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; de veaux ; tannées,Naples,17895,14316,2833528,livres,204376,1740779,,0
1759,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; de veaux ; tannées,Gènes,27372,21910,2833528,livres,204376,1740779,,0
1760,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; de veaux ; tannées,Levant,2175,1740,2833528,livres,204376,1740779,,0
1761,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; de veaux ; tannées,Savoye,13052,10442,2833528,livres,204376,1740779,,0
1762,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; pelleterie ; apressées,Allemagne,108122,18387,2833528,livres,680626,680626,,0
1763,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; pelleterie ; apressées,Espagne,2820,470,2833528,livres,680626,680626,,0
1764,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; pelleterie ; apressées,Geneve,28140,4690,2833528,livres,680626,680626,,0
1765,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; pelleterie ; apressées,Italie,33846,5641,2833528,livres,680626,680626,,0
1766,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; pelleterie ; apressées,Savoye,329422,53255,2833528,livres,680626,680626,,0
1767,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peau ; pelleterie ; apressées,Suisse,178276,23626,2833528,livres,680626,680626,,0
1768,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peignes ; de buis,Espagne,3528,5880,5128,livres,,,,0
1769,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peignes ; d'yvoire,Espagne,1600,160,5128,livres,,,,0
1770,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peintures,Isles,2850,6600,14569,livres,,,,0
1771,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Peintures,Indes,11719,23438,14569,livres,,,,0
1772,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Piastres,Italie,177441,32262,893051,en nombre,,,,0
1773,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Piastres,Gènes,46733,8497,893051,en nombre,,,,0
1774,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,110,Piastres,Levant,668877,121614,893051,en nombre,,,,0
1775,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,112,Pierres ; à bâtir,Flandres,6260,200,384079,chars,,,,0
1776,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,112,Pierres ; à chaux,Flandres,66220,236.5,384079,bateaux,,,,0
1777,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,112,Pierres ; à aiguser,Espagne,1440,360,384079,en nombre,,,,0
1778,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,112,Pierres ; à fusils,Espagne,17420,87100,384079,livres,149299,,,0
1779,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,112,Pierres ; à fusils,Hollande,11742,58712,384079,livres,149299,,,0
1780,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,112,Pierres ; à fusils,Italie,31569,157845,384079,livres,149299,,,0
1781,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,112,Pierres ; à fusils,Naples,1164,5822,384079,livres,149299,,,0
1782,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,112,Pierres ; à fusils,Levant,14890,74454,384079,livres,149299,,,0
1783,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,112,Pierres ; à fusils,Nord,15456,77280,384079,livres,149299,,,0
1784,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,112,Pierres ; à fusils,Suisse,3218,18802,384079,livres,149299,,,0
1785,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,112,Pierres ; à fusils,Isles,4270,21350,384079,livres,149299,,,0
1786,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,112,Pierres ; à fusils,Guinée,23000,182250,384079,livres,149299,,,0
1787,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,112,Pierres ; à fusils,Indes,26570,531400,384079,livres,149299,,,0
1788,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,112,Pierres ; à paver,Flandres,134250,225,384079,livres,,,,0
1789,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,112,Pierres ; en quartiers,Hollande,26610,2661,384079,tonneaux,,,,0
1790,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,112,Pierriers,Isles,5907,59075,11487,livres,,,,0
1791,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,112,Pierriers,Guinée,2340,7800,11487,livres,,,,0
1792,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,112,Pierriers,Indes,3240,55,11487,en nombre,,,,0
1793,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,112,Pipes à fumer,Isles,1035,345,186603,grosses,,,,0
1794,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,112,Pipes à fumer,Guinée,185568,38022,186603,grosses,,,,0
1795,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,112,Planches ; de chesne,Allemagne,3096,1548,437906,en nombre,4401,,,0
1796,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,112,Planches ; de chesne,Flandres,1305,8700,437906,pieds,4401,,,0
1797,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Planches,Espagne,57354,57354,437906,en nombre,433505,,,0
1798,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Planches,Levant,1098,122,437906,douzaines,433505,,,0
1799,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Planches,Isles,375053,375053,437906,en nombre,433505,,,0
1800,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Platre,Angleterre,2205,245,3357,monds,,,,0
1801,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Platre,Hollande,1152,128,3357,monds,,,,0
1802,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Plomb ; en grénailles,Espagne,1069,3565,372230,livres,259682,,,0
1803,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Plomb ; en grénailles,Italie,57672,230691,372230,livres,259682,,,0
1804,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Plomb ; en grénailles,Levant,21083,84333,372230,livres,259682,,,0
1805,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Plomb ; en grénailles,Savoye,6823,27292,372230,livres,259682,,,0
1806,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Plomb ; en grénailles,Isles,94854,324465,372230,livres,259682,,,0
1807,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Plomb ; en grénailles,Guinée,57856,173649,372230,livres,259682,,,0
1808,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Plomb ; en grénailles,Indes,20325,67750,372230,livres,259682,,,0
1809,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Plomb ; en rouleaux,Isles,3742,14970,372230,livres,,,,0
1810,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Plomb ; en saumon,Espagne,1460,7300,372230,livres,108806,,,0
1811,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Plomb ; en saumon,Italie,26921,134609,372230,livres,108806,,,0
1812,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Plomb ; en saumon,Naples,15608,78084,372230,livres,108806,,,0
1813,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Plomb ; en saumon,Gènes,3900,19500,372230,livres,108806,,,0
1814,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Plomb ; en saumon,Levant,36670,183353,372230,livres,108806,,,0
1815,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Plomb ; en saumon,Savoye,13620,68104,372230,livres,108806,,,0
1816,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Plomb ; en saumon,Isles,6785,33925,372230,livres,108806,,,0
1817,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Plomb ; en saumon,Guinée,3842,19210,372230,livres,108806,,,0
1818,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Plumes ; d'autruche ; apressées,Allemagne,42050,525.75,100292,livres,66770,,,0
1819,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Plumes ; d'autruche ; apressées,Angleterre,8160,102,100292,livres,66770,,,0
1820,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Plumes ; d'autruche ; apressées,Espagne,7080,88.5,100292,livres,66770,,,0
1821,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Plumes ; d'autruche ; apressées,Flandres,7880,98.5,100292,livres,66770,,,0
1822,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,114,Plumes ; d'autruche ; apressées,Isles,1600,20,100292,livres,66770,,,0
1823,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,116,Plumes ; à lit,Angleterre,3117,3117,100292,livres,33522,,,0
1824,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,116,Plumes ; à lit,Espagne,11300,11300,100292,livres,33522,,,0
1825,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,116,Plumes ; à lit,Flandres,10105,10105,100292,livres,33522,,,0
1826,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,116,Plumes ; à lit,Hollande,9000,,100292,,33522,,,0
1827,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,116,Poissons frais,Allemagne,1055,2110,8255,carpes,8255,,,0
1828,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,116,Poissons frais,Espagne,7200,48000,8255,livres,8255,,,0
1829,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,116,Poivre,Angleterre,2133,1422,766523,livres,,,,0
1830,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,116,Poivre,Danemark,2736,1824,766523,livres,,,,0
1831,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,116,Poivre,Espagne,64374,47032,766523,livres,,,,0
1832,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,116,Poivre,Flandres,94269,63114,766523,livres,,,,0
1833,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,116,Poivre,Geneve,16945,11297,766523,livres,,,,0
1834,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,116,Poivre,Italie,138676,94209,766523,livres,,,,0
1835,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,116,Poivre,Naples,81570,54380,766523,livres,,,,0
1836,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,116,Poivre,Gènes,33034,22023,766523,livres,,,,0
1837,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,116,Poivre,Levant,182520,121680,766523,livres,,,,0
1838,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,116,Poivre,Nord,54117,38374,766523,livres,,,,0
1839,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,116,Poivre,Savoye,49857,33251,766523,livres,,,,0
